trade_date,industry,limit_up_count,rank
20260630,元器件,17,1
20260630,半导体,16,2
20260630,化工原料,10,3
20260630,电气设备,9,4
20260630,通信设备,9,5
20260630,汽车配件,8,6
20260630,专用机械,7,7
20260630,IT设备,5,8
20260630,家用电器,5,9
20260630,塑料,4,10
