ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000657.SZ,20260227,中钨高新,66.22,10.0,6.57,6175451950.0,1145318149.14,1248621268.98,2393939418.12,103303119.84,1.67,38.77,96212716147.24,日涨幅偏离值达到7%的前5只证券
000657.SZ,20260227,中钨高新,66.22,10.0,6.57,20440422789.0,3054686928.22,3762423021.63,6817109949.85,707736093.41,3.46,33.35,96212716147.24,连续三个交易日内，涨幅偏离值累计达到20%的证券
000826.SZ,20260227,启迪环境,2.81,1.444,30.41,1263393480.0,241103289.15,107630143.99,348733433.14,-133473145.16,-10.56,27.6,4004736014.79,日换手率达到20%的前5只证券
000826.SZ,20260227,启迪环境,2.81,1.444,30.41,1970317068.0,294444273.15,175830714.84,470274987.99,-118613558.31,-6.02,23.87,4004736014.79,连续三个交易日内，涨幅偏离值累计达到20%的证券
000890.SZ,20260227,法尔胜,7.66,-4.4888,34.77,1088239600.0,159621545.7,142997100.59,302618646.29,-16624445.11,-1.53,27.81,3213301412.36,日换手率达到20%的前5只证券
000960.SZ,20260227,锡业股份,44.36,9.9926,5.4,3850568634.0,430677435.25,647349746.84,1078027182.09,216672311.59,5.63,28.0,73007774590.72,日涨幅偏离值达到7%的前5只证券
000962.SZ,20260227,东方钽业,58.81,6.9273,6.67,5783263539.0,802027382.21,812092517.64,1614119899.85,10065135.43,0.17,27.91,29502881893.75,连续三个交易日内，涨幅偏离值累计达到20%的证券
001209.SZ,20260227,洪兴股份,32.52,10.0135,20.86,585010777.0,87754489.7,102056943.54,189811433.24,14302453.84,2.44,32.45,3124997562.72,日振幅值达到15%的前5只证券
001896.SZ,20260227,豫能控股,13.34,9.9753,8.39,2895378672.0,334848029.71,447335776.91,782183806.62,112487747.2,3.89,27.01,20353922942.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
001896.SZ,20260227,豫能控股,13.34,9.9753,8.39,7569312817.76,7569312817.76,7569312817.76,15138625635.52,0.0,0.0,200.0,20353922942.2,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
002099.SZ,20260227,海翔药业,8.1,-8.2673,9.27,1210490506.0,205718768.28,159330925.46,365049693.74,-46387842.82,-3.83,30.16,13087152690.3,日跌幅偏离值达到7%的前5只证券
002155.SZ,20260227,湖南黄金,37.7,10.0088,10.04,5672997260.0,618140765.67,943476055.21,1561616820.88,325335289.54,5.73,27.53,58906636688.9,日涨幅偏离值达到7%的前5只证券
002261.SZ,20260227,拓维信息,36.52,10.0,8.17,3361531963.0,138796641.71,706103924.0,844900565.71,567307282.29,16.88,25.13,41839221302.12,日涨幅偏离值达到7%的前5只证券
002272.SZ,20260227,川润股份,19.47,1.3535,42.21,3177204655.0,356580156.35,367059321.73,723639478.08,10479165.38,0.33,22.78,7525015750.56,日换手率达到20%的前5只证券
002350.SZ,20260227,北京科锐,12.32,10.0,3.33,541817041.0,84512151.9,187284483.21,271796635.11,102772331.31,18.97,50.16,6536394122.72,连续三个交易日内，涨幅偏离值累计达到20%的证券
002378.SZ,20260227,章源钨业,40.6,9.9973,3.34,5245319412.0,863174270.97,913834570.6,1777008841.57,50660299.63,0.97,33.88,48521927581.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
002414.SZ,20260227,高德红外,15.56,-6.8263,5.14,2760733419.0,470554342.18,383326783.31,853881125.49,-87227558.87,-3.16,30.93,52882409426.36,日跌幅偏离值达到7%的前5只证券
002455.SZ,20260227,百川股份,14.36,1.844,27.9,2012885176.0,307404919.81,294020161.71,601425081.52,-13384758.1,-0.66,29.88,7456138405.84,日换手率达到20%的前5只证券
002470.SZ,20260227,金正大,3.1,9.9291,33.03,3291443214.0,275468430.98,336451059.7,611919490.68,60982628.72,1.85,18.59,10185823192.7,日换手率达到20%的前5只证券
002843.SZ,20260227,泰嘉股份,25.27,10.0131,4.2,1052548308.0,163422532.71,171246668.97,334669201.68,7824136.26,0.74,31.8,6337528041.74,连续三个交易日内，涨幅偏离值累计达到20%的证券
300317.SZ,20260227,珈伟新能,5.36,19.9105,26.98,1136472021.0,130196672.0,198590613.01,328787285.01,68393941.01,6.02,28.93,4442975850.8,日涨幅达到15%的前5只证券
300448.SZ,20260227,浩云科技,10.99,16.5429,22.09,1076028030.0,141741446.49,166485192.79,308226639.28,24743746.3,2.3,28.64,5105337724.76,日涨幅达到15%的前5只证券
300830.SZ,20260227,金现代,14.88,20.0,20.2,968049064.0,97718488.0,341908008.73,439626496.73,244189520.73,25.22,45.41,5015821407.36,日涨幅达到15%的前5只证券
300846.SZ,20260227,首都在线,35.5,10.2827,34.39,4795389001.0,511471567.86,744143288.19,1255614856.05,232671720.33,4.85,26.18,13931269757.0,日换手率达到30%的前5只证券
301175.SZ,20260227,中科环保,7.52,-3.3419,,1525279806.0,256852742.64,160019483.76,416872226.4,-96833258.88,-6.35,27.33,4838226400.0,日换手率达到30%的前5只证券
301226.SZ,20260227,祥明智能,41.82,20.0,16.71,700198339.0,119314220.8,128075064.96,247389285.76,8760844.16,1.25,35.33,4550016000.0,日涨幅达到15%的前5只证券
301248.SZ,20260227,杰创智能,59.74,17.7143,,923313748.0,209340178.58,167443348.81,376783527.39,-41896829.77,-4.54,40.81,5700681525.0,日涨幅达到15%的前5只证券
301317.SZ,20260227,鑫磊股份,58.0,3.5714,,1216343255.0,188786266.65,167573260.15,356359526.8,-21213006.5,-1.74,29.3,2923017048.0,日换手率达到30%的前5只证券
301630.SZ,20260227,同宇新材,229.0,0.333,,775036462.0,141984808.86,131876874.33,273861683.19,-10107934.53,-1.3,35.34,2282400000.0,日换手率达到30%的前5只证券
301636.SZ,20260227,泽润新能,93.48,5.5675,,554845004.0,72537928.19,54439756.91,126977685.1,-18098171.28,-3.26,22.89,1413873953.8,日换手率达到30%的前5只证券
