trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260227,000035.SZ,中国天楹,U,7.01,7.01,5.73,1,160563327.0,92500,94312,160563327.0
20260227,000510.SZ,新金路,U,20.41,20.41,16.7,2,73013039.0,111321,133042,73013039.0
20260227,000593.SZ,德龙汇能,U,15.74,15.74,12.88,0,187970228.0,132603,132603,187970228.0
20260227,000628.SZ,高新发展,U,57.31,57.31,46.89,0,137386684.0,110009,110009,137386684.0
20260227,000657.SZ,中钨高新,U,66.22,66.22,54.18,0,87968700.0,133048,133048,87968700.0
20260227,000731.SZ,四川美丰,U,7.89,7.89,6.45,2,34573230.0,132342,133803,34573230.0
20260227,000899.SZ,赣能股份,U,14.61,14.61,11.95,0,140661588.0,93015,93015,140661588.0
20260227,000960.SZ,锡业股份,U,44.36,44.36,36.3,2,65788275.0,134121,134454,65788275.0
20260227,000993.SZ,闽东电力,U,14.43,14.43,11.81,0,97510248.0,130957,130957,97510248.0
20260227,001209.SZ,洪兴股份,U,32.52,32.52,26.6,0,389252530.0,102039,102039,389252530.0
20260227,001216.SZ,华瓷股份,U,20.66,20.66,16.9,0,122671559.0,145239,145239,122671559.0
20260227,001896.SZ,豫能控股,U,13.34,13.34,10.92,3,166036269.0,93054,93536,166036269.0
20260227,002015.SZ,协鑫能科,U,14.16,14.16,11.58,0,109150335.0,111427,111427,109150335.0
20260227,002046.SZ,国机精工,U,52.57,52.57,43.01,0,76413964.0,135939,135939,76413964.0
20260227,002155.SZ,湖南黄金,U,37.7,37.7,30.84,2,111395356.0,135612,142745,111395356.0
20260227,002167.SZ,东方锆业,U,15.58,15.58,12.74,0,150887501.0,101639,101639,150887501.0
20260227,002177.SZ,御银股份,U,9.69,9.69,7.93,3,121900200.0,93300,100133,121900200.0
20260227,002182.SZ,宝武镁业,U,21.79,21.79,17.83,0,112861305.0,94224,94224,112861305.0
20260227,002216.SZ,三全食品,U,12.76,12.76,10.44,0,133650932.0,93603,93603,133650932.0
20260227,002261.SZ,拓维信息,U,36.52,36.52,29.88,0,464133191.0,93409,93409,464133191.0
20260227,002350.SZ,北京科锐,U,12.32,12.32,10.08,0,184573275.0,93009,93009,184573275.0
20260227,002356.SZ,赫美集团,U,4.22,4.22,3.46,0,53537992.0,111330,111330,53537992.0
20260227,002378.SZ,章源钨业,U,40.6,40.6,33.22,0,258991987.0,93636,93636,258991987.0
20260227,002394.SZ,联发股份,U,15.66,15.66,12.82,0,83724577.0,102315,102315,83724577.0
20260227,002470.SZ,金正大,U,3.1,3.1,2.54,4,41268139.0,93030,145309,41268139.0
20260227,002628.SZ,成都路桥,U,5.27,5.27,4.31,0,70790550.0,111354,111354,70790550.0
20260227,002633.SZ,申科股份,U,19.35,19.35,15.83,0,41463760.0,95939,95939,41463760.0
20260227,002655.SZ,共达电声,U,17.12,17.12,14.0,0,138660016.0,110851,110851,138660016.0
20260227,002734.SZ,利民股份,U,22.48,22.48,18.4,1,36912587.0,132651,145636,36912587.0
20260227,002756.SZ,永兴材料,U,64.9,64.9,53.1,2,52107106.0,135003,141830,52107106.0
20260227,002842.SZ,翔鹭钨业,U,41.56,41.56,34.0,4,174162000.0,93239,93651,174162000.0
20260227,002843.SZ,泰嘉股份,U,25.27,25.27,20.67,0,107560491.0,92500,92500,107560491.0
20260227,002865.SZ,钧达股份,U,92.94,92.94,76.04,2,211033374.0,93415,100736,211033374.0
20260227,002973.SZ,侨银股份,U,15.59,15.59,12.75,0,86688195.0,130542,130542,86688195.0
20260227,002980.SZ,华盛昌,U,28.97,28.97,23.71,0,112525853.0,94427,94427,112525853.0
20260227,003018.SZ,金富科技,U,26.57,26.57,21.74,0,45880730.0,104103,104103,45880730.0
20260227,003035.SZ,南网能源,U,8.22,8.22,6.72,0,83700602.0,130415,130415,83700602.0
20260227,300317.SZ,珈伟新能,U,5.36,5.36,3.58,0,89963515.0,130309,130309,89963515.0
20260227,300830.SZ,金现代,U,14.88,14.88,9.92,0,131927136.0,93651,93651,131927136.0
20260227,301226.SZ,祥明智能,U,41.82,41.82,27.88,0,33752922.0,143800,143800,33752922.0
20260227,600108.SH,亚盛集团,U,3.97,3.97,3.25,1,46007139.0,101143,102643,46007139.0
20260227,600126.SH,杭钢股份,U,9.94,9.94,8.14,1,128376849.0,94758,95258,128376849.0
20260227,600230.SH,沧州大化,U,24.76,24.76,20.26,0,73536556.0,142618,142618,73536556.0
20260227,600259.SH,中稀有色,U,102.08,102.08,83.52,10,127105422.0,104619,111525,127105422.0
20260227,600301.SH,华锡有色,U,64.76,64.76,52.98,0,106627016.0,142851,142851,106627016.0
20260227,600397.SH,江钨装备,U,21.53,21.53,17.61,3,127309043.0,102002,102936,127309043.0
20260227,600452.SH,涪陵电力,U,13.28,13.28,10.86,7,26515073.0,130429,141808,26515073.0
20260227,600456.SH,宝钛股份,U,44.35,44.35,36.29,3,44260634.0,94931,142755,44260634.0
20260227,600459.SH,贵研铂业,U,25.85,25.85,21.15,1,62898556.0,132421,135654,62898556.0
20260227,600498.SH,烽火通信,U,51.55,51.55,42.17,6,38804778.0,103016,133110,38804778.0
20260227,600549.SH,厦门钨业,U,70.15,70.15,57.39,0,218425002.0,132354,132354,218425002.0
20260227,600725.SH,云维股份,U,5.39,5.39,4.41,0,45705744.0,93910,93910,45705744.0
20260227,600744.SH,华银电力,U,7.94,7.94,6.5,3,185824576.0,93154,93721,185824576.0
20260227,600821.SH,金开新能,U,7.39,7.39,6.05,3,106400628.0,104110,111934,106400628.0
20260227,601958.SH,金钼股份,U,24.53,24.53,20.07,3,38795813.0,133338,141053,38795813.0
20260227,603093.SH,南华期货,U,19.66,19.66,16.08,0,97442430.0,103522,103522,97442430.0
20260227,603117.SH,万林物流,U,5.96,5.96,4.88,0,73662739.0,111548,111548,73662739.0
20260227,603217.SH,元利科技,U,28.33,28.33,23.18,0,89985032.0,141102,141102,89985032.0
20260227,603226.SH,菲林格尔,U,31.82,31.82,26.04,0,71023258.0,130029,130029,71023258.0
20260227,603232.SH,格尔软件,U,26.05,26.05,21.31,0,172255625.0,92500,92500,172255625.0
20260227,603257.SH,中国瑞林,U,66.43,66.43,54.35,0,122464170.0,141010,141010,122464170.0
20260227,603318.SH,水发燃气,U,8.02,8.02,6.56,3,22160062.0,132855,143804,22160062.0
20260227,603353.SH,和顺石油,U,42.13,42.13,34.47,0,62699551.0,102218,102218,62699551.0
