ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000004.SZ,20260629,1min,241,1,10:38:00,15:00:00,9,9,6.4516,9,5.2222,85.1111,0.0,0.004538,0.0,31,0.0,0.0,25.0,53.7222,high_open_board_risk
000017.SZ,20260629,1min,241,1,10:50:00,15:00:00,4,2,2.518,2,1.0,100.0,60.8921,0.004268,0.0,31,0.0,57.0,68.9176,21.85,neutral_limitup
000021.SZ,20260629,1min,241,1,09:37:00,15:00:00,2,1,5.6235,1,225.0,20.0,26.2589,0.011144,0.0,31,0.0,64.0,61.6777,33.1,neutral_limitup
000521.SZ,20260629,1min,241,1,09:30:00,15:00:00,2,3,4.918,3,3.6667,91.3333,31.4585,0.008907,0.0,31,0.0,58.2667,60.6575,31.5267,high_open_board_risk
000551.SZ,20260629,1min,241,1,13:24:00,15:00:00,1,0,0.7968,0,,0.0,60.2191,0.005566,0.0,31,0.0,45.0,63.3157,12.0,neutral_limitup
000566.SZ,20260629,1min,241,1,10:12:00,15:00:00,1,0,1.1013,0,,0.0,58.3921,0.041504,0.0,31,0.0,57.0,68.1676,10.2,neutral_limitup
000751.SZ,20260629,1min,241,1,09:33:00,15:00:00,1,2,1.4469,2,1.0,100.0,67.3183,0.006301,0.0,31,0.0,70.0,76.6955,19.9,healthy_limitup
000756.SZ,20260629,1min,241,1,10:09:00,15:00:00,1,0,1.3981,0,,0.0,56.6115,0.010621,0.0,31,0.0,57.0,67.6334,10.2,neutral_limitup
000759.SZ,20260629,1min,241,1,10:20:00,15:00:00,1,0,1.1094,0,,0.0,58.3439,0.010402,0.0,31,0.0,57.0,68.1532,10.2,neutral_limitup
000777.SZ,20260629,1min,241,1,09:33:00,15:00:00,1,0,0.8117,0,,0.0,60.1299,0.007436,0.0,31,0.0,70.0,74.539,8.25,neutral_limitup
000920.SZ,20260629,1min,241,1,09:45:00,15:00:00,1,0,0.8917,0,,0.0,59.6497,0.016996,0.0,31,0.0,70.0,74.3949,8.25,neutral_limitup
000959.SZ,20260629,1min,241,1,13:03:00,15:00:00,1,0,0.8721,0,,0.0,59.7674,0.012279,0.0,31,0.0,45.0,63.1802,12.0,neutral_limitup
000988.SZ,20260629,1min,241,1,09:35:00,15:00:00,2,1,4.3891,1,264.0,20.0,33.6655,0.083961,0.0,25,12.0,61.0,59.5496,36.55,neutral_limitup
001229.SZ,20260629,1min,241,1,13:41:00,15:00:00,1,0,1.1205,0,,0.0,58.2768,0.007064,0.0,31,0.0,45.0,62.733,12.0,neutral_limitup
001237.SZ,20260629,1min,241,1,09:30:00,15:00:00,3,2,1.1503,2,5.5,84.0,63.4982,0.002522,0.0,31,0.0,66.8,74.1094,24.38,neutral_limitup
001301.SZ,20260629,1min,241,1,14:21:00,15:00:00,1,0,0.2653,0,,0.0,63.4083,0.026129,0.0,31,0.0,45.0,64.2725,12.0,neutral_limitup
002038.SZ,20260629,1min,241,1,10:11:00,15:00:00,1,0,2.509,0,,0.0,49.9462,0.013726,0.0,31,0.0,57.0,65.6339,10.2,neutral_limitup
002180.SZ,20260629,1min,241,1,13:26:00,15:00:00,1,0,0.3748,0,,0.0,62.7514,0.006328,0.0,31,0.0,45.0,64.0754,12.0,neutral_limitup
002208.SZ,20260629,1min,241,1,09:37:00,15:00:00,3,1,5.0598,1,230.0,20.0,29.6409,0.005167,0.0,31,0.0,64.0,62.6923,33.1,neutral_limitup
002237.SZ,20260629,1min,241,1,09:55:00,15:00:00,1,1,0.7581,1,1.0,100.0,83.4514,0.008735,0.0,31,0.0,80.0,86.0354,10.7,healthy_limitup
002255.SZ,20260629,1min,241,1,09:32:00,15:00:00,2,2,2.1649,2,3.5,92.0,60.2103,0.006707,0.0,31,0.0,68.4,73.8431,22.14,neutral_limitup
002277.SZ,20260629,1min,241,1,09:40:00,15:00:00,4,6,3.3708,6,5.5,84.0,2.1753,0.006947,0.0,31,0.0,26.8,37.7126,49.98,high_open_board_risk
002317.SZ,20260629,1min,241,1,13:06:00,15:00:00,1,0,0.5634,0,,0.0,61.6197,0.011475,0.0,31,0.0,45.0,63.7359,12.0,neutral_limitup
002342.SZ,20260629,1min,241,1,10:09:00,15:00:00,1,0,1.4124,0,,0.0,56.5254,0.006648,0.0,31,0.0,57.0,67.6076,10.2,neutral_limitup
002366.SZ,20260629,1min,241,1,10:59:00,15:00:00,1,0,0.67,0,,0.0,60.9799,0.007397,0.0,31,0.0,57.0,68.944,10.2,neutral_limitup
002370.SZ,20260629,1min,241,1,10:17:00,15:00:00,1,0,1.1173,0,,0.0,58.2961,0.008951,0.0,31,0.0,57.0,68.1388,10.2,neutral_limitup
002407.SZ,20260629,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.025212,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002409.SZ,20260629,1min,241,1,09:45:00,15:00:00,2,1,7.8473,1,228.0,20.0,12.9162,0.006938,0.0,31,0.0,64.0,57.6749,33.1,neutral_limitup
002422.SZ,20260629,1min,241,1,10:22:00,15:00:00,1,0,0.5618,0,,0.0,61.6292,0.037578,0.0,31,0.0,57.0,69.1388,10.2,neutral_limitup
002437.SZ,20260629,1min,241,1,11:00:00,15:00:00,3,1,1.4981,1,15.0,52.0,62.2112,0.0194,0.0,31,0.0,57.4,69.4934,26.09,neutral_limitup
002521.SZ,20260629,1min,241,1,13:09:00,15:00:00,1,0,0.9901,0,,0.0,59.0594,0.008728,0.0,31,0.0,45.0,62.9678,12.0,neutral_limitup
002549.SZ,20260629,1min,241,1,09:30:00,15:00:00,1,1,2.6807,1,1.0,100.0,71.9157,0.00846,0.0,31,0.0,80.0,82.5747,10.7,healthy_limitup
002568.SZ,20260629,1min,241,1,10:47:00,15:00:00,1,0,1.2717,0,,0.0,57.3699,0.020646,0.0,31,0.0,57.0,67.861,10.2,neutral_limitup
002624.SZ,20260629,1min,241,1,10:12:00,15:00:00,1,0,0.788,0,,0.0,60.2719,0.018109,0.0,31,0.0,57.0,68.7316,10.2,neutral_limitup
002628.SZ,20260629,1min,241,1,09:39:00,15:00:00,1,0,0.823,0,,0.0,60.0617,0.01694,0.0,31,0.0,70.0,74.5185,8.25,neutral_limitup
002638.SZ,20260629,1min,241,1,09:47:00,15:00:00,2,1,3.4826,1,1.0,100.0,67.1045,0.002902,0.0,31,0.0,80.0,81.1313,10.7,healthy_limitup
002639.SZ,20260629,1min,241,1,09:33:00,15:00:00,1,0,0.9246,0,,0.0,59.4523,0.024174,0.0,31,0.0,70.0,74.3357,8.25,neutral_limitup
002653.SZ,20260629,1min,241,1,10:01:00,15:00:00,2,1,0.9335,1,3.0,90.0,78.899,0.012049,0.0,31,0.0,65.0,77.9197,15.45,healthy_limitup
002687.SZ,20260629,1min,241,1,11:11:00,15:00:00,1,0,0.4024,0,,0.0,62.5855,0.014563,0.0,31,0.0,45.0,64.0257,12.0,neutral_limitup
002693.SZ,20260629,1min,241,1,10:16:00,15:00:00,1,0,1.427,0,,0.0,56.438,0.001222,0.0,31,0.0,57.0,67.5814,10.2,neutral_limitup
002728.SZ,20260629,1min,241,1,09:59:00,15:00:00,1,0,0.7955,0,,0.0,60.2273,0.013975,0.0,31,0.0,70.0,74.5682,8.25,neutral_limitup
002821.SZ,20260629,1min,241,1,10:19:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.009984,0.0,31,0.0,57.0,70.15,10.2,neutral_limitup
002828.SZ,20260629,1min,241,1,09:32:00,15:00:00,3,1,3.7771,1,9.0,70.0,54.8371,0.033619,0.0,31,0.0,74.0,74.7511,19.1,neutral_limitup
002859.SZ,20260629,1min,241,1,09:31:00,15:00:00,2,3,4.5466,3,13.3333,57.0,21.6701,0.014732,0.0,31,0.0,51.4,54.631,41.14,high_open_board_risk
002915.SZ,20260629,1min,241,1,09:31:00,15:00:00,2,1,3.2448,1,237.0,20.0,40.531,0.009497,0.0,31,0.0,64.0,65.9593,33.1,neutral_limitup
003004.SZ,20260629,1min,241,1,13:43:00,15:00:00,1,0,0.5219,0,,0.0,61.8689,0.003988,0.0,31,0.0,45.0,63.8107,12.0,neutral_limitup
003006.SZ,20260629,1min,241,1,10:47:00,15:00:00,1,0,0.5925,0,,0.0,61.445,0.013918,0.0,31,0.0,57.0,69.0835,10.2,neutral_limitup
003019.SZ,20260629,1min,241,1,10:06:00,15:00:00,1,0,0.9753,0,,0.0,59.1481,0.006415,0.0,31,0.0,57.0,68.3944,10.2,neutral_limitup
003043.SZ,20260629,1min,241,1,09:48:00,15:00:00,1,0,1.4831,0,,0.0,56.1013,0.007264,0.0,31,0.0,70.0,73.3304,8.25,neutral_limitup
300204.SZ,20260629,1min,241,1,10:46:00,15:00:00,1,0,0.4296,0,,0.0,62.4227,0.007267,0.0,31,0.0,57.0,69.3768,10.2,neutral_limitup
300434.SZ,20260629,1min,241,1,13:04:00,15:00:00,1,0,0.8326,0,,0.0,60.0046,0.009987,0.0,31,0.0,45.0,63.2514,12.0,neutral_limitup
300436.SZ,20260629,1min,241,1,10:13:00,15:00:00,1,0,0.5255,0,,0.0,61.8468,0.011569,0.0,31,0.0,57.0,69.2041,10.2,neutral_limitup
301033.SZ,20260629,1min,241,1,13:27:00,15:00:00,1,0,0.5352,0,,0.0,61.7891,0.03284,0.0,31,0.0,45.0,63.7867,12.0,neutral_limitup
301307.SZ,20260629,1min,241,1,09:55:00,15:00:00,4,3,5.8722,3,79.0,20.0,0.7668,0.005475,0.0,31,0.0,44.0,45.0301,51.5,high_open_board_risk
301520.SZ,20260629,1min,241,1,09:30:00,15:00:00,1,1,5.5202,1,1.0,100.0,54.879,0.01138,0.0,31,0.0,80.0,77.4637,10.7,healthy_limitup
301528.SZ,20260629,1min,241,1,13:44:00,15:00:00,1,0,0.2688,0,,0.0,63.3871,0.019021,0.0,31,0.0,45.0,64.2661,12.0,neutral_limitup
600113.SH,20260629,1min,241,1,10:24:00,15:00:00,1,0,0.3979,0,,0.0,62.6127,0.008599,0.0,31,0.0,57.0,69.4338,10.2,neutral_limitup
600129.SH,20260629,1min,241,1,10:28:00,15:00:00,2,0,2.9885,0,,0.0,47.069,0.018299,0.0,31,0.0,57.0,64.7707,10.2,neutral_limitup
600222.SH,20260629,1min,241,1,09:34:00,15:00:00,1,0,1.931,0,,0.0,53.4138,0.013651,0.0,31,0.0,70.0,72.5241,8.25,neutral_limitup
600363.SH,20260629,1min,241,1,09:31:00,15:00:00,1,0,3.6274,0,,0.0,43.2355,0.019379,0.0,31,0.0,70.0,69.4706,8.25,neutral_limitup
600378.SH,20260629,1min,241,1,13:45:00,15:00:00,1,0,0.5107,0,,0.0,61.9356,0.019276,0.0,31,0.0,45.0,63.8307,12.0,neutral_limitup
600468.SH,20260629,1min,241,1,09:31:00,15:00:00,1,0,2.5685,0,,0.0,49.589,0.017041,0.0,31,0.0,70.0,71.3767,8.25,neutral_limitup
