ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260629,国华退,0.31,10.7143,7.38,2794103.0,896799.0,1350856.0,2247655.0,454057.0,16.25,80.44,39149611.08,退市整理期
000021.SZ,20260629,深科技,58.86,9.9981,15.22,13770298102.0,1650209506.85,1927024746.29,3577234253.14,276815239.44,2.01,25.98,92653826248.8,日涨幅偏离值达到7%的前5只证券
000551.SZ,20260629,创元科技,20.08,10.0274,12.89,2425263548.0,385459696.0,294511065.65,679970761.65,-90948630.35,-3.75,28.04,9729707816.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
000636.SZ,20260629,风华高科,80.27,2.2548,12.66,277035883679.11,277035883679.11,277035883679.11,554071767358.22,0.0,0.0,200.0,92873442419.97,严重异常期间日收盘价格涨幅偏离值累计达到200%的证券
000823.SZ,20260629,超声电子,25.94,-8.8545,27.06,4315858599.0,748459054.95,727374289.87,1475833344.82,-21084765.08,-0.49,34.2,15432540411.98,日换手率达到20%的前5只证券
000859.SZ,20260629,国风新材,9.12,-9.9704,7.58,2373033929.0,178689903.0,179118322.5,357808225.5,428419.5,0.02,15.08,8170838471.52,连续三个交易日内，跌幅偏离值累计达到20%的证券
000920.SZ,20260629,沃顿科技,15.7,10.021,4.2,778272145.0,82089721.0,106447634.34,188537355.34,24357913.34,3.13,24.23,7419798302.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
000962.SZ,20260629,东方钽业,93.88,7.8708,9.94,11437589797.0,1901961470.22,1835274884.52,3737236354.74,-66686585.7,-0.58,32.68,47238326231.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
000967.SZ,20260629,盈峰环境,9.57,-9.9718,7.13,2397813592.0,627326485.49,461734641.3,1089061126.79,-165591844.19,-6.91,45.42,32132885410.89,日跌幅偏离值达到7%的前5只证券
000988.SZ,20260629,华工科技,177.03,9.9975,11.36,19961381256.0,832463339.56,2215275126.59,3047738466.15,1382811787.03,6.93,15.27,177912610858.71,日涨幅偏离值达到7%的前5只证券
001270.SZ,20260629,铖昌科技,153.31,9.9548,9.24,4821942379.0,619771916.42,784786547.37,1404558463.79,165014630.95,3.42,29.13,31398387177.36,连续三个交易日内，涨幅偏离值累计达到20%的证券
001331.SZ,20260629,胜通能源,51.25,6.5932,8.31,1136792257.0,181932769.09,191157412.55,373090181.64,9224643.46,0.81,32.82,14649000187.5,日振幅值达到15%的前5只证券
002119.SZ,20260629,康强电子,36.29,-1.9719,33.23,4474761050.0,721741418.3,466481700.02,1188223118.32,-255259718.28,-5.7,26.55,13619056360.0,日振幅值达到15%的前5只证券
002180.SZ,20260629,奔图科技,16.01,10.0344,5.45,1655544574.0,257068917.82,314535748.16,571604665.98,57466830.34,3.47,34.53,21778202842.98,连续三个交易日内，涨幅偏离值累计达到20%的证券
002208.SZ,20260629,合肥城建,18.38,9.994,14.48,2092085939.0,274340260.9,315868788.2,590209049.1,41528527.3,1.99,28.21,14760468267.46,日涨幅偏离值达到7%的前5只证券
002208.SZ,20260629,合肥城建,18.38,9.994,14.48,3855676647.0,449786472.18,474175566.2,923962038.38,24389094.02,0.63,23.96,14760468267.46,连续三个交易日内，涨幅偏离值累计达到20%的证券
002273.SZ,20260629,水晶光电,32.25,-9.9916,8.1,3736855057.0,844609916.3,616101222.1,1460711138.4,-228508694.2,-6.12,39.09,43927027722.75,日跌幅偏离值达到7%的前5只证券
002323.SZ,20260629,*ST雅博,1.37,5.3846,4.16,210617376.0,20965991.68,27697289.84,48663281.52,6731298.16,3.2,23.11,2905072590.54,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002354.SZ,20260629,天娱数科,9.11,3.171,39.71,5963464944.0,788975259.45,752377448.7,1541352708.15,-36597810.75,-0.61,25.85,14810070326.69,日换手率达到20%的前5只证券
002409.SZ,20260629,雅克科技,207.46,10.0,13.08,8436285956.0,1246702649.41,806680193.97,2053382843.38,-440022455.44,-5.22,24.34,66080729092.62,日涨幅偏离值达到7%的前5只证券
002485.SZ,20260629,ST雪发,5.44,5.0193,0.21,88784302.0,21701946.35,17696509.6,39398455.95,-4005436.75,-4.51,44.38,2959360000.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002559.SZ,20260629,亚威股份,13.0,5.6052,33.73,2139614560.0,281590942.98,236952399.85,518543342.83,-44638543.13,-2.09,24.24,6552065117.0,日换手率达到20%的前5只证券
002559.SZ,20260629,亚威股份,13.0,5.6052,33.73,4331576967.0,437526949.86,540619994.83,978146944.69,103093044.97,2.38,22.58,6552065117.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002568.SZ,20260629,百润股份,17.3,9.9809,5.46,882388795.0,184738118.05,230088293.9,414826411.95,45350175.85,5.14,47.01,13201306853.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
002579.SZ,20260629,中京电子,20.5,-10.0088,21.51,2666219473.0,380618630.55,276264906.97,656883537.52,-104353723.58,-3.91,24.64,11959943827.0,日跌幅偏离值达到7%的前5只证券
