ts_code,time,open,close,high,low,vol,amount
000523.SZ,2026-08-20 09:30:00,3.09,3.1,3.15,3.09,5396500.0,16687458.0
000523.SZ,2026-08-20 09:31:00,3.12,3.12,3.14,3.06,11477500.0,35674367.0
000523.SZ,2026-08-20 09:32:00,3.1,3.1,3.12,3.08,3954200.0,12268043.0
000523.SZ,2026-08-20 09:33:00,3.09,3.09,3.1,3.07,4897679.0,15078794.72
000523.SZ,2026-08-20 09:34:00,3.1,3.09,3.11,3.09,1758000.0,5443875.0
000523.SZ,2026-08-20 09:35:00,3.09,3.09,3.1,3.09,1156308.0,3574332.72
000523.SZ,2026-08-20 09:36:00,3.09,3.07,3.1,3.07,2310692.0,7124657.2
000523.SZ,2026-08-20 09:37:00,3.07,3.04,3.07,3.04,3345920.0,10221554.2
000523.SZ,2026-08-20 09:38:00,3.04,3.03,3.05,3.02,3467680.0,10522065.4
000523.SZ,2026-08-20 09:39:00,3.03,3.04,3.04,3.03,1252100.0,3801423.0
000523.SZ,2026-08-20 09:40:00,3.05,3.04,3.05,3.04,594400.0,1809539.0
000523.SZ,2026-08-20 09:41:00,3.04,3.03,3.04,3.03,2533000.0,7679114.0
000523.SZ,2026-08-20 09:42:00,3.05,3.07,3.07,3.05,1178900.0,3603102.0
000523.SZ,2026-08-20 09:43:00,3.07,3.03,3.07,3.03,1137600.0,3463829.0
000523.SZ,2026-08-20 09:44:00,3.04,3.04,3.05,3.04,1255300.0,3824811.0
000523.SZ,2026-08-20 09:45:00,3.04,3.03,3.05,3.03,946700.0,2877004.0
000523.SZ,2026-08-20 09:46:00,3.04,3.05,3.06,3.03,1146300.0,3493470.0
000523.SZ,2026-08-20 09:47:00,3.05,3.06,3.07,3.05,616600.0,1888424.0
000523.SZ,2026-08-20 09:48:00,3.06,3.06,3.07,3.06,468200.0,1434468.0
000523.SZ,2026-08-20 09:49:00,3.06,3.05,3.06,3.05,571000.0,1746652.0
000523.SZ,2026-08-20 09:50:00,3.05,3.06,3.07,3.05,391000.0,1196145.0
000523.SZ,2026-08-20 09:51:00,3.06,3.05,3.06,3.05,504600.0,1540995.0
000523.SZ,2026-08-20 09:52:00,3.06,3.05,3.06,3.05,382700.0,1168949.0
000523.SZ,2026-08-20 09:53:00,3.05,3.05,3.06,3.05,193800.0,592029.0
000523.SZ,2026-08-20 09:54:00,3.06,3.05,3.06,3.05,482800.0,1472578.0
000523.SZ,2026-08-20 09:55:00,3.05,3.06,3.07,3.05,519000.0,1587110.0
000523.SZ,2026-08-20 09:56:00,3.07,3.06,3.07,3.05,421400.0,1289890.0
000523.SZ,2026-08-20 09:57:00,3.05,3.05,3.06,3.05,322400.0,983851.0
000523.SZ,2026-08-20 09:58:00,3.06,3.05,3.06,3.04,604500.0,1841483.0
000523.SZ,2026-08-20 09:59:00,3.05,3.05,3.06,3.05,287800.0,878072.0
000523.SZ,2026-08-20 10:00:00,3.05,3.04,3.06,3.04,641200.0,1952698.0
000523.SZ,2026-08-20 10:01:00,3.04,3.03,3.04,3.03,744500.0,2259785.0
000523.SZ,2026-08-20 10:02:00,3.03,3.02,3.04,3.01,1545400.0,4672277.0
000523.SZ,2026-08-20 10:03:00,3.02,3.02,3.03,3.02,995700.0,3007470.0
000523.SZ,2026-08-20 10:04:00,3.02,3.02,3.02,3.01,929400.0,2803543.0
000523.SZ,2026-08-20 10:05:00,3.02,3.02,3.03,3.01,629900.0,1902101.0
000523.SZ,2026-08-20 10:06:00,3.02,3.01,3.02,3.01,624200.0,1881537.0
000523.SZ,2026-08-20 10:07:00,3.02,3.01,3.02,3.01,425100.0,1280894.0
000523.SZ,2026-08-20 10:08:00,3.01,3.02,3.02,3.01,370300.0,1114803.0
000523.SZ,2026-08-20 10:09:00,3.02,3.02,3.03,3.02,598000.0,1807095.0
000523.SZ,2026-08-20 10:10:00,3.02,3.02,3.02,3.01,843600.0,2545541.0
000523.SZ,2026-08-20 10:11:00,3.01,3.01,3.02,3.0,693600.0,2085188.0
000523.SZ,2026-08-20 10:12:00,3.01,3.01,3.01,3.0,209900.0,630162.0
000523.SZ,2026-08-20 10:13:00,3.0,3.0,3.01,3.0,1040000.0,3120344.0
000523.SZ,2026-08-20 10:14:00,3.01,3.01,3.02,3.0,1078000.0,3241005.0
000523.SZ,2026-08-20 10:15:00,3.02,3.01,3.02,3.01,421700.0,1269903.0
000523.SZ,2026-08-20 10:16:00,3.0,3.01,3.02,3.0,232700.0,700216.0
000523.SZ,2026-08-20 10:17:00,3.01,3.01,3.01,3.0,215800.0,648305.0
000523.SZ,2026-08-20 10:18:00,3.01,3.01,3.02,3.0,435600.0,1309633.0
000523.SZ,2026-08-20 10:19:00,3.02,3.04,3.04,3.01,929900.0,2818188.8
000523.SZ,2026-08-20 10:20:00,3.04,3.05,3.07,3.04,1457500.0,4453794.29
000523.SZ,2026-08-20 10:21:00,3.04,3.05,3.05,3.04,258300.0,787175.0
000523.SZ,2026-08-20 10:22:00,3.05,3.04,3.05,3.04,271300.0,826183.0
000523.SZ,2026-08-20 10:23:00,3.04,3.04,3.05,3.04,361100.0,1097996.0
000523.SZ,2026-08-20 10:24:00,3.04,3.03,3.04,3.02,269500.0,816277.0
000523.SZ,2026-08-20 10:25:00,3.02,3.02,3.03,3.02,168300.0,509104.0
000523.SZ,2026-08-20 10:26:00,3.02,3.01,3.03,3.01,288400.0,870411.0
000523.SZ,2026-08-20 10:27:00,3.01,3.01,3.03,3.01,387700.0,1170065.0
