ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000048.SZ,20260616,京基智农,19.11,10.0173,5.4,507253409.0,90329783.2,120243678.92,210573462.12,29913895.72,5.9,41.51,10114975552.5,日振幅值达到15%的前5只证券
000603.SZ,20260616,盛达资源,27.71,-10.0032,2.55,476356195.0,171738437.04,112549141.0,284287578.04,-59189296.04,-12.43,59.68,18474710307.89,日跌幅偏离值达到7%的前5只证券
000893.SZ,20260616,亚钾国际,43.7,-9.9897,3.05,1122121695.0,321968766.52,165286481.03,487255247.55,-156682285.49,-13.96,43.42,35475936358.8,日跌幅偏离值达到7%的前5只证券
001203.SZ,20260616,大中矿业,37.33,-9.0178,2.91,1439583417.0,237449124.42,116733790.0,354182914.42,-120715334.42,-8.39,24.6,48752013974.26,日跌幅偏离值达到7%的前5只证券
001259.SZ,20260616,利仁科技,64.51,-8.7295,12.96,413355816.0,188140862.0,90227538.0,278368400.0,-97913324.0,-23.69,67.34,3067095630.49,日跌幅偏离值达到7%的前5只证券
002008.SZ,20260616,大族激光,136.62,10.0,6.12,7710997436.0,1293150704.63,1653609875.1,2946760579.73,360459170.47,4.67,38.22,130708094928.84,日涨幅偏离值达到7%的前5只证券
002080.SZ,20260616,中材科技,74.92,9.9985,3.26,4031304606.0,830689717.46,855026888.52,1685716605.98,24337171.06,0.6,41.82,125725018913.28,日涨幅偏离值达到7%的前5只证券
002323.SZ,20260616,*ST雅博,1.37,-4.1958,4.86,364697640.0,34744361.9,40822833.05,75567194.95,6078471.15,1.67,20.72,2905072590.54,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002354.SZ,20260616,天娱数科,7.26,-3.2,26.76,3138447448.0,500919238.09,420413397.65,921332635.74,-80505840.44,-2.57,29.36,11802536835.54,日换手率达到20%的前5只证券
002421.SZ,20260616,达实智能,4.15,3.4913,31.32,2543011809.0,340519303.62,227803398.18,568322701.8,-112715905.44,-4.43,22.35,8314015321.9,日换手率达到20%的前5只证券
002436.SZ,20260616,兴森科技,44.1,10.0025,13.26,8688812045.0,839344323.76,1580011959.89,2419356283.65,740667636.13,8.52,27.84,66940732007.1,日涨幅偏离值达到7%的前5只证券
002484.SZ,20260616,江海股份,95.4,9.9965,6.04,4632179523.0,986791933.87,1365734693.24,2352526627.11,378942759.37,8.18,50.79,78273054081.0,日涨幅偏离值达到7%的前5只证券
002552.SZ,20260616,宝鼎科技,70.93,10.0031,1.12,1540719427.0,108780702.0,190635690.84,299416392.84,81854988.84,5.31,19.43,26137938288.77,连续三个交易日内，涨幅偏离值累计达到20%的证券
002636.SZ,20260616,金安国纪,101.49,4.2634,8.3,44332203981.02,44332203981.02,44332203981.02,88664407962.04,0.0,0.0,200.0,73510771671.33,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
002717.SZ,20260616,*ST岭南,1.13,-5.042,9.54,226494995.0,30202996.0,21803526.0,52006522.0,-8399470.0,-3.71,22.96,1941965981.58,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
