ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000636.SZ,20260911,1min,241,1,13:38:00,15:00:00,1,0,0.8752,0,,0.0,59.7491,53.6595,4.3432,0.019216,0.0,0.0,31,0.0,45.0,63.1747,12.0,neutral_limitup
000823.SZ,20260911,1min,241,1,13:05:00,15:00:00,2,0,2.7224,0,,0.0,48.6655,19.2644,6.7773,0.012459,0.0,0.0,31,0.0,45.0,59.8497,12.0,neutral_limitup
000980.SZ,20260911,1min,241,1,09:38:00,15:00:00,2,0,5.1887,0,,0.0,33.8679,2.0621,2.8066,0.083552,0.0,0.0,31,0.0,70.0,66.6604,8.25,neutral_limitup
000993.SZ,20260911,1min,241,1,09:30:00,15:00:00,1,0,3.4582,0,,0.0,44.2507,13.8694,0.0768,0.013699,0.0,0.0,31,0.0,70.0,69.7752,8.25,neutral_limitup
001232.SZ,20260911,1min,241,1,13:48:00,15:00:00,1,0,1.3371,0,,0.0,56.9772,173.7938,4.998,0.028478,0.0,0.0,31,0.0,45.0,62.3432,12.0,neutral_limitup
002161.SZ,20260911,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,8.04,-0.0,0.091278,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002201.SZ,20260911,1min,241,1,13:37:00,15:00:00,1,0,1.2624,0,,0.0,57.4256,10.2368,8.3343,0.022317,0.0,0.0,31,0.0,45.0,62.4777,12.0,neutral_limitup
002218.SZ,20260911,1min,241,1,13:03:00,15:00:00,1,0,0.6803,0,,0.0,60.9184,4.2186,4.5378,0.017635,0.0,0.0,31,0.0,45.0,63.5255,12.0,neutral_limitup
002242.SZ,20260911,1min,241,1,10:10:00,15:00:00,1,0,4.5175,0,,0.0,37.8953,9.4413,3.1634,0.016002,0.0,0.0,31,0.0,57.0,62.0186,10.2,neutral_limitup
002519.SZ,20260911,1min,241,1,13:52:00,15:00:00,1,0,0.4754,0,,0.0,62.1474,6.1492,2.6155,0.104722,0.0,0.0,31,0.0,45.0,63.8942,12.0,neutral_limitup
002560.SZ,20260911,1min,241,1,09:50:00,15:00:00,2,1,4.2151,1,3.0,90.0,59.2093,6.7536,1.8712,0.014351,0.0,0.0,31,0.0,78.0,77.8628,13.5,healthy_limitup
002585.SZ,20260911,1min,241,1,09:34:00,15:00:00,2,1,4.4177,1,2.0,95.0,59.744,9.8763,0.8476,0.008075,0.0,0.0,31,0.0,79.0,78.4732,12.1,healthy_limitup
002790.SZ,20260911,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,9.31,0.0,0.026768,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002815.SZ,20260911,1min,241,1,13:40:00,15:00:00,1,0,0.9462,0,,0.0,59.3227,19.2441,4.3436,0.015597,0.0,0.0,31,0.0,45.0,63.0468,12.0,neutral_limitup
002848.SZ,20260911,1min,241,1,09:53:00,15:00:00,1,1,7.7428,1,1.0,100.0,41.5433,14.957,1.8918,0.011334,0.0,0.0,31,0.0,80.0,73.463,10.7,neutral_limitup
002902.SZ,20260911,1min,241,1,09:53:00,15:00:00,1,1,3.1432,1,1.0,100.0,69.1406,29.8681,3.3209,0.017387,0.0,0.0,31,0.0,80.0,81.7422,10.7,healthy_limitup
002912.SZ,20260911,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,23.51,0.0,0.018048,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
300563.SZ,20260911,1min,241,1,10:07:00,15:00:00,1,0,3.2951,0,,0.0,45.2292,26.7463,4.3884,0.007443,0.0,0.0,31,0.0,57.0,64.2188,10.2,neutral_limitup
600088.SH,20260911,1min,241,1,11:06:00,15:00:00,2,0,6.3433,0,,0.0,26.9403,12.9412,3.5451,0.021256,0.0,0.0,31,0.0,45.0,53.3321,12.0,weak_limitup
600184.SH,20260911,1min,241,1,09:37:00,15:00:00,2,2,3.7538,2,47.5,20.0,25.4775,19.7714,1.0549,0.01371,0.0,0.0,31,0.0,54.0,56.9432,42.3,neutral_limitup
