d_trade_date,t_trade_date,t1_trade_date,rank,ts_code,name,buy_time,buy_price,auction_volume,sell_rule,sell_time,sell_price,gross_return,cost_bps,net_return,pnl_per_10000,is_win,status,fill_assumption,buy_source,sell_source
20260715,20260716,20260717,1,600664.SH,哈药股份,09:25:00,4.94,14817200.0,T+1 11:00 minute open,2026-07-17 11:00:00,4.96,0.004048582995951344,35.0,0.0005485829959513441,5.485829959513441,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260716/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260717/600664_SH.csv
20260716,20260717,20260720,1,600664.SH,哈药股份,09:25:00,5.06,34267400.0,T+1 11:00 minute open,2026-07-20 11:00:00,5.4,0.06719367588932812,35.0,0.06369367588932812,636.9367588932812,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260717/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260720/600664_SH.csv
20260717,20260720,20260721,1,300577.SZ,开润股份,09:25:00,20.36,1440500.0,T+1 11:00 minute open,2026-07-21 11:00:00,18.14,-0.10903732809430255,35.0,-0.11253732809430256,-1125.3732809430255,0.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260720/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260721/300577_SZ.csv
20260720,20260721,20260722,1,001258.SZ,立新能源,09:25:00,10.01,9944900.0,T+1 11:00 minute open,2026-07-22 11:00:00,11.01,0.09990009990009985,35.0,0.09640009990009984,964.0009990009985,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260721/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260722/001258_SZ.csv
20260721,20260722,20260723,1,001258.SZ,立新能源,09:25:00,10.9,8427500.0,T+1 11:00 minute open,2026-07-23 11:00:00,12.11,0.11100917431192658,35.0,0.10750917431192658,1075.0917431192659,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260722/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260723/001258_SZ.csv
20260722,20260723,20260724,1,001258.SZ,立新能源,09:25:00,12.08,7995521.0,T+1 11:00 minute open,2026-07-24 11:00:00,13.32,0.10264900662251653,35.0,0.09914900662251652,991.4900662251653,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260723/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260724/001258_SZ.csv
20260723,20260724,20260727,1,002879.SZ,长缆科技,09:25:00,18.05,2488460.0,T+1 11:00 minute open,2026-07-27 11:00:00,18.86,0.044875346260387694,35.0,0.04137534626038769,413.7534626038769,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260724/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260727/002879_SZ.csv
20260724,20260727,20260728,1,002879.SZ,长缆科技,09:25:00,17.73,1990700.0,T+1 11:00 minute open,2026-07-28 11:00:00,19.93,0.1240834743372814,35.0,0.1205834743372814,1205.834743372814,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260727/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260728/002879_SZ.csv
20260727,20260728,20260729,1,000533.SZ,顺钠股份,09:25:00,11.56,7204500.0,T+1 11:00 minute open,2026-07-29 11:00:00,11.75,0.016435986159169413,35.0,0.012935986159169414,129.35986159169414,1.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260728/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260729/000533_SZ.csv
20260728,20260729,20260730,1,002173.SZ,创新医疗,09:25:00,24.0,3708400.0,T+1 11:00 minute open,2026-07-30 11:00:00,19.56,-0.18500000000000005,35.0,-0.18850000000000006,-1885.0000000000005,0.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260729/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260730/002173_SZ.csv
20260729,20260730,20260731,1,002298.SZ,中电鑫龙,09:25:00,9.0,3352000.0,T+1 11:00 minute open,2026-07-31 11:00:00,8.82,-0.020000000000000018,35.0,-0.023500000000000017,-235.00000000000017,0.0,READY,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260730/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260731/002298_SZ.csv
20260730,20260731,20260803,1,003032.SZ,传智教育,09:25:00,8.81,5433600.0,T+1 11:00 minute open,,,,35.0,,,,PENDING_T1_1100,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260731/stk_auction.csv,/home/runner/work/top10-decision/top10-decision/data/market/minute_1m/2026/20260803/003032_SZ.csv
20260731,20260803,20260804,1,002827.SZ,高争民爆,09:25:00,,,T+1 11:00 minute open,,,,35.0,,,,PENDING_T_AUCTION,small shadow order; positive matched auction volume,/home/runner/work/top10-decision/top10-decision/data/market/raw/2026/20260803/stk_auction.csv,
