ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
002050.SZ,20260327,1.8338,3.2771,0.77,18241740.4082,
300788.SZ,20260327,1.3225,4.9907,0.55,576349.242,
603788.SH,20260327,0.5706,1.1695,0.63,333259.2116,
605259.SH,20260327,1.1484,2.6347,0.75,369797.12,
002117.SZ,20260327,0.941,1.3608,0.65,535766.537,
920925.BJ,20260327,1.5983,2.3323,0.62,163641.5887,
002634.SZ,20260327,3.4985,4.5557,0.97,339461.5071,
000859.SZ,20260327,6.511,9.1852,1.42,924647.5117,
688360.SH,20260327,1.489,2.8928,0.71,511930.3396,
688737.SH,20260327,1.4705,2.3403,0.65,313737.2716,
300286.SZ,20260327,2.1992,3.1032,0.52,716491.7593,
603883.SH,20260327,0.9819,1.8776,0.88,1024501.8186,
300517.SZ,20260327,2.1592,2.6652,0.54,225865.9841,
600638.SH,20260327,1.0405,1.6623,0.76,406058.262,
300417.SZ,20260327,4.1384,5.1805,0.55,167665.7472,
002756.SZ,20260327,5.8508,6.6777,0.85,4378043.6063,
920245.BJ,20260327,0.6397,1.3315,0.65,116641.596,
688022.SH,20260327,1.5802,2.1421,0.64,252209.5166,
002404.SZ,20260327,1.6928,2.5818,0.87,379714.9448,
600057.SH,20260327,0.7378,1.6843,0.8,2261109.1138,
000921.SZ,20260327,0.7439,1.8279,0.72,3078546.3831,
002496.SZ,20260327,2.5986,2.879,0.88,290964.8077,
601018.SH,20260327,0.2441,1.5479,0.88,8015208.0204,
600749.SH,20260327,1.6152,2.9402,0.66,367911.1031,
002657.SZ,20260327,1.9031,2.079,0.65,763416.7288,
001259.SZ,20260327,2.542,5.013,1.04,234969.3194,
000981.SZ,20260327,3.9025,6.777,0.91,4338902.3654,
301032.SZ,20260327,2.5835,4.6838,0.67,287913.2796,
000408.SZ,20260327,1.2157,2.7311,0.81,12640317.2473,
600117.SH,20260327,0.3908,1.0737,0.54,852840.0925,
000601.SZ,20260327,24.2402,34.4504,0.98,830187.7927,
600919.SH,20260327,0.4337,0.6007,0.7,19837781.7445,
300980.SZ,20260327,4.6625,5.4943,0.65,524647.7524,
605266.SH,20260327,1.0165,2.0189,0.76,291777.0481,
603326.SH,20260327,1.0557,3.3024,0.57,285024.9985,
001914.SZ,20260327,0.4911,1.3226,0.55,1044236.3793,
920247.BJ,20260327,0.7209,1.7785,0.52,307053.5795,
603171.SH,20260327,0.5827,2.2813,0.67,2058543.77,
000735.SZ,20260327,1.5916,2.0259,0.74,786483.7738,
603303.SH,20260327,0.5003,2.0796,1.22,660568.2364,
002099.SZ,20260327,1.785,2.9643,1.12,1160618.8364,
920726.BJ,20260327,2.3693,4.8106,0.95,172025.64,
300997.SZ,20260327,1.0928,3.198,0.91,872322.1092,
600548.SH,20260327,0.7585,4.7127,0.9,2339903.3491,
920080.BJ,20260327,0.8206,0.8206,0.39,195963.0,
600381.SH,20260327,1.2896,2.2157,0.96,167899.3719,
600602.SH,20260327,4.9108,8.7634,0.72,2900835.3981,
002707.SZ,20260327,1.3608,1.7716,0.55,643678.3466,
000603.SZ,20260327,2.6457,4.4658,0.55,2655002.0434,
301002.SZ,20260327,2.9277,3.6936,0.61,478890.2702,
000042.SZ,20260327,1.1622,2.4927,0.85,622281.9461,
601069.SH,20260327,1.3789,4.5872,0.68,2762149.3409,
002205.SZ,20260327,0.92,1.3182,0.53,241596.1964,
301066.SZ,20260327,1.6664,3.3255,0.61,329597.1247,
301238.SZ,20260327,2.0877,7.1765,1.35,1487199.9324,
600980.SH,20260327,1.8244,3.4774,0.9,410701.8514,
600252.SH,20260327,1.4905,2.1373,0.96,799224.9306,
002136.SZ,20260327,4.9018,7.137,0.96,273290.42,
300199.SZ,20260327,6.2858,6.6976,1.84,1660493.7117,
603080.SH,20260327,1.3016,2.4532,0.55,313422.5,
002827.SZ,20260327,0.7718,1.8278,0.69,889871.752,
688433.SH,20260327,1.3431,2.1684,0.68,3209808.2,
603868.SH,20260327,0.2889,2.8862,0.7,1433995.2,
603506.SH,20260327,1.1769,3.0387,0.62,230966.6682,
688358.SH,20260327,0.6335,2.1451,0.66,326734.0363,
605277.SH,20260327,1.7103,3.7151,0.43,730916.5873,
605167.SH,20260327,0.8293,2.2197,0.48,739169.22,
603650.SH,20260327,1.3961,3.5783,1.05,3111835.0815,
920469.BJ,20260327,0.8313,1.1199,0.51,124314.372,
300804.SZ,20260327,5.4772,5.4772,0.58,330040.0,
600361.SH,20260327,1.2173,2.4409,0.67,1541589.7831,
603100.SH,20260327,0.8177,1.7824,0.38,984266.1516,
300865.SZ,20260327,1.4313,2.3302,0.56,249916.16,
300096.SZ,20260327,1.0523,1.2556,0.62,338410.0,
600038.SH,20260327,0.5703,1.0121,0.46,2735163.7586,
600128.SH,20260327,1.5803,2.1496,0.62,272337.9934,
603698.SH,20260327,3.2925,10.6836,1.69,1604218.07,
920166.BJ,20260327,12.2844,12.2844,3.01,214136.4716,
002730.SZ,20260327,13.8195,27.6864,1.22,884199.067,
002284.SZ,20260327,1.1393,1.9822,0.63,1063565.4008,
002537.SZ,20260327,3.3508,4.4775,0.75,938039.3793,
600593.SH,20260327,3.2454,6.9934,0.7,498039.01,
000809.SZ,20260327,8.8966,13.5401,0.88,342288.3866,
601882.SH,20260327,0.8321,3.5701,0.75,974574.0,
000564.SZ,20260327,1.3788,1.957,0.79,3521322.354,
000617.SZ,20260327,2.9728,14.8805,0.8,13451172.1401,
002578.SZ,20260327,2.1901,3.7406,0.58,363249.8808,
300396.SZ,20260327,0.8575,1.791,0.74,317150.2872,
002286.SZ,20260327,2.0948,2.5289,0.79,376000.5714,
002574.SZ,20260327,1.3657,2.9758,0.67,303072.0,
300131.SZ,20260327,14.9967,15.0453,1.27,1380183.6938,
600829.SH,20260327,0.9412,3.7096,0.86,581048.3742,
001225.SZ,20260327,5.8178,6.8781,0.83,314513.97,
301379.SZ,20260327,1.9848,1.9853,0.47,493230.9327,
300343.SZ,20260327,1.3249,1.5085,0.9,679864.3597,
300683.SZ,20260327,13.8293,23.029,1.77,508001.1315,
301182.SZ,20260327,4.4664,9.1666,1.11,541009.3182,
600530.SH,20260327,1.3874,3.1496,1.4,416906.96,
603577.SH,20260327,2.3962,6.0211,0.62,380514.0702,
920016.BJ,20260327,1.7877,1.9967,0.92,126943.2009,
300022.SZ,20260327,2.7165,3.7526,0.58,451735.7073,
603073.SH,20260327,5.6698,6.1141,1.0,229100.0,
301013.SZ,20260327,2.5628,2.7961,0.61,501846.3412,
920964.BJ,20260327,0.8148,0.896,0.71,155157.552,
300354.SZ,20260327,1.9804,2.4649,0.8,476236.452,
600525.SH,20260327,0.9879,1.4164,0.78,721372.7431,
600455.SH,20260327,1.9935,2.5108,0.54,165950.906,
