ts_code,trade_date,close,open,high,low,vol,amount,vwap
000428.SZ,20260731,3.88,3.78,3.9,3.78,21195776.0,80156600.32,3.78
000636.SZ,20260731,55.55,55.55,55.55,55.55,19873550.08,1103975710.72,55.55
000668.SZ,20260731,19.31,19.3,19.31,19.3,59900.0,1156076.96,19.3
000736.SZ,20260731,4.33,4.3,4.35,4.3,924000.0,3980504.96,4.31
000820.SZ,20260731,3.52,3.52,3.52,3.52,4336800.0,15265536.0,3.52
000892.SZ,20260731,3.35,3.33,3.36,3.33,3849100.16,12823398.4,3.33
001318.SZ,20260731,10.51,10.45,10.52,10.45,601800.0,6298133.76,10.47
001323.SZ,20260731,17.28,17.2,17.3,17.15,232400.0,4000338.88,17.21
001358.SZ,20260731,25.28,24.77,25.29,24.77,376600.0,9345050.88,24.81
002037.SZ,20260731,6.49,6.52,6.53,6.49,205300.0,1338243.04,6.52
002045.SZ,20260731,8.19,8.16,8.25,8.16,765200.0,6247342.72,8.16
002083.SZ,20260731,11.09,10.99,11.09,10.99,2002800.0,22024023.04,11.0
002112.SZ,20260731,15.76,15.6,15.76,15.6,893600.0,13949537.28,15.61
002141.SZ,20260731,5.87,5.82,5.89,5.81,12284299.52,71550504.96,5.83
002199.SZ,20260731,13.79,13.17,13.79,13.17,1436300.0,18929515.52,13.18
002212.SZ,20260731,6.18,6.11,6.25,6.11,2667324.96,16313640.96,6.12
002286.SZ,20260731,7.87,7.81,7.87,7.81,721900.0,5643031.04,7.82
002298.SZ,20260731,8.26,8.22,8.4,8.22,5086000.0,41836436.48,8.23
002440.SZ,20260731,12.94,12.86,13.14,12.81,1337700.0,17238140.16,12.89
002498.SZ,20260731,6.73,6.74,6.75,6.69,3772099.84,25397155.84,6.73
002517.SZ,20260731,16.28,16.2,16.32,16.2,3033600.0,49199651.84,16.22
002558.SZ,20260731,26.8,26.62,26.88,26.62,3808800.0,101574901.76,26.67
002568.SZ,20260731,19.23,19.29,19.4,19.18,528400.0,10191594.88,19.29
002580.SZ,20260731,18.0,17.56,18.0,17.56,2442100.0,42933808.64,17.58
002597.SZ,20260731,21.02,21.0,21.19,21.0,210100.0,4413296.0,21.01
002607.SZ,20260731,2.03,2.01,2.03,2.01,11449600.0,23047162.88,2.01
002791.SZ,20260731,15.15,15.06,15.16,15.06,292700.0,4412090.88,15.07
002827.SZ,20260731,34.6,34.6,34.6,34.49,5022584.96,173748162.56,34.59
002833.SZ,20260731,17.94,17.96,18.0,17.94,112700.0,2024796.96,17.97
002846.SZ,20260731,10.54,10.53,10.56,10.52,399100.0,4203176.0,10.53
002882.SZ,20260731,20.88,20.53,20.9,20.53,1100100.0,22596090.88,20.54
002903.SZ,20260731,23.38,23.45,23.59,23.34,473000.0,11088842.24,23.44
002945.SZ,20260731,14.42,14.52,14.67,14.42,2105500.0,30578316.8,14.52
002956.SZ,20260731,17.03,16.93,17.15,16.8,611900.0,10374563.84,16.96
003001.SZ,20260731,18.43,18.5,18.59,18.36,768800.0,14217922.56,18.49
003032.SZ,20260731,8.81,8.81,8.81,8.81,7734700.16,68142704.64,8.81
600227.SH,20260731,3.13,3.13,3.13,3.13,5571299.84,17438168.32,3.13
600228.SH,20260731,7.3,7.33,7.45,7.3,2677600.0,19672171.52,7.35
600236.SH,20260731,10.55,10.55,10.55,10.55,678720.96,7160506.88,10.55
600419.SH,20260731,8.36,8.36,8.36,8.36,1102000.0,9212720.0,8.36
600429.SH,20260731,4.4,4.4,4.4,4.4,1053800.0,4636720.0,4.4
600499.SH,20260731,16.48,16.48,16.48,16.48,380300.0,6267344.0,16.48
600578.SH,20260731,5.61,5.61,5.61,5.61,3834099.84,21509299.2,5.61
600693.SH,20260731,8.27,8.27,8.27,8.27,3802899.84,31449984.0,8.27
600712.SH,20260731,5.1,5.1,5.1,5.1,723100.0,3687809.92,5.1
600722.SH,20260731,9.79,9.79,9.79,9.79,1954900.0,19138471.68,9.79
600733.SH,20260731,5.72,5.72,5.72,5.72,5686200.32,32525063.68,5.72
600844.SH,20260731,3.16,3.16,3.16,3.16,2324300.0,7344787.84,3.16
601003.SH,20260731,4.06,4.06,4.06,4.06,2417200.0,9813831.68,4.06
601086.SH,20260731,7.21,7.21,7.21,7.21,1881200.0,13563452.16,7.21
601858.SH,20260731,18.48,18.48,18.48,18.48,318000.0,5876640.0,18.48
603057.SH,20260731,22.19,22.19,22.19,22.19,82000.0,1819580.0,22.19
603068.SH,20260731,36.5,36.47,36.5,36.47,325200.0,11860175.36,36.47
603163.SH,20260731,72.0,72.0,72.0,72.0,157900.0,11368800.0,72.0
603178.SH,20260731,16.59,16.59,16.59,16.59,290700.0,4822712.96,16.59
603221.SH,20260731,22.54,22.54,22.54,22.54,5631500.16,126934005.76,22.54
603258.SH,20260731,12.2,12.2,12.2,12.2,291500.0,3556300.16,12.2
603348.SH,20260731,14.7,14.7,14.7,14.7,146900.0,2159430.08,14.7
603382.SH,20260731,18.66,18.66,18.66,18.66,130600.0,2436996.0,18.66
603399.SH,20260731,15.39,15.39,15.39,15.39,791400.0,12179645.44,15.39
603400.SH,20260731,43.9,43.9,43.9,43.9,193000.0,8472700.16,43.9
603407.SH,20260731,60.82,60.82,60.82,60.82,219900.0,13374318.08,60.82
603499.SH,20260731,10.83,10.83,10.83,10.83,104700.0,1133900.96,10.83
603556.SH,20260731,26.0,26.0,26.0,26.0,572300.0,14879800.32,26.0
603559.SH,20260731,8.41,8.41,8.41,8.41,379700.0,3193277.12,8.41
603580.SH,20260731,51.1,50.6,51.1,50.6,875800.0,44319662.08,50.61
603696.SH,20260731,11.3,11.3,11.3,11.3,1601900.0,18101469.44,11.3
603719.SH,20260731,9.01,9.01,9.01,9.01,918300.0,8273882.88,9.01
603801.SH,20260731,5.72,5.72,5.72,5.72,325400.0,1861288.0,5.72
603813.SH,20260731,31.77,31.77,31.77,31.77,13400.0,425718.0,31.77
603833.SH,20260731,35.24,35.24,35.24,35.24,56200.0,1980488.0,35.24
605016.SH,20260731,21.3,21.3,21.3,21.3,184800.0,3936240.0,21.3
605033.SH,20260731,18.0,18.0,18.0,18.0,266100.0,4789800.0,18.0
605068.SH,20260731,22.0,22.25,22.25,22.0,1670800.0,37174259.2,22.25
605136.SH,20260731,7.71,7.71,7.71,7.71,374600.0,2888166.08,7.71
605179.SH,20260731,17.44,17.44,17.44,17.44,3398499.84,59269841.92,17.44
605188.SH,20260731,11.2,11.2,11.2,11.2,1219700.0,13660640.0,11.2
605337.SH,20260731,9.26,9.24,9.26,9.24,829300.0,7662766.08,9.24
605339.SH,20260731,12.44,12.44,12.44,12.44,86700.0,1078548.0,12.44
605388.SH,20260731,5.77,5.77,5.77,5.77,1750700.0,10101539.2,5.77
