ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000021.SZ,20260624,1min,241,1,13:08:00,15:00:00,1,0,0.6366,0,,0.0,61.1806,0.00789,0.0,31,0.0,45.0,63.6042,12.0,neutral_limitup
000032.SZ,20260624,1min,241,1,09:55:00,15:00:00,5,3,2.7624,3,8.6667,71.0,37.2754,0.011254,0.0,31,0.0,54.2,60.5726,37.22,high_open_board_risk
000566.SZ,20260624,1min,241,1,09:31:00,15:00:00,2,0,2.8953,0,,0.0,47.6281,0.015039,0.0,31,0.0,70.0,70.7884,8.25,neutral_limitup
000818.SZ,20260624,1min,241,1,13:27:00,15:00:00,1,2,0.4458,2,1.5,97.5,72.4504,0.019117,0.0,31,0.0,44.5,66.7601,24.35,neutral_limitup
000823.SZ,20260624,1min,241,1,14:37:00,15:00:00,2,1,2.551,1,3.0,90.0,69.1939,0.208645,0.0,21,29.1562,20.711,47.7891,29.3824,weak_limitup
000908.SZ,20260624,1min,241,1,09:34:00,15:00:00,3,1,3.6364,1,11.0,64.0,53.5818,0.008462,0.0,31,0.0,72.8,73.8345,20.78,neutral_limitup
000925.SZ,20260624,1min,241,1,11:30:00,15:00:00,1,3,1.4301,3,1.0,100.0,55.4191,0.010431,0.0,31,0.0,35.0,57.3757,32.85,high_open_board_risk
000967.SZ,20260624,1min,241,1,10:58:00,15:00:00,2,0,1.5426,0,,0.0,55.7441,0.005699,0.0,31,0.0,57.0,67.3732,10.2,neutral_limitup
001339.SZ,20260624,1min,241,1,10:44:00,15:00:00,3,2,4.257,2,1.5,97.5,49.5828,0.034895,0.0,29,12.0,53.5,60.9498,26.0,neutral_limitup
001359.SZ,20260624,1min,241,1,10:18:00,15:00:00,1,0,0.4883,0,,0.0,62.0704,0.012771,0.0,31,0.0,57.0,69.2711,10.2,neutral_limitup
002025.SZ,20260624,1min,241,1,09:35:00,15:00:00,1,0,1.0209,0,,0.0,58.8748,0.019003,0.0,31,0.0,70.0,74.1624,8.25,neutral_limitup
002046.SZ,20260624,1min,241,1,10:32:00,15:00:00,6,3,0.7005,3,7.3333,76.6667,51.6303,0.009851,0.0,31,0.0,42.3333,59.5391,37.5833,high_open_board_risk
002051.SZ,20260624,1min,241,1,09:43:00,15:00:00,2,1,1.6141,1,3.0,90.0,74.8155,0.009228,0.0,31,0.0,78.0,82.5446,13.5,healthy_limitup
002080.SZ,20260624,1min,241,1,10:18:00,15:00:00,3,8,2.0715,8,8.375,71.875,0.0,0.012786,0.0,31,0.0,0.0,25.0,57.0312,high_open_board_risk
002167.SZ,20260624,1min,241,1,13:02:00,15:00:00,2,5,0.7456,5,1.6,97.0,34.4766,0.02034,0.0,31,0.0,14.4,41.823,48.59,high_open_board_risk
002192.SZ,20260624,1min,241,1,11:19:00,15:00:00,2,2,0.953,2,3.5,92.0,67.482,0.012743,0.0,31,0.0,43.4,64.7746,25.89,neutral_limitup
002240.SZ,20260624,1min,241,1,13:04:00,15:00:00,2,2,0.8235,2,3.0,90.0,67.5591,0.008704,0.0,31,0.0,43.0,64.6177,26.45,neutral_limitup
002254.SZ,20260624,1min,241,1,09:32:00,15:00:00,1,0,8.2334,0,,0.0,15.5998,0.027987,0.0,31,0.0,70.0,61.1799,8.25,neutral_limitup
002303.SZ,20260624,1min,241,1,09:41:00,15:00:00,1,0,1.0363,0,,0.0,58.7824,0.009813,0.0,31,0.0,70.0,74.1347,8.25,neutral_limitup
002354.SZ,20260624,1min,241,1,09:35:00,15:00:00,1,0,2.9148,0,,0.0,47.5112,0.023083,0.0,31,0.0,70.0,70.7534,8.25,neutral_limitup
002364.SZ,20260624,1min,241,1,13:21:00,15:00:00,1,1,0.4893,1,2.0,95.0,83.3142,0.006495,0.0,31,0.0,54.0,74.2942,15.85,neutral_limitup
002409.SZ,20260624,1min,241,1,13:11:00,15:00:00,3,6,0.8379,6,1.5,97.5,22.0976,0.008673,0.0,31,0.0,4.5,33.6543,49.95,high_open_board_risk
002427.SZ,20260624,1min,241,1,09:48:00,15:00:00,1,0,2.9536,0,,0.0,47.2785,0.022741,0.0,31,0.0,70.0,70.6835,8.25,neutral_limitup
002428.SZ,20260624,1min,241,1,10:37:00,15:00:00,4,7,3.0709,7,25.1429,39.8571,0.0,0.007493,0.0,31,0.0,0.0,25.0,65.0357,high_open_board_risk
002452.SZ,20260624,1min,241,1,10:22:00,15:00:00,4,14,1.2376,14,1.9286,95.3571,0.0,0.012426,0.0,31,0.0,0.0,25.0,51.1607,high_open_board_risk
002491.SZ,20260624,1min,241,1,09:33:00,15:00:00,1,0,2.4561,0,,0.0,50.2632,0.019749,0.0,31,0.0,70.0,71.5789,8.25,neutral_limitup
002497.SZ,20260624,1min,241,1,13:31:00,15:00:00,2,3,0.4661,3,2.3333,93.3333,58.8701,0.013052,0.0,31,0.0,33.6667,57.811,34.7167,high_open_board_risk
002520.SZ,20260624,1min,241,1,13:17:00,15:00:00,1,0,3.4392,0,,0.0,44.3651,0.015695,0.0,31,0.0,45.0,58.5595,12.0,neutral_limitup
002536.SZ,20260624,1min,241,1,13:02:00,15:00:00,3,6,0.6466,6,3.1667,93.3333,21.7871,0.005532,0.0,31,0.0,3.6667,33.1861,51.1167,high_open_board_risk
002550.SZ,20260624,1min,241,1,09:44:00,15:00:00,4,2,1.5361,2,4.0,90.0,63.2834,0.01606,0.0,31,0.0,68.0,74.585,22.7,neutral_limitup
002552.SZ,20260624,1min,241,1,14:56:00,15:00:00,1,0,0.079,0,,0.0,64.5263,0.099342,0.0,5,12.0,17.0,49.0079,19.2,weak_limitup
002580.SZ,20260624,1min,241,1,10:41:00,15:00:00,1,0,0.9408,0,,0.0,59.3552,0.003986,0.0,31,0.0,57.0,68.4565,10.2,neutral_limitup
002584.SZ,20260624,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.029053,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002600.SZ,20260624,1min,241,1,14:10:00,15:00:00,2,0,0.5663,0,,0.0,61.6025,0.090666,0.0,31,0.0,45.0,63.7307,12.0,neutral_limitup
002631.SZ,20260624,1min,241,1,14:40:00,15:00:00,2,1,1.4156,1,5.0,86.0,74.6066,0.141938,0.0,16,24.0,21.2,50.922,29.02,weak_limitup
002643.SZ,20260624,1min,241,1,13:07:00,15:00:00,1,3,0.6663,3,1.3333,98.3333,59.4187,0.022756,0.0,31,0.0,34.6667,58.4256,33.3167,high_open_board_risk
002674.SZ,20260624,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.053097,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002687.SZ,20260624,1min,241,1,09:33:00,15:00:00,1,0,2.1696,0,,0.0,51.9822,0.369548,0.0,31,34.1186,61.4704,59.7267,18.0591,neutral_limitup
002803.SZ,20260624,1min,241,1,10:29:00,15:00:00,2,2,1.2629,2,2.5,92.5,65.7975,0.008388,0.0,31,0.0,55.5,69.7143,23.95,neutral_limitup
002821.SZ,20260624,1min,241,1,09:51:00,15:00:00,1,0,1.328,0,,0.0,57.0322,0.050265,0.0,31,0.0,70.0,73.6097,8.25,neutral_limitup
002876.SZ,20260624,1min,241,1,14:11:00,15:00:00,4,0,0.5105,0,,0.0,61.937,0.028351,0.0,31,0.0,45.0,63.8311,12.0,neutral_limitup
002897.SZ,20260624,1min,241,1,13:40:00,15:00:00,1,0,0.6763,0,,0.0,60.9425,0.00764,0.0,31,0.0,45.0,63.5327,12.0,neutral_limitup
002943.SZ,20260624,1min,241,1,10:13:00,15:00:00,1,0,0.6294,0,,0.0,61.2235,0.009989,0.0,31,0.0,57.0,69.0171,10.2,neutral_limitup
002990.SZ,20260624,1min,241,1,10:40:00,15:00:00,3,1,1.2424,1,8.0,74.0,71.4455,0.0091,0.0,31,0.0,61.8,74.2436,19.93,neutral_limitup
003018.SZ,20260624,1min,241,1,10:09:00,15:00:00,3,1,2.4558,1,13.0,58.0,58.5651,0.004141,0.0,31,0.0,58.6,68.9395,24.41,neutral_limitup
003043.SZ,20260624,1min,241,1,09:38:00,15:00:00,6,3,4.3528,3,22.0,43.0,17.9332,0.002625,0.0,31,0.0,48.6,52.2499,45.06,high_open_board_risk
300506.SZ,20260624,1min,241,1,11:22:00,15:00:00,1,1,2.1127,1,1.0,100.0,75.3239,0.092857,0.0,31,0.0,55.0,72.3472,14.45,neutral_limitup
301132.SZ,20260624,1min,241,1,09:37:00,15:00:00,1,0,2.8316,0,,0.0,48.0106,0.008192,0.0,31,0.0,70.0,70.9032,8.25,neutral_limitup
301310.SZ,20260624,1min,241,1,10:50:00,15:00:00,5,5,0.9283,5,3.0,90.0,30.93,0.003115,0.0,31,0.0,25.0,45.529,48.75,high_open_board_risk
301366.SZ,20260624,1min,241,1,11:28:00,15:00:00,3,11,2.9758,11,5.8182,82.7273,0.0,0.013749,0.0,31,0.0,0.0,25.0,54.3182,high_open_board_risk
301396.SZ,20260624,1min,241,1,10:42:00,15:00:00,2,1,4.2305,1,1.0,100.0,62.6169,0.014136,0.0,31,0.0,67.0,73.9351,12.65,neutral_limitup
301669.SZ,20260624,1min,241,1,10:31:00,15:00:00,1,0,0.4867,0,,0.0,62.0796,0.005365,0.0,31,0.0,57.0,69.2739,10.2,neutral_limitup
600026.SH,20260624,1min,241,1,09:43:00,15:00:00,7,11,0.876,11,3.3636,92.5455,0.0,0.01007,0.0,31,0.0,0.0,25.0,51.8636,high_open_board_risk
600105.SH,20260624,1min,241,1,09:57:00,15:00:00,4,3,2.8222,3,50.0,20.0,19.0666,0.0068,0.0,31,0.0,44.0,50.52,51.5,high_open_board_risk
600141.SH,20260624,1min,241,1,13:05:00,15:00:00,1,3,0.95,3,1.0,100.0,58.3003,0.014108,0.0,30,12.0,32.0,53.8901,36.3,high_open_board_risk
600176.SH,20260624,1min,241,1,09:59:00,15:00:00,5,4,0.6479,4,3.25,93.0,45.6623,0.015731,0.0,31,0.0,48.6,60.5687,40.26,high_open_board_risk
600226.SH,20260624,1min,241,1,10:00:00,15:00:00,4,2,1.4023,2,70.0,20.0,39.5863,0.005163,0.0,31,0.0,54.0,61.1759,42.3,neutral_limitup
600246.SH,20260624,1min,241,1,10:36:00,15:00:00,4,2,1.9864,2,16.5,48.5,46.0565,0.007147,0.0,31,0.0,46.7,59.832,36.27,neutral_limitup
600379.SH,20260624,1min,241,1,13:49:00,15:00:00,2,1,1.1258,1,5.0,86.0,76.345,0.059396,0.0,31,0.0,52.2,71.3935,18.37,neutral_limitup
600497.SH,20260624,1min,241,1,13:03:00,15:00:00,2,5,0.6612,5,1.4,98.0,35.3331,0.010974,0.0,31,0.0,14.6,42.1699,48.31,high_open_board_risk
600563.SH,20260624,1min,241,1,10:26:00,15:00:00,3,2,3.2166,2,14.5,53.5,40.4254,0.004283,0.0,31,0.0,47.7,58.5926,34.87,neutral_limitup
600584.SH,20260624,1min,241,1,09:55:00,15:00:00,8,4,1.5312,4,9.0,70.0,32.3131,0.00562,0.0,31,0.0,44.0,54.4939,46.7,high_open_board_risk
600596.SH,20260624,1min,241,1,13:01:00,15:00:00,1,0,0.5205,0,,0.0,61.8768,0.008405,0.0,31,0.0,45.0,63.813,12.0,neutral_limitup
600667.SH,20260624,1min,241,1,09:40:00,15:00:00,2,1,2.173,1,3.0,90.0,71.4622,0.01581,0.0,31,0.0,78.0,81.5387,13.5,healthy_limitup
600703.SH,20260624,1min,241,1,09:47:00,15:00:00,1,0,0.4585,0,,0.0,62.249,0.006764,0.0,31,0.0,70.0,75.1747,8.25,healthy_limitup
600877.SH,20260624,1min,241,1,13:03:00,15:00:00,2,2,1.358,2,4.5,88.0,63.6519,0.01123,0.0,31,0.0,42.6,63.2656,27.01,neutral_limitup
600909.SH,20260624,1min,241,1,09:38:00,15:00:00,10,23,2.4327,23,6.9565,78.1739,0.0,0.003984,0.0,31,0.0,0.0,25.0,55.4565,high_open_board_risk
601133.SH,20260624,1min,241,1,11:11:00,15:00:00,1,0,0.3707,0,,0.0,62.7757,0.067642,0.0,31,0.0,45.0,64.0827,12.0,neutral_limitup
601872.SH,20260624,1min,241,1,09:39:00,15:00:00,1,0,1.4149,0,,0.0,56.5107,0.083351,0.0,31,0.0,70.0,73.4532,8.25,neutral_limitup
603001.SH,20260624,1min,241,1,09:38:00,15:00:00,2,0,3.3946,0,,0.0,44.6322,0.020628,0.0,31,0.0,70.0,69.8897,8.25,neutral_limitup
603045.SH,20260624,1min,241,1,13:20:00,15:00:00,2,3,1.9759,3,1.6667,96.6667,50.9777,0.005807,0.0,31,0.0,34.3333,55.7433,33.7833,high_open_board_risk
603061.SH,20260624,1min,241,1,10:34:00,15:00:00,3,1,2.3483,1,41.0,24.0,47.3103,0.007655,0.0,31,0.0,51.8,62.5031,33.93,neutral_limitup
603083.SH,20260624,1min,241,1,09:56:00,15:00:00,4,2,2.4179,2,69.0,20.0,33.4925,0.063854,0.0,31,0.0,54.0,59.3478,42.3,neutral_limitup
603203.SH,20260624,1min,241,1,13:26:00,15:00:00,2,6,0.7699,6,2.0,95.0,21.6307,0.010321,0.0,31,0.0,4.0,33.2892,50.65,high_open_board_risk
603297.SH,20260624,1min,241,1,13:07:00,15:00:00,2,0,0.9632,0,,0.0,59.2208,0.007954,0.0,31,0.0,45.0,63.0162,12.0,neutral_limitup
603317.SH,20260624,1min,241,1,09:31:00,15:00:00,1,0,2.0339,0,,0.0,52.7966,0.034778,0.0,31,0.0,70.0,72.339,8.25,neutral_limitup
603324.SH,20260624,1min,241,1,13:33:00,15:00:00,3,4,2.8477,4,2.0,95.0,33.1639,0.01593,0.0,31,0.0,24.0,45.7492,43.45,high_open_board_risk
603386.SH,20260624,1min,241,1,10:03:00,15:00:00,1,0,1.4321,0,,0.0,56.4074,0.008319,0.0,31,0.0,57.0,67.5722,10.2,neutral_limitup
603399.SH,20260624,1min,241,1,10:42:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.007592,0.0,31,0.0,57.0,70.15,10.2,neutral_limitup
603407.SH,20260624,1min,241,1,09:39:00,15:00:00,1,0,1.1264,0,,0.0,58.2413,0.00576,0.0,31,0.0,70.0,73.9724,8.25,neutral_limitup
