ts_code,trade_date,close,open,high,low,vol,amount,vwap
000011.SZ,20260728,8.26,8.28,8.29,8.2,4006099.84,33151779.84,8.27
000417.SZ,20260728,5.82,5.81,5.85,5.81,1517500.0,8823322.88,5.81
000428.SZ,20260728,3.47,3.42,3.5,3.42,3817600.0,13086720.0,3.43
000533.SZ,20260728,11.55,11.56,11.56,11.46,9235699.84,106732472.32,11.56
000595.SZ,20260728,5.86,5.84,5.87,5.84,2178400.0,12732053.76,5.85
000636.SZ,20260728,43.31,43.11,43.35,43.11,4737026.88,204373688.32,43.14
000668.SZ,20260728,19.2,18.95,19.4,18.95,303600.0,5757276.16,18.96
000670.SZ,20260728,6.5,6.44,6.54,6.44,3852200.0,24836705.28,6.45
001229.SZ,20260728,37.19,37.31,37.38,37.12,82200.0,3065936.0,37.3
001248.SZ,20260728,14.26,14.25,14.33,14.22,10636622.72,151642388.48,14.26
001328.SZ,20260728,31.4,31.36,31.89,31.21,106200.0,3335905.92,31.41
002012.SZ,20260728,5.63,5.62,5.67,5.62,777000.0,4368698.88,5.62
002029.SZ,20260728,7.93,7.89,7.95,7.88,1061800.0,8382161.28,7.89
002051.SZ,20260728,8.99,9.05,9.05,8.94,2109300.0,19074535.68,9.04
002080.SZ,20260728,50.0,50.0,50.37,49.93,650723.0,32547763.2,50.02
002083.SZ,20260728,11.8,11.8,11.95,11.78,7746099.84,91477063.68,11.81
002158.SZ,20260728,27.59,27.48,27.7,27.48,205000.0,5640216.32,27.51
002174.SZ,20260728,11.21,11.24,11.28,11.18,726700.0,8165274.24,11.24
002189.SZ,20260728,19.43,19.4,19.43,19.4,165407.0,3209068.8,19.4
002199.SZ,20260728,10.82,10.72,10.86,10.72,478600.0,5136429.12,10.73
002208.SZ,20260728,12.36,12.4,12.4,12.3,1761500.0,21827648.0,12.39
002218.SZ,20260728,4.12,4.12,4.17,4.12,2398600.0,9891488.0,4.12
002242.SZ,20260728,9.05,9.1,9.12,9.02,1309800.0,11912323.84,9.1
002265.SZ,20260728,19.01,19.02,19.1,18.97,651600.0,12394452.48,19.02
002270.SZ,20260728,19.55,19.62,19.62,19.51,673100.0,13196899.84,19.61
002292.SZ,20260728,7.77,7.78,7.79,7.72,3097100.16,24081832.96,7.78
002298.SZ,20260728,8.26,8.3,8.34,8.21,2459900.0,20403837.44,8.3
