ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000909.SZ,20260728,1min,241,1,09:45:00,15:00:00,6,3,3.6036,3,3.3333,92.6667,39.8117,4.3528,2.0034,0.04844,0.0,0.0,31,0.0,58.5333,63.2835,31.1533,high_open_board_risk
002082.SZ,20260728,1min,241,1,10:54:00,15:00:00,1,0,1.5952,0,,0.0,55.4287,9.6915,3.4923,0.011559,0.0,0.0,31,0.0,57.0,67.2786,10.2,neutral_limitup
002211.SZ,20260728,1min,241,1,09:30:00,15:00:00,2,0,5.5288,0,,0.0,31.8269,4.0989,1.491,0.019786,0.0,0.0,31,0.0,70.0,66.0481,8.25,neutral_limitup
300250.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,14.8116,3.0947,0.127161,0.5929,,0,0.0,0.0,0.0,80.0,no_limit_touch
300290.SZ,20260728,1min,241,1,10:29:00,15:00:00,2,4,2.0492,4,5.0,86.0,34.8049,4.6824,4.2208,0.013858,0.0,0.0,31,0.0,34.2,50.8315,44.17,high_open_board_risk
300293.SZ,20260728,1min,241,1,09:32:00,13:58:00,1,1,8.7132,0,,0.0,0.7207,16.9608,-0.0638,0.129786,0.713,2.1927,0,70.0,42.5,26.8412,58.825,late_withdraw_risk
300369.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,6.7813,2.046,0.110499,0.2899,,0,0.0,0.0,0.0,80.0,no_limit_touch
300637.SZ,20260728,1min,241,1,09:38:00,09:40:00,1,1,6.3509,0,,0.0,14.8945,8.8455,-0.5145,0.097022,-0.9009,5.2745,0,91.1173,37.2207,23.4383,64.8962,late_withdraw_risk
300746.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,11.5038,2.9226,0.109328,-1.251,,0,0.0,0.0,0.0,80.0,no_limit_touch
300753.SZ,20260728,1min,241,1,10:25:00,11:04:00,1,1,3.9939,0,,0.0,29.0365,24.7937,4.7845,0.067959,1.3656,1.1792,0,70.0,29.5,29.486,60.775,late_withdraw_risk
300798.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,6.9279,1.0412,0.103854,-0.1427,,0,0.0,0.0,0.0,80.0,no_limit_touch
300809.SZ,20260728,1min,241,1,10:59:00,11:00:00,1,1,6.3789,0,,0.0,14.7265,24.6802,1.4173,0.100604,-0.0399,4.3927,0,77.89,27.5275,22.3328,63.0434,late_withdraw_risk
300892.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,20.3814,1.6125,0.144322,1.2714,,0,0.0,0.0,0.0,80.0,no_limit_touch
300901.SZ,20260728,1min,241,1,14:34:00,14:42:00,2,3,2.6923,2,1.0,100.0,47.8462,14.5341,4.788,0.27106,1.3981,2.3718,6,99.9678,0.0,14.3619,63.0919,late_withdraw_risk
300906.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,24.3875,2.1836,0.227714,-0.519,,0,0.0,0.0,0.0,80.0,no_limit_touch
301139.SZ,20260728,1min,241,1,13:30:00,15:00:00,1,1,1.2821,1,3.0,90.0,76.8077,2.9041,7.4331,0.005289,0.0,0.0,31,0.0,53.0,71.8923,17.25,neutral_limitup
301234.SZ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,74.3315,4.599,0.07388,5.8399,,0,0.0,0.0,0.0,80.0,no_limit_touch
603429.SH,20260728,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,8.16,0.0,0.051759,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
688496.SH,20260728,1min,241,1,09:31:00,15:00:00,1,0,6.5421,0,,0.0,25.7477,1.0561,1.3115,0.017444,0.0,0.0,31,0.0,70.0,64.2243,8.25,neutral_limitup
688697.SH,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,12.8836,-1.425,0.095621,0.316,,0,0.0,0.0,0.0,80.0,no_limit_touch
920118.BJ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,19.8337,-2.9431,0.133022,-1.0283,,0,0.0,0.0,0.0,80.0,no_limit_touch
920238.BJ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,66.3357,6.6243,0.088832,-1.7366,,0,0.0,0.0,0.0,80.0,no_limit_touch
920693.BJ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,25.2249,-7.0363,0.092701,0.2565,,0,0.0,0.0,0.0,80.0,no_limit_touch
920717.BJ,20260728,1min,241,1,,,0,0,,0,,0.0,0.0,7.9404,4.4031,0.163556,1.8428,,0,0.0,0.0,0.0,80.0,no_limit_touch
000045.SZ,20260728,1min,241,1,09:35:00,15:00:00,1,0,2.51,0,,0.0,49.9398,9.8018,1.6135,0.01969,0.0,0.0,31,0.0,70.0,71.4819,8.25,neutral_limitup
000428.SZ,20260728,1min,241,1,09:34:00,15:00:00,1,0,2.4523,0,,0.0,50.2861,3.5764,2.618,0.013261,0.0,0.0,31,0.0,70.0,71.5858,8.25,neutral_limitup
000503.SZ,20260728,1min,241,1,13:02:00,15:00:00,1,0,0.9763,0,,0.0,59.1423,6.8703,4.3629,0.01623,0.0,0.0,31,0.0,45.0,62.9927,12.0,neutral_limitup
000517.SZ,20260728,1min,241,1,13:14:00,15:00:00,3,0,2.7027,0,,0.0,48.7838,1.7751,4.2216,0.013064,0.0,0.0,31,0.0,45.0,59.8851,12.0,neutral_limitup
