ts_code,trade_date,close,open,high,low,vol,amount,vwap
000026.SZ,20260812,19.91,19.94,19.96,19.8,283600.0,5654494.72,19.94
000428.SZ,20260812,4.25,4.27,4.29,4.25,1276300.0,5450055.04,4.27
000506.SZ,20260812,19.33,19.18,19.4,19.18,3208409.92,61636193.28,19.21
000537.SZ,20260812,8.38,8.39,8.4,8.35,2195500.0,18417464.32,8.39
000656.SZ,20260812,1.3,1.3,1.31,1.3,7913600.0,10300394.24,1.3
000710.SZ,20260812,9.49,9.53,9.54,9.49,314100.0,2992970.88,9.53
000859.SZ,20260812,10.25,10.38,10.45,10.2,7854581.12,81468113.92,10.37
000973.SZ,20260812,13.71,13.61,13.71,13.61,718978.0,9804090.24,13.64
001222.SZ,20260812,15.06,15.1,15.1,15.0,182200.0,2748805.12,15.09
001300.SZ,20260812,11.24,11.18,11.25,11.13,217300.0,2429440.0,11.18
001376.SZ,20260812,11.97,12.05,12.19,11.97,1222800.0,14747315.2,12.06
001388.SZ,20260812,24.0,23.92,24.27,23.92,368198.0,8821050.88,23.96
002112.SZ,20260812,17.09,17.16,17.26,17.06,356500.0,6111553.28,17.14
002153.SZ,20260812,8.86,8.86,8.96,8.85,2532000.0,22441896.96,8.86
002289.SZ,20260812,37.5,37.23,38.0,37.07,45000.0,1678924.0,37.31
002298.SZ,20260812,9.09,9.07,9.12,9.06,1345500.0,12207534.08,9.07
002329.SZ,20260812,3.97,3.9,3.99,3.9,10540300.16,41205839.36,3.91
002345.SZ,20260812,11.02,10.93,11.06,10.93,499800.0,5472051.2,10.95
002370.SZ,20260812,5.86,5.87,5.9,5.83,2194500.0,12885186.56,5.87
002388.SZ,20260812,5.95,5.91,5.97,5.91,1004400.0,5943093.12,5.92
002399.SZ,20260812,10.7,10.73,10.78,10.67,372500.0,3995607.04,10.73
002437.SZ,20260812,3.59,3.55,3.6,3.55,12441099.52,44240128.0,3.56
002458.SZ,20260812,10.42,10.4,10.51,10.4,6898769.28,71839687.68,10.41
002474.SZ,20260812,6.72,6.69,6.74,6.69,487000.0,3261983.04,6.7
002541.SZ,20260812,20.3,20.3,20.32,20.24,112200.0,2277243.04,20.3
002552.SZ,20260812,55.52,54.63,55.7,54.63,1248900.0,68366382.08,54.74
002580.SZ,20260812,20.99,20.96,21.1,20.94,2530900.0,53088368.64,20.98
002589.SZ,20260812,3.28,3.28,3.3,3.25,7210700.16,23654120.96,3.28
002622.SZ,20260812,2.51,2.52,2.53,2.5,962600.0,2425548.96,2.52
002748.SZ,20260812,11.89,11.9,11.92,11.81,209300.0,2490299.04,11.9
002783.SZ,20260812,7.9,7.83,7.9,7.83,299000.0,2342875.04,7.84
002827.SZ,20260812,58.89,58.68,59.19,58.67,365500.0,21457999.36,58.71
002828.SZ,20260812,12.88,12.83,12.89,12.83,1518200.0,19501268.48,12.85
002842.SZ,20260812,40.28,40.26,40.3,40.0,1134608.0,45665213.44,40.25
002885.SZ,20260812,30.57,30.5,30.88,30.5,1688300.0,51556142.08,30.54
002900.SZ,20260812,14.5,14.29,14.5,14.29,1493700.0,21370887.68,14.31
002951.SZ,20260812,15.69,15.73,15.76,15.6,384500.0,6045642.24,15.72
003043.SZ,20260812,72.32,71.75,72.32,71.69,28300.0,2033632.96,71.86
600186.SH,20260812,10.83,10.82,10.85,10.82,1947900.0,21076943.36,10.82
600192.SH,20260812,7.54,7.54,7.54,7.54,239100.0,1802814.08,7.54
600227.SH,20260812,3.6,3.6,3.6,3.6,1119800.0,4031280.0,3.6
600272.SH,20260812,15.71,15.71,15.71,15.71,2920300.16,45877913.6,15.71
600316.SH,20260812,28.29,28.29,28.29,28.29,55300.0,1564436.96,28.29
600326.SH,20260812,7.75,7.75,7.75,7.75,519800.0,4028449.92,7.75
