trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260922,000504.SZ,南华生物,U,12.11,12.11,9.91,0,272598522.0,92500,92500,4.0,4/4,医疗服务,1.79,71297625.0,3985672239.78,3996579789.44,272598522.0
20260922,000560.SZ,我爱我家,U,3.51,3.51,2.87,6,51987599.0,93203,130015,2.0,2/2,房地产服务,17.42,1412921344.0,8222835297.69,8267807976.48,51987599.0
20260922,000595.SZ,新能股份,U,5.85,5.85,4.79,0,15753465.0,135203,135203,1.0,1/1,电力,4.54,292121520.0,6661139741.1,6661139752.8,15753465.0
20260922,000607.SZ,华媒控股,U,4.98,4.98,4.08,0,149326061.0,92500,92500,2.0,2/2,广告营销,2.27,99855708.0,4407609596.64,5068138111.68,149326061.0
20260922,000676.SZ,智度股份,U,7.45,7.45,6.09,8,30385048.0,93033,101121,1.0,1/1,广告营销,13.77,1277652016.0,9379761073.4,9385429659.2,30385048.0
20260922,000756.SZ,新华制药,U,16.14,16.14,13.2,7,61147164.0,92500,101027,2.0,2/2,化学制药,19.45,1563389472.0,8051808783.54,11244470721.6,61147164.0
20260922,000910.SZ,大亚圣象,U,6.89,6.89,5.63,0,18386164.0,131215,131215,3.0,3/3,家居用品,10.53,373106272.0,3770450011.25,3771568802.56,18386164.0
20260922,001216.SZ,华瓷股份,U,26.47,26.47,21.65,0,259140452.0,92500,92500,6.0,6/6,家居用品,0.74,48414477.0,6533754187.53,7728137153.92,259140452.0
20260922,001234.SZ,泰慕士,U,29.25,29.25,23.93,0,250279760.0,93000,93000,2.0,2/2,服装家纺,4.74,126493342.0,2677588875.0,3176245800.0,250279760.0
20260922,001260.SZ,坤泰股份,U,20.28,20.28,16.6,1,4733352.0,110254,133236,1.0,1/1,汽车零部件,10.46,119919520.0,1168635000.0,2332200000.0,4733352.0
20260922,001266.SZ,宏英智能,U,37.75,37.75,30.89,3,43969690.0,93415,134506,1.0,1/1,自动化设,15.07,325215664.0,2195073674.25,3912850240.5,43969690.0
20260922,001268.SZ,联合精密,U,26.57,26.57,21.74,1,100400324.0,94330,105800,1.0,1/1,家电零部,9.91,243366479.0,2506550483.69,4004169862.19,100400324.0
20260922,001317.SZ,三羊马,U,65.96,65.96,53.96,2,50305251.0,93218,94518,3.0,3/3,铁路公路,8.94,494426464.0,5639746021.32,5643920036.08,50305251.0
20260922,001322.SZ,箭牌家居,U,6.95,6.95,5.69,1,25686505.0,95115,100448,1.0,1/1,家居用品,2.05,110541571.0,5460003226.25,6711008960.0,25686505.0
20260922,002141.SZ,贤丰控股,U,7.43,7.43,6.08,7,27374349.0,93545,144103,1.0,1/1,元件,27.0,2052062960.0,7674712979.14,7674712934.56,27374349.0
20260922,002178.SZ,延华智能,U,5.59,5.59,4.57,2,57225372.0,93912,103015,2.0,2/2,软件开发,17.54,678728960.0,3979134915.47,3980935314.72,57225372.0
20260922,002238.SZ,天威视讯,U,6.96,6.96,5.7,0,30559272.0,100936,100936,1.0,1/1,电视广播,1.36,73660723.0,5585811753.6,5585811809.28,30559272.0
20260922,002259.SZ,升达林业,U,4.97,4.97,4.07,1,40606391.0,102409,102454,2.0,2/2,燃气Ⅱ,8.31,305286208.0,3739071486.99,3739071511.84,40606391.0
20260922,002290.SZ,禾盛新材,U,77.85,77.85,63.69,0,308716043.0,92500,92500,1.0,1/1,家电零部,1.4,270355616.0,19254392781.3,19315544890.5,308716043.0
20260922,002301.SZ,齐心集团,U,9.27,9.27,7.59,0,57520007.0,95518,95518,1.0,1/1,文娱用品,3.83,247296628.0,6655755462.21,6711553566.72,57520007.0
20260922,002303.SZ,美盈森,U,6.9,6.9,5.64,1,72089130.0,93000,93900,2.0,3/5,包装印刷,6.12,450105648.0,7364808322.5,10566133392.0,72089130.0
20260922,002313.SZ,日海智能,U,9.3,9.3,7.61,1,74761816.0,95442,95727,1.0,1/1,通信设备,4.85,165603337.0,3481727490.0,3481920000.0,74761816.0
20260922,002467.SZ,二六三,U,5.09,5.09,4.17,1,86609734.0,93245,93800,1.0,1/1,通信服务,7.49,518071168.0,6964145044.56,7000642828.48,86609734.0
20260922,002564.SZ,天沃科技,U,5.45,5.45,4.46,0,47351235.0,93454,93454,1.0,1/1,专用设备,3.0,136531456.0,4681029399.65,4681029416.0,47351235.0
20260922,002614.SZ,奥佳华,U,6.88,6.88,5.63,0,110766541.0,92500,92500,2.0,2/2,其他家电,2.73,82802947.0,3035974139.68,4291325696.0,110766541.0
20260922,002672.SZ,东江环保,U,4.03,4.03,3.29,0,23168119.0,131115,131115,1.0,1/1,环境治理,1.86,64664566.0,3647626757.06,4454180906.24,23168119.0
20260922,002757.SZ,南兴股份,U,19.86,19.86,16.25,0,111853347.0,102936,102936,1.0,1/1,专用设备,13.92,762325872.0,5644284409.56,5867754571.2,111853347.0
20260922,002768.SZ,国恩股份,U,74.86,74.86,61.25,5,16725820.0,130509,143812,1.0,1/1,塑料,5.38,997160960.0,18884053867.62,32683876000.0,16725820.0
20260922,002912.SZ,中新赛克,U,26.38,26.38,21.58,2,7909119.0,135542,140948,1.0,5/9,计算机设,19.11,788692592.0,4279438413.68,4504437760.0,7909119.0
20260922,300110.SZ,华仁药业,U,3.95,3.95,2.63,1,36394431.0,105021,133451,2.0,2/2,化学制药,29.47,1285470560.0,4666629172.65,4669741255.2,36394431.0
20260922,300324.SZ,旋极信息,U,4.14,4.14,2.76,2,18157766.0,95509,145051,1.0,1/1,计算机设,16.91,1162992704.0,7079331060.72,7152225050.88,18157766.0
20260922,301234.SZ,五洲医疗,U,139.74,139.74,93.16,13,17257890.0,95639,131912,1.0,1/1,医疗器械,12.5,682924432.0,5634040953.24,9502320000.0,17257890.0
20260922,600403.SH,大有能源,U,7.6,7.6,6.22,0,54083880.0,130204,130204,1.0,1/1,煤炭开采,4.6,793350768.0,18170174255.2,18170174240.0,54083880.0
20260922,600418.SH,江淮汽车,U,21.32,21.32,17.44,0,287040434.0,141404,141404,1.0,1/1,商用车,6.35,2914330912.0,48059079117.4,48059079053.44,287040434.0
20260922,600479.SH,千金药业,U,13.57,13.57,11.11,1,5429628.0,145558,150000,1.0,1/1,中药Ⅱ,23.65,1254824528.0,5679141577.69,6679289917.12,5429628.0
20260922,600503.SH,华丽家族,U,2.67,2.67,2.19,0,36424262.0,144431,144431,2.0,2/2,房地产开发,12.24,482275936.0,4278114300.0,4278114300.0,36424262.0
20260922,600641.SH,先导基电,U,43.74,43.74,35.78,3,183042277.0,93058,130016,1.0,2/4,半导体,6.29,2552043488.0,40705752700.8,41415915340.8,183042277.0
20260922,600664.SH,哈药股份,U,9.08,9.08,7.43,1,360169413.0,93125,100007,2.0,2/2,化学制药,12.24,2779141472.0,22868069674.08,22868069637.76,360169413.0
20260922,600721.SH,百花医药,U,14.47,14.47,11.84,5,9600845.0,104702,144217,2.0,3/4,医疗服务,50.63,2739441728.0,5564404278.45,5564404235.04,9600845.0
20260922,600743.SH,华远控股,U,2.56,2.56,2.1,0,108447260.0,92500,92500,2.0,2/2,房地产服务,0.39,23129316.0,6006018237.44,6006018252.8,108447260.0
20260922,600770.SH,综艺股份,U,6.63,6.63,5.43,0,133164213.0,92501,92501,1.0,1/1,综合Ⅱ,1.57,135485349.0,8619000000.0,8619000000.0,133164213.0
20260922,600815.SH,厦工股份,U,4.19,4.19,3.43,0,36106013.0,130002,130002,1.0,1/1,工程机械,5.93,428779360.0,7433455871.2,7433455871.2,36106013.0
20260922,600825.SH,新华传媒,U,6.42,6.42,5.26,0,2146426334.0,92502,92502,2.0,2/2,出版,0.33,22383972.0,6708179997.0,6708180035.52,2146426334.0
20260922,601811.SH,新华文轩,U,16.82,16.82,13.76,0,143779042.0,92502,92502,3.0,3/3,出版,0.51,68201736.0,13319823598.0,20753205754.56,143779042.0
