trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260821,000017.SZ,深中华A,U,7.11,7.11,5.81,1,39809601.0,92500,93909,2.0,2/2,饰品,9.43,294182288.0,3134244071.61,4900104838.08,39809601.0
20260821,000603.SZ,盛达资源,U,36.61,36.61,29.95,3,42009975.0,135645,140024,1.0,1/1,贵金属,14.27,3354818496.0,24408485902.99,25259777683.84,42009975.0
20260821,000628.SZ,高新发展,U,45.35,45.35,37.11,0,116098040.0,110042,110042,1.0,1/1,房屋建设,8.72,731645344.0,8718019829.75,15975898000.0,116098040.0
20260821,000710.SZ,贝瑞基因,U,10.31,10.31,8.43,2,75897065.0,93003,94833,2.0,2/2,医疗服务,17.65,591543040.0,3397453506.13,3644806376.32,75897065.0
20260821,000931.SZ,中 关 村,U,5.09,5.09,4.17,1,28100948.0,93000,94409,2.0,2/2,化学制药,8.35,318517408.0,3822740317.88,3833416307.84,28100948.0
20260821,002017.SZ,东信和平,U,14.53,14.53,11.89,3,30427273.0,94554,104157,1.0,1/1,通信设备,5.7,470577312.0,8429904812.17,8433675565.12,30427273.0
20260821,002038.SZ,双鹭药业,U,7.08,7.08,5.8,1,127471619.0,92500,93906,2.0,2/2,化学制药,6.88,414613840.0,6031532117.28,7273638000.0,127471619.0
20260821,002045.SZ,国光电器,U,9.11,9.11,7.45,0,110878037.0,142630,142630,1.0,1/1,消费电子,9.89,490236848.0,5117313675.02,5124221368.96,110878037.0
20260821,002192.SZ,融捷股份,U,72.51,72.51,59.33,4,80008476.0,101545,132651,1.0,1/1,能源金属,10.76,1971905872.0,18788620148.91,18827598769.53,80008476.0
20260821,002209.SZ,达 意 隆,U,13.16,13.16,10.76,1,23922248.0,92500,94236,1.0,1/1,专用设备,9.94,206290574.0,2077290050.08,2691615458.0,23922248.0
20260821,002396.SZ,星网锐捷,U,33.17,33.17,27.14,1,239018840.0,94430,104445,1.0,1/1,通信设备,9.8,2406313232.0,25123459066.02,25227588386.56,239018840.0
20260821,002412.SZ,汉森制药,U,10.19,10.19,8.33,0,150393618.0,92500,92500,3.0,3/3,中药Ⅱ,4.52,229530341.0,5073040550.0,5127608000.0,150393618.0
20260821,002449.SZ,国星光电,U,7.07,7.07,5.79,3,41063592.0,112951,131957,1.0,1/1,光学光电,7.12,305651200.0,4372633584.83,4372633577.76,41063592.0
20260821,002491.SZ,通鼎互联,U,21.2,21.2,17.34,2,151230136.0,142709,144954,2.0,2/2,通信设备,30.46,7263185920.0,24941138475.2,26075883315.2,151230136.0
20260821,002536.SZ,飞龙股份,U,46.97,46.97,38.43,0,241451210.0,94133,94133,1.0,1/1,汽车零部件,6.59,1653153392.0,25613805762.93,26997693159.36,241451210.0
20260821,002631.SZ,德尔未来,U,9.54,9.54,7.8,0,111458682.0,143454,143454,1.0,1/1,家居用品,5.18,376896752.0,7570680238.08,7606078675.2,111458682.0
20260821,002638.SZ,勤上股份,U,4.13,4.13,3.38,0,32699275.0,141106,141106,1.0,2/4,照明设备,5.9,317387504.0,5586568437.17,5933134673.76,32699275.0
20260821,002655.SZ,共达电声,U,37.77,37.77,30.91,1,112784997.0,95733,100403,1.0,1/1,消费电子,9.01,1201894592.0,13720787217.0,13770904532.16,112784997.0
20260821,002686.SZ,亿利达,U,6.72,6.72,5.5,2,33017712.0,93157,94554,1.0,1/1,通用设备,6.81,237551515.0,3512737925.76,3805126993.92,33017712.0
20260821,002716.SZ,湖南白银,U,10.42,10.42,8.52,1,163236802.0,104036,132336,1.0,1/1,贵金属,18.29,4312985600.0,24200196523.08,29416583628.8,163236802.0
20260821,002886.SZ,沃特股份,U,21.24,21.24,17.38,0,103426056.0,143230,143230,1.0,1/1,塑料,8.3,350051264.0,4440820203.36,5590443720.6,103426056.0
20260821,002903.SZ,宇环数控,U,33.74,33.74,27.6,0,51301670.0,110212,110212,2.0,2/2,通用设备,24.66,857018768.0,3629275119.26,5252019010.0,51301670.0
20260821,002971.SZ,和远气体,U,46.61,46.61,38.13,0,120107677.0,93200,93200,1.0,1/1,化学制品,4.41,323853600.0,7504421889.06,9817231250.0,120107677.0
20260821,002988.SZ,豪美新材,U,24.11,24.11,19.73,3,14796307.0,100639,101848,1.0,1/1,工业金属,4.75,280388784.0,6022786398.56,6022786398.56,14796307.0
20260821,003018.SZ,金富科技,U,43.02,43.02,35.2,0,58269686.0,94515,94515,1.0,1/1,包装印刷,3.16,376032224.0,12239687053.08,13506128311.68,58269686.0
20260821,003031.SZ,中瓷电子,U,142.04,142.04,116.22,1,134898370.0,131230,131815,1.0,3/6,通信设备,4.74,2202510032.0,48315857099.84,64067548802.56,134898370.0
20260821,003040.SZ,楚天龙,U,12.79,12.79,10.47,2,86539698.0,93003,94033,1.0,1/1,通信设备,6.82,397633808.0,5843114799.82,5897929030.72,86539698.0
