ts_code,trade_date,close,open,high,low,vol,amount,vwap
000007.SZ,20260821,12.3,12.44,12.49,12.21,450500.0,5601212.16,12.43
000017.SZ,20260821,7.11,7.11,7.11,7.11,3489500.16,24810344.96,7.11
000020.SZ,20260821,11.67,11.7,11.74,11.66,940800.0,11007671.04,11.7
000059.SZ,20260821,4.85,4.87,4.87,4.85,913900.0,4449514.88,4.87
000505.SZ,20260821,7.2,7.11,7.21,7.1,3213000.0,22899850.24,7.13
000520.SZ,20260821,4.38,4.41,4.41,4.36,1494300.0,6584828.8,4.41
000523.SZ,20260821,3.49,3.53,3.53,3.45,9092300.16,32065543.68,3.53
000526.SZ,20260821,37.42,37.49,37.5,37.36,228100.0,8550803.84,37.49
000560.SZ,20260821,2.33,2.33,2.35,2.32,8163699.84,19023171.84,2.33
000590.SZ,20260821,9.49,9.5,9.52,9.41,184400.0,1751265.92,9.5
000710.SZ,20260821,10.13,10.17,10.31,10.13,8636000.0,88189030.4,10.21
000723.SZ,20260821,3.57,3.58,3.58,3.57,2736200.0,9793848.96,3.58
000736.SZ,20260821,4.36,4.36,4.38,4.34,727100.0,3169265.92,4.36
000931.SZ,20260821,5.09,5.08,5.09,5.02,11016366.08,56024243.2,5.09
001210.SZ,20260821,29.68,29.76,29.76,29.17,458100.0,13617482.24,29.73
001277.SZ,20260821,38.07,38.07,38.82,38.07,2122100.0,80836398.08,38.09
001301.SZ,20260821,63.86,63.86,63.95,63.63,151400.0,9668412.8,63.86
001333.SZ,20260821,22.44,22.5,22.87,22.25,384300.0,8652236.16,22.51
001338.SZ,20260821,9.1,9.08,9.13,9.07,291500.0,2647257.92,9.08
001360.SZ,20260821,18.59,18.62,18.7,18.44,344300.0,6409396.48,18.62
001400.SZ,20260821,78.0,78.1,78.14,77.89,75900.0,5924373.76,78.06
002030.SZ,20260821,5.84,5.84,5.84,5.79,2284600.0,13324366.08,5.83
002038.SZ,20260821,7.08,7.08,7.08,7.08,8357253.12,59169351.68,7.08
002040.SZ,20260821,8.85,8.77,8.86,8.77,822300.0,7217146.24,8.78
002172.SZ,20260821,4.13,4.13,4.15,4.11,6407100.16,26459246.08,4.13
002313.SZ,20260821,8.56,8.55,8.6,8.55,911400.0,7797043.84,8.56
002333.SZ,20260821,5.42,5.46,5.46,5.42,2638100.0,14393884.16,5.46
002365.SZ,20260821,16.0,15.93,16.26,15.93,5635500.16,90055915.52,15.98
002412.SZ,20260821,10.19,10.19,10.19,10.19,11216647.68,114297640.96,10.19
002543.SZ,20260821,7.62,7.64,7.7,7.61,3008700.16,22981411.84,7.64
002579.SZ,20260821,15.62,15.62,15.65,15.5,3866300.16,60352829.44,15.61
002743.SZ,20260821,4.72,4.59,4.72,4.59,4141600.0,19061600.0,4.6
002811.SZ,20260821,13.21,13.32,13.32,13.12,676200.0,8992519.04,13.3
002880.SZ,20260821,22.27,22.2,22.54,22.01,604400.0,13419289.6,22.2
002900.SZ,20260821,13.77,13.77,14.07,13.77,7076099.84,97450188.8,13.77
002903.SZ,20260821,31.8,31.7,31.98,31.3,1547700.0,49069578.24,31.71
002940.SZ,20260821,27.7,27.86,27.86,27.59,675400.0,18801894.4,27.84
002953.SZ,20260821,10.73,10.71,10.8,10.71,1350400.0,14478159.36,10.72
003010.SZ,20260821,29.16,29.16,29.46,29.0,349900.0,10207845.12,29.17
600127.SH,20260821,9.45,9.39,9.45,9.27,19718000.64,185070284.8,9.39
600211.SH,20260821,41.39,41.39,41.39,41.39,293400.0,12143825.92,41.39
600250.SH,20260821,9.88,9.8,9.88,9.79,2834700.16,27797268.48,9.81
600327.SH,20260821,4.2,4.23,4.23,4.2,2223100.0,9403562.24,4.23
600371.SH,20260821,8.11,8.11,8.13,8.1,868600.0,7044440.96,8.11
600403.SH,20260821,6.88,6.89,6.94,6.88,1759500.0,12123032.32,6.89
600539.SH,20260821,15.36,15.36,15.36,15.36,936200.0,14380032.0,15.36
600610.SH,20260821,7.69,7.64,7.69,7.64,1433900.0,10956152.32,7.64
600613.SH,20260821,7.7,7.7,7.7,7.7,9496400.0,73122278.4,7.7
600649.SH,20260821,3.98,3.98,3.98,3.98,3413744.96,13586704.64,3.98
600683.SH,20260821,10.32,10.32,10.32,10.32,906900.0,9359207.68,10.32
600783.SH,20260821,18.37,18.37,18.37,18.37,589900.0,10836463.36,18.37
