ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000617.SZ,20260408,中油资本,10.39,-9.8873,5.68,7588029600.0,931225385.1,777341746.86,1708567131.96,-153883638.24,-2.03,22.52,131351201630.81,日跌幅偏离值达到7%的前5只证券
000638.SZ,20260408,*ST万方,1.04,-4.5872,0.35,2071086.0,1566147.0,658779.0,2224926.0,-907368.0,-43.81,107.43,322551425.04,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000711.SZ,20260408,ST京蓝,3.73,-4.8469,7.84,1178480964.0,104717016.48,66964109.4,171681125.88,-37752907.08,-3.2,14.57,8750042033.29,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000720.SZ,20260408,新能泰山,6.7,2.6034,34.77,2966374933.0,305634083.02,206415226.0,512049309.02,-99218857.02,-3.34,17.26,8418761525.7,日换手率达到20%的前5只证券
000818.SZ,20260408,航锦科技,15.62,-10.023,3.02,310110108.0,21574344.0,70196280.0,91770624.0,48621936.0,15.68,29.59,10281262677.18,日跌幅偏离值达到7%的前5只证券
000818.SZ,20260408,航锦科技,15.62,-10.023,3.02,362278644.0,40188332.0,71234490.0,111422822.0,31046158.0,8.57,30.76,10281262677.18,连续三个交易日内，跌幅偏离值累计达到20%的证券
000890.SZ,20260408,法尔胜,15.87,-9.8807,31.48,2155052075.0,126907777.26,129848390.36,256756167.62,2940613.1,0.14,11.91,6657322900.02,日跌幅偏离值达到7%的前5只证券
000968.SZ,20260408,蓝焰控股,9.44,-10.0095,2.65,241960178.0,23090812.56,23071456.0,46162268.56,-19356.56,-0.01,19.08,9133225110.4,日跌幅偏离值达到7%的前5只证券
001257.SZ,20260408,盛龙股份,24.12,4.1001,46.95,1553519759.0,125614669.32,207322627.82,332937297.14,81707958.5,5.26,21.43,3303185470.56,日换手率达到20%的前5只证券
002207.SZ,20260408,准油股份,7.85,-6.1005,29.9,652098073.0,49002248.42,142031876.0,191034124.42,93029627.58,14.27,29.3,2047373415.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
002491.SZ,20260408,通鼎互联,15.2,9.9855,6.3,6273560656.0,706064054.9,898910763.67,1604974818.57,192846708.77,3.07,25.58,17882326839.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
002560.SZ,20260408,通达股份,13.55,2.2642,43.55,2637865132.0,342352056.3,169240727.63,511592783.93,-173111328.67,-6.56,19.39,6137282827.1,日换手率达到20%的前5只证券
002788.SZ,20260408,鹭燕医药,18.13,-6.7387,32.71,2356210506.0,260496197.81,157816380.4,418312578.21,-102679817.41,-4.36,17.75,6921921612.13,日换手率达到20%的前5只证券
002828.SZ,20260408,贝肯能源,12.51,-10.0,23.85,578900698.0,82980223.1,41889373.0,124869596.1,-41090850.1,-7.1,21.57,2421460307.25,日跌幅偏离值达到7%的前5只证券
002873.SZ,20260408,新天药业,11.32,-4.8739,30.22,871149571.0,99243567.82,80874846.66,180118414.48,-18368721.16,-2.11,20.68,2713297003.36,日振幅值达到15%的前5只证券
002923.SZ,20260408,润都股份,14.24,-1.9284,11.8,1342061685.0,126364516.93,157481238.64,283845755.57,31116721.71,2.32,21.15,3675128021.92,连续三个交易日内，跌幅偏离值累计达到20%的证券
113618.SH,20260408,美诺转债,225.963,18.3629,,5853697880.0,816866910.0,840588430.0,1657455340.0,23721520.0,0.41,28.31,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
300058.SZ,20260408,蓝色光标,16.31,20.0147,16.79,9033534772.0,716015298.69,2125868263.52,2841883562.21,1409852964.83,15.61,31.46,56759285352.98,日涨幅达到15%的前5只证券
300081.SZ,20260408,ST恒信,3.59,-18.2232,20.45,437777937.0,24190274.07,38742865.01,62933139.08,14552590.94,3.32,14.38,2170886792.78,日跌幅达到15%的前5只证券
300164.SZ,20260408,通源石油,14.0,-10.9415,31.95,2620932817.0,226841048.48,333979682.84,560820731.32,107138634.36,4.09,21.4,8164950892.0,日换手率达到30%的前5只证券
300344.SZ,20260408,立方退,0.32,0.0,7.63,15713490.0,3561833.0,2940730.0,6502563.0,-621103.0,-3.95,41.38,204798133.12,退市整理期
300391.SZ,20260408,长药退,0.23,-8.0,12.99,10474109.0,3880470.0,1949897.0,5830367.0,-1930573.0,-18.43,55.66,80577305.76,退市整理期
300475.SZ,20260408,香农芯创,148.18,20.0032,13.4,8542211313.0,678313344.84,1123811206.85,1802124551.69,445497862.01,5.22,21.1,65996373874.06,日涨幅达到15%的前5只证券
300679.SZ,20260408,电连技术,40.16,19.988,13.04,1780563406.0,333191601.36,251150793.78,584342395.14,-82040807.58,-4.61,32.82,14435164415.2,日涨幅达到15%的前5只证券
300812.SZ,20260408,易天股份,40.83,5.9969,33.45,1246688827.0,162780129.04,115947570.8,278727699.84,-46832558.24,-3.76,22.36,3785269967.31,日换手率达到30%的前5只证券
301070.SZ,20260408,开勒股份,91.2,20.0,18.87,958500631.0,145839630.98,215971643.09,361811274.07,70132012.11,7.32,37.75,5413157760.0,日涨幅达到15%的前5只证券
301070.SZ,20260408,开勒股份,91.2,20.0,18.87,1522810608.0,219555630.14,334917762.83,554473392.97,115362132.69,7.58,36.41,5413157760.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
301232.SZ,20260408,飞沃科技,184.74,20.0,24.14,1928251617.0,173047228.86,501691365.04,674738593.9,328644136.18,17.04,34.99,8251830536.1,日涨幅达到15%的前5只证券
301309.SZ,20260408,万得凯,40.4,9.4554,14.54,343421791.0,44382679.37,46700052.64,91082732.01,2317373.27,0.67,26.52,2447468360.0,日振幅值达到30%的前5只证券
301630.SZ,20260408,同宇新材,229.5,8.2956,46.76,1072404287.0,122018948.15,241056948.53,363075896.68,119038000.38,11.1,33.86,2295000000.0,日换手率达到30%的前5只证券
600126.SH,20260408,杭钢股份,9.31,10.0473,1.73,543161329.0,32458384.0,147096138.0,179554522.0,114637754.0,21.11,33.06,31441630362.73,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
