ts_code,time,open,close,high,low,vol,amount
000823.SZ,2026-09-14 09:30:00,20.8,20.85,21.0,20.79,11097256.0,231109705.46
000823.SZ,2026-09-14 09:31:00,20.86,21.16,21.21,20.8,16165081.0,338884325.89
000823.SZ,2026-09-14 09:32:00,21.03,21.37,21.37,20.91,10211096.0,215720198.97
000823.SZ,2026-09-14 09:33:00,21.3,21.04,21.47,21.04,9896139.0,210688027.75
000823.SZ,2026-09-14 09:34:00,21.04,21.6,21.65,21.04,7755843.0,166022602.62
000823.SZ,2026-09-14 09:35:00,21.6,21.99,21.99,21.48,6140111.0,132710245.16
000823.SZ,2026-09-14 09:36:00,21.98,22.2,22.23,21.77,6168762.0,135565825.97
000823.SZ,2026-09-14 09:37:00,22.27,22.63,22.63,22.04,11180110.0,250812946.66
000823.SZ,2026-09-14 09:38:00,22.63,22.18,22.63,22.11,4542743.0,101696432.01
000823.SZ,2026-09-14 09:39:00,22.17,22.44,22.61,22.15,4159400.0,93231709.04
000823.SZ,2026-09-14 09:40:00,22.44,22.48,22.61,22.24,4569300.0,102256925.17
000823.SZ,2026-09-14 09:41:00,22.38,22.63,22.63,22.38,9406676.0,212483989.83
000823.SZ,2026-09-14 09:42:00,22.63,22.63,22.63,22.63,1581906.0,35798532.78
000823.SZ,2026-09-14 09:43:00,22.63,22.63,22.63,22.63,943269.0,21346177.47
000823.SZ,2026-09-14 09:44:00,22.63,22.63,22.63,22.63,461881.0,10452367.03
000823.SZ,2026-09-14 09:45:00,22.63,22.63,22.63,22.63,407731.0,9226952.53
000823.SZ,2026-09-14 09:46:00,22.63,22.63,22.63,22.63,553500.0,12525705.0
000823.SZ,2026-09-14 09:47:00,22.63,22.63,22.63,22.63,1295600.0,29319428.0
000823.SZ,2026-09-14 09:48:00,22.63,22.63,22.63,22.63,441100.0,9982093.0
000823.SZ,2026-09-14 09:49:00,22.63,22.63,22.63,22.63,234300.0,5302209.0
000823.SZ,2026-09-14 09:50:00,22.63,22.63,22.63,22.63,189800.0,4295174.0
000823.SZ,2026-09-14 09:51:00,22.63,22.63,22.63,22.63,439800.0,9952674.0
000823.SZ,2026-09-14 09:52:00,22.63,22.63,22.63,22.63,129900.0,2939637.0
000823.SZ,2026-09-14 09:53:00,22.63,22.63,22.63,22.63,149000.0,3371870.0
000823.SZ,2026-09-14 09:54:00,22.63,22.63,22.63,22.63,96700.0,2188321.0
000823.SZ,2026-09-14 09:55:00,22.63,22.63,22.63,22.63,168400.0,3810892.0
000823.SZ,2026-09-14 09:56:00,22.63,22.63,22.63,22.63,168700.0,3817681.0
000823.SZ,2026-09-14 09:57:00,22.63,22.63,22.63,22.63,145400.0,3290402.0
000823.SZ,2026-09-14 09:58:00,22.63,22.63,22.63,22.63,93000.0,2104590.0
000823.SZ,2026-09-14 09:59:00,22.63,22.63,22.63,22.63,124400.0,2815172.0
000823.SZ,2026-09-14 10:00:00,22.63,22.63,22.63,22.63,74000.0,1674620.0
000823.SZ,2026-09-14 10:01:00,22.63,22.63,22.63,22.63,55100.0,1246913.0
000823.SZ,2026-09-14 10:02:00,22.63,22.63,22.63,22.63,46900.0,1061347.0
000823.SZ,2026-09-14 10:03:00,22.63,22.63,22.63,22.63,57000.0,1289910.0
000823.SZ,2026-09-14 10:04:00,22.63,22.63,22.63,22.63,32400.0,733212.0
000823.SZ,2026-09-14 10:05:00,22.63,22.63,22.63,22.63,57000.0,1289910.0
