trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260805,000510.SZ,新金路,U,16.12,16.12,13.19,1,57769098.0,94018,103721,2.0,2/2,化学原料,9.45,901889104.0,9778559519.04,10454522574.08,57769098.0
20260805,000593.SZ,德龙汇能,U,22.52,22.52,18.42,1,83185637.0,92500,93524,4.0,4/4,燃气Ⅱ,6.86,547852512.0,8073040965.88,8076370300.16,83185637.0
20260805,000603.SZ,盛达资源,U,29.15,29.15,23.85,0,140050009.0,101800,101800,1.0,1/1,贵金属,7.67,1429855840.0,19434781864.85,20112606377.6,140050009.0
20260805,000657.SZ,中钨高新,U,57.43,57.43,46.99,0,217150008.0,111621,111621,1.0,1/1,小金属,5.7,4590736384.0,83471748762.01,130860250692.0,217150008.0
20260805,000712.SZ,锦龙股份,U,9.81,9.81,8.03,0,56286248.0,102106,102106,1.0,1/1,证券Ⅱ,5.39,458910848.0,8787151766.25,8789760000.0,56286248.0
20260805,000751.SZ,锌业股份,U,5.12,5.12,4.19,0,60465817.0,95118,95118,1.0,1/1,工业金属,4.86,390901136.0,8272025958.4,8272028631.04,60465817.0
20260805,000811.SZ,冰轮环境,U,39.47,39.47,32.29,7,15961154.0,104836,142406,2.0,2/2,通用设备,5.93,2240526048.0,38617277529.07,39173106028.48,15961154.0
20260805,000962.SZ,东方钽业,U,51.63,51.63,42.25,2,125478660.0,95639,95833,2.0,2/2,小金属,4.93,1235731312.0,25979066716.2,27232768060.8,125478660.0
20260805,000981.SZ,山子高科,U,3.17,3.17,2.59,1,176177149.0,94206,94318,1.0,1/1,汽车零部件,6.39,1885141840.0,30157338814.81,31691982993.92,176177149.0
20260805,001210.SZ,金房能源,U,20.79,20.79,17.01,1,65670038.0,93236,93303,1.0,1/1,电力,2.79,76097558.0,2773799533.89,4564189739.34,65670038.0
20260805,001225.SZ,和泰机电,U,45.22,45.22,37.0,0,8496838.0,93551,93551,1.0,1/1,专用设备,10.2,95362793.0,951373315.06,2965111576.0,8496838.0
20260805,001267.SZ,汇绿生态,U,35.28,35.28,28.86,2,79360596.0,94200,94500,2.0,4/8,通信设备,5.02,1031135872.0,21469875366.24,27694920798.72,79360596.0
20260805,001337.SZ,四川黄金,U,43.27,43.27,35.41,1,40262735.0,102503,133554,1.0,1/1,贵金属,4.81,849700704.0,18173400000.0,18173400000.0,40262735.0
