ts_code,trade_date,close,open,high,low,vol,amount,vwap
000037.SZ,20260805,10.01,10.06,10.06,10.01,718900.0,7231175.68,10.06
000533.SZ,20260805,12.61,12.6,12.66,12.5,5222700.16,65817989.12,12.6
000571.SZ,20260805,6.78,6.8,6.81,6.75,326300.0,2218336.96,6.8
000593.SZ,20260805,22.52,22.52,22.52,22.52,2989400.96,67321313.28,22.52
000595.SZ,20260805,7.15,7.11,7.19,7.02,6136000.0,43640263.68,7.11
000608.SZ,20260805,6.55,6.56,6.57,6.52,799600.0,5244896.96,6.56
000815.SZ,20260805,19.19,19.0,19.19,18.88,7855927.04,149308753.92,19.01
000820.SZ,20260805,4.14,4.13,4.18,4.13,2874800.0,11895353.6,4.14
000967.SZ,20260805,8.78,8.75,8.91,8.75,4202204.16,36847196.16,8.77
001208.SZ,20260805,15.2,15.13,15.2,15.13,806200.0,12203786.24,15.14
001223.SZ,20260805,38.2,37.99,38.2,37.8,138172.0,5250292.48,38.0
001229.SZ,20260805,39.9,39.56,40.0,39.56,258040.0,10225656.96,39.63
001331.SZ,20260805,49.0,49.07,49.44,48.93,500300.0,24552911.36,49.08
001388.SZ,20260805,23.62,23.77,23.77,23.6,579300.0,13753086.72,23.74
002012.SZ,20260805,6.42,6.4,6.45,6.4,764300.96,4894561.6,6.4
002058.SZ,20260805,16.74,16.73,16.79,16.73,131900.0,2207094.08,16.73
002075.SZ,20260805,4.14,4.12,4.14,4.12,636400.0,2622942.08,4.12
002131.SZ,20260805,5.33,5.28,5.35,5.28,25273131.52,133570170.88,5.29
002176.SZ,20260805,9.2,9.19,9.23,9.19,1736300.0,15964595.2,9.2
002348.SZ,20260805,12.12,12.12,12.12,12.12,10155200.0,123081021.44,12.12
002354.SZ,20260805,7.61,7.51,7.64,7.51,15652400.64,117806028.8,7.53
002361.SZ,20260805,11.26,11.25,11.36,11.21,6317699.84,71121623.04,11.26
002366.SZ,20260805,6.32,6.3,6.32,6.26,5535742.72,34871493.12,6.3
002421.SZ,20260805,3.57,3.56,3.63,3.56,22262999.04,79442672.64,3.57
002425.SZ,20260805,3.47,3.47,3.47,3.47,4689400.0,16272217.6,3.47
002438.SZ,20260805,14.22,14.21,14.47,14.21,1514900.0,21537400.32,14.22
002681.SZ,20260805,4.67,4.7,4.72,4.66,909400.0,4274357.12,4.7
002695.SZ,20260805,10.18,10.22,10.23,10.18,460700.0,4706768.96,10.22
002792.SZ,20260805,30.67,30.68,30.84,30.42,1994600.0,61175301.12,30.67
002793.SZ,20260805,5.05,5.05,5.09,5.02,3288400.0,16609822.72,5.05
002796.SZ,20260805,26.85,26.85,26.87,26.77,482800.0,12961931.52,26.85
002803.SZ,20260805,19.65,19.7,19.72,19.6,220100.0,4334687.04,19.69
002827.SZ,20260805,43.26,43.06,43.8,43.0,1522003.04,65766231.04,43.21
002879.SZ,20260805,18.43,18.36,18.57,18.36,865200.0,15905588.48,18.38
002896.SZ,20260805,74.5,75.0,75.07,74.37,408100.0,30590400.0,74.96
002900.SZ,20260805,12.44,12.4,12.63,12.28,1383100.0,17155207.68,12.4
002902.SZ,20260805,22.54,22.25,22.79,22.25,1942300.0,43323443.2,22.31
002921.SZ,20260805,23.28,23.35,23.4,23.07,189600.0,4422982.08,23.33
002963.SZ,20260805,16.76,16.8,16.82,16.6,518400.0,8706949.76,16.8
002989.SZ,20260805,21.9,21.8,21.96,21.55,174000.0,3792697.92,21.8
003001.SZ,20260805,20.3,20.1,20.45,20.1,932900.0,18777949.44,20.13
003032.SZ,20260805,11.7,11.72,11.73,11.62,9338599.68,109401333.76,11.72
600192.SH,20260805,7.46,7.46,7.46,7.46,810700.0,6047822.08,7.46
600396.SH,20260805,16.45,16.45,16.45,16.45,3424800.0,56337960.96,16.45
600438.SH,20260805,12.82,12.82,12.82,12.82,710200.0,9104764.16,12.82
600468.SH,20260805,6.5,6.5,6.5,6.5,1766600.0,11482900.48,6.5
600540.SH,20260805,3.83,3.81,3.83,3.81,1961800.96,7476648.96,3.81
600644.SH,20260805,10.42,10.43,10.43,10.42,539700.0,5629052.16,10.43
600721.SH,20260805,8.71,8.71,8.71,8.71,7255073.92,63191695.36,8.71
600793.SH,20260805,14.79,14.79,14.79,14.79,282700.0,4181133.12,14.79
600815.SH,20260805,3.38,3.38,3.38,3.38,4282300.16,14474173.44,3.38
600936.SH,20260805,5.76,5.76,5.76,5.76,1410300.0,8123328.0,5.76
600962.SH,20260805,27.48,27.48,27.48,27.48,106400.0,2923872.0,27.48
