ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000056.SZ,20260805,1min,241,1,13:35:00,15:00:00,4,2,2.8708,2,1.5,97.5,57.9001,2.0043,4.2739,0.012656,0.0,0.0,31,0.0,44.5,62.395,24.35,neutral_limitup
000426.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,35.1326,3.3229,0.090876,0.4705,,0,0.0,0.0,0.0,80.0,no_limit_touch
001229.SZ,20260805,1min,241,1,11:10:00,14:54:00,3,1,4.1342,0,,0.0,28.1949,40.5569,4.3472,0.086464,1.9513,0.0236,0,70.0,17.5,23.8335,62.575,late_withdraw_risk
002181.SZ,20260805,1min,241,1,09:42:00,14:57:00,3,2,3.7223,1,18.0,47.0,35.116,9.7531,1.1981,0.214473,0.9202,0.7042,0,70.0,41.9,36.8898,54.865,late_withdraw_risk
002409.SZ,20260805,1min,241,1,13:19:00,14:16:00,1,1,2.0993,0,,0.0,40.4043,137.6392,2.1657,0.095036,-0.8042,1.2708,0,70.0,17.5,27.4963,62.575,late_withdraw_risk
002484.SZ,20260805,1min,241,1,11:29:00,14:14:00,5,3,2.3758,2,5.0,86.0,44.8449,62.935,2.0736,0.086511,-0.0156,1.5328,0,70.0,14.7,27.5685,56.895,late_withdraw_risk
002536.SZ,20260805,1min,241,1,11:02:00,14:59:00,3,9,0.681,8,3.625,91.5,0.0,37.0578,3.0013,0.062054,-0.0262,0.0262,21,60.3929,0.0,9.9018,67.2232,high_open_board_risk
002851.SZ,20260805,1min,241,1,13:08:00,14:21:00,1,1,1.6854,0,,0.0,42.8876,112.9646,3.1296,0.09216,-0.0257,0.8342,0,70.0,17.5,28.2413,62.575,late_withdraw_risk
002859.SZ,20260805,1min,241,1,13:01:00,14:18:00,1,1,1.7727,0,,0.0,42.3636,63.8472,2.3693,0.113452,-0.0306,0.9697,0,70.0,17.5,28.0841,62.575,late_withdraw_risk
003031.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,105.0893,3.3692,0.068423,0.5275,,0,0.0,0.0,0.0,80.0,no_limit_touch
300083.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,12.4326,4.3222,0.179356,3.1002,,0,0.0,0.0,0.0,80.0,no_limit_touch
300139.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,42.6558,4.8158,0.097075,0.6755,,0,0.0,0.0,0.0,80.0,no_limit_touch
300179.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,32.6985,3.1547,0.07808,0.357,,0,0.0,0.0,0.0,80.0,no_limit_touch
300209.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,36.0133,2.6565,0.085709,0.5986,,0,0.0,0.0,0.0,80.0,no_limit_touch
300260.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,50.9926,2.9562,0.068818,0.2674,,0,0.0,0.0,0.0,80.0,no_limit_touch
300285.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,64.332,4.5669,0.074213,0.403,,0,0.0,0.0,0.0,80.0,no_limit_touch
300321.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,31.0727,2.4373,0.184537,1.434,,0,0.0,0.0,0.0,80.0,no_limit_touch
300420.SZ,20260805,1min,241,1,13:08:00,14:37:00,3,2,2.9077,1,1.0,100.0,58.5537,7.4469,5.9495,0.206264,-0.2528,0.2528,1,20.5202,39.87,55.3776,29.5495,neutral_limitup
300440.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,18.2076,2.8144,0.162593,0.8621,,0,0.0,0.0,0.0,80.0,no_limit_touch
300476.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,221.3143,6.7938,0.068612,0.3396,,0,0.0,0.0,0.0,80.0,no_limit_touch
300518.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,20.5246,2.9982,0.118891,0.6667,,0,0.0,0.0,0.0,80.0,no_limit_touch
300522.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,12.7981,1.4216,0.09397,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
300567.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,197.8694,3.0983,0.066017,-0.6332,,0,0.0,0.0,0.0,80.0,no_limit_touch
300592.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,16.0921,3.7158,0.096655,0.785,,0,0.0,0.0,0.0,80.0,no_limit_touch
300604.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,265.0278,2.6307,0.066357,-0.3042,,0,0.0,0.0,0.0,80.0,no_limit_touch
300606.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,32.0655,1.854,0.08296,0.9583,,0,0.0,0.0,0.0,80.0,no_limit_touch
300654.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,11.3189,10.4343,0.128963,3.2205,,0,0.0,0.0,0.0,80.0,no_limit_touch
300666.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,216.1576,2.8879,0.069339,0.0315,,0,0.0,0.0,0.0,80.0,no_limit_touch
300672.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,141.5239,2.11,0.084272,0.6197,,0,0.0,0.0,0.0,80.0,no_limit_touch
300687.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,26.3199,3.3059,0.162266,2.4491,,0,0.0,0.0,0.0,80.0,no_limit_touch
300720.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,62.5549,3.3972,0.063167,1.7141,,0,0.0,0.0,0.0,80.0,no_limit_touch
300731.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,35.9396,2.5889,0.090551,0.4906,,0,0.0,0.0,0.0,80.0,no_limit_touch
300806.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,44.5768,3.0132,0.087489,0.262,,0,0.0,0.0,0.0,80.0,no_limit_touch
300814.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,113.355,3.9037,0.083053,0.136,,0,0.0,0.0,0.0,80.0,no_limit_touch
300820.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,50.5652,4.7954,0.076439,-0.2635,,0,0.0,0.0,0.0,80.0,no_limit_touch
300835.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,135.563,2.314,0.086465,0.0866,,0,0.0,0.0,0.0,80.0,no_limit_touch
300863.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,36.7669,2.674,0.143119,0.8011,,0,0.0,0.0,0.0,80.0,no_limit_touch
300868.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,77.7656,3.8763,0.104142,0.3104,,0,0.0,0.0,0.0,80.0,no_limit_touch
300870.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,196.9719,3.4463,0.086218,0.0983,,0,0.0,0.0,0.0,80.0,no_limit_touch
300873.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,15.8584,2.7847,0.131687,0.4932,,0,0.0,0.0,0.0,80.0,no_limit_touch
300903.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,51.0172,5.0627,0.088542,0.431,,0,0.0,0.0,0.0,80.0,no_limit_touch
300948.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,19.4945,3.5676,0.074855,0.0992,,0,0.0,0.0,0.0,80.0,no_limit_touch
300951.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,64.734,1.9403,0.072806,1.1806,,0,0.0,0.0,0.0,80.0,no_limit_touch
300975.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,25.4392,3.3838,0.098686,-0.1898,,0,0.0,0.0,0.0,80.0,no_limit_touch
300986.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,12.6066,1.5342,0.091474,-0.3115,,0,0.0,0.0,0.0,80.0,no_limit_touch
301016.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,13.8508,-0.078,0.073058,0.8012,,0,0.0,0.0,0.0,80.0,no_limit_touch
301021.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,59.1654,2.9318,0.077381,0.0493,,0,0.0,0.0,0.0,80.0,no_limit_touch
301047.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,90.8179,-0.2399,0.075,0.8235,,0,0.0,0.0,0.0,80.0,no_limit_touch
301071.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,55.1391,2.4137,0.079156,0.409,,0,0.0,0.0,0.0,80.0,no_limit_touch
301093.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,63.999,2.9703,0.08622,0.7337,,0,0.0,0.0,0.0,80.0,no_limit_touch
301115.SZ,20260805,1min,241,1,,,0,0,,0,,0.0,0.0,25.713,2.2438,0.123279,0.7666,,0,0.0,0.0,0.0,80.0,no_limit_touch
