trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260430,000007.SZ,全新好,其他商业,0,,,0
20260430,000066.SZ,中国长城,IT设备,0,,,0
20260430,000402.SZ,金 融 街,全国地产,1,10.0,2.0,0
20260430,000553.SZ,安道麦A,农药化肥,0,,,0
20260430,000567.SZ,海德股份,多元金融,0,,,0
20260430,000628.SZ,高新发展,建筑工程,0,,,0
20260430,000783.SZ,长江证券,证券,0,,,0
20260430,000790.SZ,华神科技,中成药,0,,,0
20260430,000833.SZ,粤桂股份,综合类,0,,,0
20260430,000980.SZ,众泰汽车,汽车配件,1,4.0,5.0,0
20260430,001215.SZ,千味央厨,食品,0,,,0
20260430,001218.SZ,丽臣实业,化工原料,1,6.0,3.0,0
20260430,001268.SZ,联合精密,机械基件,0,,,0
20260430,001316.SZ,润贝航科,批发业,0,,,0
20260430,002081.SZ,金 螳 螂,装修装饰,1,9.0,3.0,0
20260430,002149.SZ,西部材料,小金属,1,1.0,7.0,0
20260430,002158.SZ,汉钟精机,工程机械,0,,,0
20260430,002181.SZ,粤 传 媒,出版业,0,,,0
20260430,002192.SZ,融捷股份,小金属,1,1.0,7.0,0
20260430,002235.SZ,安妮股份,造纸,0,,,0
20260430,002240.SZ,盛新锂能,小金属,1,1.0,7.0,0
20260430,002453.SZ,华软科技,化工原料,1,6.0,3.0,0
20260430,002591.SZ,恒大高新,环境保护,0,,,0
20260430,002640.SZ,跨境通,互联网,0,,,0
20260430,002645.SZ,华宏科技,专用机械,1,2.0,6.0,0
20260430,002685.SZ,华东重机,机床制造,0,,,0
20260430,002763.SZ,汇洁股份,服饰,0,,,0
20260430,002785.SZ,万里石,其他建材,0,,,0
20260430,002805.SZ,丰元股份,电气设备,1,5.0,5.0,0
20260430,002842.SZ,翔鹭钨业,小金属,1,1.0,7.0,0
20260430,002870.SZ,香山股份,汽车配件,1,4.0,5.0,0
20260430,002929.SZ,润建股份,通信设备,0,,,0
20260430,002989.SZ,中天精装,装修装饰,1,9.0,3.0,0
20260430,002990.SZ,盛视科技,软件服务,0,,,0
20260430,300083.SZ,创世纪,机床制造,0,,,0
20260430,300632.SZ,光莆股份,半导体,1,3.0,5.0,0
20260430,300885.SZ,海昌新材,机械基件,0,,,0
20260430,600052.SH,东望时代,供气供热,0,,,0
20260430,600158.SH,中体产业,文教休闲,1,8.0,3.0,0
20260430,600208.SH,衢州发展,全国地产,1,10.0,2.0,0
20260430,600246.SH,万通发展,区域地产,1,7.0,3.0,0
20260430,600322.SH,津投城开,区域地产,1,7.0,3.0,0
20260430,600379.SH,宝光股份,电气设备,1,5.0,5.0,0
20260430,600400.SH,红豆股份,服饰,0,,,0
20260430,600433.SH,冠豪高新,造纸,0,,,0
20260430,600540.SH,新赛股份,种植业,0,,,0
20260430,600714.SH,金瑞矿业,化工原料,1,6.0,3.0,0
20260430,601086.SH,国芳集团,百货,0,,,0
20260430,601106.SH,中国一重,工程机械,0,,,0
20260430,601588.SH,北辰实业,区域地产,1,7.0,3.0,0
20260430,603030.SH,全筑股份,装修装饰,1,9.0,3.0,0
20260430,603045.SH,福达合金,小金属,1,1.0,7.0,0
20260430,603095.SH,越剑智能,纺织机械,0,,,0
20260430,603119.SH,浙江荣泰,汽车配件,1,4.0,5.0,0
20260430,603131.SH,上海沪工,专用机械,1,2.0,6.0,0
20260430,603178.SH,圣龙股份,汽车配件,1,4.0,5.0,0
20260430,603190.SH,亚通精工,汽车配件,1,4.0,5.0,0
20260430,603360.SH,百傲化学,农药化肥,0,,,0
20260430,603375.SH,盛景微,半导体,1,3.0,5.0,0
20260430,603399.SH,永杉锂业,小金属,1,1.0,7.0,0
20260430,603687.SH,大胜达,广告包装,0,,,0
20260430,603698.SH,航天工程,专用机械,1,2.0,6.0,0
20260430,603711.SH,香飘飘,软饮料,0,,,0
20260430,603717.SH,天域生物,农业综合,0,,,0
20260430,603726.SH,朗迪集团,家用电器,0,,,0
20260430,603897.SH,长城科技,电气设备,1,5.0,5.0,0
20260430,603937.SH,丽岛新材,铝,0,,,0
20260430,605099.SH,共创草坪,文教休闲,1,8.0,3.0,0
20260430,605123.SH,派克新材,航空,0,,,0
20260430,605222.SH,起帆电缆,电气设备,1,5.0,5.0,0
20260430,605299.SH,舒华体育,文教休闲,1,8.0,3.0,0
20260430,605376.SH,博迁新材,小金属,1,1.0,7.0,0
20260430,688155.SH,先惠技术,电气设备,1,5.0,5.0,0
20260430,688256.SH,寒武纪,半导体,1,3.0,5.0,0
20260430,688400.SH,凌云光,专用机械,1,2.0,6.0,0
20260430,688521.SH,芯原股份,半导体,1,3.0,5.0,0
20260430,688531.SH,日联科技,专用机械,1,2.0,6.0,0
20260430,688699.SH,明微电子,半导体,1,3.0,5.0,0
20260430,920125.BJ,鸿仕达,专用机械,1,2.0,6.0,0
