ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
301439.SZ,20260330,2.3992,3.8531,0.68,617115.4691,
002817.SZ,20260330,2.6431,4.4147,0.68,243465.9104,
603876.SH,20260330,5.7659,10.5183,1.37,2163334.0719,
603611.SH,20260330,1.4396,2.2326,0.75,529369.6255,
688053.SH,20260330,0.9721,2.2464,0.91,380600.0,
601229.SH,20260330,0.265,0.4097,0.87,14095337.9894,
603160.SH,20260330,1.0354,1.8618,1.21,3107048.4253,
301217.SZ,20260330,4.8362,17.5065,1.37,3231502.5905,
300419.SZ,20260330,1.5917,1.8727,0.77,266989.237,
301073.SZ,20260330,1.5173,3.7345,0.6,532018.0619,
603991.SH,20260330,1.5833,2.1689,0.58,1548171.04,
000803.SZ,20260330,4.5765,6.6453,0.96,405211.357,
688105.SH,20260330,0.2223,0.6811,0.57,772400.4844,
920101.BJ,20260330,1.3644,1.3644,0.78,308898.4229,
601868.SH,20260330,3.3918,9.5213,0.68,12590731.4181,
600779.SH,20260330,0.3781,1.0295,0.76,1600472.999,
301687.SZ,20260330,9.2772,9.2772,0.77,799821.344,
601456.SH,20260330,0.585,0.9107,1.21,5197742.4175,
603301.SH,20260330,1.937,4.2413,1.57,2591364.7952,
002664.SZ,20260330,2.5321,5.1857,1.27,793132.6,
300377.SZ,20260330,2.8344,3.3363,0.5,1363070.5902,
301590.SZ,20260330,5.083,5.083,0.81,711917.4039,
000517.SZ,20260330,0.8436,2.8564,0.75,630416.652,
002546.SZ,20260330,2.5652,4.1544,0.55,759818.7265,
300899.SZ,20260330,2.7646,4.6653,1.09,251306.856,
301680.SZ,20260330,16.6391,16.6391,0.56,928767.6,
600497.SH,20260330,2.3331,3.9249,0.81,4052465.9083,
002917.SZ,20260330,1.2382,1.8335,0.65,453636.5271,
002641.SZ,20260330,0.8211,1.9982,0.75,517448.5197,
600127.SH,20260330,5.9927,7.6181,1.16,481979.1967,
601011.SH,20260330,5.23,7.6114,0.8,695386.2277,
300129.SZ,20260330,8.9501,9.4225,1.18,1458142.0172,
600185.SH,20260330,1.5235,2.7675,0.99,1097073.3727,
600738.SH,20260330,1.1358,2.352,0.8,368486.2542,
600640.SH,20260330,0.6461,2.1102,0.8,940512.6011,
002695.SZ,20260330,0.9398,2.5705,0.49,611067.6947,
301315.SZ,20260330,2.1356,2.1356,0.58,426800.0,
000628.SZ,20260330,7.2702,8.4542,2.1,1828333.2,
003029.SZ,20260330,1.1969,1.8937,0.66,417832.4499,
300571.SZ,20260330,9.4289,12.0419,0.73,463512.9927,
000338.SZ,20260330,3.5115,3.5661,1.16,21284386.1055,
688512.SH,20260330,3.3989,3.3989,0.65,549008.0124,
002735.SZ,20260330,2.8271,3.248,0.65,550122.8815,
603096.SH,20260330,0.8573,2.1338,0.61,269910.592,
688596.SH,20260330,0.7542,0.9116,0.5,845921.081,
301491.SZ,20260330,2.4788,2.4788,0.86,635970.0,
300547.SZ,20260330,4.4481,5.1106,0.96,658310.2381,
603391.SH,20260330,6.2756,6.2756,1.6,605787.0,
003043.SZ,20260330,4.575,6.5195,0.86,738879.637,
300062.SZ,20260330,4.2732,4.9275,0.56,544895.8251,
600761.SH,20260330,1.3445,2.0954,0.88,1664704.7703,
300070.SZ,20260330,0.8911,1.5889,0.59,1431562.6984,
300981.SZ,20260330,4.1324,13.5723,1.05,578538.8297,
