ts_code,trade_date,close,open,high,low,vol,amount,vwap
000510.SZ,20260807,16.41,16.34,16.41,16.34,1277400.0,20883587.84,16.35
000593.SZ,20260807,22.47,22.44,22.53,22.44,672600.0,15099251.2,22.45
000603.SZ,20260807,31.49,31.38,31.59,31.38,3115900.16,97796177.92,31.39
000712.SZ,20260807,9.47,9.46,9.49,9.46,456480.0,4318984.0,9.46
000751.SZ,20260807,5.16,5.14,5.18,5.14,2799100.16,14396550.4,5.14
000811.SZ,20260807,40.45,40.48,40.5,40.32,240300.0,9723955.84,40.47
000962.SZ,20260807,53.79,53.84,53.99,53.79,773200.0,41634240.0,53.85
000981.SZ,20260807,2.98,2.97,3.0,2.96,8120300.16,24136266.24,2.97
001210.SZ,20260807,21.44,21.59,21.6,21.44,373400.0,8057795.84,21.58
001267.SZ,20260807,41.11,41.01,41.68,41.01,2705400.0,111091087.36,41.06
001337.SZ,20260807,44.8,45.0,45.01,44.55,742100.0,33375746.56,44.98
001359.SZ,20260807,86.05,86.05,86.07,86.0,46500.0,4001297.92,86.05
002036.SZ,20260807,7.44,7.43,7.47,7.43,1542500.0,11470304.0,7.44
002080.SZ,20260807,52.0,52.1,52.25,52.0,885600.0,46128209.92,52.09
002119.SZ,20260807,23.13,23.12,23.25,23.11,935000.0,21626828.8,23.13
002182.SZ,20260807,12.79,12.75,12.79,12.75,347900.0,4436502.08,12.75
002213.SZ,20260807,29.4,29.32,29.5,29.25,216555.0,6352489.6,29.33
002214.SZ,20260807,16.34,16.34,16.35,16.03,3570000.0,58328053.76,16.34
002346.SZ,20260807,20.21,20.19,20.26,20.19,88300.0,1783169.92,20.19
002348.SZ,20260807,12.0,11.9,12.06,11.9,893100.0,10675217.28,11.95
002355.SZ,20260807,4.95,4.91,4.98,4.88,4992499.84,24535889.92,4.92
002396.SZ,20260807,28.81,28.75,28.88,28.75,633600.0,18224075.52,28.76
002425.SZ,20260807,3.75,3.82,3.82,3.71,10099000.32,38463055.36,3.81
002428.SZ,20260807,96.95,97.0,97.38,95.98,6806931.2,659740344.32,96.92
002491.SZ,20260807,16.85,16.8,16.86,16.7,2707672.96,45479639.04,16.8
002552.SZ,20260807,47.6,47.0,47.6,47.0,1828700.0,86468782.08,47.28
002579.SZ,20260807,13.78,13.7,13.8,13.67,3499584.96,48022650.88,13.72
002607.SZ,20260807,2.19,2.19,2.2,2.18,7042400.0,15426232.32,2.19
002649.SZ,20260807,11.44,11.67,11.67,11.29,8881299.84,103437086.72,11.65
002655.SZ,20260807,28.06,28.11,28.16,27.85,312300.0,8776373.76,28.1
002674.SZ,20260807,29.01,29.05,29.29,29.01,1849800.0,53748976.64,29.06
002703.SZ,20260807,16.03,16.0,16.1,15.96,3047400.0,48779796.48,16.01
002721.SZ,20260807,3.23,3.23,3.23,3.23,28513200.64,92097628.16,3.23
002734.SZ,20260807,16.1,16.15,16.15,16.08,382200.0,6171448.96,16.15
002766.SZ,20260807,4.37,4.26,4.39,4.26,4787200.0,20445475.84,4.27
002842.SZ,20260807,36.05,36.0,36.28,36.0,1398200.0,50394224.64,36.04
002908.SZ,20260807,7.25,7.23,7.29,7.22,387400.0,2801485.12,7.23
002957.SZ,20260807,38.86,38.63,39.0,38.63,385300.0,14894767.36,38.66
002963.SZ,20260807,21.05,20.66,21.11,20.55,1334300.0,27619957.76,20.7
002971.SZ,20260807,43.71,43.99,44.55,43.42,1427500.0,62778460.16,43.98
002975.SZ,20260807,96.01,95.26,96.77,95.26,683520.0,65186114.56,95.37
002980.SZ,20260807,79.7,79.71,80.55,79.7,68872.0,5493449.6,79.76
002990.SZ,20260807,49.36,49.45,49.45,49.23,156300.0,7724741.76,49.42
002992.SZ,20260807,35.81,35.87,35.87,35.8,20100.0,720784.0,35.86
003018.SZ,20260807,39.59,39.44,39.63,39.44,165820.0,6544599.04,39.47
003032.SZ,20260807,11.33,11.25,11.33,11.18,8811699.84,99198208.0,11.26
600078.SH,20260807,10.82,10.82,10.82,10.82,252000.0,2726640.0,10.82
600130.SH,20260807,4.3,4.29,4.3,4.29,749712.96,3216714.88,4.29
600172.SH,20260807,11.82,11.74,11.82,11.73,2496800.0,29321223.68,11.74
600367.SH,20260807,31.91,31.91,31.91,31.91,519300.0,16570863.36,31.91
600397.SH,20260807,18.0,18.12,18.12,17.94,10037200.0,181825781.76,18.12
600611.SH,20260807,4.72,4.72,4.72,4.72,4672800.0,22055616.0,4.72
600721.SH,20260807,10.28,10.25,10.3,10.19,7158101.76,73392512.0,10.25
600892.SH,20260807,4.33,4.33,4.33,4.33,6053500.16,26211655.68,4.33
601208.SH,20260807,42.49,42.39,42.5,42.39,406900.0,17251864.32,42.4
601700.SH,20260807,6.87,6.87,6.87,6.87,12343499.52,84799846.4,6.87
