ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000533.SZ,20260316,顺钠股份,18.66,10.0236,29.59,3585523089.0,272540321.76,635784993.17,908325314.93,363244671.41,10.13,25.33,12780278784.0,日涨幅偏离值达到7%的前5只证券
000617.SZ,20260316,中油资本,9.77,10.0225,3.35,4134609394.0,342026292.0,981797392.6,1323823684.6,639771100.6,15.47,32.02,123513112601.83,日涨幅偏离值达到7%的前5只证券
000638.SZ,20260316,*ST万方,1.56,-4.878,1.67,85982309.0,9740737.0,10264802.0,20005539.0,524065.0,0.61,23.27,483827137.56,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000890.SZ,20260316,法尔胜,12.2,10.009,31.12,1531178818.0,251025399.49,248930797.85,499956197.34,-2094601.64,-0.14,32.65,5117790761.2,日换手率达到20%的前5只证券
001309.SZ,20260316,德明利,352.06,10.0016,16.55,8848646823.0,2353319512.98,2209276219.01,4562595731.99,-144043293.97,-1.63,51.56,56637981324.04,日涨幅偏离值达到7%的前5只证券
001309.SZ,20260316,德明利,352.06,10.0016,16.55,15777916358.0,2962376040.1,3561599460.81,6523975500.91,599223420.71,3.8,41.35,56637981324.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
001366.SZ,20260316,播恩集团,14.5,-7.9949,15.63,381242407.0,67569086.51,61592429.0,129161515.51,-5976657.51,-1.57,33.88,2329860000.0,日振幅值达到15%的前5只证券
001896.SZ,20260316,豫能控股,13.9,-9.9741,15.78,3430369115.0,256067139.77,166668891.58,422736031.35,-89398248.19,-2.61,12.32,21208360487.0,日跌幅偏离值达到7%的前5只证券
002165.SZ,20260316,红宝丽,12.09,-5.2508,37.7,3463751319.0,687592616.95,371886197.4,1059478814.35,-315706419.55,-9.11,30.59,8797040606.64,日换手率达到20%的前5只证券
002334.SZ,20260316,英威腾,8.87,-10.0406,12.66,835524657.0,150281396.08,70657599.33,220938995.41,-79623796.75,-9.53,26.44,6511427661.55,日跌幅偏离值达到7%的前5只证券
002426.SZ,20260316,胜利精密,4.47,10.0985,14.83,2194454671.0,187412596.7,454058336.98,641470933.68,266645740.28,12.15,29.23,15209621512.77,日涨幅偏离值达到7%的前5只证券
002445.SZ,20260316,中南文化,4.04,-10.0223,31.03,3226958352.0,283750664.58,217021363.93,500772028.51,-66729300.65,-2.07,15.52,9560179130.92,日振幅值达到15%的前5只证券
002455.SZ,20260316,百川股份,14.8,-3.268,37.67,2969762073.0,533571596.85,398879955.47,932451552.32,-134691641.38,-4.54,31.4,7684599471.2,日换手率达到20%的前5只证券
002467.SZ,20260316,二六三,7.52,9.9415,15.85,1593076501.0,152838929.42,345184941.16,498023870.58,192346011.74,12.07,31.26,10278967356.64,日涨幅偏离值达到7%的前5只证券
002470.SZ,20260316,金正大,3.27,1.5528,30.44,3350014061.0,652219467.43,272527088.02,924746555.45,-379692379.41,-11.33,27.6,10744400593.59,日换手率达到20%的前5只证券
002512.SZ,20260316,ST达华,4.79,5.0439,11.17,1920932137.0,115342986.22,137312946.06,252655932.28,21969959.84,1.14,13.15,5242424035.78,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002545.SZ,20260316,东方铁塔,24.65,-10.0037,2.42,692315586.0,139734953.42,99510767.21,239245720.63,-40224186.21,-5.81,34.56,27858535402.2,日跌幅偏离值达到7%的前5只证券
002931.SZ,20260316,锋龙股份,73.42,-10.0025,12.03,1835819274.0,244902136.9,121593744.89,366495881.79,-123308392.01,-6.72,19.96,14776034025.76,日跌幅偏离值达到7%的前5只证券
