ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000506.SZ,20260827,1min,241,1,10:06:00,14:47:00,7,7,1.9343,6,15.1667,49.8333,0.0,21.7477,1.5278,0.042247,0.227,0.6748,1,34.1215,0.0,16.4696,71.072,high_open_board_risk
000831.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,58.9322,3.1864,0.126332,0.3631,,0,0.0,0.0,0.0,80.0,no_limit_touch
001326.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,67.6093,2.8704,0.197654,1.2962,,0,0.0,0.0,0.0,80.0,no_limit_touch
002158.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,27.2406,2.2372,0.103477,-0.1434,,0,0.0,0.0,0.0,80.0,no_limit_touch
002428.SZ,20260827,1min,241,1,10:51:00,10:52:00,1,1,3.6374,0,,0.0,31.1755,98.7553,2.6375,0.092679,0.3564,1.42,0,70.0,29.5,30.1276,60.775,late_withdraw_risk
002937.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,30.9941,3.6005,0.168597,0.2185,,0,0.0,0.0,0.0,80.0,no_limit_touch
300010.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,2.9991,3.6962,0.14248,-2.5078,,0,0.0,0.0,0.0,80.0,no_limit_touch
300163.SZ,20260827,1min,241,1,10:41:00,10:41:00,1,0,10.0478,0,,0.0,4.7129,7.7573,-2.4148,0.156061,-2.4485,9.4498,0,100.0,32.0,15.8139,38.95,late_withdraw_risk
300179.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,36.3376,3.1162,0.142527,0.9429,,0,0.0,0.0,0.0,80.0,no_limit_touch
300189.SZ,20260827,1min,241,1,,,0,0,,0,,0.0,0.0,6.5078,1.8776,0.108141,0.607,,0,0.0,0.0,0.0,80.0,no_limit_touch
