trade_date,industry,limit_up_count,rank
20260622,化工原料,17,1
20260622,元器件,10,2
20260622,小金属,10,3
20260622,电气设备,7,4
20260622,铅锌,7,5
20260622,矿物制品,6,6
20260622,软件服务,6,7
20260622,农药化肥,5,8
20260622,专用机械,4,9
20260622,半导体,4,10
