ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000682.SZ,20260622,1min,241,1,14:19:00,15:00:00,2,1,0.4947,1,6.0,82.0,78.7318,0.13962,0.0,30,12.0,48.4,67.3995,22.94,neutral_limitup
000751.SZ,20260622,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.020538,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
000776.SZ,20260622,1min,241,1,11:19:00,15:00:00,1,0,0.3084,0,,0.0,63.1498,0.013967,0.0,31,0.0,45.0,64.1949,12.0,neutral_limitup
000783.SZ,20260622,1min,241,1,11:29:00,15:00:00,2,1,1.1628,1,100.0,20.0,53.0233,0.010825,0.0,31,0.0,39.0,58.457,36.85,neutral_limitup
000811.SZ,20260622,1min,241,1,13:01:00,15:00:00,1,0,1.1541,0,,0.0,58.0754,0.008377,0.0,31,0.0,45.0,62.6726,12.0,neutral_limitup
000823.SZ,20260622,1min,241,1,13:15:00,15:00:00,4,3,1.0522,3,8.0,74.0,48.5869,0.004852,0.0,31,0.0,29.8,52.9861,40.13,high_open_board_risk
000833.SZ,20260622,1min,241,1,13:06:00,15:00:00,6,8,1.6162,8,3.5,92.0,0.0,0.017794,0.0,29,24.0,0.0,19.0,58.0,high_open_board_risk
000960.SZ,20260622,1min,241,1,09:41:00,15:00:00,2,5,0.501,5,2.4,93.0,34.5441,0.007597,0.0,31,0.0,38.6,52.7332,45.96,high_open_board_risk
000962.SZ,20260622,1min,241,1,09:36:00,15:00:00,2,1,1.2264,1,1.0,100.0,80.6418,0.006186,0.0,31,0.0,80.0,85.1925,10.7,healthy_limitup
000987.SZ,20260622,1min,241,1,13:15:00,15:00:00,3,3,0.486,3,2.6667,91.6667,58.1672,0.026521,0.0,31,0.0,33.3333,57.4502,35.1833,high_open_board_risk
001296.SZ,20260622,1min,241,1,14:33:00,15:00:00,2,6,0.221,6,1.1667,99.1667,26.3821,0.12412,0.0,21,84.0,0.0,11.9146,71.2083,late_withdraw_risk
001359.SZ,20260622,1min,241,1,13:03:00,15:00:00,1,0,0.1925,0,,0.0,63.8447,0.018819,0.0,31,0.0,45.0,64.4034,12.0,neutral_limitup
002057.SZ,20260622,1min,241,1,14:54:00,15:00:00,1,0,1.5672,0,,0.0,55.597,0.322565,0.0,7,37.6618,10.5846,37.0267,26.5778,weak_limitup
002068.SZ,20260622,1min,241,1,10:07:00,15:00:00,3,2,2.9565,2,27.0,38.0,36.5609,0.031968,0.0,31,0.0,44.6,56.0383,39.21,neutral_limitup
002114.SZ,20260622,1min,241,1,09:41:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.064695,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002167.SZ,20260622,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.0375,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002258.SZ,20260622,1min,241,1,14:01:00,15:00:00,1,0,0.7027,0,,0.0,60.7836,0.022246,0.0,31,0.0,45.0,63.4851,12.0,neutral_limitup
002297.SZ,20260622,1min,241,1,09:30:00,15:00:00,1,1,4.5513,1,1.0,100.0,60.6923,0.010338,0.0,31,0.0,80.0,79.2077,10.7,healthy_limitup
002312.SZ,20260622,1min,241,1,09:35:00,15:00:00,1,0,2.0518,0,,0.0,52.689,0.020564,0.0,31,0.0,70.0,72.3067,8.25,neutral_limitup
002346.SZ,20260622,1min,241,1,09:37:00,15:00:00,1,0,1.0853,0,,0.0,58.4879,0.017563,0.0,31,0.0,70.0,74.0464,8.25,neutral_limitup
002354.SZ,20260622,1min,241,1,09:33:00,15:00:00,1,2,0.8235,2,1.0,100.0,71.0588,0.009984,0.0,31,0.0,70.0,77.8176,19.9,healthy_limitup
002367.SZ,20260622,1min,241,1,09:45:00,15:00:00,2,1,3.01,1,93.0,20.0,41.9398,0.003672,0.0,31,0.0,64.0,66.3819,33.1,neutral_limitup
002386.SZ,20260622,1min,241,1,10:53:00,15:00:00,1,0,0.8251,0,,0.0,60.0495,0.014026,0.0,31,0.0,57.0,68.6649,10.2,neutral_limitup
002407.SZ,20260622,1min,241,1,11:19:00,15:00:00,1,0,1.2189,0,,0.0,57.6864,0.010297,0.0,31,0.0,45.0,62.5559,12.0,neutral_limitup
002409.SZ,20260622,1min,241,1,14:42:00,15:00:00,1,0,0.3632,0,,0.0,62.8206,0.070828,0.0,19,12.0,17.0,48.4962,19.2,weak_limitup
002418.SZ,20260622,1min,241,1,09:36:00,15:00:00,1,0,1.073,0,,0.0,58.5622,0.011782,0.0,31,0.0,70.0,74.0687,8.25,neutral_limitup
002421.SZ,20260622,1min,241,1,09:45:00,15:00:00,3,2,2.1378,2,25.5,39.5,41.9984,0.002543,0.0,31,0.0,57.9,63.6545,36.84,neutral_limitup
002428.SZ,20260622,1min,241,1,09:33:00,15:00:00,1,0,1.1586,0,,0.0,58.0485,0.015954,0.0,31,0.0,70.0,73.9146,8.25,neutral_limitup
002440.SZ,20260622,1min,241,1,10:18:00,15:00:00,2,0,0.273,0,,0.0,63.3621,0.009808,0.0,31,0.0,57.0,69.6586,10.2,neutral_limitup
002539.SZ,20260622,1min,241,1,13:59:00,15:00:00,1,0,0.3968,0,,0.0,62.619,0.014223,0.0,31,0.0,45.0,64.0357,12.0,neutral_limitup
002546.SZ,20260622,1min,241,1,09:48:00,15:00:00,1,0,1.2212,0,,0.0,57.673,0.007699,0.0,31,0.0,70.0,73.8019,8.25,neutral_limitup
002601.SZ,20260622,1min,241,1,11:11:00,15:00:00,4,3,0.8221,3,35.0,30.0,34.5675,0.012252,0.0,31,0.0,21.0,44.8203,52.45,high_open_board_risk
002655.SZ,20260622,1min,241,1,09:30:00,15:00:00,1,2,2.0055,2,1.5,97.5,63.0917,0.005671,0.0,31,0.0,69.5,75.2025,20.6,healthy_limitup
002657.SZ,20260622,1min,241,1,09:56:00,15:00:00,1,1,0.5046,1,1.0,100.0,84.9725,0.009617,0.0,31,0.0,80.0,86.4917,10.7,healthy_limitup
002672.SZ,20260622,1min,241,1,09:33:00,15:00:00,1,0,4.0,0,,0.0,41.0,0.007799,0.0,31,0.0,70.0,68.8,8.25,neutral_limitup
002674.SZ,20260622,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.065122,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002805.SZ,20260622,1min,241,1,10:28:00,15:00:00,1,0,0.5411,0,,0.0,61.7535,0.008532,0.0,31,0.0,57.0,69.176,10.2,neutral_limitup
002830.SZ,20260622,1min,241,1,13:05:00,15:00:00,1,0,1.4241,0,,0.0,56.4551,0.020372,0.0,31,0.0,45.0,62.1865,12.0,neutral_limitup
002842.SZ,20260622,1min,241,1,14:01:00,15:00:00,4,2,0.7239,2,7.0,78.0,63.9563,0.010703,0.0,31,0.0,40.6,62.4569,29.81,neutral_limitup
002885.SZ,20260622,1min,241,1,14:32:00,15:00:00,4,2,1.0241,2,6.5,80.0,62.8553,0.232551,0.0,16,45.4592,4.6352,34.5776,46.0695,weak_limitup
002910.SZ,20260622,1min,241,1,14:27:00,15:00:00,1,0,0.546,0,,0.0,61.7239,0.022671,0.0,31,0.0,45.0,63.7672,12.0,neutral_limitup
002963.SZ,20260622,1min,241,1,10:19:00,15:00:00,1,0,0.5597,0,,0.0,61.6418,0.015103,0.0,31,0.0,57.0,69.1425,10.2,neutral_limitup
002975.SZ,20260622,1min,241,1,14:22:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.009421,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
003031.SZ,20260622,1min,241,1,09:31:00,15:00:00,1,1,1.1448,1,1.0,100.0,81.1312,0.009275,0.0,31,0.0,80.0,85.3394,10.7,healthy_limitup
300085.SZ,20260622,1min,241,1,11:30:00,15:00:00,2,1,2.6275,1,9.0,70.0,61.7349,0.005318,0.0,31,0.0,49.0,65.5705,22.85,neutral_limitup
300179.SZ,20260622,1min,241,1,09:30:00,15:00:00,8,10,7.4287,10,18.4,46.6,0.0,0.001432,0.0,31,0.0,0.0,25.0,63.35,high_open_board_risk
300243.SZ,20260622,1min,241,1,10:31:00,15:00:00,3,0,5.5413,0,,0.0,31.7519,0.006784,0.0,31,0.0,57.0,60.1756,10.2,neutral_limitup
300401.SZ,20260622,1min,241,1,09:35:00,15:00:00,4,7,3.6739,7,6.8571,78.5714,0.0,0.002238,0.0,31,0.0,15.7143,32.0714,53.0,high_open_board_risk
300522.SZ,20260622,1min,241,1,13:26:00,15:00:00,3,9,1.4317,9,2.4444,92.7778,0.0,0.006165,0.0,31,0.0,0.0,25.0,51.8056,high_open_board_risk
300561.SZ,20260622,1min,241,1,13:20:00,15:00:00,1,0,1.178,0,,0.0,57.9319,0.009121,0.0,31,0.0,45.0,62.6296,12.0,neutral_limitup
300882.SZ,20260622,1min,241,1,13:07:00,15:00:00,1,0,0.6652,0,,0.0,61.0089,0.007157,0.0,31,0.0,45.0,63.5527,12.0,neutral_limitup
301071.SZ,20260622,1min,241,1,09:49:00,15:00:00,3,3,2.2846,3,8.6667,71.0,40.1424,0.002921,0.0,31,0.0,54.2,61.4327,37.22,high_open_board_risk
301356.SZ,20260622,1min,241,1,11:24:00,15:00:00,2,1,4.1768,1,151.0,20.0,34.9391,0.027534,0.0,31,0.0,39.0,53.0317,36.85,weak_limitup
301548.SZ,20260622,1min,241,1,11:03:00,15:00:00,1,0,1.7193,0,,0.0,54.6841,0.006385,0.0,31,0.0,45.0,61.6552,12.0,neutral_limitup
301580.SZ,20260622,1min,241,1,09:30:00,15:00:00,1,1,1.3193,1,1.0,100.0,80.0844,0.004714,0.0,31,0.0,80.0,85.0253,10.7,healthy_limitup
600058.SH,20260622,1min,241,1,09:45:00,15:00:00,1,0,0.9726,0,,0.0,59.1645,0.02527,0.0,31,0.0,70.0,74.2493,8.25,neutral_limitup
600078.SH,20260622,1min,241,1,10:03:00,15:00:00,2,1,2.601,1,56.0,20.0,44.3943,0.008269,0.0,31,0.0,51.0,61.2683,35.05,neutral_limitup
600096.SH,20260622,1min,241,1,13:49:00,15:00:00,1,1,0.4611,1,1.0,100.0,85.2333,0.023693,0.0,31,0.0,55.0,75.32,14.45,healthy_limitup
600141.SH,20260622,1min,241,1,09:36:00,15:00:00,4,4,1.096,4,3.25,93.0,42.9739,0.006479,0.0,31,0.0,48.6,59.7622,40.26,high_open_board_risk
600160.SH,20260622,1min,241,1,13:06:00,15:00:00,1,1,0.4533,1,3.0,90.0,81.78,0.008399,0.0,31,0.0,53.0,73.384,17.25,neutral_limitup
600162.SH,20260622,1min,241,1,09:49:00,15:00:00,3,2,1.5228,2,1.5,97.5,65.9879,0.003656,0.0,31,0.0,69.5,76.0714,20.6,healthy_limitup
600172.SH,20260622,1min,241,1,09:30:00,15:00:00,2,1,2.8553,1,4.0,90.0,67.3683,0.004399,0.0,31,0.0,78.0,80.3105,13.5,healthy_limitup
600178.SH,20260622,1min,241,1,10:05:00,15:00:00,4,3,2.3046,3,87.3333,20.0,22.1723,0.088372,0.0,8,24.0,25.0,36.9017,60.35,high_open_board_risk
600206.SH,20260622,1min,241,1,09:40:00,15:00:00,1,1,0.9624,1,2.0,95.0,80.4758,0.006403,0.0,31,0.0,79.0,84.6928,12.1,healthy_limitup
600234.SH,20260622,1min,241,1,10:47:00,15:00:00,1,0,1.2525,0,,0.0,57.4852,0.040915,0.0,31,0.0,57.0,67.8956,10.2,neutral_limitup
600322.SH,20260622,1min,241,1,13:17:00,15:00:00,2,0,4.1353,0,,0.0,40.188,0.288931,0.0,27,31.6076,37.0981,45.8486,21.0872,weak_limitup
600345.SH,20260622,1min,241,1,13:01:00,15:00:00,1,0,1.0244,0,,0.0,58.8535,0.008569,0.0,31,0.0,45.0,62.906,12.0,neutral_limitup
600352.SH,20260622,1min,241,1,10:10:00,15:00:00,1,0,0.4975,0,,0.0,62.0149,0.01348,0.0,31,0.0,57.0,69.2545,10.2,neutral_limitup
600353.SH,20260622,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.018734,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
600367.SH,20260622,1min,241,1,09:52:00,15:00:00,2,1,2.3144,1,8.0,74.0,65.0138,0.015635,0.0,31,0.0,74.8,78.1641,17.98,healthy_limitup
