ts_code,time,open,close,high,low,vol,amount
000695.SZ,2026-08-26 09:30:00,15.3,15.36,15.38,15.3,741700.0,11358326.0
000695.SZ,2026-08-26 09:31:00,15.37,15.95,15.98,15.37,1171000.0,18239135.0
000695.SZ,2026-08-26 09:32:00,15.94,15.85,16.15,15.8,1672000.0,26697730.0
000695.SZ,2026-08-26 09:33:00,15.93,16.23,16.23,15.85,976700.0,15636340.0
000695.SZ,2026-08-26 09:34:00,16.26,16.2,16.48,16.16,1300700.0,21155973.0
000695.SZ,2026-08-26 09:35:00,16.38,16.3,16.57,16.3,1067000.0,17540817.0
000695.SZ,2026-08-26 09:36:00,16.35,16.25,16.35,16.16,625800.0,10162213.0
000695.SZ,2026-08-26 09:37:00,16.3,16.14,16.32,16.14,520400.0,8455083.0
000695.SZ,2026-08-26 09:38:00,16.12,15.92,16.12,15.84,698900.0,11154346.0
000695.SZ,2026-08-26 09:39:00,15.95,15.65,15.96,15.65,817468.0,12945299.16
000695.SZ,2026-08-26 09:40:00,15.64,15.78,15.79,15.62,428600.0,6732037.0
000695.SZ,2026-08-26 09:41:00,15.76,15.74,15.78,15.7,455300.0,7164677.0
000695.SZ,2026-08-26 09:42:00,15.72,15.61,15.74,15.59,457400.0,7163398.0
000695.SZ,2026-08-26 09:43:00,15.61,15.54,15.63,15.54,348200.0,5426866.0
000695.SZ,2026-08-26 09:44:00,15.54,15.46,15.57,15.46,480200.0,7449445.0
000695.SZ,2026-08-26 09:45:00,15.44,15.37,15.51,15.37,260700.0,4026014.0
000695.SZ,2026-08-26 09:46:00,15.38,15.45,15.5,15.36,244100.0,3760075.0
000695.SZ,2026-08-26 09:47:00,15.42,15.46,15.49,15.4,145200.0,2240488.0
000695.SZ,2026-08-26 09:48:00,15.45,15.41,15.48,15.41,123700.0,1909698.0
000695.SZ,2026-08-26 09:49:00,15.44,15.48,15.48,15.39,199200.0,3068780.0
000695.SZ,2026-08-26 09:50:00,15.46,15.37,15.46,15.37,187800.0,2893914.0
000695.SZ,2026-08-26 09:51:00,15.37,15.38,15.38,15.3,293900.0,4506500.0
000695.SZ,2026-08-26 09:52:00,15.38,15.36,15.38,15.3,131100.0,2009826.0
000695.SZ,2026-08-26 09:53:00,15.35,15.28,15.35,15.24,220600.0,3375146.0
000695.SZ,2026-08-26 09:54:00,15.28,15.29,15.3,15.25,334600.0,5111074.0
000695.SZ,2026-08-26 09:55:00,15.29,15.28,15.34,15.25,132300.0,2022544.0
000695.SZ,2026-08-26 09:56:00,15.28,15.36,15.36,15.26,143000.0,2188765.0
000695.SZ,2026-08-26 09:57:00,15.37,15.4,15.4,15.31,151400.0,2324671.0
000695.SZ,2026-08-26 09:58:00,15.36,15.34,15.4,15.32,99000.0,1520039.0
000695.SZ,2026-08-26 09:59:00,15.36,15.38,15.38,15.34,77101.0,1183645.31
