trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260715,000504.SZ,南华生物,U,8.51,8.51,6.97,2,34583789.0,93815,94115,1.0,1/1,医疗服务,3.78,104283614.0,2800831606.98,2808496615.04,34583789.0
20260715,000566.SZ,海南海药,U,5.15,5.15,4.21,0,90417520.0,93703,93703,1.0,1/1,化学制药,8.38,538337024.0,6678188509.95,6681430368.0,90417520.0
20260715,000571.SZ,新大洲A,U,6.51,6.51,5.33,0,9495486.0,104151,104151,1.0,1/1,煤炭开采,2.9,148860867.0,5299088896.5,5462729842.08,9495486.0
20260715,000593.SZ,德龙汇能,U,21.56,21.56,17.64,0,88647368.0,93418,93418,1.0,1/1,燃气Ⅱ,3.04,230445605.0,7728897123.64,7732084532.48,88647368.0
20260715,000596.SZ,古井贡酒,U,88.53,88.53,72.43,0,81419270.0,130054,130054,1.0,1/1,白酒Ⅱ,1.8,630134704.0,36173358000.0,46796958000.0,81419270.0
20260715,000676.SZ,智度股份,U,5.65,5.65,4.63,2,60441835.0,93215,94345,1.0,1/1,广告营销,3.85,270974000.0,7113511205.8,7117809070.4,60441835.0
20260715,000722.SZ,湖南发展,U,12.0,12.0,9.82,0,68787816.0,100733,100733,1.0,1/1,电力,4.18,227295203.0,5569899384.0,6856257408.0,68787816.0
20260715,000889.SZ,中嘉博创,U,3.29,3.29,2.69,0,48085324.0,93000,93000,1.0,1/1,通信服务,2.97,84952108.0,2861790530.34,3080397784.8,48085324.0
20260715,000908.SZ,石药景峰,U,7.5,7.5,6.14,0,70838580.0,95500,95500,1.0,1/1,化学制药,6.64,424601248.0,6598306132.5,13196615280.0,70838580.0
20260715,000935.SZ,四川双马,U,28.13,28.13,23.01,7,23238193.0,102342,104051,1.0,1/1,多元金融,1.66,347979616.0,21475576567.29,21475576651.68,23238193.0
20260715,000959.SZ,首钢股份,U,3.83,3.83,3.13,0,38618656.0,104242,104242,1.0,1/1,普钢,0.76,209126943.0,28539656357.32,29701524743.68,38618656.0
20260715,001317.SZ,三羊马,U,51.07,51.07,41.79,0,85839885.0,100227,100227,1.0,1/1,铁路公路,6.92,292120528.0,4365536272.61,4369845303.86,85839885.0
20260715,001388.SZ,信通电子,U,35.68,35.68,29.2,3,35511376.0,93130,102518,3.0,3/3,电网设备,12.04,358905920.0,3016372071.68,5635656000.0,35511376.0
20260715,001896.SZ,豫能控股,U,14.95,14.95,12.23,0,109575441.0,145518,145518,1.0,1/1,电力,9.3,2006496288.0,22810430883.5,22810430853.6,109575441.0
20260715,002062.SZ,宏润建设,U,7.56,7.56,6.18,3,21526684.0,95457,131245,1.0,1/1,基础建设,3.44,288107056.0,8502739257.6,9353767973.76,21526684.0
20260715,002141.SZ,贤丰控股,U,5.61,5.61,4.59,2,63630864.0,93015,93833,2.0,2/2,元件,8.61,496455648.0,5794769826.78,5794769793.12,63630864.0
20260715,002303.SZ,美盈森,U,5.01,5.01,4.1,13,28361354.0,93248,133236,1.0,1/1,包装印刷,15.75,756653888.0,4844074095.57,7671931636.8,28361354.0
20260715,002309.SZ,中利集团,U,2.74,2.74,2.24,0,59265591.0,93000,93000,1.0,1/1,电网设备,1.84,120831195.0,6592802523.92,8241003174.08,59265591.0
20260715,002310.SZ,东方新能,U,2.26,2.26,1.85,0,43834056.0,100139,100139,1.0,1/1,电力,3.27,318267904.0,9941761361.52,13558467973.12,43834056.0
20260715,002365.SZ,永安药业,U,11.98,11.98,9.8,0,114056572.0,95048,95048,1.0,1/1,化学制药,9.95,284314064.0,2938555834.66,3530296302.08,114056572.0
20260715,002382.SZ,蓝帆医疗,U,5.96,5.96,4.88,1,146146286.0,92500,93357,1.0,1/1,医疗器械,3.25,192458276.0,5946841672.92,6005240691.2,146146286.0
20260715,002432.SZ,九安医疗,U,66.99,66.99,54.81,0,331968945.0,92500,92500,2.0,2/2,医疗器械,0.7,218116091.0,31168592716.8,31210231557.12,331968945.0
20260715,002517.SZ,恺英网络,U,17.18,17.18,14.06,0,95565468.0,130000,130000,1.0,1/1,游戏Ⅱ,6.31,1990256496.0,32454509042.14,36704094725.76,95565468.0
20260715,002558.SZ,巨人网络,U,29.56,29.56,24.18,6,124423626.0,130218,133948,1.0,1/1,游戏Ⅱ,7.95,4256003152.0,56180611862.76,56180611774.08,124423626.0
20260715,002640.SZ,跨境通,U,3.14,3.14,2.57,2,23409827.0,100445,105651,1.0,1/1,互联网电,10.72,511929568.0,4861542695.7,4892249769.92,23409827.0
20260715,002739.SZ,儒意电影,U,9.38,9.38,7.68,3,163478598.0,93121,94115,1.0,1/1,影视院线,4.61,891958064.0,19529177334.24,19808484243.52,163478598.0
20260715,002786.SZ,银宝山新,U,8.06,8.06,6.6,0,61346272.0,102703,102703,1.0,1/1,专用设备,4.41,171726341.0,3982542720.0,3994632720.0,61346272.0
20260715,002800.SZ,天顺股份,U,13.66,13.66,11.18,0,3967683.0,112230,112230,1.0,1/1,物流,3.81,74389639.0,2019533549.56,2079776895.22,3967683.0
20260715,002821.SZ,凯莱英,U,195.75,195.75,160.16,0,164937579.0,145309,145309,1.0,1/1,医疗服务,7.09,4240287776.0,62061335203.5,70622876052.0,164937579.0
20260715,002891.SZ,中宠股份,U,28.64,28.64,23.44,0,64017130.0,102030,102030,1.0,1/1,饲料,3.08,276473808.0,9219151445.44,9219151388.16,64017130.0
20260715,002900.SZ,哈三联,U,11.19,11.19,9.15,0,20578521.0,100227,100227,1.0,1/1,化学制药,7.43,130739618.0,1802959656.0,3540007347.36,20578521.0
20260715,002940.SZ,昂利康,U,28.94,28.94,23.68,0,74534506.0,95348,95348,1.0,1/1,化学制药,7.13,371003760.0,5361852943.52,5838013702.84,74534506.0
20260715,002980.SZ,华盛昌,U,102.14,102.14,83.57,0,102528132.0,92500,92500,1.0,1/1,电网设备,5.01,517940272.0,10345458674.16,19345434482.4,102528132.0
20260715,003010.SZ,若羽臣,U,24.56,24.56,20.1,1,51162999.0,102512,102621,1.0,1/1,互联网电,4.08,215655426.0,5554051989.92,7639620632.32,51162999.0
