ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000021.SZ,20260518,深科技,37.03,10.0119,6.02,3455884635.0,273979046.86,730111619.5,1004090666.36,456132572.64,13.2,29.05,58286770816.4,日涨幅偏离值达到7%的前5只证券
000925.SZ,20260518,众合科技,9.03,-5.8394,17.88,3981958850.0,342450738.97,326567121.51,669017860.48,-15883617.46,-0.4,16.8,6079396101.24,连续三个交易日内，跌幅偏离值累计达到20%的证券
000962.SZ,20260518,东方钽业,56.36,9.9922,5.83,1614936415.0,199131606.38,394259108.99,593390715.37,195127502.61,12.08,36.74,28273920896.56,日涨幅偏离值达到7%的前5只证券
000988.SZ,20260518,华工科技,147.38,10.0015,6.73,9779315770.0,460066363.3,2158756036.93,2618822400.23,1698689673.63,17.37,26.78,148114786128.66,日涨幅偏离值达到7%的前5只证券
001259.SZ,20260518,利仁科技,66.55,10.0,14.15,481086650.0,103541985.0,257674487.4,361216472.4,154132502.4,32.04,75.08,3164086408.45,连续三个交易日内，涨幅偏离值累计达到20%的证券
001333.SZ,20260518,光华股份,27.0,3.6468,32.54,383090089.0,75864266.79,52991558.0,128855824.79,-22872708.79,-5.97,33.64,1188000000.0,日换手率达到20%的前5只证券
001365.SZ,20260518,天海电子,67.12,146.8555,73.17,2974530685.0,91090431.4,184716801.66,275807233.06,93626370.26,3.15,9.27,3859778959.52,无价格涨跌幅限制的证券
002031.SZ,20260518,巨轮智能,8.18,-2.619,34.49,5532282730.0,885538334.95,512818248.77,1398356583.72,-372720086.18,-6.74,25.28,15653416311.68,日换手率达到20%的前5只证券
002043.SZ,20260518,兔宝宝,13.72,-9.9738,2.08,235001035.0,77660758.9,45629960.0,123290718.9,-32030798.9,-13.63,52.46,11079220032.72,日跌幅偏离值达到7%的前5只证券
002081.SZ,20260518,金螳螂,7.07,-9.9363,12.89,2430621726.0,219517570.74,183485866.22,403003436.96,-36031704.52,-1.48,16.58,18694800583.48,日跌幅偏离值达到7%的前5只证券
002181.SZ,20260518,粤传媒,17.72,-10.0051,15.98,3401402229.0,527946571.29,252947798.0,780894369.29,-274998773.29,-8.08,22.96,20103997482.88,日跌幅偏离值达到7%的前5只证券
002196.SZ,20260518,方正电机,16.16,5.2083,28.3,2206147188.0,305612417.1,155786843.7,461399260.8,-149825573.4,-6.79,20.91,7892712177.12,日换手率达到20%的前5只证券
002208.SZ,20260518,合肥城建,22.84,10.0193,0.78,5276490600.0,611557087.2,560758166.75,1172315253.95,-50798920.45,-0.96,22.22,18342170578.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
002297.SZ,20260518,博云新材,25.38,-1.8182,24.89,3718930337.0,433286700.65,430122885.82,863409586.47,-3163814.83,-0.09,23.22,14545400306.22,日换手率达到20%的前5只证券
002354.SZ,20260518,天娱数科,7.08,9.9379,14.21,1573146074.0,133760873.51,322282192.64,456043066.15,188521319.13,11.98,28.99,11509911955.32,日涨幅偏离值达到7%的前5只证券
002374.SZ,20260518,中锐股份,3.91,10.1408,8.61,517640286.0,52391987.76,125368658.25,177760646.01,72976670.49,14.1,34.34,4243168296.53,连续三个交易日内，涨幅偏离值累计达到20%的证券
002395.SZ,20260518,双象股份,19.07,-10.0047,6.85,357822255.0,75456435.67,43812900.83,119269336.5,-31643534.84,-8.84,33.33,5114302366.92,日跌幅偏离值达到7%的前5只证券
002407.SZ,20260518,多氟多,37.79,3.6194,26.86,11022307280.0,1155980663.0,1218590979.57,2374571642.57,62610316.57,0.57,21.54,40766617967.55,日换手率达到20%的前5只证券
002421.SZ,20260518,达实智能,3.53,9.9688,17.05,1855394565.0,212179073.0,277179514.38,489358587.38,65000441.38,3.5,26.37,7071921466.58,连续三个交易日内，涨幅偏离值累计达到20%的证券
002518.SZ,20260518,科士达,63.35,9.375,5.71,6093832942.0,986476546.85,1478308368.38,2464784915.23,491831821.53,8.07,40.45,35801394297.55,连续三个交易日内，涨幅偏离值累计达到20%的证券
002580.SZ,20260518,圣阳股份,26.45,-6.1724,23.31,9772977633.0,647813547.53,688583112.01,1336396659.54,40769564.48,0.42,13.67,11964361260.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
002654.SZ,20260518,万润科技,18.23,10.0181,12.59,1868799203.0,250665535.71,334225962.73,584891498.44,83560427.02,4.47,31.3,15408771577.12,日涨幅偏离值达到7%的前5只证券
002918.SZ,20260518,蒙娜丽莎,16.77,-9.9839,9.39,344445104.0,64466490.18,82312236.0,146778726.18,17845745.82,5.18,42.61,3591992796.6,日跌幅偏离值达到7%的前5只证券
002971.SZ,20260518,和远气体,40.63,-1.4074,22.82,1505234597.0,189264848.45,137327167.0,326592015.45,-51937681.45,-3.45,21.7,6354586850.5,日振幅值达到15%的前5只证券
002979.SZ,20260518,雷赛智能,65.09,8.8462,19.58,3955746462.0,883960341.94,603362190.45,1487322532.39,-280598151.49,-7.09,37.6,14434358855.63,连续三个交易日内，涨幅偏离值累计达到20%的证券
002980.SZ,20260518,华盛昌,105.9,10.0031,12.78,4938296084.0,644787158.2,666083565.2,1310870723.4,21296407.0,0.43,26.55,10726297959.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
003018.SZ,20260518,金富科技,65.05,9.9932,8.73,1284233913.0,137399573.0,285281668.0,422681241.0,147882095.0,11.52,32.91,15442056875.0,日振幅值达到15%的前5只证券
300259.SZ,20260518,新天科技,6.3,19.3182,21.02,2454218040.0,186771132.78,285173579.77,471944712.55,98402446.99,4.01,19.23,7368059355.3,连续三个交易日内，涨幅偏离值累计达到30%的证券
300302.SZ,20260518,同有科技,53.47,19.9955,15.31,2843053495.0,348314108.08,542621652.59,890935760.67,194307544.51,6.83,31.34,19720478965.65,日涨幅达到15%的前5只证券
