trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,execution_contract,buy_window_start,buy_window_end,auction_price_t1,auction_amount_t1,auction_vol_t1,minute_open_t1,minute_open_available_t1,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260818,20260819,20260820,600127.SH,金健米业,1,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,raw_train_pool,1.75,0,1.0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,7.82,35893800.0,4590000.0,,0,7.82,7.82,7.82,7.82,7.82,6.4,0.0,600127,农产品加,湖南,主板,19980506,6.85,7.11,6.75,7.11,10.0619,6.46000114481033,10.0619,0.0557275443037975,0.040247670886076,0.0603713291139239,547964.81,383381.063,8.5382,10.854,1.74,2.6245166939818303e-05,0.0582581671682982,0.0518140792521326,0.0396334689580786,0.0496830576653758,0.0132823237937149,-0.0712025316455696,0.1241183243973632,0.211243611584327,0.1560975609756096,0.2606382978723405,0.0506329113924051,0.0557275443037975,456307.8552,,,,307639.97,54936.79,143517.11,164122.86,,4.0,4.0,1.0,4.0,4.0,0.0,-16259926.1,-4.24,33.08,4563078679.98,33.08,0.0,,8042600,6.85,55091810.0,0.9917731932666752,U,0.0,225045904.0,225045904.0,93057.0,93057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,5.81,1.0,0.0,2.933113228353103,0.277459368180157,71.757143,0.4322611773793213,农产品加,0,0,0,0
20260818,20260819,20260820,603221.SH,爱丽家居,2,FULLY_READY,1,1,1,strong_official_opening_auction,27.0,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27.0,16294500.0,603500.0,,0,27.0,27.0,27.0,27.0,33.0,27.0,,603221,家居用品,江苏,主板,20200323,27.32,30.0,27.32,30.0,10.011,27.27000027270001,10.011,0.0982764933333333,0.0982764933333333,0.0018335066666665,323461.7,939908.336,13.3513,49.9809,1.55,1.0651038634899393e-05,0.0393872022334585,0.0295738859075169,0.0643213100907113,0.1004120687133632,0.0262995787078906,-0.2066390041493776,0.2972598929479796,0.20870265914585,0.4641288433382138,1.356637863315004,0.0893333333333333,0.0982764933333333,726810.0,,,,307639.97,54936.79,143517.11,164122.86,,,,0.0,,,0.0,,,,,,0.0,,2506735,27.32,68484000.0,0.9941779521579548,U,7.0,25826940.0,25826940.0,94449.0,142040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,24.54,1.0,0.0,1.2033961140740508,0.2771385135662351,54.6,0.01,家居用品,1,0,0,0
20260818,20260819,20260820,000620.SZ,盈新发展,3,FULLY_READY,1,1,1,strong_official_opening_auction,3.25,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,3.25,73136050.0,22503400.0,,0,3.25,3.7,3.18,3.54,3.75,3.07,,620,房地产开发,北京,主板,19961029,3.41,3.41,3.31,3.41,10.0,3.1,10.0,0.032258064516129,0.0,0.1,3574377.73,1213375.82765,7.651,10.6317,0.98,8.24146960251174e-06,0.0506150102711629,0.0414648251440866,0.0363891488070939,0.0524691791567302,0.0131867680575324,-0.0791366906474819,0.1287126075121084,0.1254125412541256,0.2266187050359713,0.2536764705882353,0.0293255131964809,0.032258064516129,2002288.915,,,,307639.97,54936.79,143517.11,164122.86,,,,0.0,,,0.0,190727581.75,3.91,23.78,15930663459.15,23.78,0.0,,35078300,3.41,119617003.0,0.9970889760789774,U,1.0,184542611.0,184542611.0,92500.0,93221.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,2.0,1.0,2.9326,1.0,2.0,0.01245,0.0,31.0,0.0,68.6547,81.1464,79.0,12.1,12.1,0.0,healthy_limitup,,,,,,3.41,2.79,1.0,0.0,2.060167932533981,0.2493391654592907,62.717837,0.0164,房地产开发,1,0,0,0
20260818,20260819,20260820,000998.SZ,隆平高科,4,FULLY_READY,1,1,1,strong_official_opening_auction,9.45,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,9.45,33570180.0,3552400.0,,0,9.45,9.9,8.86,9.1,10.14,8.3,,998,种植业,湖南,主板,20001211,8.33,9.22,8.3,9.22,10.0239,8.379997436920524,10.0239,0.1097852364425162,0.1062052830802603,-0.0059662830802603,1144974.43,1022271.71955,8.7109,10.5449,6.52,9.805514334694186e-06,0.0437506885561116,0.034878422398599,0.0271160908751304,0.0306710430789295,0.0073392912742375,-0.0608899297423887,0.0953453118917567,0.149625935162095,0.1189320388349515,0.1015531660692952,0.0997830802603036,0.1097852364425162,1354831.056,,,,307639.97,54936.79,143517.11,164122.86,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,327700,8.33,2729741.0,0.8566004303252753,U,0.0,180935806.0,180935806.0,144027.0,144027.0,1.0,ok,,1min,241.0,14:41:00,15:00:00,1.0,0.0,0.2169,0.0,,0.153119,0.0,20.0,12.0,63.6985,48.7595,17.0,19.2,19.2,1.0,weak_limitup,,,,,,9.22,7.54,1.0,0.0,2.799219694135516,0.2480524644454039,71.441834,0.83,种植业,1,0,0,0
20260818,20260819,20260820,002041.SZ,登海种业,5,FULLY_READY,1,1,1,strong_official_opening_auction,9.89,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,9.89,23713253.0,2397700.0,,0,9.89,10.56,9.68,9.9,10.78,8.82,,2041,种植业,山东,主板,20050418,8.91,9.8,8.89,9.8,9.9888,8.909998108898362,9.9888,0.1021324571428571,0.099887787755102,2.122448977922103e-07,472675.88,448275.75508,5.3713,13.6186,2.59,2.2282713010471385e-05,0.0456012371967633,0.0394622627011604,0.0304901250503061,0.0380122396814333,0.0093475874689465,-0.074398249452954,0.1142359619722066,0.1583924349881795,0.1238532110091743,0.1149032992036407,0.0928571428571428,0.1021324571428571,862400.0,,,,307639.97,54936.79,143517.11,164122.86,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,550000,8.91,4900500.0,0.9045690418934312,U,1.0,59865240.0,59865240.0,95406.0,95654.0,1.0,ok,,1min,241.0,09:55:00,15:00:00,1.0,0.0,0.6122,0.0,,0.012106,0.0,31.0,0.0,61.3265,74.898,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,9.8,8.02,1.0,0.0,1.9317173147151936,0.2477830908684563,54.645511,0.83,种植业,1,0,0,0
20260818,20260819,20260820,002515.SZ,金字火腿,6,FULLY_READY,1,1,1,strong_official_opening_auction,8.19,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,8.19,16696134.0,2038600.0,,0,8.19,8.69,7.99,8.09,9.58,7.84,,2515,食品加工,浙江,主板,20101203,8.5,8.71,8.27,8.71,9.9747,7.920003418968181,9.9747,0.0555555315729048,0.0265151400688864,0.0732318599311135,1442534.97,1235081.86881,13.0919,14.6804,1.86,8.076144789989196e-06,0.0428898983931339,0.0412636380098577,0.057568347507244,0.0755644404465037,0.0309722251208152,-0.2346570397111913,0.3231976123392506,0.158244680851064,0.2354609929078015,0.2641509433962266,0.050516647531573,0.0555555315729048,1054444.8811,,,,307639.97,54936.79,143517.11,164122.86,,,,0.0,,,0.0,144456286.34,4.94,34.16,9597130258.04,34.16,0.0,,2878300,8.5,24465550.0,0.9788634350082268,U,1.0,203600605.0,203600605.0,93003.0,112354.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,2.0,1.0,5.0517,1.0,46.0,0.003843,0.0,31.0,0.0,29.69,62.707,64.0,33.1,33.1,0.0,neutral_limitup,,,,,,8.71,7.13,1.0,0.0,2.1180173204849573,0.2476931342573106,62.281057,0.0164,食品加工,1,0,0,0
20260818,20260819,20260820,600613.SH,神奇制药,7,FULLY_READY,1,1,1,strong_official_opening_auction,8.19,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,8.19,85687875.0,10462500.0,8.19,1,8.19,8.54,7.38,7.78,8.54,6.98,,600613,化学制药,上海,主板,19920820,7.76,7.76,7.6,7.76,10.0709,7.050001408183271,10.0709,0.022695030927835,0.0,0.1007089999999999,723040.3,560836.347,15.0847,27.5848,3.56,1.7956931739304694e-05,0.0299484801297775,0.0458777476170062,0.0398717851331621,0.0517736542459919,0.0110698459908657,-0.0329218106995885,0.0838634418236164,0.2106084243369734,0.5009671179883946,0.5458167330677293,0.0206185567010309,0.022695030927835,414439.5616,,,,307639.97,54936.79,143517.11,164122.86,,4.0,5.0,1.0,5.0,4.0,0.0,29596986.0,5.28,36.61,3745968076.23,36.61,0.0,,3172850,7.76,24621316.0,0.979243133780534,U,1.0,92817360.0,92817360.0,92502.0,104923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,6.35,1.0,0.0,2.031741481670389,0.2316945564216032,73.471429,0.3351513965909831,化学制药,1,0,0,0
20260818,20260819,20260820,600536.SH,中国软件,8,FULLY_READY,1,1,1,strong_official_opening_auction,33.98,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33.98,103092975.0,3033931.0,,0,33.98,37.19,33.98,34.66,37.9,31.01,,600536,IT服务Ⅱ,北京,主板,20020517,31.15,34.45,30.4,34.45,9.9936,31.32000407296425,9.9936,0.1293103280116111,0.1053639709724239,-0.0054279709724239,506343.66,1665230.407,6.0018,9.4432,3.93,6.00133168238502e-06,0.0427925714163964,0.0336281527394096,0.0370807353094798,0.0433285126523145,0.0272376172322827,-0.1243553008595989,0.1886736534013615,0.1009907318632152,0.0748829953198129,0.0398430425596136,0.1175616835994195,0.1293103280116111,3216894.837,,,,307639.97,54936.79,143517.11,164122.86,,,,0.0,,,0.0,,,,,,0.0,,21200,31.15,660380.0,0.6856094165295532,U,1.0,190791644.0,190791644.0,140601.0,140855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.45,28.19,1.0,0.0,2.079136494195584,0.2279887572189163,59.528571,0.01,IT服务Ⅱ,1,0,0,0
20260818,20260819,20260820,600353.SH,旭光电子,9,FULLY_READY,1,1,1,strong_official_opening_auction,36.52,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,36.52,67105500.0,1837500.0,,0,36.52,38.1,33.79,33.79,41.29,33.79,,600353,其他电子,四川,主板,20021120,36.0,37.54,35.83,37.54,9.9912,34.130003127522926,9.9912,0.0501025444858817,0.045121589770911,0.054790410229089,650651.36,2426645.579,7.8504,13.5231,0.98,4.117288526376929e-06,0.0592750987680735,0.0512451945475863,0.0654592971898501,0.0954452087073836,0.0308692996029289,-0.2378711078928312,0.3341997046856104,0.2097969706735416,0.2768707482993198,0.6208981001727116,0.0455514118273841,0.0501025444858817,3111357.2448,,,,307639.97,54936.79,143517.11,164122.86,,,,0.0,,,0.0,439824950.4,7.85,33.3,31113570908.86,33.3,0.0,,2094300,36.0,75394800.0,0.9949373497025692,U,10.0,129765306.0,129765306.0,93305.0,133020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.54,30.72,1.0,0.0,1.4848038276463935,0.2225515009206763,51.942857,0.0164,其他电子,1,0,0,0
20260818,20260819,20260820,002025.SZ,航天电器,10,FULLY_READY,1,1,1,strong_official_opening_auction,71.26,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,71.26,52742091.36,740136.0,,0,71.26,71.5,64.51,64.51,78.85,64.51,,2025,军工电子,贵州,主板,20040726,65.38,71.68,64.35,71.68,10.0061,65.16002294418219,10.0061,0.1124922869698662,0.0966850488281251,0.0033759511718749,291435.92,1964882.07212,6.4211,10.907,2.21,5.0924684702344334e-06,0.0392352403623588,0.0339792228271613,0.0426486011264974,0.0633087200822609,0.0292680149604683,-0.1781452192667145,0.2500618353536803,0.116163189037683,0.1191256830601095,0.1293524499763669,0.1022600446428573,0.1124922869698662,3254413.9264,,,,307639.97,54936.79,143517.11,164122.86,,,,0.0,,,0.0,139035657.75,7.08,37.21,32533494712.32,37.21,0.0,,146600,65.38,9584708.0,0.9458296418174914,U,0.0,152452608.0,152452608.0,143500.0,143500.0,1.0,ok,,1min,241.0,14:35:00,15:00:00,1.0,0.0,1.1161,0.0,,0.138758,0.0,26.0,12.0,58.3036,47.1411,17.0,19.2,19.2,1.0,weak_limitup,,,,,,71.68,58.64,1.0,0.0,2.462760669582016,0.2205916608427515,63.479951,0.0164,军工电子,1,0,0,0
