trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260616,20260617,20260618,20260617,20260618,605588.SH,冠石科技,1,0.762024714765269,69.644068,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,61.0,61.0,61.0,t_daily_open_proxy,62.83,59.48,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,62.83,62.42,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,63.05,63.05,0.030000000000000027,0.030000000000000027,0.03360655737704921,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,61.0,65.0,60.11,63.05,20260618,62.42,64.79,62.26,40316.6,253562.034,0.0,62.42,1641646.0,56.75,,0
20260616,20260617,20260618,20260617,20260618,603125.SH,常青科技,2,0.6847683060182345,63.872881,0.5394931282264485,化工原料,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,28.1,28.1,28.1,t_daily_open_proxy,28.94,27.4,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,28.94,28.26,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,28.72,28.72,0.029893238434163694,0.029893238434163694,0.02206405693950164,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,28.1,28.48,26.91,28.4,20260618,28.26,28.98,28.0,81669.99,232577.166,1.1268,28.26,1949940.0,25.56,,0
20260616,20260617,20260618,20260617,20260618,603115.SH,海星股份,3,0.6702710882685854,70.423729,0.328751396590983,铝,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,116.2,116.2,116.2,t_daily_open_proxy,119.69,113.3,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,119.69,126.0,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,114.7,114.7,0.030034423407917288,0.030034423407917288,-0.012908777969018903,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,116.2,119.94,112.5,119.94,20260618,126.0,128.4,114.0,147708.82,1750189.515,-4.3689,126.0,17980200.0,107.95,,0
20260616,20260617,20260618,20260617,20260618,603803.SH,瑞斯康达,4,0.6566864362009877,59.398305,0.4258611773793213,通信设备,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,13.3,13.3,13.3,t_daily_open_proxy,13.7,12.97,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,12.97,12.97,daily_ohlc_conservative_proxy,1,stop_gap_at_open,13.03,13.03,-0.024812030075187952,-0.024812030075187952,-0.020300751879699375,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,13.3,13.3,12.69,12.89,20260618,12.97,13.23,12.69,248222.96,321585.344,1.0861,12.97,2617346.0,11.6,,0
20260616,20260617,20260618,20260617,20260618,605255.SH,天普股份,5,0.6364385512078452,71.932203,0.1115060031977598,汽车配件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,82.44,82.44,82.44,t_daily_open_proxy,84.91,80.38,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,76.83,76.83,daily_ohlc_conservative_proxy,1,stop_gap_at_open,80.86,80.86,-0.06804949053857345,-0.06804949053857345,-0.01916545366327027,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,82.44,85.68,77.31,77.6,20260618,76.83,83.07,76.54,16912.0,136117.987,4.201,76.83,2005263.0,69.84,,0
20260616,20260617,20260618,20260617,20260618,603721.SH,中广天择,6,0.6387267249379364,73.423729,0.01,影视音像,FULLY_READY,1,1,0,weak_missing_opening_auction_truth,0,not_filled_no_trade,,,,,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,,,,0,missing_entry_reference,,,,,,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,,,,,,,,,,,,,,,,0
20260616,20260617,20260618,20260617,20260618,603949.SH,雪龙集团,7,0.6298511029282406,71.491525,0.1115060031977598,汽车配件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,16.77,16.77,16.77,t_daily_open_proxy,17.27,16.35,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,16.27,16.27,daily_ohlc_conservative_proxy,1,stop_gap_at_open,16.03,16.03,-0.029815146094215872,-0.029815146094215872,-0.04412641621943936,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,16.77,16.8,16.09,16.12,20260618,16.27,16.4,15.98,38846.83,62653.624,-0.5583,16.27,1184993.0,14.51,,0
20260616,20260617,20260618,20260617,20260618,603196.SH,璞源材料,8,0.6091098078461766,69.288136,0.01,服饰,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,27.0,27.0,27.0,t_daily_open_proxy,27.81,26.33,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,25.59,25.59,daily_ohlc_conservative_proxy,1,stop_gap_at_open,26.36,26.36,-0.05222222222222228,-0.05222222222222228,-0.02370370370370367,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,27.0,27.46,25.25,25.79,20260618,25.59,27.2,25.33,43463.0,114532.797,2.2102,25.59,2648565.0,23.21,,0
20260616,20260617,20260618,20260617,20260618,002552.SZ,宝鼎科技,9,0.6833463182939531,70.059322,0.4181999999999999,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_both_hit_stop_first_conservative,71.0,71.0,71.0,t_daily_open_proxy,73.13,69.23,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,69.23,69.5,daily_ohlc_conservative_proxy,1,both_hit_stop_first_conservative,72.39,72.39,-0.024929577464788633,-0.024929577464788633,0.019577464788732346,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,71.0,76.99,66.88,72.16,20260618,69.5,74.48,67.56,174534.01,1248811.89076,0.3187,69.5,19668500.0,64.94,,0
20260616,20260617,20260618,20260617,20260618,600110.SH,诺德股份,10,0.674423883054222,71.667373,0.3396528539722045,电气设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,,17.5,,0,missing_entry_reference,17.57,17.57,,,,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,09:20:00,09:24:50,17.22,17.22,17.22,17.22,20260618,17.5,18.42,17.0,4928456.25,8656454.158,2.0325,17.5,471710750.0,15.5,,0
