trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2
20260728,20260729,20260730,20260729,20260730,600895.SH,张江高科,1,0.2690824969902574,57.002623,0.01,房地产开发,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,32.0,32.0,32.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,30.09,30.09,tplus1_open_0930,1,fixed_open_0930,32.48,32.48,-0.059687500000000004,-0.059687500000000004,0.014999999999999902,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,32.0,33.36,31.05,31.35,20260730,30.09,33.58,29.51,31.35,853255.17,2697925.316,3.6045,30.09,68144823.0,28.22
20260728,20260729,20260730,20260729,20260730,002173.SZ,创新医疗,2,0.2679485960202793,67.288088,0.0164,医疗服务,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,24.0,24.0,24.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,20.18,20.18,tplus1_open_0930,1,fixed_open_0930,19.05,19.05,-0.15916666666666657,-0.15916666666666657,-0.20624999999999993,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,24.0,24.0,20.48,20.48,20260730,20.18,21.4,18.78,20.48,973507.89,1958464.90835,-6.9824,20.18,51236757.66,18.43
20260728,20260729,20260730,20260729,20260730,603580.SH,艾艾精工,4,0.2368293006880491,50.621094,0.1800599148755985,塑料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,54.71,54.71,54.71,t_opening_auction,,,09:30,tplus1_open_0930_v1,55.2,55.2,tplus1_open_0930,1,fixed_open_0930,56.2,56.2,0.008956315116066538,0.008956315116066538,0.02723450923048798,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,54.71,57.97,51.64,57.97,20260730,55.2,62.76,53.05,57.97,172826.35,1007990.386,-3.0533,55.2,24828960.0,52.17
20260728,20260729,20260730,20260729,20260730,600775.SH,南京熊猫,5,0.2099665050078206,65.322353,0.0164,通信设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.9,9.9,9.9,t_opening_auction,,,09:30,tplus1_open_0930_v1,9.43,9.43,tplus1_open_0930,1,fixed_open_0930,9.55,9.55,-0.04747474747474756,-0.04747474747474756,-0.03535353535353536,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,9.9,9.98,9.46,9.63,20260730,9.43,9.85,9.43,9.63,465333.39,449548.326,-0.8307,9.43,7986267.0,8.67
20260728,20260729,20260730,20260729,20260730,600619.SH,海立股份,6,0.1861274523350448,54.523934,0.01,家电零部,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,13.53,13.53,13.53,t_opening_auction,,,09:30,tplus1_open_0930_v1,12.8,12.8,tplus1_open_0930,1,fixed_open_0930,14.24,14.24,-0.053954175905395196,-0.053954175905395196,0.05247597930524761,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,13.53,13.74,13.0,13.42,20260730,12.8,14.75,12.8,13.42,579591.94,808512.498,6.1103,12.8,7485440.0,12.08
20260728,20260729,20260730,20260729,20260730,603221.SH,爱丽家居,7,0.1853331613516218,61.251803,0.0573942950693908,家居用品,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,09:30,tplus1_open_0930_v1,,20.49,,0,missing_entry_reference,20.49,20.49,,,,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,18.63,18.63,18.63,18.63,20260730,20.49,20.49,20.49,18.63,33119.51,67861.876,9.9839,20.49,22065681.0,16.77
20260728,20260729,20260730,20260729,20260730,002195.SZ,岩山科技,8,0.1834119454076449,60.889188,0.679305707944409,IT服务Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,7.03,7.03,7.03,t_opening_auction,,,09:30,tplus1_open_0930_v1,6.57,6.57,tplus1_open_0930,1,fixed_open_0930,6.6,6.6,-0.06543385490753917,-0.06543385490753917,-0.06116642958748231,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,7.03,7.03,6.56,6.69,20260730,6.57,6.88,6.56,6.69,3268422.92,2202136.7716,-1.3453,6.57,28760175.0,6.02
20260728,20260729,20260730,20260729,20260730,000533.SZ,顺钠股份,9,0.1829563915367857,52.587147,0.0164,电网设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,10.78,10.78,10.78,t_opening_auction,,,09:30,tplus1_open_0930_v1,11.52,11.52,tplus1_open_0930,1,fixed_open_0930,10.92,10.92,0.06864564007421148,0.06864564007421148,0.012987012987013102,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,10.78,12.72,10.78,12.13,20260730,11.52,12.0,10.92,12.13,1404203.55,1585978.24657,-9.9753,11.52,41042304.0,10.92
20260728,20260729,20260730,20260729,20260730,603716.SH,塞力医疗,10,0.179112217371839,60.6508,0.0164,医药商业,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,16.66,16.66,16.66,t_opening_auction,,,09:30,tplus1_open_0930_v1,15.66,15.66,tplus1_open_0930,1,fixed_open_0930,15.37,15.37,-0.060024009603841466,-0.060024009603841466,-0.07743097238895569,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,16.66,16.7,14.97,15.81,20260730,15.66,16.37,15.31,15.81,307895.42,487280.449,-2.783,15.66,5939838.0,14.23
20260728,20260729,20260730,20260729,20260730,002309.SZ,中利集团,11,0.1781916616715505,70.657633,0.0164,电网设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,3.26,3.26,3.26,t_opening_auction,,,09:30,tplus1_open_0930_v1,3.21,3.21,tplus1_open_0930,1,fixed_open_0930,3.19,3.19,-0.015337423312883347,-0.015337423312883347,-0.021472392638036797,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30362406610,1,e2b278ce57621aa7cb2b4e85a44d4ecbe08a238d,2026-07-28T13:13:47Z,09:20:00,09:24:50,3.26,3.33,3.12,3.28,20260730,3.21,3.33,3.16,3.28,2932706.62,949222.18592,-2.7439,3.21,17278146.0,2.95
