trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260313,nan,20260317,nan,20260317,603387.SH,基蛋生物,1,0.5305653779049968,61.820513,0.0164,医疗保健,FULLY_READY,1,1,,,0,missing_fill_label,,,,9.44,9.44,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,8.6,9.44,8.55,386624.42,357409.117,10.0233
20260313,nan,20260317,nan,20260317,001369.SZ,双欣材料,2,0.4388891224333513,55.923077,0.2518420922806225,化纤,FULLY_READY,1,1,,,0,missing_fill_label,,,,19.18,19.18,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,17.17,19.18,17.05,639223.53,1176707.865,9.9771
20260313,nan,20260317,nan,20260317,603685.SH,晨丰科技,3,0.3427676850457622,64.333333,0.83,电气设备,FULLY_READY,1,1,,,0,missing_fill_label,,,,29.65,29.65,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,26.98,29.65,26.51,60126.33,173037.964,10.0186
20260313,20260316,20260317,20260316,20260317,000533.SZ,顺钠股份,4,0.3234004939322125,34.666667,0.8363999999999999,电气设备,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,16.79,16.79,open_t1,20.53,20.53,0.22275163787969032,0.22275163787969032,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,09:30:00,10:30:00,16.79,18.66,16.03,18.66,20260317,18.46,20.53,17.66,2716425.48,5145440.084,10.0214
20260313,nan,20260317,nan,20260317,301680.SZ,固德电材,5,0.3605218682424109,41.564103,0.0164,汽车配件,FULLY_READY,1,1,,,0,missing_fill_label,,,,130.8,130.8,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,107.2,130.8,107.0,103875.72,1265181.583,20.0
20260313,nan,20260317,nan,20260317,603992.SH,松霖科技,6,0.2540148617685153,65.717949,0.01,家居用品,FULLY_READY,1,1,,,0,missing_fill_label,,,,33.3,33.3,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,30.56,33.3,30.4,105535.84,339371.461,10.0099
20260313,nan,20260317,nan,20260317,002506.SZ,协鑫集成,7,0.2093915730986674,47.74359,0.8363999999999999,电气设备,FULLY_READY,1,1,,,0,missing_fill_label,,,,5.63,5.63,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,5.16,5.63,5.14,9560074.19,5317582.319,9.9609
20260313,nan,20260317,nan,20260317,601016.SH,节能风电,8,0.1929208263344844,53.025641,0.5394931282264485,新型电力,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.55,4.55,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,4.13,4.55,3.95,11069167.5,4873795.208,9.9034
20260313,20260316,20260317,20260316,20260317,600683.SH,京投发展,9,0.1672374604530152,74.717949,0.0164,区域地产,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.58,9.58,open_t1,10.6,10.6,0.10647181628392488,0.10647181628392488,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,09:30:00,10:30:00,9.58,9.64,9.03,9.64,20260317,10.6,10.6,10.28,456800.34,481310.823,9.9585
20260313,nan,20260317,nan,20260317,603693.SH,江苏新能,10,0.1287942942698862,65.153846,0.5394931282264485,新型电力,FULLY_READY,1,1,,,0,missing_fill_label,,,,15.88,15.88,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,20260317,14.38,15.88,14.09,350002.47,529641.214,9.9723
