trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_strength_score,prior_theme_boost,prior_seal_amount,prior_open_times,prior_turnover_rate,prior_board,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260227,20260302,20260303,20260302,20260303,000960.SZ,锡业股份,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0554838709677418,-0.0554838709677418,46.5,46.5,t1_open,43.92,43.92,43.92,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,46.5,45.69,46.98,43.92,1121094.72,5065057.511,-10.0,960,小金属,云南,主板,20000221,40.2,44.36,40.05,44.36,9.9926,4.035442024634754,9.9926,1.0680366546438238,1.0308660054102787,8.961733994589721,888710.72,3850568.634,5.3999,9.6049,1.29,2.595097231034059e-06,,,,,,,,7300777.4591,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,216672311.59,5.63,28.0,73007774590.72,28.0,0.0,,,,,,,U,2.0,65788275.0,65788275.0,134121.0,134454.0,,,,,,44.36,36.3,1.0,0.0,1.7250777210989563,60.08,0.8363999999999999,65788275.0,2.0,5.3999,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,000593.SZ,德龙汇能,12,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0585987261146498,0.0585987261146498,15.7,15.7,t1_open,16.62,16.62,16.62,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.7,15.91,17.0,15.33,659801.51,1075626.697,7.2258,593,供气供热,四川,主板,19960312,14.18,15.74,14.18,15.74,9.993,1.4318202492495224,9.993,1.089522236340534,1.089522236340534,8.903477763659465,353766.96,527072.395,9.8684,15.4104,1.38,1.8959444840589687e-05,,,,,,,,564485.2082,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,187970228.0,187970228.0,132603.0,132603.0,,,,,,15.74,12.88,1.0,0.0,2.404991997221763,53.48,0.01,187970228.0,0.0,9.8684,供气供热,0,0,0,0
20260227,20260302,20260303,20260302,20260303,000510.SZ,新金路,13,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0173708920187793,-0.0173708920187793,21.3,21.3,t1_open,20.93,20.93,20.93,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,21.3,23.41,23.5,20.48,1198116.28,2620363.406,-6.7706,510,化工原料,四川,主板,19930507,18.43,20.41,18.22,20.41,10.027,1.8509113992926451,10.027,1.183200881920628,1.0697432631063206,8.95725673689368,658236.44,1297430.929,10.8501,12.0966,0.98,7.72834975325303e-06,,,,,,,,1323677.4651,,,,341542.83,52621.8,161691.04,179851.79,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,,,,,,U,2.0,73013039.0,73013039.0,111321.0,133042.0,,,,,,20.41,16.7,1.0,0.0,1.7406438649130496,48.613333,0.2454420922806225,73013039.0,2.0,10.8501,化工原料,0,0,0,0
20260227,20260302,20260303,20260302,20260303,001209.SZ,洪兴股份,14,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.2273393957172191,-0.2273393957172191,34.09,34.09,t1_open,26.34,26.34,26.34,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,34.09,27.08,30.92,26.34,274963.47,776906.948,-10.0102,1209,服饰,广东,主板,20210723,29.68,32.52,26.6,32.52,10.0135,2.952739819312662,10.0135,2.0049175891758924,0.9618185731857328,9.051681426814268,200438.46,585010.777,20.8584,49.7516,2.03,1.71167786879933e-05,,,,,,,,427711.8854,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,14302453.84,2.44,32.45,3124997562.72,32.45,0.0,,,,,,,U,0.0,389252530.0,389252530.0,102039.0,102039.0,,,,,,32.52,26.6,1.0,0.0,2.838665576063057,36.093333,0.0164,389252530.0,0.0,20.8584,服饰,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600259.SH,中稀有色,15,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0563958916900092,-0.0563958916900092,107.1,107.1,t1_open,101.06,101.06,101.06,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,107.1,108.73,111.44,101.06,210097.48,2209487.157,-10.0009,600259,小金属,海南,主板,20000525,94.0,102.08,93.9,102.08,10.0,9.28,10.0,0.8814655172413786,0.8706896551724137,9.129310344827587,184271.01,1838099.307,5.4772,8.8993,1.19,5.440402464609601e-06,,,,,,,,3434337.7693,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,10.0,127105422.0,127105422.0,104619.0,111525.0,,,,,,102.08,83.52,1.0,0.0,1.6147645799469348,56.8,0.83,127105422.0,10.0,5.4772,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600821.SH,金开新能,16,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0324763193504735,-0.0324763193504735,7.39,7.39,t1_open,7.15,7.15,7.15,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.39,7.22,7.61,7.08,2776189.37,2030385.415,-3.3784,600821,新型电力,天津,主板,19940128,6.6,7.39,6.6,7.39,9.9702,0.6736431423310423,9.9702,1.1727277401894451,1.1727277401894451,8.797472259810554,3368733.63,2437367.275,16.8667,22.2911,1.79,4.090561197839993e-06,,,,,,,,1475977.6918,,,,341542.83,52621.8,161691.04,179851.79,,3.0,8.0,1.0,8.0,3.0,0.0,,,,,,0.0,,,,,,,U,3.0,106400628.0,106400628.0,104110.0,111934.0,,,,,,7.39,6.05,1.0,0.0,1.7292458933409915,48.733333,0.1115060031977598,106400628.0,3.0,16.8667,新型电力,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002046.SZ,国机精工,17,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0572243346007603,-0.0572243346007603,52.6,52.6,t1_open,49.59,49.59,49.59,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,52.6,53.7,53.99,49.21,298757.7,1512380.827,-8.1667,2046,机械基件,河南,主板,20050526,47.36,52.57,47.19,52.57,10.0021,4.778178711336927,10.0021,1.1259520258702689,1.0903736161308732,8.911726383869127,367200.02,1863214.174,6.9442,13.7872,2.14,5.368196603253191e-06,,,,,,,,2819154.7516,,,,341542.83,52621.8,161691.04,179851.79,,3.0,9.0,1.0,9.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,76413964.0,76413964.0,135939.0,135939.0,,,,,,52.57,43.01,1.0,0.0,2.4146380079721554,48.68,0.0573942950693908,76413964.0,0.0,6.9442,机械基件,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603530.SH,神马电力,18,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0154562074123316,0.0154562074123316,60.17,60.17,t1_open,61.1,61.1,61.1,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,60.17,61.5,64.9,60.88,126898.43,791680.923,-4.3369,603530,电气设备,江苏,主板,20190805,57.45,60.17,57.14,60.17,10.0,5.47,10.0,0.5539305301645341,0.4972577696526506,9.50274223034735,111194.33,660393.541,2.6013,12.344,1.59,1.5142486077101107e-05,,,,,,,,2597446.0878,,,,341542.83,52621.8,161691.04,179851.79,,8.0,2.0,1.0,2.0,8.0,0.0,30457494.65,2.56,43.36,25720555451.58,43.36,0.0,,,,,,,U,2.0,48545156.0,48545156.0,93143.0,94737.0,,,,,,60.17,49.23,1.0,0.0,1.6879264909470062,70.853333,0.679305707944409,48545156.0,2.0,2.6013,电气设备,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002756.SZ,永兴材料,19,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.003784438389343,-0.003784438389343,66.06,66.06,t1_open,65.81,65.81,65.81,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,66.06,65.5,69.2,63.68,344229.52,2280478.581,0.4273,2756,小金属,浙江,主板,20150515,58.1,64.9,58.1,64.9,10.0,5.9,10.0,1.1525423728813566,1.1525423728813566,8.847457627118644,272602.0,1691799.36,7.0126,8.0037,1.5,5.910866404394431e-06,,,,,,,,3498768.9946,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,2.0,52107106.0,52107106.0,135003.0,141830.0,,,,,,64.9,53.1,1.0,0.0,1.695600904389246,59.626667,0.83,52107106.0,2.0,7.0126,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002350.SZ,北京科锐,20,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0616883116883115,0.0616883116883115,12.32,12.32,t1_open,13.08,13.08,13.08,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.32,11.66,13.08,11.56,832265.48,1028156.259,10.0084,2350,电气设备,北京,主板,20100203,11.98,12.32,11.85,12.32,10.0,1.12,10.0,0.4196428571428576,0.3035714285714284,9.69642857142857,176639.7,215180.826,3.3294,5.4172,0.82,4.647254212138771e-05,,,,,,,,668152.2244,,,,341542.83,52621.8,161691.04,179851.79,,8.0,2.0,1.0,2.0,8.0,0.0,102772331.31,18.97,50.16,6536394122.72,50.16,0.0,,,,,,,U,0.0,184573275.0,184573275.0,93009.0,93009.0,,,,,,12.32,10.08,1.0,0.0,2.647673078717613,67.8,0.679305707944409,184573275.0,0.0,3.3294,电气设备,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603897.SH,长城科技,21,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1109634551495015,0.1109634551495015,30.1,30.1,t1_open,33.44,33.44,33.44,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,30.1,33.7,35.35,33.18,303173.05,1036589.47,-0.7715,603897,电气设备,浙江,主板,20180410,27.61,30.64,27.61,30.64,10.018,2.780903975313124,10.018,1.089573759791123,1.089573759791123,8.928426240208877,166971.14,495795.923,8.0883,19.417,5.54,2.0205894270736063e-05,,,,,,,,632518.9266,,,,341542.83,52621.8,161691.04,179851.79,,8.0,2.0,1.0,2.0,8.0,0.0,70779319.2,14.28,31.22,6325189265.84,31.22,0.0,,,,,,,U,4.0,23405896.0,23405896.0,135152.0,140722.0,,,,,,30.64,25.07,1.0,0.0,1.5004292656803335,59.04,0.679305707944409,23405896.0,4.0,8.0883,电气设备,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603381.SH,永臻股份,22,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1172413793103447,-0.1172413793103447,29.0,29.0,t1_open,25.6,25.6,25.6,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,29.0,27.67,27.97,25.5,117610.68,312381.023,-7.3806,603381,电气设备,江苏,主板,20240626,26.52,29.5,26.52,29.5,9.9925,2.683647941778485,9.9925,1.110428813559322,1.110428813559322,8.882071186440678,97313.47,274914.261,6.8464,9.622,0.56,3.634769605495293e-05,,,,,,,,699906.1617,,,,341542.83,52621.8,161691.04,179851.79,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,121672425.0,121672425.0,100504.0,100504.0,,,,,,29.5,24.14,1.0,0.0,2.512149803891099,67.8,0.6729057079444091,121672425.0,0.0,6.8464,电气设备,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600301.SH,华锡有色,23,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0752802181157223,0.0752802181157223,66.02,66.02,t1_open,70.99,70.99,70.99,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,66.02,71.0,77.77,69.82,288326.01,2088605.831,-0.3509,600301,小金属,广西,主板,20000712,58.87,64.76,58.87,64.76,10.0051,5.884544438487611,10.0051,1.0009271000617677,1.0009271000617677,9.004172899938233,162287.29,1020044.746,5.8942,8.1108,1.46,9.808491283577476e-06,,,,,,,,4096506.994,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,-17559000.71,-0.65,25.58,17830738701.56,25.58,0.0,,,,,,,U,0.0,106627016.0,106627016.0,142851.0,142851.0,,,,,,64.76,52.98,1.0,0.0,2.4797336585006264,54.333333,0.8363999999999999,106627016.0,0.0,5.8942,小金属,0,0,0,0
