trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260401,20260402,20260403,600249.SH,两面针,1,0.8166470646177842,67.210526,0.0164,日用化工,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,0.0,118268149.0,118268149.0,92503.0,92503.0,,,,,,7.01,5.73,0.0,,,0.0,1.0,0.0,2.346635334703196,7.71,7.71,6.31,
20260401,20260402,20260403,000534.SZ,万泽股份,2,0.4091867421549111,66.929825,0.5394931282264485,生物制药,FULLY_READY,1,1,1,strong_open_tradable,39.68,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,0.0,142639514.0,142639514.0,94512.0,94512.0,,,,,,38.98,31.9,1.0,3.0,4.0,0.0,1.0,0.0,2.668066031263338,39.68,42.88,35.08,
20260401,20260402,20260403,603121.SH,华培动力,3,0.3925416511707442,77.842105,0.2454420922806225,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,18.35,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,0.0,57445248.0,57445248.0,130338.0,130338.0,,,,,,18.06,14.78,1.0,6.0,3.0,0.0,1.0,0.0,2.4183678398280177,18.35,19.87,16.25,
20260401,20260402,20260403,002432.SZ,九安医疗,4,0.4711606259062594,52.877193,0.01,医疗保健,FULLY_READY,1,1,1,strong_open_tradable,82.5,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,0.0,293010327.0,293010327.0,93236.0,93236.0,,,,,,80.94,66.22,0.0,,,0.0,1.0,0.0,2.858791937050929,82.5,89.03,72.85,
20260401,20260402,20260403,002560.SZ,通达股份,5,0.4398344074481452,42.315789,0.1800599148755985,电气设备,FULLY_READY,1,1,1,strong_open_tradable,12.99,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,2.0,74337062.0,74337062.0,93312.0,94518.0,,,,,,11.87,9.71,1.0,7.0,3.0,0.0,1.0,0.0,1.8012098502577865,12.99,13.06,10.68,21.0
20260401,20260402,20260403,605162.SH,新中港,6,0.4004299393273819,58.070175,0.0164,供气供热,FULLY_READY,1,1,1,strong_open_tradable,13.4,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,2.0,28167159.0,28167159.0,102255.0,140810.0,,,,,,12.77,10.45,0.0,,,0.0,1.0,0.0,1.415889225770638,13.4,14.05,11.49,1.0
20260401,20260402,20260403,600643.SH,爱建集团,7,0.3604140214528851,56.157895,0.0164,多元金融,FULLY_READY,1,1,1,strong_open_tradable,5.2,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,0.0,95140003.0,95140003.0,100830.0,100830.0,,,,,,5.15,4.21,0.0,,,0.0,1.0,0.0,2.278848422524716,5.2,5.67,4.64,
20260401,20260402,20260403,603803.SH,瑞斯康达,8,0.2737023483501052,57.649123,0.4258611773793213,通信设备,FULLY_READY,1,1,1,strong_open_tradable,13.78,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,5.0,29019384.0,29019384.0,93219.0,133007.0,,,,,,13.68,11.2,1.0,4.0,4.0,0.0,1.0,0.0,1.50172036853631,13.78,15.05,12.31,
20260401,20260402,20260403,603193.SH,润本股份,9,0.2396688282392252,65.368421,0.01,日用化工,FULLY_READY,1,1,1,strong_open_tradable,24.4,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,2.0,42617660.0,42617660.0,130244.0,131341.0,,,,,,24.46,20.02,0.0,,,0.0,1.0,0.0,1.458242592193612,24.4,26.91,22.01,
20260401,20260402,20260403,600488.SH,津药药业,10,0.1451906733654073,72.052632,0.679305707944409,化学制药,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23848966779,1,194248a29ed98ffbe9844d1260438133c68a45aa,2026-04-01T12:39:03Z,U,0.0,184673664.0,184673664.0,93013.0,93013.0,,,,,,5.76,4.72,1.0,2.0,6.0,0.0,1.0,0.0,2.791265064793612,6.34,6.34,5.18,0.0
