trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,seal_amount_t1__is_missing,limit_type_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260312,20260313,,600691.SH,潞化科技,,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,4.43,weak_daily_proxy,raw_train_pool,0.75,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.43,4.43,4.33,4.43,4.43,3.63,U,1.0,106234341.0,600691,农药化肥,山西,主板,19931119,3.9,4.03,3.9,4.03,10.1093,0.3627591297381474,10.1093,0.3583645161290331,0.3583645161290331,9.750935483870965,982117.22,394341.132,4.1342,8.3258,0.81,2.563592580040573e-05,,,,,,,,957520.7267,,,,296177.51,52880.77,136610.39,159567.12,,2.0,8.0,1.0,8.0,2.0,0.0,80816167.31,20.49,81.55,9573611386.56,81.55,0.0,,,,,,,U,1.0,48788485.0,48788485.0,93031.0,93125.0,,,,,,4.03,3.29,1.0,0.0,1.8512109123853773,,,,,0,0,0,1,1,1
20260312,20260313,,002637.SZ,赞宇科技,,PFILL_READY,1,0,1,strong_open_tradable,14.48,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.48,15.87,14.48,15.87,15.87,12.99,U,0.0,107489097.0,2637,,浙江,主板,20111125,14.9,14.96,14.3,14.43,-1.7699,-18.742693856344975,-1.7699,-0.0352137214137214,0.025076437976438,-1.794976437976438,157261.31,230290.276,3.5521,5.6311,0.68,7.685517733280237e-06,,,,,,,,678788.643,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,16.16,13.22,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,600121.SH,郑州煤电,,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,5.65,5.65,5.65,5.65,5.65,4.63,U,0.0,170038778.0,600121,煤炭开采,河南,主板,19980107,4.71,5.14,4.65,5.14,10.0642,0.4645613781385007,10.0642,1.0547583657587534,0.9256042801556414,9.13859571984436,1376476.39,682120.283,11.2973,23.4905,2.19,1.4754289310584829e-05,,,,,,,,626263.7875,,,,296177.51,52880.77,136610.39,159567.12,,,,0.0,,,0.0,40042808.02,5.87,33.39,6262637875.32,33.39,0.0,,,,,,,U,0.0,190812112.0,190812112.0,110459.0,110459.0,,,,,,5.14,4.2,1.0,0.0,2.395836598527314,,,,,0,0,0,1,1,1
20260312,20260313,,603929.SH,亚翔集成,,PFILL_READY,1,0,1,strong_open_tradable,138.75,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,138.75,140.83,138.75,140.83,140.83,115.23,U,0.0,219353146.0,603929,,江苏,主板,20161230,130.35,132.5,126.5,128.03,-2.4905,-85.89734988258974,-2.4905,-0.0698508162149496,0.0270089822697804,-2.5175089822697805,33089.77,427448.249,1.5509,3.8244,1.03,5.826436313229581e-06,,,,,,,,2731648.08,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,144.43,118.17,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,002470.SZ,金正大,,PFILL_READY,1,0,1,strong_open_tradable,2.9,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.9,3.22,2.9,3.22,3.22,2.64,U,0.0,180192810.0,2470,,山东,主板,20100908,3.0,3.12,2.88,2.93,-2.6578,-1.7674025817348296,-2.6578,-0.1357924914675768,0.0396061433447098,-2.69740614334471,5160307.14,1537511.017,15.7051,22.4049,0.86,1.7286380198991443e-06,,,,,,,,962806.1284,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3.31,2.71,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,002950.SZ,奥美医疗,,PFILL_READY,1,0,1,strong_open_tradable,10.21,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,10.21,11.3,10.18,11.3,11.3,9.24,U,0.0,63920845.0,2950,,湖北,主板,20190311,10.41,10.43,10.26,10.27,-1.25,-41.08,-1.25,-0.0041382667964946,0.0034079844206426,-1.2534079844206425,51886.88,53584.856,1.148,2.181,0.86,2.332748640772684e-05,,,,,,,,650363.573,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11.44,9.36,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,002382.SZ,蓝帆医疗,,PFILL_READY,1,0,1,strong_open_tradable,6.9,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.9,7.59,6.9,7.59,7.59,6.21,U,0.0,87250829.0,2382,,山东,主板,20100402,6.79,7.03,6.72,6.9,1.62,2.633587786259542,1.62,0.1177101449275364,0.0417681159420291,1.578231884057971,279630.33,192880.34,2.7971,3.9196,0.89,8.398989757069073e-06,,,,,,,,694925.2586,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7.47,6.11,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,001366.SZ,播恩集团,,PFILL_READY,1,0,1,strong_open_tradable,14.29,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.29,15.76,14.19,15.76,15.76,12.9,U,0.0,43056320.0,1366,,江西,主板,20230307,14.52,14.57,14.06,14.33,-1.1724,-83.1206496519721,-1.1724,-0.0061356594556873,0.0022858339148639,-1.174685833914864,30288.0,43439.976,1.885,5.4397,0.79,2.6988965187273583e-05,,,,,,,,230254.44,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,15.95,13.05,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,600307.SH,酒钢宏兴,,PFILL_READY,1,0,1,strong_open_tradable,2.03,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.03,2.22,2.0,2.22,2.22,1.82,U,4.0,51620394.0,600307,,甘肃,主板,20001220,1.88,2.08,1.87,2.02,6.8783,0.256400492492035,6.8783,0.8190311881188118,0.5460207920792085,6.332279207920792,4128993.35,831706.286,6.5923,15.9987,4.12,8.270107026701011e-06,,,,,,,,1265198.1996,,,,296177.51,52880.77,136610.39,159567.12,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2.08,1.7,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260312,20260313,,000890.SZ,法尔胜,,PFILL_READY,1,0,1,strong_open_tradable,10.59,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,10.59,11.09,10.45,11.09,11.09,9.07,U,2.0,55731929.0,890,环境保护,江苏,主板,19990119,9.13,10.08,9.13,10.08,10.0437,0.9127375788911326,10.0437,1.04082490079365,1.04082490079365,9.00287509920635,834597.16,819943.558,19.8955,33.3782,0.83,1.2249257771472118e-05,,,,,,,,422859.9997,,,,296177.51,52880.77,136610.39,159567.12,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,,,,,,U,3.0,46265214.0,46265214.0,94236.0,104645.0,,,,,,10.08,8.24,1.0,0.0,1.5959764280576605,,,,,0,0,0,1,1,1
