trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2
20260901,20260902,20260903,20260902,20260903,600371.SH,万向德农,1,0.373915472439802,65.434211,0.83,种植业,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,14.2,14.2,14.2,t_opening_auction,,,09:30,tplus1_open_0930_v1,13.75,13.75,tplus1_open_0930,1,fixed_open_0930,13.08,13.08,-0.03169014084507038,-0.03169014084507038,-0.07887323943661972,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,14.2,14.97,13.33,14.42,20260903,13.75,14.2,12.98,14.42,754455.41,1013317.274,-9.2926,13.75,34797125.0,12.98
20260901,20260902,20260903,20260902,20260903,600127.SH,金健米业,2,0.3383677379798426,58.052632,0.2435087589472892,农产品加,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,13.2,13.2,13.2,t_opening_auction,,,09:30,tplus1_open_0930_v1,12.47,12.47,tplus1_open_0930,1,fixed_open_0930,12.67,12.67,-0.0553030303030303,-0.0553030303030303,-0.04015151515151516,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,13.2,13.88,12.28,12.4,20260903,12.47,12.98,11.53,12.4,2773052.3,3409817.827,2.1774,12.47,82193511.0,11.16
20260901,20260902,20260903,20260902,20260903,600354.SH,敦煌种业,3,0.2912931315017821,61.947368,0.8363999999999999,种植业,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.03,9.03,9.03,t_opening_auction,,,09:30,tplus1_open_0930_v1,7.83,7.83,tplus1_open_0930,1,fixed_open_0930,7.87,7.87,-0.13289036544850497,-0.13289036544850497,-0.12846068660022147,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,9.03,9.03,8.21,8.21,20260903,7.83,8.15,7.65,8.21,1414934.71,1108320.981,-4.1413,7.83,25799850.0,7.39
20260901,20260902,20260903,20260902,20260903,002015.SZ,协鑫能科,4,0.286596756087347,55.44413,0.0164,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,17.42,17.42,17.42,t_opening_auction,,,09:30,tplus1_open_0930_v1,17.35,17.35,tplus1_open_0930,1,fixed_open_0930,17.07,17.07,-0.0040183696900115695,-0.0040183696900115695,-0.020091848450057403,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,17.42,17.74,16.95,17.05,20260903,17.35,17.58,16.85,17.05,1231605.36,2116803.60936,0.1173,17.35,28795795.0,15.35
20260901,20260902,20260903,20260902,20260903,002041.SZ,登海种业,5,0.2850913431258495,62.288336,0.83,种植业,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,11.75,11.75,11.75,t_opening_auction,,,09:30,tplus1_open_0930_v1,10.66,10.66,tplus1_open_0930,1,fixed_open_0930,10.43,10.43,-0.09276595744680849,-0.09276595744680849,-0.11234042553191492,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,11.75,11.75,10.69,10.87,20260903,10.66,10.8,10.26,10.87,580650.52,607070.79748,-4.0478,10.66,10929698.0,9.78
20260901,20260902,20260903,20260902,20260903,600551.SH,时代出版,6,0.2846790261087332,67.026316,0.1700599148755985,出版,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.0,9.0,9.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,8.49,8.49,tplus1_open_0930,1,fixed_open_0930,7.96,7.96,-0.05666666666666653,-0.05666666666666653,-0.11555555555555552,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,9.0,9.5,8.33,8.62,20260903,8.49,8.88,7.88,8.62,877623.14,738290.431,-7.6566,8.49,17126877.0,7.76
20260901,20260902,20260903,20260902,20260903,000560.SZ,我爱我家,7,0.2684331480204281,41.945887,0.0164,房地产服务,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,3.09,3.09,3.09,t_opening_auction,,,09:30,tplus1_open_0930_v1,3.0,3.0,tplus1_open_0930,1,fixed_open_0930,2.86,2.86,-0.029126213592232886,-0.029126213592232886,-0.0744336569579287,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,3.09,3.33,2.87,3.18,20260903,3.0,3.11,2.86,3.18,5626209.42,1662197.37795,-10.0629,3.0,43962990.0,2.86
20260901,20260902,20260903,20260902,20260903,000892.SZ,欢瑞世纪,8,0.2667486760969477,57.981053,0.0504609617360575,影视院线,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,09:30,tplus1_open_0930_v1,,5.47,,0,missing_entry_reference,5.08,5.08,,,,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,5.2,5.2,5.2,5.2,20260903,5.47,5.72,5.0,5.2,2876480.18,1564525.4562,-2.3077,5.47,169667913.0,4.68
20260901,20260902,20260903,20260902,20260903,600540.SH,新赛股份,9,0.2558814678024284,77.671053,0.8363999999999999,种植业,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,09:30,tplus1_open_0930_v1,,6.06,,0,missing_entry_reference,6.06,6.06,,,,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,6.73,6.73,6.3,6.73,20260903,6.06,6.06,6.06,6.73,138962.0,84210.972,-9.9554,6.06,20315544.0,6.06
20260901,20260902,20260903,20260902,20260903,002181.SZ,粤 传 媒,10,0.254293564075845,57.97711,0.1636599148755985,出版,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.39,9.39,9.39,t_opening_auction,,,09:30,tplus1_open_0930_v1,9.82,9.82,tplus1_open_0930,1,fixed_open_0930,9.38,9.38,0.04579339723109688,0.04579339723109688,-0.0010649627263046302,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,09:20:00,09:24:50,9.39,10.28,9.29,9.81,20260903,9.82,10.16,9.32,9.81,1207052.6,1168002.93786,-4.3833,9.82,21063860.72,8.83
