trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,up_limit_t1,down_limit_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260407,20260408,,002310.SZ,东方新能,31,PFILL_READY,1,0,1,strong_open_tradable,3.15,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.15,3.42,2.8,2310,新型电力,北京,主板,20091127,2.85,3.11,2.84,3.11,9.894,0.2854782449054525,9.894,0.9457813504823152,0.910752411575562,8.983247588424437,2058468.03,618592.019,4.9022,7.7047,0.38,1.599438676236785e-05,,,,,,,,1865789.1784,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,162002898.0,162002898.0,94224.0,94224.0,,,,,,3.11,2.55,1.0,0.0,2.457408080514128,0.1469132822896823,57.774194,0.01,新型电力,0,0,0
20260407,20260408,,600488.SH,津药药业,32,PFILL_READY,1,0,1,strong_open_tradable,8.36,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,8.36,8.44,6.9,600488,化学制药,天津,主板,20010618,7.3,7.67,7.1,7.67,10.043,0.6945576383229195,10.043,0.8206662320730121,0.5327131681877446,9.510286831812255,1763537.31,1322689.091,16.1513,36.8055,2.89,7.592865223079094e-06,,,,,,,,837477.0836,,,,,,,,,4.0,7.0,1.0,7.0,4.0,0.0,100.0,0.0,200.0,8374770835.6,200.0,0.0,,,,,,,U,2.0,152589027.0,152589027.0,93059.0,95505.0,,,,,,7.67,6.27,1.0,0.0,2.014161761770388,0.2148448090114615,26.935484,0.1800599148755985,化学制药,0,0,0
20260407,20260408,,600664.SH,哈药股份,33,PFILL_READY,1,0,1,strong_open_tradable,3.87,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.87,4.26,3.48,600664,化学制药,黑龙江,主板,19930629,3.6,3.87,3.47,3.87,9.9432,0.353644272242123,9.9432,1.1310801033591726,0.7634790697674417,9.179720930232556,2426799.15,919944.52,9.6359,18.0395,5.58,1.0808477885166378e-05,,,,,,,,974663.322,,,,,,,,,4.0,7.0,1.0,7.0,4.0,0.0,,,,,,0.0,,,,,,,U,5.0,25327215.0,25327215.0,110540.0,135835.0,,,,,,3.87,3.17,1.0,0.0,1.4881769479081703,0.1317063979460749,54.677419,0.1736599148755986,化学制药,0,0,0
20260407,20260408,,600527.SH,江南高纤,34,PFILL_READY,1,0,1,strong_open_tradable,2.5,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.5,2.75,2.25,600527,化纤,江苏,主板,20031127,2.32,2.5,2.32,2.5,10.1322,0.2245737590054077,10.1322,0.8015184000000007,0.8015184000000007,9.330681599999998,1051332.22,257446.796,6.0709,8.658,1.14,3.9356481251372805e-05,,,,,,,,432940.2255,,,,,,,,,5.0,3.0,1.0,3.0,5.0,0.0,-4385666.64,-1.7,33.24,4329402255.0,33.24,0.0,,,,,,,U,3.0,37238200.0,37238200.0,93427.0,94900.0,,,,,,2.5,2.04,1.0,0.0,1.605140425227462,0.0844255886581394,56.580645,0.5458931282264484,化纤,0,0,0
20260407,20260408,,600158.SH,中体产业,35,PFILL_READY,1,0,1,strong_open_tradable,11.8,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,11.8,13.06,10.68,600158,文教休闲,天津,主板,19980327,10.7,11.87,10.7,11.87,10.0093,1.0781793574523355,10.0093,1.0851626790227464,1.0851626790227464,8.924137320977254,1303094.54,1510882.802,13.5808,18.8201,1.25,6.624802391522622e-06,,,,,,,,1138942.0105,,,,,,,,,5.0,5.0,1.0,5.0,5.0,0.0,,,,,,0.0,,,,,,,U,1.0,34393277.0,34393277.0,100329.0,132802.0,,,,,,11.87,9.71,1.0,0.0,1.847107909854555,0.1421818304802099,43.731183,0.328751396590983,文教休闲,0,0,0
20260407,20260408,,000695.SZ,滨海能源,36,PFILL_READY,1,0,1,strong_open_tradable,12.9,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.9,14.19,11.61,695,化工原料,天津,主板,19970218,11.72,12.9,11.71,12.9,9.9744,1.1754628954658115,9.9744,1.0123671317829452,1.00385984496124,8.970540155038758,291028.0,363673.558,13.1205,18.7154,1.05,2.7426794664021182e-05,,,,,,,,298960.2593,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,,,,,,0.0,,,,,,,U,0.0,42873150.0,42873150.0,104121.0,104121.0,,,,,,12.9,10.56,1.0,0.0,2.3710504595238437,0.0435531686843442,58.11828,0.83,化工原料,0,0,0
20260407,20260408,,002037.SZ,保利联合,37,PFILL_READY,1,0,1,strong_open_tradable,8.5,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,8.5,9.34,7.64,2037,化工原料,贵州,主板,20040908,7.72,8.49,7.7,8.49,9.9741,0.7736397517791892,9.9741,1.0211471142520612,0.9952952885747944,8.978804711425205,226782.64,189255.314,4.6867,8.4439,5.19,5.270182268171344e-05,,,,,,,,410817.1475,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,,,,,,0.0,,,,,,,U,11.0,8338878.0,8338878.0,101948.0,135815.0,,,,,,8.49,6.95,1.0,0.0,1.356877789801152,0.0010142994191822,72.774194,0.83,化工原料,0,0,0
20260407,20260408,,601388.SH,怡球资源,38,PFILL_READY,1,0,1,strong_open_tradable,3.85,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.85,4.19,3.43,601388,铝,江苏,主板,20120423,3.47,3.81,3.43,3.81,10.1156,0.3427615243441649,10.1156,1.1086425196850391,0.9919433070866136,9.123656692913388,1262873.52,461766.684,5.7371,10.7045,0.91,2.1906301061771707e-05,,,,,,,,838665.8167,,,,,,,,,,,0.0,,,0.0,46079460.31,9.98,22.26,8386658166.96,22.26,0.0,,,,,,,U,0.0,56069865.0,56069865.0,134133.0,134133.0,,,,,,3.81,3.11,1.0,0.0,2.15831080580013,0.1575356150680341,48.913978,0.0164,铝,0,0,0
20260407,20260408,,300821.SZ,东岳硅材,39,PFILL_READY,1,0,1,strong_open_tradable,14.1,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.1,16.07,10.71,300821,化工原料,山东,创业板,20200312,13.31,13.39,13.31,13.39,19.9821,0.6381630056095434,19.9821,0.1253598207617626,0.1253598207617626,19.85674017923824,560047.33,749371.079,4.6679,9.7584,2.88,2.666516037243545e-05,,,,,,,,1606800.0,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,161650743.0,21.57,40.06,16065198142.5,40.06,0.0,,,,,,,U,0.0,127761073.0,127761073.0,93000.0,93000.0,,,,,,13.39,8.93,1.0,0.0,2.6107277887421207,0.1011221927781552,35.55914,0.8363999999999999,化工原料,0,0,0
20260407,20260408,,605099.SH,共创草坪,40,PFILL_READY,1,0,1,strong_open_tradable,41.15,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,41.15,45.27,37.04,605099,文教休闲,江苏,主板,20200930,37.06,41.15,37.06,41.15,9.9973,3.741827539486965,9.9973,1.093048772782502,1.093048772782502,8.904251227217499,72668.1,288037.701,1.8101,17.3652,1.04,3.470830368834252e-05,,,,,,,,1656449.31,,,,,,,,,5.0,5.0,1.0,5.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,98691073.0,98691073.0,133234.0,133234.0,,,,,,41.15,33.67,1.0,0.0,2.528649918131771,0.0728726012233842,64.806452,0.328751396590983,文教休闲,0,0,0
20260407,20260408,,002427.SZ,尤夫股份,41,PFILL_READY,1,0,1,strong_open_tradable,6.3,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.3,6.85,5.61,2427,化纤,浙江,主板,20100608,5.7,6.23,5.7,6.23,10.0707,0.5627467097834825,10.0707,0.9418091492776892,0.9418091492776892,9.128890850722312,275942.12,167622.588,2.8023,7.033,1.61,6.007961170483778e-05,,,,,,,,613924.6201,,,,,,,,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,112890092.0,112890092.0,95121.0,95121.0,,,,,,6.23,5.09,1.0,0.0,2.5687402258124004,0.0742402494713365,55.430108,0.5394931282264485,化纤,0,0,0
20260407,20260408,,600722.SH,金牛化工,42,PFILL_READY,1,0,1,strong_open_tradable,13.83,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,13.83,15.97,13.07,600722,化工原料,河北,主板,19960626,13.46,14.52,13.35,14.52,10.0,1.32,10.0,0.8863636363636362,0.803030303030302,9.196969696969695,887159.14,1244788.463,13.0403,29.6652,0.81,8.033493478803233e-06,,,,,,,,987824.1696,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,,,,,,0.0,,,,,,,U,2.0,90575760.0,90575760.0,101029.0,101805.0,,,,,,14.52,11.88,1.0,0.0,1.839070020973997,0.0697342355552444,43.903226,0.83,化工原料,0,0,0
20260407,20260408,,000062.SZ,深圳华强,43,PFILL_READY,1,0,1,strong_open_tradable,28.35,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28.35,29.73,24.33,62,元器件,深圳,主板,19970130,24.88,27.03,24.8,27.03,10.0122,2.454550407729609,10.0122,0.908516685164632,0.8759241583425832,9.136275841657415,540392.93,1436498.321,5.1717,17.0465,1.39,6.96986543849918e-06,,,,,,,,2827092.8974,,,,,,,,,3.0,9.0,1.0,9.0,3.0,0.0,158985741.0,11.07,26.95,28243649081.31,26.95,0.0,,,,,,,U,2.0,124255044.0,124255044.0,95609.0,100033.0,,,,,,27.03,22.11,1.0,0.0,1.934162002893544,0.1552787524015821,41.817204,0.0637942950693908,元器件,0,0,0
20260407,20260408,,603968.SH,醋化股份,44,PFILL_READY,1,0,1,strong_open_tradable,14.2,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.2,15.61,12.77,603968,化工原料,江苏,主板,20150518,12.77,14.19,12.77,14.19,10.0,1.29,10.0,1.1007751937984496,1.1007751937984496,8.89922480620155,128492.1,176479.611,6.2838,12.1652,1.81,5.666376950479565e-05,,,,,,,,290157.12,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,,,,,,0.0,,,,,,,U,0.0,36788852.0,36788852.0,103815.0,103815.0,,,,,,14.19,11.61,1.0,0.0,2.3538717108482734,0.0122365343168307,62.397849,0.83,化工原料,0,0,0
20260407,20260408,,002109.SZ,兴化股份,45,PFILL_READY,1,0,1,strong_open_tradable,4.21,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.21,4.91,4.01,2109,化工原料,陕西,主板,20070126,4.07,4.46,4.02,4.46,10.1235,0.4009529374747156,10.1235,1.0973856502242163,0.9726827354260082,9.150817264573991,657788.78,284189.759,5.154,12.0509,0.79,3.5622325152117815e-05,,,,,,,,569216.3535,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,,,,,,0.0,,,,,,,U,0.0,65732818.0,65732818.0,100821.0,100821.0,,,,,,4.46,3.65,1.0,0.0,2.435593729984784,0.0366221260200283,52.483871,0.83,化工原料,0,0,0
20260407,20260408,,002193.SZ,如意集团,46,PFILL_READY,1,0,1,strong_open_tradable,6.08,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.08,6.52,5.34,2193,纺织,山东,主板,20071207,5.5,5.93,5.22,5.93,10.0186,0.5381808941244804,10.0186,1.3192590219224285,0.7989878583473856,9.219612141652611,113011.0,64778.709,4.3181,5.8865,1.11,0.0001546588401445,,,,,,,,155197.3212,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,55820276.0,55820276.0,95212.0,95212.0,,,,,,5.93,4.85,1.0,0.0,2.157606102200276,0.086414803602939,66.032258,0.01,纺织,0,0,0
20260407,20260408,,600250.SH,南京商旅,47,PFILL_READY,1,0,1,strong_open_tradable,13.36,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,13.36,14.97,12.25,600250,商贸代理,江苏,主板,20010306,12.6,13.61,12.38,13.61,10.0243,1.2345455040229312,10.0243,0.9963180749448924,0.8181148420279205,9.20618515797208,592599.95,772543.75,18.9455,40.0087,1.13,1.2975705259410874e-05,,,,,,,,425709.1008,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,3.0,32525178.0,32525178.0,135514.0,140920.0,,,,,,13.61,11.13,1.0,0.0,1.3418334142229995,0.1415447834441213,46.258065,0.01,商贸代理,0,0,0
20260407,20260408,,002663.SZ,普邦股份,48,PFILL_READY,1,0,1,strong_open_tradable,2.27,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.27,2.43,1.99,2663,建筑工程,广东,主板,20120316,2.01,2.21,1.99,2.21,9.9502,0.2018227977571186,9.9502,1.0900651583710406,0.990968325791856,8.959231674208144,824019.74,177438.272,6.3735,7.7123,1.65,5.6076966304090255e-05,,,,,,,,380860.1073,,,,,,,,,5.0,4.0,1.0,4.0,5.0,0.0,,,,,,0.0,,,,,,,U,1.0,9854832.0,9854832.0,104215.0,133539.0,,,,,,2.21,1.81,1.0,0.0,1.7778246861294371,0.02005762969133,72.376344,0.4258611773793213,建筑工程,0,0,0
20260407,20260408,,603188.SH,亚邦股份,49,PFILL_READY,1,0,1,strong_open_tradable,5.08,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,5.08,5.64,4.62,603188,染料涂料,江苏,主板,20140909,4.63,5.13,4.63,5.13,10.0858,0.462754153962727,10.0858,1.080487329434698,1.080487329434698,9.005312670565301,233823.0,116086.967,4.1009,5.8285,1.92,8.68814153788685e-05,,,,,,,,292497.21,,,,,,,,,,,0.0,,,0.0,2859522.0,2.46,34.89,2924972100.0,34.89,0.0,,,,,,,U,0.0,33193152.0,33193152.0,134834.0,134834.0,,,,,,5.13,4.19,1.0,0.0,2.093719409528919,0.0965201749415237,60.698925,0.0164,染料涂料,0,0,0
20260407,20260408,,000703.SZ,恒逸石化,50,PFILL_READY,1,0,1,strong_open_tradable,14.16,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.16,15.58,12.74,703,化纤,广西,主板,19970328,12.96,14.16,12.89,14.16,10.0233,1.2845518129779647,10.0233,0.9886716807909602,0.9341779661016943,9.089122033898306,360434.12,501049.0,0.948,2.5575,1.13,2.000463028566069e-05,,,,,,,,5410653.6908,,,,,,,,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,U,1.0,81666794.0,81666794.0,94612.0,94951.0,,,,,,14.16,11.58,1.0,0.0,1.9805826126967352,0.0408369433929679,58.634409,0.5394931282264485,化纤,0,0,0
20260407,20260408,,000720.SZ,新能泰山,51,PFILL_READY,1,0,1,strong_open_tradable,6.95,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.95,7.18,5.88,720,电气设备,山东,主板,19970509,6.5,6.53,6.35,6.53,9.9327,0.5972906967171879,9.9327,0.3013607963246564,0.0502267993874429,9.882473200612557,762745.84,496700.732,6.0702,10.4113,0.3,1.999735325536021e-05,,,,,,,,820515.1159,,,,,,,,,5.0,6.0,1.0,6.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,217520934.0,217520934.0,93003.0,93003.0,,,,,,6.53,5.35,1.0,0.0,2.864160821324198,0.0753972294147165,57.494624,0.2454420922806225,电气设备,0,0,0
20260407,20260408,,002274.SZ,华昌化工,52,PFILL_READY,1,0,1,strong_open_tradable,6.29,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.29,7.15,5.85,2274,农药化肥,江苏,主板,20080925,5.95,6.5,5.93,6.5,9.9831,0.5918183390845936,9.9831,0.9631333846153852,0.9293392307692304,9.05376076923077,454215.25,287751.081,4.8432,8.075,1.63,3.4693527354637465e-05,,,,,,,,619037.0199,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,84135720.0,84135720.0,142942.0,142942.0,,,,,,6.5,5.32,1.0,0.0,2.4875535170233443,0.0202624245145912,59.365591,0.6729057079444091,农药化肥,0,0,0
20260407,20260408,,603042.SH,华脉科技,53,PFILL_READY,1,0,1,strong_open_tradable,22.59,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22.59,25.09,20.53,603042,通信设备,江苏,主板,20170602,20.74,22.81,20.74,22.81,9.9807,2.077281047656342,9.9807,0.9964949145111796,0.9964949145111796,8.984205085488822,258255.77,579433.41,16.0817,20.8802,0.93,1.7224930126138222e-05,,,,,,,,366305.425,,,,,,,,,4.0,8.0,1.0,8.0,4.0,0.0,,,,,,0.0,,,,,,,U,4.0,50582406.0,50582406.0,93326.0,94211.0,,,,,,22.81,18.67,1.0,0.0,1.5928172058764425,0.0907796534205018,56.182796,0.1115060031977598,通信设备,0,0,0
20260407,20260408,,600423.SH,柳化股份,54,PFILL_READY,1,0,1,strong_open_tradable,3.68,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.68,3.97,3.25,600423,农药化肥,广西,主板,20030717,3.28,3.61,3.28,3.61,10.061,0.3263719374378446,10.061,1.011116343490305,1.011116343490305,9.049883656509696,544294.7,191622.18,6.8148,9.4756,0.89,5.250436040337293e-05,,,,,,,,288328.9044,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,1.0,21189978.0,21189978.0,101702.0,104356.0,,,,,,3.61,2.95,1.0,0.0,1.8098289739429017,0.0185111454749225,59.795699,0.6729057079444091,农药化肥,0,0,0
20260407,20260408,,600470.SH,六国化工,55,PFILL_READY,1,0,1,strong_open_tradable,6.9,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.9,7.76,6.35,600470,农药化肥,安徽,主板,20040305,6.42,7.05,6.36,7.05,9.9844,0.6418193073813772,9.9844,1.0750689361702122,0.9815846808510638,9.002815319148937,497638.77,338607.596,9.5406,12.805,1.02,2.948663915974289e-05,,,,,,,,367728.0,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,72016455.0,72016455.0,130124.0,130124.0,,,,,,7.05,5.77,1.0,0.0,2.4533353035881005,0.0263231833104651,57.021505,0.6729057079444091,农药化肥,0,0,0
20260407,20260408,,003042.SZ,中农联合,56,PFILL_READY,1,0,1,strong_open_tradable,18.26,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,18.26,20.09,16.43,3042,农药化肥,山东,主板,20210406,16.82,18.26,16.62,18.26,10.0,1.66,10.0,0.987951807228916,0.867469879518073,9.132530120481928,103259.79,181258.687,8.1073,15.7386,0.64,5.516976960116676e-05,,,,,,,,260168.48,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,59840759.0,59840759.0,103012.0,103012.0,,,,,,18.26,14.94,1.0,0.0,2.4189577596982152,0.0084853739017361,62.053763,0.6729057079444091,农药化肥,0,0,0
20260407,20260408,,002025.SZ,航天电器,57,PFILL_READY,1,0,1,strong_open_tradable,71.03,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,71.03,73.39,60.05,2025,元器件,贵州,主板,20040726,62.93,66.72,62.6,66.72,10.0082,6.060936392870769,10.0082,0.6797629496402874,0.625315917266187,9.382884082733812,332969.02,2176888.115,7.3362,11.7364,1.27,4.597480197093179e-06,,,,,,,,3038602.1919,,,,,,,,,3.0,9.0,1.0,9.0,3.0,0.0,180486670.44,8.29,30.29,30282293069.28,30.29,0.0,,,,,,,U,0.0,204017216.0,204017216.0,133057.0,133057.0,,,,,,66.72,54.59,1.0,0.0,2.826033665536009,0.1512816239889897,35.322581,0.0637942950693908,元器件,0,0,0
20260407,20260408,,603421.SH,鼎信通讯,58,PFILL_READY,1,0,1,strong_open_tradable,8.91,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,8.91,9.8,8.02,603421,通信设备,山东,主板,20161011,8.11,8.91,8.11,8.91,10.0,0.81,10.0,0.9876543209876552,0.9876543209876552,9.012345679012345,296182.0,257701.903,4.5413,9.1461,0.7,3.8804525242485305e-05,,,,,,,,581101.7453,,,,,,,,,4.0,8.0,1.0,8.0,4.0,0.0,,,,,,0.0,,,,,,,U,0.0,103756059.0,103756059.0,93549.0,93549.0,,,,,,8.91,7.29,1.0,0.0,2.5429506840606058,0.0725914199257725,61.021505,0.1115060031977598,通信设备,0,0,0
20260407,20260408,,002470.SZ,金正大,59,PFILL_READY,1,0,1,strong_open_tradable,2.94,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.94,3.3,2.7,2470,农药化肥,山东,主板,20100908,2.75,3.0,2.72,3.0,9.8901,0.2754795640076767,9.8901,1.0164093333333326,0.9075083333333334,8.982591666666666,3658256.47,1061768.225,11.1337,15.8834,0.88,9.314744750437413e-06,,,,,,,,985808.3226,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,52896000.0,52896000.0,104236.0,104236.0,,,,,,3.0,2.46,1.0,0.0,2.3993495371105973,0.0291612584883657,53.935484,0.6729057079444091,农药化肥,0,0,0
20260407,20260408,,301630.SZ,同宇新材,60,PFILL_READY,1,0,1,strong_open_tradable,227.0,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,227.0,254.3,169.54,301630,化工原料,广东,创业板,20250710,195.2,211.92,195.2,211.92,20.0,10.09142857142857,20.0,1.6568516421291053,1.6568516421291053,18.34314835787089,24959.07,524207.17,24.9591,24.9591,4.38,3.815285471963308e-05,,,,,,,,847680.0,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,53060817.64,10.12,29.07,2119200000.0,29.07,0.0,,,,,,,U,4.0,48612328.0,48612328.0,93209.0,94103.0,,,,,,211.92,141.28,1.0,0.0,1.5872547770090089,0.0595228679353987,36.774194,0.8363999999999999,化工原料,0,0,0
20260407,20260408,,600743.SH,华远控股,61,PFILL_READY,1,0,1,strong_open_tradable,2.04,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.04,2.19,1.79,600743,区域地产,北京,主板,19960909,1.81,1.99,1.8,1.99,9.9448,0.1818215042760032,9.9448,1.0449809045226128,0.9899819095477383,8.954818090452262,542545.15,105439.349,2.3125,5.0759,3.74,9.43177295224006e-05,,,,,,,,466874.0739,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,4.0,3523752.0,3523752.0,134414.0,142450.0,,,,,,1.99,1.63,1.0,0.0,1.209949159295458,0.0139417655214165,82.44086,0.01,区域地产,0,0,0
20260407,20260408,,002119.SZ,康强电子,62,PFILL_READY,1,0,1,strong_open_tradable,22.16,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22.16,23.22,19.0,2119,半导体,浙江,主板,20070302,19.36,21.11,19.36,21.11,10.0052,1.9181841311380077,10.0052,0.9123211747986736,0.9123211747986736,9.092878825201325,288547.27,595858.453,7.6888,10.2848,2.09,1.679123615621511e-05,,,,,,,,792224.524,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,117096747.0,117096747.0,111906.0,111906.0,,,,,,21.11,17.27,1.0,0.0,2.3306175317908107,0.1248207939773707,42.139785,0.01,半导体,0,0,0
20260407,20260408,,600063.SH,皖维高新,63,PFILL_READY,1,0,1,strong_open_tradable,6.99,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.99,7.91,6.47,600063,化纤,安徽,主板,19970528,6.57,7.19,6.51,7.19,9.9388,0.6572933045672286,9.9388,1.0345457579972193,0.94326230876217,8.995537691237832,1191330.38,841497.108,5.7577,8.624,3.47,1.181085461318068e-05,,,,,,,,1487687.5368,,,,,,,,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,U,16.0,4765208.0,4765208.0,103442.0,144718.0,,,,,,7.19,5.89,1.0,0.0,1.3222778852994634,0.0012686396656487,63.473118,0.5394931282264485,化纤,0,0,0
20260407,20260408,,000912.SZ,泸天化,64,PFILL_READY,1,0,1,strong_open_tradable,5.19,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,5.19,5.8,4.74,912,农药化肥,四川,主板,19990603,4.79,5.27,4.76,5.27,10.0209,0.4781823626019653,10.0209,1.066538709677419,1.0038011385199233,9.017098861480076,934403.09,479218.431,5.9592,11.8102,1.22,2.0910923603437117e-05,,,,,,,,826336.0,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,1.0,20814803.0,20814803.0,104230.0,133106.0,,,,,,5.27,4.31,1.0,0.0,1.8087696837775689,0.0040789855207914,56.956989,0.6729057079444091,农药化肥,0,0,0
20260407,20260408,,301373.SZ,凌玮科技,65,PFILL_READY,1,0,1,strong_open_tradable,83.36,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,83.36,99.43,66.29,301373,化工原料,广东,创业板,20230208,69.9,82.86,69.2,82.86,20.0,3.9457142857142857,20.0,3.4619840695148434,3.2845763939174497,16.71542360608255,75976.99,595572.978,19.7483,20.9289,0.94,3.3581107167021265e-05,,,,,,,,898799.746,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,119135069.43,20.0,43.42,3187849827.78,43.42,0.0,,,,,,,U,0.0,65151326.0,65151326.0,100142.0,100142.0,,,,,,82.86,55.24,1.0,0.0,2.43395191281461,0.0441627539335503,35.870968,0.8363999999999999,化工原料,0,0,0
