trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260604,20260605,20260608,20260605,20260608,600403.SH,大有能源,1,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.2094594594594592,0.2094594594594592,7.4,7.4,t1_open,8.95,8.95,8.95,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.4,8.23,8.95,8.23,2156382.98,1887387.332,9.9509,600403,煤炭开采,河南,主板,20031009,7.4,7.4,7.4,7.4,9.9554,6.730001436946254,0.0995539999999999,0.0,0.0,0.0995539999999998,264788.77,195943.69,1.1075,7.1439,0.65,5.080745391699013e-07,0.0377074585593347,0.0505776070839754,0.0456228031196474,0.0567327012856963,0.0122798585271371,-0.1225919439579684,0.180494605604753,0.2091503267973857,0.4741035856573707,0.4509803921568629,0.0,0.0,1769201.1775,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,-34501511.72,-4.15,26.16,17692011774.8,26.16,0.0,,U,0.0,109739950.0,109739950.0,92501.0,92501.0,,,,,,7.4,6.06,1.0,0.0,2.091361383928421,0.6495030586694679,77.925,0.0164,煤炭开采,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,605398.SH,新炬网络,2,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0208743599842458,-0.0208743599842458,25.39,25.39,t1_open,24.86,24.86,24.86,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,25.39,23.98,25.64,23.98,62987.22,155104.774,1.6769,605398,软件服务,上海,主板,20210121,23.3,25.39,23.3,25.39,10.0087,23.079992764208647,0.100087,0.0905546211106735,0.0905546211106735,0.0095323788893266,53348.89,134794.977,3.2786,10.5888,1.71,7.425128311717431e-07,0.067154770455271,0.053747628916633,0.0421429711538621,0.0527354534250197,0.0143113164619552,-0.2023387668320339,0.2587930544478513,0.0735729386892178,0.08272921108742,0.0087405641636868,0.082315872390705,0.0905546211106735,413136.8863,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,,,,,,0.0,,U,1.0,41658896.0,41658896.0,93059.0,93526.0,,,,,,25.39,20.77,1.0,0.0,1.534682122522292,0.350781112779529,70.85,0.01,软件服务,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,603435.SH,嘉德利,3,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1002352941176469,-0.1002352941176469,85.0,85.0,t1_open,76.48,76.48,76.48,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,85.0,78.93,81.78,75.8,85484.36,667998.541,-7.9774,603435,元器件,福建,主板,20260522,75.09,84.85,72.0,84.85,9.9948,77.14001025503023,0.099948,0.1665802215674719,0.1265231877430759,-0.0265751877430759,140073.42,1084694.628,39.2499,39.2499,1.05,9.214390614645877e-08,0.0752713277674189,0.1105724777471886,,0.1749945793699388,0.0713996939900423,-0.4275532581453634,0.4989529521354057,0.1045300702941942,0.1608975236010397,,0.1514437242192103,0.1665802215674719,3896036.5769,,,,365168.83,54018.13,170828.87,194339.96,,15.0,1.0,1.0,1.0,15.0,0.0,75767015.23,6.99,21.3,3028087938.7,21.3,0.0,,U,0.0,46028834.0,46028834.0,143834.0,143834.0,,,,,,84.85,69.43,1.0,0.0,2.288320210414271,0.2961153443850221,50.9,0.8363999999999999,元器件,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,603610.SH,麒盛科技,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0863157894736842,-0.0863157894736842,19.0,19.0,t1_open,17.36,17.36,17.36,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,19.0,18.5,18.7,17.23,153864.02,275549.025,-7.7577,603610,家居用品,浙江,主板,20191029,17.49,19.32,17.4,19.32,10.0228,17.559996655238734,0.100228,0.1093394285714286,0.1042141428571429,-0.003986142857143,143817.56,272707.739,4.0742,9.3907,2.19,3.675289904405683e-07,0.0478191550586773,0.0391333413350483,0.0375469548356311,0.0524508978068764,0.0117728858919357,-0.0953367875647668,0.1446566282923337,0.1002277904328019,0.0574712643678161,0.0603732162458836,0.0993788819875777,0.1093394285714286,681979.8118,,,,365168.83,54018.13,170828.87,194339.96,,2.0,9.0,1.0,9.0,2.0,0.0,,,,,,0.0,,U,1.0,58772290.0,58772290.0,95034.0,95756.0,,,,,,19.32,15.8,1.0,0.0,1.7989294714554047,0.3422570364447149,61.3625,0.0573942950693908,家居用品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,600868.SH,梅雁吉祥,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1105121293800539,-0.1105121293800539,3.71,3.71,t1_open,3.3,3.3,3.3,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,3.71,3.47,3.62,3.28,1969309.14,677017.639,-6.7797,600868,水力发电,广东,主板,19940912,3.42,3.78,3.4,3.78,9.8837,3.44000065523822,0.098837,0.1104650952380952,0.1046511428571428,-0.0058141428571427,3130748.84,1167203.159,16.4937,17.7616,2.88,8.467848911981912e-08,0.0426233959002112,0.0335429447031764,0.0315723096516457,0.0544050250304354,0.016812271473262,-0.1111111111111111,0.1594956922360189,0.1085043988269793,0.1283582089552237,0.1489361702127658,0.1005291005291005,0.1104650952380952,717500.2007,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,,,,,,0.0,,U,3.0,59949091.0,59949091.0,93905.0,112838.0,,,,,,3.78,3.1,1.0,0.0,1.2999091891240235,0.3509229492119842,53.3875,0.01,水力发电,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,600439.SH,瑞贝卡,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0918727915194347,-0.0918727915194347,2.83,2.83,t1_open,2.57,2.57,2.57,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,2.83,2.64,2.73,2.54,822064.76,216554.853,-2.6515,600439,服饰,河南,主板,20030710,2.7,2.88,2.7,2.88,9.9237,2.61999914486139,0.099237,0.0687023124999999,0.0687023124999999,0.0305346875000001,971027.91,277432.138,8.5781,12.9393,3.79,3.576982851208104e-07,0.0519221650774194,0.0469216700468587,0.0378227097908692,0.0492303910999552,0.0123708377922888,-0.1365313653136531,0.1867249128968113,0.2100840336134453,0.225531914893617,0.1755102040816325,0.0624999999999999,0.0687023124999999,326011.8067,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,7442451.0,1.74,36.02,3260118067.2,36.02,0.0,,U,2.0,32486261.0,32486261.0,93055.0,94213.0,,,,,,2.88,2.36,1.0,0.0,1.3603789968644349,0.2908589297581702,70.025,0.0164,服饰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,603067.SH,振华股份,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1293333333333334,-0.1293333333333334,37.5,37.5,t1_open,32.65,32.65,32.65,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,37.5,34.6,35.28,32.65,398138.3,1335118.752,-10.0055,603067,化工原料,湖北,主板,20160913,34.31,38.45,34.14,38.45,10.0143,34.950001954291395,0.100143,0.1233190202860858,0.1184549289986996,-0.0183119289986994,586538.66,2175641.512,7.7633,11.9528,1.8,4.6029182403281895e-08,0.063876911024414,0.0661970546015113,0.0537349464673617,0.0852253875532179,0.0378692953010627,-0.2482608695652174,0.3398651113336419,0.1119144013880857,-0.0130903490759752,-0.0965695488721803,0.1120936280884265,0.1233190202860858,2904995.1784,,,,365168.83,54018.13,170828.87,194339.96,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,U,6.0,22502785.0,22502785.0,131907.0,143052.0,,,,,,38.45,31.46,1.0,0.0,1.4115913010178105,0.2833229702473078,53.3375,0.2454420922806225,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,002590.SZ,万安科技,9,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0546184738955822,-0.0546184738955822,12.45,12.45,t1_open,11.77,11.77,11.77,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.45,11.65,12.15,11.5,166763.3,197149.784,-2.2425,2590,汽车配件,浙江,主板,20110610,11.51,12.44,11.51,12.44,9.9912,11.309995708747609,0.0999119999999999,0.0822281479099678,0.0822281479099678,0.0176838520900321,157557.53,193095.395,3.1833,6.0662,1.46,5.174230074207621e-07,0.0517182576327229,0.0388136466954905,0.0339616635098269,0.0484569281836881,0.0159128401749628,-0.1547085201793722,0.204583023864162,0.0779896013864818,0.0213464696223317,-0.0452801227935533,0.0747588424437298,0.0822281479099678,645701.2814,,,,365168.83,54018.13,170828.87,194339.96,,5.0,4.0,1.0,4.0,5.0,0.0,,,,,,0.0,,U,0.0,195356976.0,195356976.0,93800.0,93800.0,,,,,,12.44,10.18,1.0,0.0,2.41263980152562,0.2202650897082143,67.7,0.4258611773793213,汽车配件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,600353.SH,旭光电子,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0451186308829248,-0.0451186308829248,25.71,25.71,t1_open,24.55,24.55,24.55,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,25.71,25.0,26.15,23.76,682987.13,1697673.287,-6.654,600353,元器件,四川,主板,20021120,23.45,26.44,23.4,26.44,9.9834,24.0399914896248,0.0998339999999999,0.1264559515885023,0.1243760839636914,-0.0245420839636914,506556.37,1308387.875,6.1118,10.5283,0.69,7.630306112398053e-08,0.0548510408753293,0.0581082265784259,0.0539870905035545,0.0869581956244233,0.0312347225446876,-0.1025848142164782,0.1878066272647203,0.1386735572782085,0.1072026800670018,0.2189949285384969,0.1149773071104388,0.1264559515885023,2191376.7044,,,,365168.83,54018.13,170828.87,194339.96,,15.0,1.0,1.0,1.0,15.0,0.0,,,,,,0.0,,U,2.0,75389958.0,75389958.0,93903.0,94148.0,,,,,,26.44,21.64,1.0,0.0,1.646097448837173,0.1825087844056872,64.95,0.83,元器件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260604,20260605,20260608,20260605,20260608,603135.SH,中重科技,12,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1387453874538744,0.1387453874538744,13.55,13.55,t1_open,15.43,15.43,15.43,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,13.55,14.28,15.43,13.58,754235.8,1119915.745,9.9786,603135,专用机械,天津,主板,20230410,11.48,12.75,11.35,12.75,10.0086,11.59000296340468,0.100086,0.1207937568627451,0.1095771937254901,-0.0094911937254902,149320.33,186921.602,2.3719,8.3355,2.44,5.354437311103292e-07,0.0504960481619289,0.0503138486793606,0.0398858159592252,0.0563508302851541,0.0144063809302382,-0.1998438719750195,0.254136068864483,0.2096774193548387,0.215443279313632,0.1223591549295775,0.1098039215686274,0.1207937568627451,808677.777,,,,365168.83,54018.13,170828.87,194339.96,,5.0,3.0,1.0,3.0,5.0,0.0,2340933.2,0.8,45.38,8026610520.0,45.38,0.0,,U,1.0,46626240.0,46626240.0,93428.0,93628.0,,,,,,12.75,10.43,1.0,0.0,1.7888175665633046,0.1685604602067009,68.825,0.5458931282264484,专用机械,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
