trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260610,20260611,20260612,20260611,20260612,603661.SH,恒林股份,23,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0171935662784249,-0.0171935662784249,36.06,36.06,t1_open,35.44,35.44,35.44,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,36.06,36.52,37.0,35.24,47357.44,170246.287,-2.0182,603661,家居用品,浙江,主板,20171121,33.31,36.75,33.1,36.75,9.997,3.341820496499045,9.997,1.0922190476190472,1.029379047619047,8.967620952380953,64665.82,235138.282,4.65,16.326,0.93,4.2515408018503765e-05,,,,,,,,511071.3389,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,47446455.0,47446455.0,93524.0,135124.0,,,,,,36.75,30.07,1.0,0.0,1.631711440816959,0.149995536090837,70.591549,0.01,家居用品,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002636.SZ,金安国纪,24,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1606404958677685,0.1606404958677685,77.44,77.44,t1_open,89.88,89.88,89.88,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,77.44,89.99,93.28,86.92,843771.9,7580017.89048,5.9906,2636,元器件,上海,主板,20111125,76.0,77.42,74.46,77.42,10.0028,7.036390736903334,10.0028,0.420670214414881,0.201808008266598,9.800991991733405,384210.38,2953090.91698,5.3045,15.5715,0.76,3.387230627572224e-06,,,,,,,,5636176.0,,,,349872.01,54103.34,166385.91,183486.1,,2.0,6.0,1.0,6.0,2.0,0.0,47335903.96,1.2,34.3,56076499584.14,34.3,0.0,,,,,,,U,8.0,160106727.0,160106727.0,93118.0,135118.0,,,,,,77.42,63.34,1.0,0.0,1.8055676610821791,0.1833059033423295,47.183099,0.2518420922806225,元器件,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600573.SH,惠泉啤酒,25,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0445810914681015,0.0445810914681015,13.01,13.01,t1_open,13.59,13.59,13.59,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,13.01,12.91,13.8,12.83,413270.18,553721.498,2.1037,600573,啤酒,福建,主板,20030226,11.9,13.01,11.87,13.01,9.9746,1.1854646183004391,9.9746,0.9616482705611074,0.9363417371252878,9.038258262874711,230209.84,291603.257,9.2084,18.4455,1.03,3.4206065126357626e-05,,,,,,,,325250.0,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,78814775.0,78814775.0,95105.0,95105.0,,,,,,13.01,10.65,1.0,0.0,2.2187899511757925,0.1668959530811215,60.126761,0.01,啤酒,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603687.SH,大胜达,26,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0381998953427524,-0.0381998953427524,19.11,19.11,t1_open,18.38,18.38,18.38,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,19.11,19.0,19.13,17.77,474452.0,877487.429,-3.2632,603687,广告包装,浙江,主板,20190726,17.43,19.18,16.8,19.18,9.9771,1.7472738701478532,9.9771,1.3621218978102183,1.0015602189781023,8.975539781021897,617450.0,1120762.251,11.2257,22.2537,1.18,8.902066420507947e-06,,,,,,,,1054961.1152,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,111401276.0,111401276.0,140051.0,145257.0,,,,,,19.18,15.7,1.0,0.0,1.8092501340892115,0.1899096495485666,49.478873,0.01,广告包装,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,000025.SZ,特  力Ａ,27,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0249839846252402,-0.0249839846252402,15.61,15.61,t1_open,15.22,15.22,15.22,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.61,15.31,15.42,15.12,77359.4,117939.7427,-0.3274,25,综合类,深圳,主板,19930621,14.11,15.64,13.76,15.64,9.9859,1.4236430333427392,9.9859,1.320555754475704,1.074707608695653,8.911192391304349,149850.77,226799.68854,3.8151,8.2705,1.93,4.402960191119846e-05,,,,,,,,674175.2125,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,25580784.0,25580784.0,104145.0,104500.0,,,,,,15.64,12.8,1.0,0.0,1.5710123004525294,0.1185477901673754,72.239437,0.01,综合类,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603155.SH,新亚强,28,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0378723404255318,-0.0378723404255318,23.5,23.5,t1_open,22.61,22.61,22.61,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,23.5,23.8,24.88,22.61,311250.66,729030.392,-9.992,603155,化工原料,江苏,主板,20200901,20.61,22.84,20.5,22.84,10.0193,2.07272694272776,10.0193,1.1289475481611206,1.075877364273205,8.943422635726794,112182.73,250156.818,3.5525,13.346,1.16,4.005207645389861e-05,,,,,,,,721257.0512,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,,,,,,0.0,,,,,,,U,0.0,67339172.0,67339172.0,94513.0,94513.0,,,,,,22.84,18.68,1.0,0.0,2.4369336574785416,0.0667384887023105,58.577465,0.83,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603886.SH,元祖股份,29,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0203748981255094,0.0203748981255094,12.27,12.27,t1_open,12.52,12.52,12.52,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.27,12.68,13.0,12.37,171704.0,218066.871,-4.2813,603886,食品,上海,主板,20161228,11.03,12.25,10.96,12.25,9.9641,1.1172827683074762,9.9641,1.1545868571428564,1.0919348571428578,8.872165142857144,82260.5,98923.994,3.4275,6.7867,0.41,0.0001007248049446,,,,,,,,294000.0,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,31198300.0,31198300.0,93601.0,93601.0,,,,,,12.25,10.03,1.0,0.0,2.086606534545937,0.086326516791419,82.098592,0.01,食品,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600088.SH,中视传媒,30,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0501002004008016,-0.0501002004008016,14.97,14.97,t1_open,14.22,14.22,14.22,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.97,14.16,14.79,13.9,148881.41,212508.334,0.4237,600088,影视音像,上海,主板,19970616,13.78,15.26,13.76,15.26,10.0216,1.384553966756188,10.0216,1.083381389252949,1.0689363040629098,8.952663695937089,186611.17,279313.491,4.6922,10.8831,1.82,3.5879398320935385e-05,,,,,,,,606899.9664,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,30127604.0,30127604.0,94146.0,100258.0,,,,,,15.26,12.48,1.0,0.0,1.583634280605427,0.1390328665319655,60.211268,0.01,影视音像,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603375.SH,盛景微,31,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0079601990049751,-0.0079601990049751,50.25,50.25,t1_open,49.85,49.85,49.85,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,50.25,51.4,52.4,49.11,37519.0,191094.996,-2.0629,603375,半导体,江苏,主板,20240124,45.3,50.01,44.89,50.01,10.0088,4.542729452801395,10.0088,1.1270757048590276,1.036821595680864,8.971978404319136,42986.0,204585.761,6.7396,11.0665,1.37,4.892227079283392e-05,,,,,,,,503434.0017,,,,349872.01,54103.34,166385.91,183486.1,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,98904777.0,98904777.0,144943.0,144943.0,,,,,,50.01,40.91,1.0,0.0,2.5245598313372417,0.0810582711537433,52.577465,0.6729057079444091,半导体,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,003043.SZ,华亚智能,32,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0074083220150635,0.0074083220150635,80.99,80.99,t1_open,81.59,81.59,81.59,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,80.99,83.5,85.1,78.93,81638.03,670755.72871,-0.5121,3043,半导体,江苏,主板,20210406,74.81,80.62,73.5,80.62,10.0014,7.32815823440653,10.0014,0.9715947407591174,0.7928322252542797,9.20856777474572,139351.97,1084221.01263,16.623,22.8622,1.9,9.224503015062912e-06,,,,,,,,1078952.7778,,,,349872.01,54103.34,166385.91,183486.1,,8.0,2.0,1.0,2.0,8.0,0.0,37000269.76,2.47,45.63,6758428131.68,45.63,0.0,,,,,,,U,0.0,66236182.0,66236182.0,141257.0,141257.0,,,,,,80.62,65.96,1.0,0.0,2.4338717553383984,0.1073748510840522,40.746479,0.679305707944409,半导体,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,300721.SZ,怡达股份,33,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1883740060323553,-0.1883740060323553,36.47,36.47,t1_open,29.6,29.6,29.6,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,36.47,33.8,34.8,29.5,394319.85,1243081.41585,-9.0909,300721,化工原料,江苏,创业板,20171115,29.06,35.83,28.69,35.83,19.9933,1.7067350059304631,19.9933,4.183426234998604,3.9666380407479767,16.026661959252024,299805.62,973672.33827,21.6698,31.7188,1.48,2.0533909832052605e-05,,,,,,,,590645.8658,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,98038551.9,10.07,33.42,4957140300.27,33.42,0.0,,,,,,,U,0.0,73185103.0,73185103.0,111945.0,111945.0,,,,,,35.83,23.89,1.0,0.0,2.453161972005444,0.1109978384347312,33.253521,0.8363999999999999,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600378.SH,昊华科技,34,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,-0.1054938174988261,-0.1054938174988261,63.89,63.89,t1_open_degrade_missing,57.15,57.15,57.15,raw_train_pool,0.95,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,63.89,63.18,63.25,57.15,1130784.05,6723738.786,-10.0,600378,化工原料,四川,主板,20010111,54.0,58.08,53.53,58.08,10.0,5.28,10.0,0.8617424242424236,0.7727272727272724,9.227272727272728,621655.11,3549849.381,5.796,12.8876,0.75,2.8170209286972563e-06,,,,,,,,7492317.793,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,,,,,,0.0,,,,,,,U,4.0,268492224.0,268492224.0,93714.0,95150.0,,,,,,58.08,47.52,1.0,0.0,2.195334876360936,0.0758121056268421,45.619718,0.83,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,688216.SH,气派科技,35,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.057027027027027,-0.057027027027027,37.0,37.0,t1_open,34.89,34.89,34.89,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,37.0,38.83,39.98,34.67,108284.23,399893.07,-11.0403,688216,半导体,深圳,科创板,20210623,31.93,38.32,31.88,38.32,20.0125,1.8236763831052945,20.0125,3.5313282881002097,3.5039111430062637,16.508588856993736,104914.35,388838.29,9.8573,21.4224,2.68,5.146741078405627e-05,,,,,,,,439836.2128,,,,349872.01,54103.34,166385.91,183486.1,,8.0,2.0,1.0,2.0,8.0,0.0,-30961853.07,-7.96,41.73,4078507233.52,41.73,0.0,,,,,,,U,4.0,13666023.0,13666023.0,94156.0,105138.0,,,,,,38.32,25.54,1.0,0.0,1.4879369033907317,0.079795666622146,49.352113,0.679305707944409,半导体,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002208.SZ,合肥城建,36,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0630303030303029,-0.0630303030303029,16.5,16.5,t1_open,15.46,15.46,15.46,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,16.5,15.96,16.33,15.42,565459.25,891073.46775,-0.8974,2208,区域地产,安徽,主板,20080128,15.05,16.74,14.82,16.74,9.9869,1.523632689839718,9.9869,1.2601462365591387,1.1091912186379913,8.877708781362008,448833.0,719278.5104,5.5889,13.7522,0.81,1.3884607777933136e-05,,,,,,,,1344710.6306,,,,349872.01,54103.34,166385.91,183486.1,,2.0,7.0,1.0,7.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,80636580.0,80636580.0,100127.0,100127.0,,,,,,16.74,13.7,1.0,0.0,2.4738472849942528,0.1114912458840906,57.309859,0.1736599148755986,区域地产,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002585.SZ,双星新材,37,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1200607902735562,-0.1200607902735562,13.16,13.16,t1_open,11.58,11.58,11.58,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,13.16,12.42,12.79,11.24,2026360.71,2415724.88789,-6.7633,2585,塑料,江苏,主板,20110602,12.91,13.42,12.91,13.42,10.0,1.22,10.0,0.4180327868852457,0.4180327868852457,9.581967213114751,1672629.61,2232282.7128,18.8623,24.588,0.92,4.479719321687882e-06,,,,,,,,1531654.9453,,,,349872.01,54103.34,166385.91,183486.1,,2.0,9.0,1.0,9.0,2.0,0.0,152094474.76,4.07,25.67,11900275370.28,25.67,0.0,,,,,,,U,7.0,60168570.0,60168570.0,93127.0,135157.0,,,,,,13.42,10.98,1.0,0.0,1.5420280539736018,0.1481706485852963,46.732394,0.0637942950693908,塑料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,000815.SZ,美利云,38,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.030437539632213,-0.030437539632213,15.77,15.77,t1_open,15.29,15.29,15.29,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.77,15.89,15.98,15.18,532883.75,826665.11947,-2.3627,815,通信设备,宁夏,主板,19980609,15.67,16.87,15.67,16.87,9.9739,1.537283919117178,9.9739,0.7805975103734446,0.7805975103734446,9.193302489626555,606818.66,993667.74194,8.7279,13.0602,1.71,1.003745978562948e-05,,,,,,,,1172908.74,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,108515920.0,108515920.0,95221.0,95221.0,,,,,,16.87,13.81,1.0,0.0,2.3012403808625503,0.1478011882961805,48.577465,0.01,通信设备,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,003030.SZ,祖名股份,39,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.027861123017574,0.027861123017574,23.33,23.33,t1_open,23.98,23.98,23.98,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,23.33,23.68,24.05,23.06,48857.0,115081.599,2.6981,3030,食品,浙江,主板,20210106,21.09,23.42,21.09,23.42,10.0047,2.128181595136624,10.0047,1.0948313834329642,1.0948313834329642,8.909868616567035,42866.0,96724.481,5.2948,7.931,0.67,0.0001034350341978,,,,,,,,292234.76,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,91958630.0,91958630.0,130115.0,130115.0,,,,,,23.42,19.16,1.0,0.0,2.255277315298976,0.1012004611094181,64.43662,0.01,食品,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002256.SZ,兆新股份,40,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0480549199084667,-0.0480549199084667,4.37,4.37,t1_open,4.16,4.16,4.16,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.37,4.2,4.28,4.11,765524.96,320478.93532,-0.9524,2256,新型电力,深圳,主板,20080625,3.94,4.37,3.9,4.37,10.0756,0.3945610170103651,10.0756,1.191197254004577,1.0898187643020598,8.98578123569794,585759.03,252170.0978,2.9079,3.8326,0.73,3.995557002159358e-05,,,,,,,,891797.3166,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,93486833.0,93486833.0,93530.0,93530.0,,,,,,4.37,3.57,1.0,0.0,2.259519609459641,0.1187817197049448,58.239437,0.01,新型电力,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,001332.SZ,锡装股份,41,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0370055295618886,-0.0370055295618886,47.02,47.02,t1_open,45.28,45.28,45.28,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,47.02,46.95,47.16,45.05,27814.4,127747.27917,-1.7574,1332,专用机械,江苏,主板,20220920,42.6,47.48,42.0,47.48,10.0093,4.312717429809343,10.0093,1.2706605728727878,1.131537152485256,8.877762847514743,51488.98,232294.29789,7.6615,13.2516,1.06,4.308887515069258e-05,,,,,,,,734449.128,,,,349872.01,54103.34,166385.91,183486.1,,4.0,3.0,1.0,3.0,4.0,0.0,,,,,,0.0,,,,,,,U,0.0,34843720.0,34843720.0,140003.0,140003.0,,,,,,47.48,38.84,1.0,0.0,2.346726226745975,0.0604385050542385,57.760563,0.5394931282264485,专用机械,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002081.SZ,金 螳 螂,42,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1503378378378378,-0.1503378378378378,5.92,5.92,t1_open,5.03,5.03,5.03,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.92,5.3,5.32,5.01,2633690.85,1358737.29875,-5.9813,2081,装修装饰,江苏,主板,20061120,5.33,5.94,5.29,5.94,10.0,0.54,10.0,1.2037037037037044,1.1296296296296302,8.87037037037037,1470690.48,851322.36085,5.5619,10.9911,0.43,1.174643173945946e-05,,,,,,,,1577262.2713,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,138452549.0,138452549.0,93718.0,93718.0,,,,,,5.94,4.86,1.0,0.0,2.3843445145389817,0.1369638811132593,50.760563,0.01,装修装饰,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,001316.SZ,润贝航科,43,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0276572668112797,0.0276572668112797,36.88,36.88,t1_open,37.9,37.9,37.9,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,36.88,36.85,38.96,36.6,54309.56,205738.89656,2.9332,1316,批发业,深圳,主板,20220624,33.22,36.86,33.0,36.86,9.997,3.351823224515777,9.997,1.151612045577862,1.0859761258817149,8.911023874118285,53216.68,185870.95632,3.543,9.7862,2.23,5.378462669976755e-05,,,,,,,,594041.6134,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,36608762.0,36608762.0,135548.0,135548.0,,,,,,36.86,30.16,1.0,0.0,2.1016259863786484,0.0833830379712232,68.647887,0.01,批发业,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603276.SH,XD恒兴新,44,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.001139601139601,-0.001139601139601,17.55,17.55,t1_open,17.53,17.53,17.53,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,17.55,17.13,17.77,16.41,138458.56,235502.72,0.4009,603276,化工原料,江苏,主板,20230925,16.18,17.25,16.14,17.25,10.0128,1.5663591457213424,10.0128,0.7086497391304345,0.6831128115942031,9.329687188405796,128970.31,219354.458,17.05,17.05,5.22,4.5646667459113136e-05,,,,,,,,358195.3823,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,,,,,,0.0,,,,,,,U,7.0,4643010.0,4643010.0,93036.0,112618.0,,,,,,17.25,14.11,1.0,0.0,1.3878890037586065,0.0325165866220007,54.746479,0.83,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002960.SZ,青鸟智控,45,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0304347826086955,-0.0304347826086955,9.2,9.2,t1_open,8.92,8.92,8.92,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,9.2,8.92,9.03,8.79,378050.14,336739.17913,0.905,2960,专用机械,河北,主板,20190809,8.43,9.28,8.25,9.28,9.9526,0.8472874020780453,9.9526,1.215644181034482,1.0032015086206894,8.949398491379311,617102.0,561406.49632,6.3736,11.417,2.73,1.7727974409343223e-05,,,,,,,,977865.7329,,,,349872.01,54103.34,166385.91,183486.1,,4.0,3.0,1.0,3.0,4.0,0.0,,,,,,0.0,,,,,,,U,1.0,28771869.0,28771869.0,101345.0,105733.0,,,,,,9.28,7.6,1.0,0.0,1.8298707579098756,0.0369706510162192,63.450704,0.5394931282264485,专用机械,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002261.SZ,拓维信息,46,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0254985289310232,-0.0254985289310232,30.59,30.59,t1_open,29.81,29.81,29.81,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,30.59,29.2,30.59,28.85,927366.02,2739322.09596,3.0775,2261,软件服务,湖南,主板,20080723,28.11,30.91,28.01,30.91,10.0,2.81,10.0,1.0320284697508892,0.9964412811387904,9.00355871886121,616774.32,1849854.70171,5.3815,5.9972,1.29,5.405829977217146e-06,,,,,,,,3894561.6258,,,,349872.01,54103.34,166385.91,183486.1,,4.0,4.0,1.0,4.0,4.0,0.0,,,,,,0.0,,,,,,,U,0.0,287461609.0,287461609.0,95003.0,95003.0,,,,,,30.91,25.29,1.0,0.0,3.047993921799876,0.106656437121769,43.295775,0.4258611773793213,软件服务,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
