trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260519,20260520,20260521,20260520,20260521,603779.SH,威龙股份,1,0.8090077829370115,73.255556,0.01,红黄酒,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,14.52,14.52,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,13.2,20260521,14.52,14.52,13.52,1415662.64,2038497.849,10.0
20260519,20260520,20260521,20260520,20260521,002421.SZ,达实智能,2,0.601927468224133,73.277778,0.6729057079444091,软件服务,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,4.27,4.27,t1_open_degrade_missing,3.96,3.96,-0.07259953161592503,-0.07259953161592503,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,4.27,20260521,4.38,4.7,3.84,9256904.66,3931646.379,-7.26
20260519,20260520,20260521,20260520,20260521,605488.SH,福莱新材,3,0.5340093854591861,69.011111,0.01,塑料,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,39.56,39.56,t1_open,38.44,38.44,-0.028311425682507663,-0.028311425682507663,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,39.56,20260521,36.8,40.1,36.8,261794.53,1017477.364,4.2865
20260519,20260520,20260521,20260520,20260521,600863.SH,华能蒙电,4,0.4466697997406643,63.244444,0.5394931282264485,火力发电,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.7,5.7,t1_open,5.58,5.58,-0.021052631578947434,-0.021052631578947434,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,5.7,20260521,5.18,5.88,5.16,3932988.71,2162883.333,3.7175
20260519,20260520,20260521,20260520,20260521,603115.SH,海星股份,5,0.4358250957781931,62.366667,0.0164,铝,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,90.99,90.99,t1_open,105.74,105.74,0.16210572590394556,0.16210572590394556,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,90.99,20260521,96.49,107.31,92.18,118116.2,1208784.418,8.3957
20260519,20260520,20260521,20260520,20260521,600903.SH,贵州燃气,6,0.3523349000924829,75.955556,0.0637942950693908,供气供热,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,10.29,10.29,t1_open,9.99,9.99,-0.02915451895043719,-0.02915451895043719,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,10.29,20260521,9.29,10.15,9.06,1623165.3,1569803.344,1.6277
20260519,20260520,20260521,20260520,20260521,002484.SZ,江海股份,7,0.3495416596659116,45.422222,0.8363999999999999,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,59.87,59.87,t1_open,55.51,55.51,-0.07282445298145979,-0.07282445298145979,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,59.87,20260521,58.46,58.9,55.0,480568.28,2733036.932,-5.273
20260519,20260520,20260521,20260520,20260521,000910.SZ,大亚圣象,8,0.3291465009411757,77.544444,0.01,家居用品,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,7.18,7.18,t1_open,6.75,6.75,-0.05988857938718661,-0.05988857938718661,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,7.18,20260521,7.13,7.16,6.7,189312.96,131166.069,-5.3296
20260519,20260520,20260521,20260520,20260521,000417.SZ,合百集团,9,0.3755060193221482,59.277778,0.0164,百货,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.45,9.45,t1_open,9.31,9.31,-0.014814814814814725,-0.014814814814814725,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,9.45,20260521,10.48,10.48,9.22,2358536.04,2356617.799,-2.3085
20260519,20260520,20260521,20260520,20260521,600310.SH,广西能源,10,0.360125327308926,61.044444,0.01,水力发电,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.68,5.68,t1_open,5.2,5.2,-0.08450704225352101,-0.08450704225352101,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,5.68,20260521,5.07,5.46,5.05,1593370.4,831046.332,2.5641
20260519,20260520,20260521,20260520,20260521,605218.SH,伟时电子,11,0.2224276263820138,59.788889,0.8363999999999999,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,21.3,21.3,t1_open,20.69,20.69,-0.028638497652582084,-0.028638497652582084,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,21.3,20260521,21.34,22.2,20.65,161750.06,348558.737,-1.1467
20260519,20260520,20260521,20260520,20260521,600835.SH,上海机电,12,0.2758002911306697,68.866667,0.01,运输设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,25.35,25.35,t1_open,25.68,25.68,0.013017751479289963,0.013017751479289963,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,25.35,20260521,26.02,26.67,25.48,206544.16,538967.441,-2.5057
20260519,20260520,20260521,20260520,20260521,603316.SH,诚邦股份,13,0.3113744387698645,53.266667,0.0164,建筑工程,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,24.5,24.5,t1_open,27.25,27.25,0.11224489795918369,0.11224489795918369,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,24.5,20260521,25.4,27.25,23.84,814035.56,2130679.176,10.0121
20260519,20260520,20260521,20260520,20260521,002375.SZ,亚厦股份,14,0.2025475905556127,82.544444,0.01,装修装饰,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,4.91,4.91,t1_open,4.44,4.44,-0.09572301425661911,-0.09572301425661911,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,4.91,20260521,4.67,4.73,4.41,488161.6,223149.359,-4.721
20260519,20260520,20260521,20260520,20260521,002150.SZ,正泰电源,15,0.2152563015350252,67.366667,0.1115060031977598,机械基件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,33.01,33.01,t1_open,33.99,33.99,0.02968797334141171,0.02968797334141171,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26102830925,1,e2fc4e58c05f3222f0f78a5cc4e028afa9056557,2026-05-19T14:12:28Z,20260521,09:30:00,10:30:00,33.01,20260521,33.28,35.19,33.07,406591.91,1383504.985,-1.1056
