trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260423,20260424,20260427,20260424,20260427,600736.SH,苏州高新,1,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.168478260869565,-0.168478260869565,9.2,9.2,t1_open,7.65,7.65,7.65,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,9.2,8.14,8.19,7.65,1681462.15,1302242.241,-10.0,600736,园区开发,江苏,主板,19960815,8.37,8.37,8.37,8.37,9.9869,0.7618163449198591,9.9869,0.0,0.0,9.9869,301338.17,252220.048,2.6174,4.6568,0.67,3.959598009433414e-05,,,,,,,,963632.1632,,,,353095.26,53579.89,157089.22,196006.04,,2.0,8.0,1.0,8.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,238108780.0,238108780.0,92502.0,92502.0,,,,,,8.37,6.85,1.0,0.0,2.691162233639456,0.8259677042431459,70.56,0.1115060031977598,园区开发,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,002081.SZ,金 螳 螂,3,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1871559633027524,-0.1871559633027524,5.45,5.45,t1_open,4.43,4.43,4.43,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.45,4.52,4.83,4.4,3794102.17,1713657.798,-9.407,2081,装修装饰,江苏,主板,20061120,5.43,5.43,5.25,5.43,9.919,0.497298287388955,9.919,0.3619558011049718,0.0,9.919,3306621.08,1792060.293,12.5033,24.7052,3.55,5.534970022350693e-06,,,,,,,,1441840.7631,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,144024844.99,8.04,27.16,14360204547.27,27.16,0.0,,,,,,,U,3.0,179601105.0,179601105.0,93033.0,101548.0,,,,,,5.43,4.45,1.0,0.0,1.5827606174199644,0.5144232628603551,53.74,0.0164,装修装饰,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,601512.SH,中新集团,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0722222222222223,-0.0722222222222223,10.8,10.8,t1_open,10.02,10.02,10.02,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,10.8,10.23,10.5,9.93,321383.57,325257.363,-2.0528,601512,园区开发,江苏,主板,20191220,10.5,11.35,10.5,11.35,9.9806,1.033641148935395,9.9806,0.8223356828193831,0.8223356828193831,9.15826431718062,382168.94,423761.893,2.5497,13.4193,3.17,2.355237732525421e-05,,,,,,,,1701240.15,,,,353095.26,53579.89,157089.22,196006.04,,2.0,8.0,1.0,8.0,2.0,0.0,-13516179.05,-1.82,24.39,17012401500.0,24.39,0.0,,,,,,,U,1.0,43457254.0,43457254.0,93439.0,95127.0,,,,,,11.35,9.29,1.0,0.0,1.830516557358688,0.3064603868092438,74.92,0.1179060031977598,园区开发,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,001234.SZ,泰慕士,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0009310986964619,-0.0009310986964619,32.22,32.22,t1_open,32.19,32.19,32.19,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,32.22,36.85,38.3,32.19,124094.0,438834.181,-10.0084,1234,服饰,江苏,主板,20220111,29.82,32.52,29.8,32.52,10.0135,2.952739819312662,10.0135,0.9211783517835186,0.9144049815498164,9.099095018450184,99224.0,313554.185,10.8459,32.9807,2.69,3.193546914387381e-05,,,,,,,,355813.3524,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,-16645566.0,-3.28,32.81,2975108460.0,32.81,0.0,,,,,,,U,1.0,197939484.0,197939484.0,93945.0,94006.0,,,,,,32.52,26.6,1.0,0.0,1.8667375259613752,0.3568464406780118,52.36,0.0164,服饰,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,300970.SZ,华绿生物,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1674800354924578,-0.1674800354924578,45.08,45.08,t1_open,37.53,37.53,37.53,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,45.08,41.99,42.12,37.1,220565.69,848056.87,-11.86,300970,种植业,江苏,创业板,20210412,35.08,42.0,35.0,42.0,20.0,2.0,20.0,3.5,3.460000000000001,16.54,228907.24,879480.437,24.1572,30.1564,2.18,2.2740699120292087e-05,,,,,,,,514958.22,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,111795713.7,12.71,31.22,3979809918.0,31.22,0.0,,,,,,,U,3.0,31361610.0,31361610.0,101821.0,102736.0,,,,,,42.0,28.0,1.0,0.0,1.3081060384171028,0.348967425412325,43.82,0.0164,种植业,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,603060.SH,国检集团,7,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0070821529745042,-0.0070821529745042,7.06,7.06,t1_open,7.01,7.01,7.01,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.06,7.14,7.14,6.68,663121.33,455936.119,-3.8409,603060,建筑工程,北京,主板,20161109,6.08,6.63,6.06,6.63,9.9502,0.6054683932713557,9.9502,0.9414199095022632,0.908387631975867,9.041812368024134,211275.84,135169.32,2.6279,8.3196,3.67,7.361285830246095e-05,,,,,,,,533026.1357,,,,353095.26,53579.89,157089.22,196006.04,,2.0,10.0,1.0,10.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,80454817.0,80454817.0,101920.0,101920.0,,,,,,6.63,5.43,1.0,0.0,2.399064754247087,0.2428174556473455,76.2,0.01,建筑工程,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,600726.SH,华电能源,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1537070524412296,0.1537070524412296,5.53,5.53,t1_open,6.38,6.38,6.38,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.53,5.64,6.38,5.22,5721151.18,3381090.805,10.0,600726,火力发电,黑龙江,主板,19960701,4.85,5.27,4.85,5.27,10.0209,0.4781823626019653,10.0209,0.8783259962049335,0.8783259962049335,9.142574003795064,3502379.1,1791719.799,4.6852,33.4592,1.54,5.592894606395985e-06,,,,,,,,4167166.1827,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,177749722.0,177749722.0,103458.0,103458.0,,,,,,5.27,4.31,1.0,0.0,2.3293304194255766,0.2867569893234204,47.52,0.01,火力发电,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,600770.SH,综艺股份,9,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,-0.0014347202295551,-0.0014347202295551,6.97,6.97,t1_open_degrade_missing,6.96,6.96,6.96,raw_train_pool,1.2000000000000002,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,6.97,7.53,7.67,6.92,2690855.12,1974729.84,-0.1435,600770,综合类,江苏,主板,19961120,5.85,6.34,5.74,6.34,10.0694,0.572750103890003,10.0694,1.0475772870662454,0.8555214511041014,9.2138785488959,503661.91,310128.775,3.8743,6.936,1.78,3.246844798584072e-05,,,,,,,,824200.0,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,71559066.91,23.07,40.62,8242000000.0,40.62,0.0,,,,,,,U,0.0,76658899.0,76658899.0,95105.0,95105.0,,,,,,6.34,5.18,1.0,0.0,2.1420317684680987,0.2439671225348615,59.84,0.0164,综合类,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,603390.SH,通达电气,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0430971512052593,0.0430971512052593,13.69,13.69,t1_open,14.28,14.28,14.28,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,13.69,14.16,14.49,13.46,482969.65,680973.582,-2.1918,603390,汽车配件,广东,主板,20191125,13.27,13.27,13.27,13.27,10.0332,1.202733567777254,10.0332,0.0,0.0,10.0332,87480.0,116085.96,2.4958,6.7345,2.93,8.64290565370696e-05,,,,,,,,466642.1828,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,54625955.0,47.06,65.31,4651320156.31,65.31,0.0,,,,,,,U,0.0,66975017.0,66975017.0,92503.0,92503.0,,,,,,13.27,10.85,1.0,0.0,2.124089704284573,0.212094860403978,67.04,0.0164,汽车配件,0,0,0,0,0
20260423,20260424,20260427,20260424,20260427,300067.SZ,安诺其,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1129251700680272,-0.1129251700680272,7.35,7.35,t1_open,6.52,6.52,6.52,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.35,6.76,6.86,6.4,2095898.02,1385980.558,-2.2489,300067,染料涂料,上海,创业板,20100421,7.27,7.27,7.27,7.27,19.967,0.3467353460199361,19.967,0.0,0.0,19.967,323664.95,235304.419,3.4525,4.2623,1.79,8.485603493914834e-05,,,,,,,,839230.3153,,,,353095.26,53579.89,157089.22,196006.04,,,,0.0,,,0.0,53451184.65,22.72,40.03,6815506360.87,40.03,0.0,,,,,,,U,0.0,539730652.0,539730652.0,92500.0,92500.0,,,,,,7.27,4.85,1.0,0.0,3.0,0.2477025713900663,53.68,0.0164,染料涂料,0,0,0,0,0
