trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260303,20260304,20260305,20260304,20260305,600367.SH,红星发展,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0070016474464578,0.0070016474464578,24.28,24.28,open_t1,24.45,24.45,24.45,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,24.28,26.48,23.32,24.99,24.98,25.23,22.82,665495.38,1579999.799,-2.1609,600367,化工原料,贵州,主板,20010320,25.17,25.91,24.65,25.91,10.0212,2.350923674373026,10.0212,0.5359595522964113,0.3147698957931293,9.70643010420687,1044517.2,2653755.24,32.4411,48.1553,3.49,3.776233711742007e-06,,,,,,,,883870.1671,,,,414150.45,52844.75,195527.93,218622.52,,3.0,5.0,1.0,5.0,3.0,0.0,-29546400.14,-0.91,20.87,8342325145.62,20.87,0.0,,,,,,,U,5.0,11505957.0,11505957.0,130131.0,145634.0,,,,,,25.91,21.2,1.0,0.0,1.4229351795001814,0.7020013802375361,36.831325,0.4401210427490234,化工原料,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,300332.SZ,天壕能源,12,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1542416452442159,-0.1542416452442159,7.78,7.78,open_t1,6.58,6.58,6.58,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.78,7.85,6.68,7.08,6.94,7.06,6.4,1667181.35,1104163.41,-7.0621,300332,供气供热,北京,创业板,20120628,6.25,7.24,6.25,7.24,20.0663,0.343676867793585,20.0663,2.880612845303868,2.880612845303868,17.185687154696133,1768105.75,1210121.4,21.3037,25.7026,5.06,1.6582055321061176e-05,,,,,,,,626348.9115,,,,414150.45,52844.75,195527.93,218622.52,,23.0,1.0,1.0,1.0,23.0,0.0,69470610.96,3.95,24.29,6008844016.44,24.29,0.0,,,,,,,U,0.0,175866999.0,175866999.0,102806.0,102806.0,,,,,,7.24,4.82,1.0,0.0,2.345813372170887,0.6994188059085861,41.60241,1.0,供气供热,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,600028.SH,中国石化,13,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1320987654320986,-0.1320987654320986,8.1,8.1,open_t1,7.03,7.03,7.03,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,8.1,8.11,7.04,7.4,7.25,7.3,6.86,7647159.92,5376795.33,-5.0,600028,石油加工,北京,主板,20010808,7.15,7.82,7.15,7.82,9.9859,0.7118215166713696,9.9859,0.9412471867007672,0.9412471867007672,9.044652813299235,15024382.08,11427389.931,1.5856,10.7099,4.16,8.738565902009213e-07,,,,,,,,94563752.1216,,,,414150.45,52844.75,195527.93,218622.52,,3.0,7.0,1.0,7.0,3.0,0.0,-2227512853.17,-11.81,24.44,740964357432.5,24.44,0.0,,,,,,,U,11.0,202873579.0,202873579.0,130059.0,142738.0,,,,,,7.82,6.4,1.0,0.0,1.4438600486289463,0.6607122786890476,51.771084,0.2566570212508551,石油加工,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,600635.SH,大众公用,14,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0515603799185888,-0.0515603799185888,7.37,7.37,open_t1,6.99,6.99,6.99,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.37,7.38,6.45,6.93,6.88,7.35,6.55,3181080.09,2190986.181,0.8658,600635,供气供热,上海,主板,19930304,6.4,6.91,6.39,6.91,10.0318,0.6263710364582389,10.0318,0.8301788712011585,0.8142138929088275,9.217586107091174,2906114.33,1976911.155,12.0147,16.4204,5.93,5.074481963758255e-06,,,,,,,,2040132.3604,,,,414150.45,52844.75,195527.93,218622.52,,23.0,1.0,1.0,1.0,23.0,0.0,,,,,,0.0,,,,,,,U,2.0,191404236.0,191404236.0,95949.0,101519.0,,,,,,6.91,5.65,1.0,0.0,1.687611483317301,0.6453003805905135,47.0,1.0,供气供热,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,600871.SH,石化油服,15,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,-0.0655737704918031,-0.0655737704918031,4.27,4.27,weak_daily_proxy,3.99,3.99,3.99,raw_train_pool,0.95,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.27,4.27,3.58,4.27,4.16,4.42,3.86,10355598.47,4185534.904,-6.5574,600871,石油开采,北京,主板,19950411,3.88,3.88,3.88,3.88,9.915,0.3554741181859826,9.915,0.0,0.0,9.914999999999996,458378.28,177850.773,0.3384,1.626,0.12,5.5748984571464304e-05,,,,,,,,7355333.7832,,,,414150.45,52844.75,195527.93,218622.52,,20.0,2.0,1.0,2.0,20.0,0.0,-4218545.0,-0.42,16.96,52562407921.88,16.96,0.0,,,,,,,U,0.0,470246579.0,470246579.0,92502.0,92502.0,,,,,,3.88,3.18,1.0,0.0,2.506193093314872,0.6282973883051559,88.204819,0.8746272018253463,石油开采,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,600714.SH,金瑞矿业,16,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1328571428571427,0.1328571428571427,21.0,21.0,open_t1,23.79,23.79,23.79,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,21.0,23.84,19.57,22.81,22.2,24.58,20.65,580617.82,1308159.172,4.2964,600714,化工原料,青海,主板,19960606,21.74,21.74,21.59,21.74,10.0202,1.972740966588628,10.0202,0.0760363385464574,0.0,10.0202,266529.21,579395.968,9.2488,14.2792,1.66,1.7294217691207685e-05,,,,,,,,626495.2175,,,,414150.45,52844.75,195527.93,218622.52,,3.0,5.0,1.0,5.0,3.0,0.0,33427274.28,5.06,30.29,6264952175.02,30.29,0.0,,,,,,,U,2.0,9987356.0,9987356.0,92502.0,93341.0,,,,,,21.74,17.78,1.0,0.0,1.588774503438426,0.6136450902059285,66.253012,0.4401210427490234,化工原料,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,002490.SZ,山东墨龙,17,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,0.0836177474402728,0.0836177474402728,11.72,11.72,weak_daily_proxy,12.7,12.7,12.7,raw_train_pool,0.95,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,11.72,11.72,11.26,11.72,11.89,12.89,11.89,1116229.77,1409146.808,8.3618,2490,化工机械,山东,主板,20101021,10.65,10.65,10.65,10.65,10.0207,0.9663632981571044,10.0207,0.0,0.0,10.0207,42131.0,44869.515,0.7777,1.3764,0.08,0.0002233298042111,,,,,,,,849708.546,,,,414150.45,52844.75,195527.93,218622.52,,,,0.0,,,0.0,38766588.68,11.71,23.52,5769339300.0,23.52,0.0,,,,,,,U,0.0,421451385.0,421451385.0,92500.0,92500.0,,,,,,10.65,8.71,1.0,0.0,2.2296091855353763,0.5824966792696609,81.939759,0.08,化工机械,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,600026.SH,中远海能,18,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0004001600640255,-0.0004001600640255,24.99,24.99,open_t1,24.98,24.98,24.98,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,24.99,24.99,22.41,23.79,23.07,26.04,22.41,2210334.48,5381331.235,5.0021,600026,水运,上海,主板,20020523,24.45,24.9,23.5,24.9,9.9823,2.267284630723983,9.9823,0.6174787148594372,0.198475301204819,9.783824698795184,1331934.68,3256713.339,3.8332,10.5818,1.01,3.0651454275877856e-06,,,,,,,,13608399.8891,,,,414150.45,52844.75,195527.93,218622.52,,8.0,3.0,1.0,3.0,8.0,0.0,-577090186.11,-7.17,30.53,86521932235.5,30.53,0.0,,,,,,,U,2.0,458159726.0,458159726.0,95421.0,95603.0,,,,,,24.9,20.38,1.0,0.0,1.8329414382680724,0.4942849421973233,58.783133,0.7030854212758787,水运,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,601975.SH,招商南油,19,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0851851851851851,-0.0851851851851851,5.4,5.4,open_t1,4.94,4.94,4.94,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.4,5.4,4.57,5.22,5.22,5.32,4.78,9167754.94,4550467.584,-5.364,601975,水运,江苏,主板,20190108,4.97,4.97,4.8,4.97,9.9558,0.4536409938114971,9.9558,0.3747456740442654,0.0,9.9558,3418902.68,1696385.767,7.3048,10.5511,0.72,5.868830188080681e-06,,,,,,,,2326131.305,,,,414150.45,52844.75,195527.93,218622.52,,8.0,3.0,1.0,3.0,8.0,0.0,-185763145.61,-3.91,35.04,23261313049.66,35.04,0.0,,,,,,,U,2.0,558431486.0,558431486.0,92500.0,94037.0,,,,,,4.97,4.07,1.0,0.0,1.8875700810136613,0.481608165171642,65.457831,0.7030854212758787,水运,0,0,0,0,0
20260303,20260304,20260305,20260304,20260305,000554.SZ,泰山石油,20,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0871751886001676,-0.0871751886001676,11.93,11.93,open_t1,10.89,10.89,10.89,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,11.93,11.94,10.42,11.62,11.44,11.6,10.47,1246574.88,1371670.597,-6.2823,554,石油贸易,山东,主板,19931215,10.85,10.85,10.74,10.85,10.0406,0.9827364454830354,10.0406,0.1119323502304141,0.0,10.040599999999998,221172.58,239850.994,6.0987,6.0987,0.45,4.186182359536104e-05,,,,,,,,521660.75,,,,414150.45,52844.75,195527.93,218622.52,,3.0,8.0,1.0,8.0,3.0,0.0,45694582.94,8.44,28.78,3934787187.45,28.78,0.0,,,,,,,U,1.0,173262565.0,173262565.0,92500.0,93115.0,,,,,,10.85,8.87,1.0,0.0,1.84439446125778,0.4785936974152483,72.13253,0.1869133379015616,石油贸易,0,0,0,0,0
