trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,up_limit_t1,down_limit_t1,open_times_t1
20260616,20260617,20260618,000736.SZ,中交发展,28,0.629308976224625,73.885594,0.005,全国地产,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,4.59,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,40213404.0,40213404.0,93715.0,93715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,3.78,0.0,,,1.0,1.0,0.0,2.056941482643354,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.59,4.59,4.36,4.39,301594.3,133958.3082,-4.9784,5.08,4.16,
20260616,20260617,20260618,001387.SZ,雪祺电气,29,0.6362518307314056,68.425848,0.005,家用电器,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,12.72,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,30237221.0,30237221.0,104936.0,104936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91,10.57,0.0,,,0.0,1.0,0.0,2.042815380532192,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.72,13.65,12.5,13.07,213159.62,281571.959,1.2393,14.2,11.62,
20260616,20260617,20260618,000541.SZ,佛山照明,30,0.6197626203768473,75.239406,0.005,家用电器,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,5.24,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,1.0,13271808.0,13271808.0,93633.0,94109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,4.35,0.0,,,0.0,1.0,0.0,1.5187926499551725,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.24,5.3,5.12,5.12,392251.53,202477.7151,-3.5782,5.84,4.78,
20260616,20260617,20260618,000012.SZ,南  玻Ａ,31,0.6210056032837099,71.006356,0.0286971475346954,玻璃,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,4.55,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,93956458.0,93956458.0,93751.0,93751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,3.7,1.0,9.0,5.0,0.0,1.0,0.0,2.383040715042129,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.55,4.75,4.42,4.63,1726157.05,798194.41812,2.4336,4.97,4.07,
20260616,20260617,20260618,002047.SZ,宝鹰股份,32,0.6125496478902531,71.019068,0.005,装修装饰,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,4.82,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,35840790.0,35840790.0,93054.0,93054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,3.74,0.0,,,0.0,1.0,0.0,2.0507499370535527,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.82,5.04,4.69,4.73,1061983.18,515980.65403,3.2751,5.04,4.12,
20260616,20260617,20260618,002160.SZ,常铝股份,33,0.6176055983435992,65.78178,0.1643756982954915,铝,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,186220793.0,186220793.0,92500.0,92500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,3.75,1.0,5.0,6.0,0.0,1.0,0.0,2.51368541326273,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.05,5.05,4.77,4.78,1306394.92,643035.96253,4.1394,5.05,4.13,
20260616,20260617,20260618,000029.SZ,深深房Ａ,34,0.6095028161224573,70.180085,0.005,区域地产,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,27.96,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,59295858.0,59295858.0,103257.0,103257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.62,22.6,0.0,,,0.0,1.0,0.0,2.083961906560553,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,27.96,28.8,27.09,28.57,135857.14,384392.60723,3.4395,30.38,24.86,
20260616,20260617,20260618,000791.SZ,甘肃能源,35,0.604864271846478,67.980932,0.005,水力发电,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,9.39,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,85836473.0,85836473.0,93430.0,93430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,7.6,0.0,,,0.0,1.0,0.0,2.1215429571069446,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.39,9.78,9.12,9.22,1057753.35,994769.72007,-0.6466,10.21,8.35,
20260616,20260617,20260618,001266.SZ,宏英智能,36,0.608574798181242,64.364406,0.005,电器仪表,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,51.28,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,46862481.0,46862481.0,130106.0,130106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.16,41.04,0.0,,,0.0,1.0,0.0,2.066356460360481,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,51.28,52.87,50.48,50.82,65915.12,338828.88716,1.3158,55.18,45.14,
20260616,20260617,20260618,600615.SH,鑫源智造,37,0.6133353111884454,75.612288,0.1643756982954915,铝,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,10.04,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,2.0,826292.0,826292.0,130833.0,145509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04,8.22,1.0,5.0,6.0,0.0,1.0,0.0,1.5845033484749598,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,10.04,11.04,9.8,11.04,146655.12,151346.554,9.9602,11.04,9.04,1.0
20260616,20260617,20260618,000679.SZ,大连友谊,38,0.5926367707233284,64.116525,0.005,百货,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,6.81,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,34995177.0,34995177.0,131318.0,131318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,5.46,0.0,,,0.0,1.0,0.0,2.0495525637110106,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,6.81,7.35,6.7,7.35,224879.11,157769.15552,10.0299,7.35,6.01,0.0
20260616,20260617,20260618,600052.SH,东望时代,39,0.592513796272976,63.684322,0.0082,供气供热,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,4.03,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,28070454.0,28070454.0,141031.0,141031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,3.29,0.0,,,0.0,1.0,0.0,2.039747276038409,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.03,4.04,3.83,3.94,283171.1,110613.082,-1.99,4.42,3.62,
20260616,20260617,20260618,600500.SH,中化国际,40,0.5899090106110867,63.951271,0.005,塑料,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,9.46,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,267712445.0,267712445.0,93003.0,93003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,7.42,0.0,,,0.0,1.0,0.0,2.3790761791858595,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.46,9.85,8.74,9.2,5885757.6,5478953.506,1.5453,9.97,8.15,
20260616,20260617,20260618,002774.SZ,快意电梯,41,0.6145169748337278,76.057203,0.005,运输设备,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,12.05,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,1.0,3241794.0,3241794.0,144642.0,145633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02,9.84,0.0,,,0.0,1.0,0.0,1.5045903240816003,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.05,13.21,11.91,12.34,197087.0,248845.729,2.6622,13.22,10.82,
20260616,20260617,20260618,000777.SZ,中核科技,42,0.5843292948428274,64.129237,0.005,机械基件,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,312780405.0,312780405.0,92500.0,92500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87,16.25,0.0,,,0.0,1.0,0.0,2.442891628932699,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,21.86,21.86,20.72,21.86,791286.22,1701761.98332,10.0151,21.86,17.88,2.0
20260616,20260617,20260618,002989.SZ,中天精装,43,0.5856188358057609,61.42161,0.005,装修装饰,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,31.67,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,0.0,60873744.0,60873744.0,102309.0,102309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.88,25.26,0.0,,,0.0,1.0,0.0,2.086196165771293,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,31.67,33.97,31.17,33.97,221952.92,739530.53086,10.0065,33.97,27.79,17.0
20260616,20260617,20260618,002585.SZ,双星新材,44,0.5809570156345643,60.646186,0.005,塑料,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,13.56,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,1.0,210888901.0,210888901.0,93027.0,93133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.01,11.47,0.0,,,0.0,1.0,0.0,1.7986150263719902,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,13.56,15.18,13.52,14.86,2890014.51,4255695.58253,6.0671,15.41,12.61,
20260616,20260617,20260618,002484.SZ,江海股份,45,0.5332036450739238,62.114406,0.4181999999999999,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,97.12,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,14.0,22771980.0,22771980.0,102309.0,144700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,78.06,1.0,1.0,18.0,0.0,1.0,0.0,1.3489113954124552,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,97.12,104.94,97.01,104.93,613006.97,6259376.65704,9.9895,104.94,85.86,
20260616,20260617,20260618,002141.SZ,贤丰控股,46,0.5109913395463194,66.875,0.005,农业综合,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,3.97,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,8.0,19829664.0,19829664.0,100303.0,135703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,3.19,0.0,,,0.0,1.0,0.0,1.139189571429455,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,3.97,4.28,3.9,4.28,1661508.94,687193.16108,10.0257,4.28,3.5,6.0
20260616,20260617,20260618,002303.SZ,美盈森,47,0.5493498475945398,65.175848,0.005,造纸,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,3.61,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,4.0,3626896.0,3626896.0,144218.0,145557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,2.98,0.0,,,0.0,1.0,0.0,1.2051356218347804,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,3.61,3.85,3.57,3.83,1054104.08,395990.89684,5.2198,4.0,3.28,
20260616,20260617,20260618,002080.SZ,中材科技,48,0.4624610960206274,65.381356,0.0318971475346954,玻璃,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,76.26,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,11.0,14906832.0,14906832.0,103939.0,144551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.92,61.3,1.0,9.0,5.0,0.0,1.0,0.0,1.3544411489163015,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,76.26,82.41,75.76,82.41,825743.46,6698619.78508,9.9973,82.41,67.43,47.0
20260616,20260617,20260618,600228.SH,返利科技,49,0.4898943755660276,63.955508,0.005,互联网,FULLY_READY,1,1,0,weak_missing_opening_auction_truth,,,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,20.0,858996.0,858996.0,131218.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92,7.3,0.0,,,1.0,1.0,0.0,1.048835371057489,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,,,,,,,,9.81,8.03,
20260616,20260617,20260618,600703.SH,三安光电,50,0.3298253187334598,59.095339,0.1227210461403112,半导体,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,16.96,t_daily_open_proxy,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,27673635603,1,4ab8f4ba896933e445918c416585c4d10a1bed8b,2026-06-17T07:42:43Z,U,55.0,,,103228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84,13.78,1.0,6.0,5.0,0.0,1.0,0.0,1.2678571428571428,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,16.96,17.43,16.79,17.16,3531050.61,6027254.927,1.9002,18.52,15.16,
