trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260409,20260410,20260413,603808.SH,歌力思,11,FULLY_READY,1,1,1,strong_open_tradable,11.31,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,11.31,12.5,10.22,,603808,服饰,深圳,主板,20150422,10.26,11.36,10.21,11.36,9.971,10.32999608987824,0.09971,0.1113262764084505,0.1064860035211267,-0.0067760035211268,158197.5,171091.642,4.2861,9.6727,1.7,5.827870890385166e-07,0.0471074652682364,0.0370488714189128,0.0470847428499389,0.0636510169251199,0.0259826247336938,-0.1178278688524591,0.1908952364360918,0.1050583657587549,0.0706880301602261,0.09021113243762,0.101232394366197,0.1113262764084505,419289.5094,,,,259318.26,53217.33,112160.16,147158.1,,,,0.0,,,0.0,,,,,,0.0,,U,0.0,59803811.0,59803811.0,103025.0,103025.0,,,,,,11.36,9.3,1.0,0.0,2.0573901388923863,0.159747308503812,77.833333,0.01,服饰,1,0,0,0
20260409,20260410,20260413,002636.SZ,金安国纪,12,FULLY_READY,1,1,1,strong_open_tradable,38.11,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,38.11,40.91,33.47,,2636,元器件,上海,主板,20111125,33.85,37.19,33.72,37.19,9.997,33.81001300035456,0.09997,0.1026323178273729,0.098787303038451,0.0011826969615487,629186.42,2294791.92,8.6866,25.4055,1.3,4.3563862644243586e-08,0.06465436682834,0.0560635920594717,0.0609945733450262,0.0831294118842277,0.0276692644701818,-0.1905172413793102,0.2791810791945183,0.1691292046526249,0.1832643970728602,0.1843949044585986,0.093304651788115,0.1026323178273729,2707432.0,,,,259318.26,53217.33,112160.16,147158.1,,8.0,1.0,1.0,1.0,8.0,0.0,252245946.14,4.48,18.41,26937290358.23,18.41,0.0,,U,12.0,51716414.0,51716414.0,95312.0,144057.0,,,,,,37.19,30.43,1.0,0.0,1.376552224846044,0.1168010286452672,56.888889,0.8363999999999999,元器件,1,0,0,0
20260409,20260410,20260413,600594.SH,益佰制药,13,FULLY_READY,1,1,1,strong_open_tradable,4.87,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.87,5.57,4.55,,600594,中成药,贵州,主板,20040323,4.61,5.06,4.61,5.06,10.0,4.6,0.1,0.0978260869565215,0.0978260869565215,0.0021739130434784,761849.54,377500.878,9.6202,12.562,0.47,2.649000461397603e-07,0.0724889705817119,0.0577739965410072,0.0511273172826879,0.0746017723001254,0.0265182565622045,-0.1374999999999999,0.2151455738448924,0.0099800399201597,0.1605504587155961,0.3602150537634407,0.0889328063241105,0.0978260869565215,400715.2644,,,,259318.26,53217.33,112160.16,147158.1,,2.0,7.0,1.0,7.0,2.0,0.0,,,,,,0.0,,U,0.0,111755392.0,111755392.0,93336.0,93336.0,,,,,,5.06,4.14,1.0,0.0,2.357244962513394,0.1618950905668647,58.833333,0.1736599148755986,中成药,1,0,0,0
20260409,20260410,20260413,603216.SH,梦天家居,14,FULLY_READY,1,1,1,strong_open_tradable,36.52,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,36.52,40.17,32.87,,603216,家居用品,浙江,主板,20211215,33.33,36.52,32.5,36.52,10.0,33.2,0.1,0.1210843373493976,0.0960843373493977,0.0039156626506022,58640.95,205955.553,2.6333,9.7719,3.08,4.855416547083826e-07,0.0450747315650433,0.0363869605299155,0.0353236710248847,0.0472164292566338,0.0172081726312919,-0.1496875848954089,0.2022194285515856,0.1524140107289366,0.1168195718654434,0.1140939597315435,0.1100766703176342,0.1210843373493976,813263.88,,,,259318.26,53217.33,112160.16,147158.1,,2.0,9.0,1.0,9.0,2.0,0.0,,,,,,0.0,,U,0.0,83459338.0,83459338.0,130114.0,130114.0,,,,,,36.52,29.88,1.0,0.0,2.330090932661242,0.15393280609481,65.314815,0.0573942950693908,家居用品,1,0,0,0
20260409,20260410,20260413,002580.SZ,圣阳股份,15,FULLY_READY,1,1,1,strong_open_tradable,17.25,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,17.25,18.98,15.53,9.0,2580,电气设备,山东,主板,20110506,15.5,17.25,15.02,17.25,10.0128,15.67999360074464,0.100128,0.1422194457971014,0.1116071884057971,-0.0114791884057971,1136713.79,1824513.315,25.1297,32.7018,0.92,5.4879292563562365e-08,0.0738724473363626,0.0627854437196536,0.0518714268710394,0.0977074664763235,0.0299277955983839,-0.1628540305010893,0.2446532529705127,0.0720944686140458,-0.0604575163398692,0.1100386100386101,0.1292753623188406,0.1422194457971014,782924.0129,,,,259318.26,53217.33,112160.16,147158.1,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,U,0.0,163689631.0,163689631.0,134148.0,134148.0,,,,,,17.25,14.11,1.0,0.0,2.407083144054708,0.2118901839626254,35.722222,0.2454420922806225,电气设备,0,0,0,0
20260409,20260410,20260413,002947.SZ,恒铭达,16,FULLY_READY,1,1,1,strong_open_tradable,68.8,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,68.8,71.87,58.81,,2947,元器件,江苏,主板,20190201,58.5,65.34,58.01,65.34,10.0,59.4,0.1,0.1234006734006735,0.1151515151515152,-0.0151515151515151,309214.77,1984812.056,16.052,18.9232,2.8,5.0382604084706353e-08,0.0479322450010082,0.0438927320776002,0.0339553382650177,0.0589517195248446,0.0119370793357313,-0.0395587675922404,0.0854511851929894,0.1993392070484583,0.2575057736720554,0.2589595375722544,0.1121824303642486,0.1234006734006735,1674071.8014,,,,259318.26,53217.33,112160.16,147158.1,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,U,11.0,23595580.0,23595580.0,95606.0,144718.0,,,,,,65.34,53.46,1.0,0.0,1.355976599553381,0.1020262949541187,48.0,0.83,元器件,1,0,0,0
20260409,20260410,20260413,603507.SH,振江股份,17,FULLY_READY,1,1,1,strong_open_tradable,46.22,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,46.22,50.83,41.59,,603507,电气设备,江苏,主板,20171106,42.0,46.21,41.9,46.21,9.9976,42.01000749107253,0.099976,0.1025946020341918,0.1002142168361826,-0.0002382168361825,177322.25,786937.687,9.7552,13.0633,1.32,1.2704436660179932e-07,0.042046606458548,0.0403674025173622,0.0398300805467623,0.0665437163821696,0.0103089338712762,-0.0686094538779255,0.118748468295964,0.0971035137701805,0.1188861985472156,0.1946742502585314,0.0932698550097382,0.1025946020341918,851656.3396,,,,259318.26,53217.33,112160.16,147158.1,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,U,0.0,96323959.0,96323959.0,132841.0,132841.0,,,,,,46.21,37.81,1.0,0.0,2.34243633964522,0.1448970799388093,54.648148,0.2454420922806225,电气设备,1,0,0,0
20260409,20260410,20260413,605189.SH,富春染织,18,FULLY_READY,1,1,1,strong_open_tradable,16.49,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,16.49,17.62,14.42,,605189,纺织,安徽,主板,20210528,16.02,16.02,15.9,16.02,10.0275,14.559996364545228,0.100275,0.0082417602996254,0.0,0.1002749999999999,88756.01,142117.965,4.5732,14.0919,2.14,7.05575822169984e-07,0.0470707725087651,0.0388255428715564,0.0378155480428503,0.053161897986912,0.010499830929804,-0.1460296096904441,0.1943449886630985,0.1086505190311419,0.0853658536585366,0.1583514099783081,0.0074906367041198,0.0082417602996254,310912.453,,,,259318.26,53217.33,112160.16,147158.1,,,,0.0,,,0.0,12172512.86,8.57,41.36,3109124529.72,41.36,0.0,,U,1.0,62907047.0,62907047.0,93000.0,93209.0,,,,,,16.02,13.1,1.0,0.0,1.5603681287909876,0.1329701639075945,63.055556,0.0164,纺织,1,0,0,0
20260409,20260410,20260413,002635.SZ,安洁科技,19,FULLY_READY,1,1,1,strong_open_tradable,15.6,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,15.6,17.33,14.18,,2635,元器件,江苏,主板,20111125,14.12,15.75,14.04,15.75,9.986,14.320004364191805,0.09986,0.1194133714285715,0.113826780952381,-0.0139667809523809,367507.76,556980.717,9.2915,11.9409,2.1,1.792880739891037e-07,0.0457484851726096,0.0402226345534077,0.04257581716789,0.062059724435417,0.0265184635133081,-0.1672088484059856,0.2363031290871838,0.1462882096069868,0.1330935251798561,0.1217948717948718,0.1085714285714286,0.1194133714285715,1039006.6722,,,,259318.26,53217.33,112160.16,147158.1,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,U,0.0,98272928.0,98272928.0,131921.0,131921.0,,,,,,15.75,12.89,1.0,0.0,2.3443066485726387,0.0393489678034518,59.388889,0.83,元器件,1,0,0,0
20260409,20260410,20260413,002107.SZ,沃华医药,20,FULLY_READY,1,1,1,strong_open_tradable,7.77,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,7.77,8.42,6.89,,2107,中成药,山东,主板,20070124,6.92,7.65,6.85,7.65,10.0719,6.950002680066393,0.1007189999999999,0.1151078692810458,0.1050359307189543,-0.0043169307189542,531222.91,399872.583,9.297,18.8881,1.76,2.518777337630072e-07,0.0441400793509986,0.0366119076428263,0.0376716571616759,0.0506984930881953,0.0169828708824251,-0.1194690265486726,0.1741235545927737,0.0625,0.1333333333333333,0.2200956937799043,0.1045751633986929,0.1151078692810458,441565.344,,,,259318.26,53217.33,112160.16,147158.1,,2.0,7.0,1.0,7.0,2.0,0.0,,,,,,0.0,,U,1.0,56303663.0,56303663.0,93327.0,93821.0,,,,,,7.65,6.26,1.0,0.0,1.8040312562976983,0.1260709712891491,53.685185,0.1736599148755986,中成药,1,0,0,0
20260409,20260410,20260413,002025.SZ,航天电器,21,FULLY_READY,1,1,1,strong_open_tradable,76.66,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,76.66,86.04,70.4,,2025,元器件,贵州,主板,20040726,70.39,78.22,70.39,78.22,9.9986,71.10999594540294,0.0999859999999999,0.1101111017642546,0.1101111017642546,-0.0101251017642546,268439.08,2045586.295,5.9144,9.4619,0.92,4.8878896111298015e-08,0.0665123220182531,0.0590652890178075,0.0550413603818358,0.0808387742203145,0.0236928053491698,-0.095763723150358,0.1744978888813637,0.1723621103117505,0.1965733516903778,0.2019053472649048,0.1001022756328304,0.1101111017642546,3562342.0781,,,,259318.26,53217.33,112160.16,147158.1,,8.0,1.0,1.0,1.0,8.0,0.0,-30359999.67,-0.44,25.06,35501813007.78,25.06,0.0,,U,0.0,173686884.0,173686884.0,95248.0,95248.0,,,,,,78.22,64.0,1.0,0.0,2.4166769095458784,0.0572855599484114,51.092593,0.8363999999999999,元器件,1,0,0,0
20260409,20260410,20260413,600330.SH,天通股份,22,FULLY_READY,1,1,1,strong_open_tradable,20.6,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,20.6,21.67,17.73,,600330,专用机械,浙江,主板,20010118,17.63,19.7,17.63,19.7,9.9944,17.91000269104609,0.099944,0.1155778720812183,0.1155778720812183,-0.0156338720812182,1004146.83,1881494.933,8.1411,10.0379,0.77,5.3119462745850516e-08,0.047680993643941,0.0485770644218835,0.0513280342124822,0.0741170517512331,0.028352001369756,-0.2084418968212611,0.2881219324034993,0.1803475134811263,0.2071078431372548,0.1846061334936861,0.1050761421319797,0.1155778720812183,2429865.7995,,,,259318.26,53217.33,112160.16,147158.1,,4.0,4.0,1.0,4.0,4.0,0.0,,,,,,0.0,,U,0.0,311072672.0,311072672.0,95441.0,95441.0,,,,,,19.7,16.12,1.0,0.0,2.5485178294357493,0.1047562355132936,50.240741,0.4258611773793213,专用机械,1,0,0,0
20260409,20260410,20260413,002962.SZ,五方光电,23,FULLY_READY,1,1,1,strong_open_tradable,16.29,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,16.29,16.91,13.83,0.0,2962,元器件,湖北,主板,20190917,14.16,15.37,14.0,15.37,10.0215,13.969996773357934,0.100215,0.0980673096942094,0.0866141932335718,0.0136008067664281,161794.28,245213.584,7.7345,8.9697,4.4,4.086845368240285e-07,0.0444603226960739,0.0362432552920298,0.0362143311843571,0.0411161618874301,0.0210627351745739,-0.1490722968650032,0.2063493632239343,0.1478715459297983,0.1161946259985475,0.0923951670220326,0.0891346779440468,0.0980673096942094,448289.646,,,,259318.26,53217.33,112160.16,147158.1,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,U,0.0,50653249.0,50653249.0,93624.0,93624.0,,,,,,15.37,12.57,1.0,0.0,2.2986088920898475,0.0370902276809499,56.5,0.83,元器件,0,0,0,0
20260409,20260410,20260413,603757.SH,大元泵业,24,FULLY_READY,1,1,1,strong_open_tradable,53.0,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,53.0,59.58,48.74,,603757,机械基件,浙江,主板,20170711,48.88,54.16,48.09,54.16,9.9919,49.23998949013517,0.099919,0.123273787481536,0.1072299172821269,-0.0073109172821267,291444.04,1495413.25,15.6231,35.9367,1.84,6.681698186103406e-08,0.0440888426872245,0.0546823325343745,0.0560515495016863,0.0857312446336826,0.0361555693521634,-0.1846309403437817,0.2768380591976315,0.2100089365504915,0.2898309121219335,0.2275611967361741,0.1120753323485966,0.123273787481536,1010339.9547,,,,259318.26,53217.33,112160.16,147158.1,,3.0,5.0,1.0,5.0,3.0,0.0,92693317.08,2.91,21.79,10103399547.44,21.79,0.0,,U,2.0,33118840.0,33118840.0,132253.0,133335.0,,,,,,54.16,44.32,1.0,0.0,1.6151155023251176,0.0938989888806771,55.12963,0.3351513965909831,机械基件,1,0,0,0
20260409,20260410,20260413,002342.SZ,巨力索具,25,FULLY_READY,1,1,1,strong_open_tradable,16.0,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,16.0,17.15,14.03,,2342,机械基件,河北,主板,20100126,14.5,15.59,14.5,15.59,10.0212,14.169996327980426,0.100212,0.0769230968569595,0.0769230968569595,0.0232889031430403,2726426.52,4158828.045,28.5582,39.4865,1.49,2.4096211460457252e-08,0.0700810584950472,0.0572217760621646,0.0549905737075701,0.07343714264772,0.0197090949079147,-0.1923890063424946,0.2670886749579795,0.2104037267080745,0.0932678821879382,0.2980849292256453,0.0699166132135984,0.0769230968569595,1496640.0,,,,259318.26,53217.33,112160.16,147158.1,,3.0,5.0,1.0,5.0,3.0,0.0,197251310.06,4.74,22.02,14883617100.0,22.02,0.0,,U,5.0,207131858.0,207131858.0,94227.0,131927.0,,,,,,15.59,12.75,1.0,0.0,1.6154387164890114,0.1573753981571784,30.018519,0.3351513965909831,机械基件,1,0,0,0
