trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260717,20260720,20260721,20260720,20260721,002432.SZ,九安医疗,1,0.2682339237188749,62.8362,0.0164,医疗器械,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,,75.05,,0,missing_entry_reference,79.75,79.75,,,,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,87.12,87.12,71.55,72.5,20260721,75.05,79.75,73.27,72.5,604422.47,4717447.618,10.0,75.05,166352602.85,65.25,75.05,1
20260717,20260720,20260721,20260720,20260721,603118.SH,共进股份,2,0.2330453802673352,66.3977,0.0164,通信设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,,13.13,,0,missing_entry_reference,14.93,14.93,,,,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,16.45,16.45,13.47,13.57,20260721,13.13,14.93,12.73,13.57,1333155.17,1852146.213,10.0221,13.13,67534155.0,12.21,13.13,1
20260717,20260720,20260721,20260720,20260721,600722.SH,金牛化工,4,0.1794876591348518,66.79382,0.0164,化学原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_gap_conservative,9.17,9.17,9.17,t_opening_auction,9.45,8.94,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,9.45,9.56,minute_1m_first_touch,1,take_profit_gap_conservative,9.01,9.01,0.03053435114503822,0.03053435114503822,-0.01744820065430741,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,9.17,9.38,8.83,9.38,20260721,9.56,9.56,8.44,9.38,1279999.1,1120406.359,-3.9446,9.56,29654164.0,8.44,9.56,1
20260717,20260720,20260721,20260720,20260721,002677.SZ,浙江美大,5,0.1776797373097046,50.785,0.01,厨卫电器,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,8.2,8.2,8.2,t_opening_auction,8.45,8.0,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.49,6.49,minute_1m_first_touch,1,stop_gap_at_open,6.44,6.44,-0.2085365853658535,-0.2085365853658535,-0.21463414634146327,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,8.2,8.2,7.16,7.16,20260721,6.49,6.7,6.44,7.16,93206.0,60381.11716,-10.0559,6.49,14303311.0,6.44,6.49,1
20260717,20260720,20260721,20260720,20260721,001258.SZ,立新能源,6,0.1706899452817208,55.98448,0.8363999999999999,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_gap_conservative,8.84,8.84,8.84,t_opening_auction,9.11,8.62,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,9.11,10.01,minute_1m_first_touch,1,take_profit_gap_conservative,10.01,10.01,0.030542986425339258,0.030542986425339258,0.13235294117647056,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,8.84,9.1,8.4,9.1,20260721,10.01,10.01,9.55,9.1,1589711.0,1579363.41743,10.0,10.01,99548449.0,8.19,10.01,1
20260717,20260720,20260721,20260720,20260721,600644.SH,乐山电力,7,0.1628098405083162,61.34942,0.83,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_gap_conservative,9.1,9.1,9.1,t_opening_auction,9.37,8.87,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,9.37,9.85,minute_1m_first_touch,1,take_profit_gap_conservative,9.64,9.64,0.029670329670329565,0.029670329670329565,0.059340659340659574,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,9.1,9.91,9.06,9.91,20260721,9.85,10.08,8.92,9.91,844981.19,802310.145,-2.7245,9.85,25366705.0,8.92,9.85,1
20260717,20260720,20260721,20260720,20260721,000676.SZ,智度股份,8,0.1621882847190088,58.70738,0.0164,广告营销,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,6.55,6.55,6.55,t_opening_auction,6.75,6.39,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.36,6.36,minute_1m_first_touch,1,stop_gap_at_open,6.92,6.92,-0.02900763358778624,-0.02900763358778624,0.05648854961832073,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,6.55,6.73,6.22,6.34,20260721,6.36,6.97,6.34,6.34,2830413.22,1941248.65249,9.1483,6.36,17059428.0,5.71,6.36,1
20260717,20260720,20260721,20260720,20260721,605011.SH,杭州热电,9,0.1489101362635649,51.39326,0.83,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_gap_conservative,18.48,18.48,18.48,t_opening_auction,19.03,18.02,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,19.03,19.17,minute_1m_first_touch,1,take_profit_gap_conservative,18.19,18.19,0.029761904761904656,0.029761904761904656,-0.015692640692640758,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,18.48,20.33,18.07,20.04,20260721,19.17,19.17,18.04,20.04,209150.84,381437.839,-9.2315,19.17,6316515.0,18.04,19.17,1
20260717,20260720,20260721,20260720,20260721,600992.SH,贵绳股份,10,0.1442774214416628,57.66468,0.01,通用设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,11.72,11.72,11.72,t_opening_auction,12.07,11.43,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,10.9,10.9,minute_1m_first_touch,1,stop_gap_at_open,9.93,9.93,-0.06996587030716728,-0.06996587030716728,-0.15273037542662127,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,11.72,11.73,10.88,11.03,20260721,10.9,10.9,9.93,11.03,260874.81,261841.852,-9.9728,10.9,5272330.0,9.93,10.9,1
20260717,20260720,20260721,20260720,20260721,600236.SH,桂冠电力,11,0.1441018833875631,56.93132,0.83,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_gap_conservative,10.95,10.95,10.95,t_opening_auction,11.28,10.68,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,11.28,11.68,minute_1m_first_touch,1,take_profit_gap_conservative,11.25,11.25,0.03013698630136985,0.03013698630136985,0.027397260273972712,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,29581322264,1,296c6c38f4881af3cb21a61c12b5f1f4b1d860b1,2026-07-17T12:45:23Z,09:20:00,09:24:50,10.95,11.68,10.74,11.68,20260721,11.68,11.79,10.65,11.68,750217.64,834644.023,-3.6815,11.68,22848416.0,10.51,11.68,1
