trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260424,20260427,20260428,20260427,20260428,600770.SH,综艺股份,1,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0172642762284196,0.0172642762284196,7.53,7.53,t1_open,7.66,7.66,7.66,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.53,6.71,7.66,6.62,1909438.47,1367820.503,10.0575,600770,综合类,江苏,主板,19961120,6.97,6.97,6.86,6.97,9.9369,0.6372921028810723,9.9369,0.1726053084648484,0.0,9.9369,903928.26,629803.807,6.9533,12.4481,2.64,1.5777770616111882e-05,,,,,,,,906100.0,,,,342890.48,53614.49,148065.7,194824.78,,,,0.0,,,0.0,56323916.01,5.99,28.77,9061000000.0,28.77,0.0,,,,,,,U,1.0,123578992.0,123578992.0,92502.0,93341.0,,,,,,6.97,5.71,1.0,0.0,1.8942027367079943,0.6717650409578042,59.966102,0.0164,综合类,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,603016.SH,新宏泰,3,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0340035965342487,-0.0340035965342487,61.17,61.17,t1_open,59.09,59.09,59.09,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,61.17,58.86,59.76,57.4,64799.87,379485.762,0.3908,603016,电气设备,江苏,主板,20160701,52.01,58.04,52.01,58.04,10.0076,5.272720665721865,10.0076,1.1436221226740182,1.1436221226740182,8.863977877325983,32656.02,184102.571,2.2041,4.8802,0.41,5.435882804700213e-05,,,,,,,,859920.64,,,,342890.48,53614.49,148065.7,194824.78,,6.0,1.0,1.0,1.0,6.0,0.0,,,,,,0.0,,,,,,,U,0.0,108581115.0,108581115.0,93543.0,93543.0,,,,,,58.04,47.48,1.0,0.0,2.596361238225713,0.4466359191353864,67.728814,0.83,电气设备,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,600527.SH,江南高纤,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0073260073260073,0.0073260073260073,2.73,2.73,t1_open,2.75,2.75,2.75,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,2.73,2.74,2.79,2.71,1224576.4,336694.617,-1.4337,600527,化纤,江苏,主板,20031127,2.48,2.75,2.46,2.75,10.0,0.25,10.0,1.16,1.08,8.92,1565035.8,420554.574,9.0373,12.8885,1.24,2.377812683116841e-05,,,,,,,,476234.2481,,,,342890.48,53614.49,148065.7,194824.78,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,34993860.0,34993860.0,94724.0,95218.0,,,,,,2.75,2.25,1.0,0.0,1.611626378858766,0.3400294568685362,63.389831,0.01,化纤,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,603318.SH,水发燃气,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1258169934640522,0.1258169934640522,12.24,12.24,t1_open,13.78,13.78,13.78,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.24,13.0,13.78,12.55,1408369.2,1883937.681,9.9761,603318,供气供热,辽宁,主板,20150424,11.39,11.39,11.39,11.39,10.0483,1.0309278350515465,10.0483,0.0,0.0,10.0483,161383.8,183816.148,3.5154,6.1457,0.32,5.4664947064389575e-05,,,,,,,,631772.7953,,,,342890.48,53614.49,148065.7,194824.78,,,,0.0,,,0.0,70498824.0,22.01,49.33,5228817824.36,49.33,0.0,,,,,,,U,0.0,119160129.0,119160129.0,92502.0,92502.0,,,,,,11.39,9.32,1.0,0.0,2.3801070732012253,0.265288303551028,62.084746,0.0164,供气供热,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,002812.SZ,恩捷股份,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0215603190428712,-0.0215603190428712,80.24,80.24,t1_open,78.51,78.51,78.51,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,80.24,80.86,81.25,76.77,470794.3,3688266.196,-2.8942,2812,电气设备,云南,主板,20160914,70.5,77.18,70.1,77.18,10.0057,7.012729767302399,10.0057,1.0095925887535648,0.952553459445453,9.053146540554549,659558.19,4946335.564,8.0174,11.6762,1.57,2.0228510319483043e-06,,,,,,,,7580093.981,,,,342890.48,53614.49,148065.7,194824.78,,6.0,1.0,1.0,1.0,6.0,0.0,781911096.78,15.81,34.02,63492672508.24,34.02,0.0,,,,,,,U,16.0,169518769.0,169518769.0,104021.0,132221.0,,,,,,77.18,63.14,1.0,0.0,1.849568858222752,0.2244952000353522,43.915254,0.8363999999999999,电气设备,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,002192.SZ,融捷股份,7,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0138155677861395,0.0138155677861395,89.03,89.03,t1_open,90.26,90.26,90.26,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,89.03,90.93,93.0,87.01,340129.6,3053408.561,-0.177,2192,小金属,广东,主板,20071205,78.97,86.28,78.0,86.28,9.9949,7.847274645517468,9.9949,1.0551433936022254,0.9315335999072788,9.06336640009272,296814.38,2477165.922,11.4548,15.4998,0.98,4.0348124892378526e-06,,,,,,,,2240305.0915,,,,342890.48,53614.49,148065.7,194824.78,,4.0,3.0,1.0,3.0,4.0,0.0,264431915.81,10.67,36.74,22356673257.84,36.74,0.0,,,,,,,U,2.0,155752656.0,155752656.0,104712.0,130330.0,,,,,,86.28,70.6,1.0,0.0,2.0801663488084783,0.2456555801003956,47.186441,0.5458931282264484,小金属,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,002990.SZ,盛视科技,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0374436385022544,-0.0374436385022544,51.01,51.01,t1_open,49.1,49.1,49.1,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,51.01,49.71,50.17,46.68,179858.5,868264.619,0.8214,2990,软件服务,深圳,主板,20200525,49.16,54.11,48.7,54.11,10.002,4.918196691510634,10.002,1.099996673442986,1.0064664572167814,8.995533542783221,216223.66,1105820.829,15.6663,24.5026,0.8,9.044864898271871e-06,,,,,,,,1416881.9187,,,,342890.48,53614.49,148065.7,194824.78,,,,0.0,,,0.0,11995892.82,0.34,30.01,7468184443.93,30.01,0.0,,,,,,,U,5.0,21726896.0,21726896.0,133954.0,140300.0,,,,,,54.11,44.27,1.0,0.0,1.2359729599512888,0.2710866954800903,57.813559,0.0164,软件服务,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,002795.SZ,永和智控,9,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.018058690744921,-0.018058690744921,8.86,8.86,t1_open,8.7,8.7,8.7,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,8.86,9.1,9.15,8.64,364898.92,321018.804,-4.2904,2795,机械基件,浙江,主板,20160428,8.09,8.86,8.0,8.86,10.0621,0.8009329150884552,10.0621,1.0737478555304734,0.9613788939051912,9.100721106094808,258377.36,222762.326,5.9475,8.3221,1.21,4.516966661588908e-05,,,,,,,,391335.0603,,,,342890.48,53614.49,148065.7,194824.78,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,52213822.0,52213822.0,95921.0,95921.0,,,,,,8.86,7.25,1.0,0.0,2.1665560723005743,0.2550849640726768,59.949153,0.01,机械基件,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,603967.SH,中创物流,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0692464358452138,-0.0692464358452138,14.73,14.73,t1_open,13.71,13.71,13.71,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.73,13.9,14.1,13.6,104860.0,144398.853,-2.0714,603967,仓储物流,山东,主板,20190429,14.08,14.73,13.92,14.73,10.0075,1.338178514649103,10.0075,0.6053004073319759,0.4857348947725732,9.521765105227429,113573.68,164893.199,3.2762,9.6457,4.02,6.069079901833914e-05,,,,,,,,510640.0638,,,,342890.48,53614.49,148065.7,194824.78,,3.0,4.0,1.0,4.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,100242069.0,100242069.0,93918.0,93918.0,,,,,,14.73,12.05,1.0,0.0,2.569760642917945,0.2002275763606074,62.694915,0.4258611773793213,仓储物流,0,0,0,0,0
20260424,20260427,20260428,20260427,20260428,603060.SH,国检集团,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0294117647058823,-0.0294117647058823,7.14,7.14,t1_open,6.93,6.93,6.93,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.14,6.81,6.95,6.75,418136.48,286848.207,-1.1412,603060,建筑工程,北京,主板,20161109,7.06,7.29,6.75,7.29,9.9548,0.6654617154124219,9.9548,0.8114666666666668,0.3456246913580253,9.609175308641976,563450.31,401338.918,7.0084,22.1876,6.01,2.4803973782577448e-05,,,,,,,,586087.561,,,,342890.48,53614.49,148065.7,194824.78,,,,0.0,,,0.0,-8941090.14,-1.67,31.98,5860875609.81,31.98,0.0,,,,,,,U,0.0,46239653.0,46239653.0,94336.0,94336.0,,,,,,7.29,5.97,1.0,0.0,2.1474991619694395,0.2130382092919531,63.542373,0.0164,建筑工程,0,0,0,0,0
