trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260622,20260623,20260624,20260623,20260624,603407.SH,长裕集团,1,0.769106270945118,72.615942,0.83,化工原料,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,79.53,,0,missing_entry_reference,90.55,90.55,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,82.32,82.32,79.85,82.32,20260624,79.53,90.55,79.11,86626.89,752364.077,9.9976,79.53,39582081.0,74.09,,0
20260622,20260623,20260624,20260623,20260624,603065.SH,宿迁联盛,2,0.7423410158576478,66.789855,0.83,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,17.0,17.0,17.0,t_opening_auction,19.55,16.15,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,18.4,17.88,minute_1m_time_exit,1,time_exit,18.3,18.3,0.08235294117647052,0.08235294117647052,0.07647058823529407,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,17.0,18.9,16.8,17.9,20260624,17.88,19.33,16.99,611741.4,1119940.078,2.2346,17.88,21945912.0,16.11,17.88,1
20260622,20260623,20260624,20260623,20260624,002312.SZ,川发龙蟒,3,0.7055767146304963,75.102898,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,9.82,9.82,9.82,t_opening_auction,11.29,9.33,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,9.62,9.5,minute_1m_time_exit,1,time_exit,9.88,9.88,-0.020366598778004175,-0.020366598778004175,0.006109979633401208,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,9.82,9.95,9.56,9.59,20260624,9.5,9.95,9.42,873950.99,847981.88726,3.024,9.5,11401900.0,8.63,9.5,1
20260622,20260623,20260624,20260623,20260624,000545.SZ,金浦钛业,4,0.7107287852829144,69.572464,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,2.71,2.71,2.71,t_opening_auction,3.12,2.57,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,2.57,2.69,minute_1m_first_touch,1,stop_loss_first_touch,2.66,2.66,-0.05166051660516613,-0.05166051660516613,-0.01845018450184499,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,2.71,2.91,2.66,2.83,20260624,2.69,2.79,2.55,1334638.78,349183.09379,-6.0071,2.69,16283559.92,2.55,2.69,1
20260622,20260623,20260624,20260623,20260624,002386.SZ,天原股份,5,0.7030002168259912,72.134782,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,6.05,6.05,6.05,t_opening_auction,6.96,5.75,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,6.0,5.99,minute_1m_time_exit,1,time_exit,6.09,6.09,-0.008264462809917328,-0.008264462809917328,0.006611570247933907,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,6.05,6.2,6.0,6.03,20260624,5.99,6.1,5.92,356727.53,214736.44774,0.995,5.99,2838661.0,5.43,5.99,1
20260622,20260623,20260624,20260623,20260624,002346.SZ,柘中股份,6,0.6858541849931407,79.102898,0.2129305886896606,电气设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,20.6,20.6,20.6,t_opening_auction,23.69,19.57,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,21.91,21.33,minute_1m_time_exit,1,time_exit,23.09,23.09,0.06359223300970873,0.06359223300970873,0.12087378640776691,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,20.6,22.15,20.6,21.48,20260624,21.33,23.17,21.16,155447.2,345843.215,7.4953,21.33,5061609.0,19.33,21.33,1
20260622,20260623,20260624,20260623,20260624,002167.SZ,东方锆业,7,0.6792319612283377,75.705797,0.2697465641132242,小金属,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,19.6,,0,missing_entry_reference,21.46,21.46,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,19.51,19.51,19.51,19.51,20260624,19.6,21.46,19.52,3014034.88,6178910.99563,9.9949,19.6,260962240.0,17.56,,0
20260622,20260623,20260624,20260623,20260624,000510.SZ,新金路,8,0.6837465763736723,66.963768,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,24.89,24.89,24.89,t_opening_auction,28.62,23.65,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,23.65,23.67,minute_1m_first_touch,1,stop_loss_first_touch,24.53,24.53,-0.04981920449979915,-0.04981920449979915,-0.0144636400160707,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,24.89,25.91,23.65,24.1,20260624,23.67,24.96,23.4,663168.0,1595234.5397,1.7842,23.67,26993268.0,21.69,23.67,1
20260622,20260623,20260624,20260623,20260624,600353.SH,旭光电子,9,0.6666190031296158,69.786957,0.3364528539722045,元器件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,48.74,48.74,48.74,t_opening_auction,56.05,46.3,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,50.39,48.87,minute_1m_time_exit,1,time_exit,52.9,52.9,0.033853098071399135,0.033853098071399135,0.08535084119819447,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,48.74,50.0,45.82,48.8,20260624,48.87,53.68,48.87,1004818.97,5169845.229,8.4016,48.87,82164154.0,43.92,48.87,1
20260622,20260623,20260624,20260623,20260624,603938.SH,三孚股份,10,0.6834229594623937,55.442029,0.83,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,64.14,64.14,64.14,t_opening_auction,73.76,60.93,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,69.8,66.2,minute_1m_time_exit,1,time_exit,71.63,71.63,0.08824446523230423,0.08824446523230423,0.11677580293108814,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,09:20:00,09:24:50,64.14,65.12,60.0,65.12,20260624,66.2,71.63,64.08,518462.26,3523391.161,9.9969,66.2,102888040.0,58.61,66.2,1
