trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2
20260818,20260819,20260820,20260819,20260820,600127.SH,金健米业,1,0.277459368180157,71.757143,0.4322611773793213,农产品加,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,09:30,tplus1_open_0930_v1,,8.14,,0,missing_entry_reference,8.6,8.6,,,,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,7.82,7.82,7.82,7.82,20260820,8.14,8.6,8.1,7.82,2785812.58,2357097.467,9.9744,8.14,315289729.0,7.04
20260818,20260819,20260820,20260819,20260820,603221.SH,爱丽家居,2,0.2771385135662351,54.6,0.01,家居用品,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,27.0,27.0,27.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,24.3,24.3,tplus1_open_0930,1,fixed_open_0930,28.6,28.6,-0.09999999999999998,-0.09999999999999998,0.059259259259259345,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,27.0,27.0,27.0,27.0,20260820,24.3,29.31,24.3,27.0,310177.65,822283.946,5.9259,24.3,202297500.0,24.3
20260818,20260819,20260820,20260819,20260820,000620.SZ,盈新发展,3,0.2493391654592907,62.717837,0.0164,房地产开发,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,3.25,3.25,3.25,t_opening_auction,,,09:30,tplus1_open_0930_v1,3.41,3.41,tplus1_open_0930,1,fixed_open_0930,3.25,3.25,0.04923076923076919,0.04923076923076919,0.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,3.25,3.7,3.18,3.54,20260820,3.41,3.44,3.24,3.54,5425861.4,1799052.78794,-8.1921,3.41,33580998.0,3.19
20260818,20260819,20260820,20260819,20260820,000998.SZ,隆平高科,4,0.2480524644454039,71.441834,0.83,种植业,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.45,9.45,9.45,t_opening_auction,,,09:30,tplus1_open_0930_v1,8.89,8.89,tplus1_open_0930,1,fixed_open_0930,8.84,8.84,-0.05925925925925912,-0.05925925925925912,-0.06455026455026447,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,9.45,9.9,8.86,9.1,20260820,8.89,9.15,8.44,9.1,960992.02,839161.52392,-2.8571,8.89,28235529.0,8.19
20260818,20260819,20260820,20260819,20260820,002041.SZ,登海种业,5,0.2477830908684563,54.645511,0.83,种植业,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.89,9.89,9.89,t_opening_auction,,,09:30,tplus1_open_0930_v1,9.6,9.6,tplus1_open_0930,1,fixed_open_0930,10.18,10.18,-0.02932254802831158,-0.02932254802831158,0.029322548028311246,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,9.89,10.56,9.68,9.9,20260820,9.6,10.34,9.32,9.9,781004.9,761130.6042,2.8283,9.6,26232960.0,8.91
20260818,20260819,20260820,20260819,20260820,002515.SZ,金字火腿,6,0.2476931342573106,62.281057,0.0164,食品加工,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,8.19,8.19,8.19,t_opening_auction,,,09:30,tplus1_open_0930_v1,8.23,8.23,tplus1_open_0930,1,fixed_open_0930,8.08,8.08,0.004884004884004867,0.004884004884004867,-0.013431013431013272,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,8.19,8.69,7.99,8.09,20260820,8.23,8.35,7.81,8.09,973506.36,786898.30743,-0.1236,8.23,3680464.23,7.28
20260818,20260819,20260820,20260819,20260820,600613.SH,神奇制药,7,0.2316945564216032,73.471429,0.3351513965909831,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,8.19,8.19,8.19,t_opening_auction,,,09:30,tplus1_open_0930_v1,8.56,8.56,tplus1_open_0930,1,fixed_open_0930,8.56,8.56,0.04517704517704524,0.04517704517704524,0.04517704517704524,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,8.19,8.54,7.38,7.78,20260820,8.56,8.56,8.5,7.78,601592.18,514941.963,10.0257,8.56,187251712.0,7.0
20260818,20260819,20260820,20260819,20260820,600536.SH,中国软件,8,0.2279887572189163,59.528571,0.01,IT服务Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,33.98,33.98,33.98,t_opening_auction,,,09:30,tplus1_open_0930_v1,34.16,34.16,tplus1_open_0930,1,fixed_open_0930,35.95,35.95,0.005297233666862633,0.005297233666862633,0.057975279576221395,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,33.98,37.19,33.98,34.66,20260820,34.16,36.97,34.16,34.66,672842.32,2408385.574,3.7219,34.16,42970820.0,31.19
20260818,20260819,20260820,20260819,20260820,600353.SH,旭光电子,9,0.2225515009206763,51.942857,0.0164,其他电子,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,36.52,36.52,36.52,t_opening_auction,,,09:30,tplus1_open_0930_v1,33.1,33.1,tplus1_open_0930,1,fixed_open_0930,34.8,34.8,-0.09364731653888292,-0.09364731653888292,-0.04709748083242071,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,36.52,38.1,33.79,33.79,20260820,33.1,37.17,32.52,33.79,1058794.46,3679069.458,2.9891,33.1,34328010.0,30.41
20260818,20260819,20260820,20260819,20260820,002025.SZ,航天电器,10,0.2205916608427515,63.479951,0.0164,军工电子,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,71.26,71.26,71.26,t_opening_auction,,,09:30,tplus1_open_0930_v1,63.62,63.62,tplus1_open_0930,1,fixed_open_0930,60.78,60.78,-0.10721302273365152,-0.10721302273365152,-0.14706707830479937,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,32133998359,1,210e14deeda4ef20efe67ed936b36f836f66141d,2026-08-18T11:55:25Z,09:20:00,09:24:50,71.26,71.5,64.51,64.51,20260820,63.62,64.5,60.1,64.51,248996.42,1541768.99168,-5.782,63.62,16846576.0,58.06
