trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2
20260729,20260730,20260731,20260730,20260731,002037.SZ,保利联合,1,0.2162673839377727,48.695895,0.83,化学制品,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,6.66,6.66,6.66,t_opening_auction,,,09:30,tplus1_open_0930_v1,6.52,6.52,tplus1_open_0930,1,fixed_open_0930,6.55,6.55,-0.021021021021021102,-0.021021021021021102,-0.016516516516516422,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,6.66,6.7,6.45,6.53,20260731,6.52,6.57,6.43,6.53,127597.5,83123.3725,0.3063,6.52,939532.0,5.88
20260729,20260730,20260731,20260730,20260731,002558.SZ,巨人网络,2,0.2156085481268146,60.542455,0.0164,游戏Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,28.15,28.15,28.15,t_opening_auction,,,09:30,tplus1_open_0930_v1,26.62,26.62,tplus1_open_0930,1,fixed_open_0930,29.28,29.28,-0.054351687388987435,-0.054351687388987435,0.04014209591474249,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,28.15,29.65,27.52,27.68,20260731,26.62,30.22,26.62,27.68,1471457.91,4231440.75937,5.7803,26.62,74272462.0,24.91
20260729,20260730,20260731,20260730,20260731,002141.SZ,贤丰控股,4,0.210527244057766,55.402562,0.1800599148755985,元件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,6.4,6.4,6.4,t_opening_auction,,,09:30,tplus1_open_0930_v1,5.82,5.82,tplus1_open_0930,1,fixed_open_0930,5.6,5.6,-0.09062500000000007,-0.09062500000000007,-0.1250000000000001,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,6.4,6.49,5.67,5.67,20260731,5.82,6.15,5.4,5.67,2808751.3,1633142.71319,-1.2346,5.82,57246102.0,5.1
20260729,20260730,20260731,20260730,20260731,002212.SZ,天融信,5,0.2070760201411464,64.69037,0.0164,软件开发,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,6.41,6.41,6.41,t_opening_auction,,,09:30,tplus1_open_0930_v1,6.11,6.11,tplus1_open_0930,1,fixed_open_0930,6.57,6.57,-0.046801872074882955,-0.046801872074882955,0.02496099843993771,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,6.41,6.58,6.14,6.29,20260731,6.11,6.86,6.11,6.29,1412926.26,920609.45173,4.4515,6.11,15028308.75,5.66
20260729,20260730,20260731,20260730,20260731,002298.SZ,中电鑫龙,6,0.2033634872515988,70.847982,0.5394931282264485,电网设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.0,9.0,9.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,8.22,8.22,tplus1_open_0930,1,fixed_open_0930,8.9,8.9,-0.08666666666666656,-0.08666666666666656,-0.011111111111111072,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,9.0,9.21,8.68,8.81,20260731,8.22,9.17,8.22,8.81,1160897.02,1016344.29864,1.0216,8.22,37852278.0,7.93
20260729,20260730,20260731,20260730,20260731,603407.SH,长裕集团,7,0.2007320463520243,61.506173,0.1115060031977598,化学原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,63.2,63.2,63.2,t_opening_auction,,,09:30,tplus1_open_0930_v1,60.82,60.82,tplus1_open_0930,1,fixed_open_0930,58.58,58.58,-0.037658227848101355,-0.037658227848101355,-0.07310126582278487,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,63.2,64.67,56.89,58.17,20260731,60.82,63.8,58.16,58.17,108330.07,648859.229,0.7048,60.82,13374318.0,52.35
20260729,20260730,20260731,20260730,20260731,600693.SH,东百集团,8,0.199357348114275,65.962963,0.2518420922806225,一般零售,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,9.28,9.28,9.28,t_opening_auction,,,09:30,tplus1_open_0930_v1,8.27,8.27,tplus1_open_0930,1,fixed_open_0930,9.44,9.44,-0.10883620689655171,-0.10883620689655171,0.017241379310344973,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,9.28,10.38,9.18,9.19,20260731,8.27,9.56,8.27,9.19,1537132.13,1376048.847,2.7203,8.27,31261427.0,8.27
20260729,20260730,20260731,20260730,20260731,600227.SH,赤天化,10,0.1959832919838044,63.145314,0.0164,农化制品,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,3.38,3.38,3.38,t_opening_auction,,,09:30,tplus1_open_0930_v1,3.13,3.13,tplus1_open_0930,1,fixed_open_0930,3.27,3.27,-0.07396449704142005,-0.07396449704142005,-0.032544378698224796,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,3.38,3.56,3.23,3.27,20260731,3.13,3.31,3.13,3.27,1797489.95,584024.465,0.0,3.13,17438169.0,2.94
20260729,20260730,20260731,20260730,20260731,000636.SZ,风华高科,11,0.193822886807855,62.586798,0.1800599148755985,元件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,48.67,48.67,48.67,t_opening_auction,,,09:30,tplus1_open_0930_v1,55.55,55.55,tplus1_open_0930,1,fixed_open_0930,49.35,49.35,0.14136018080953328,0.14136018080953328,0.013971645777686392,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,48.67,52.26,46.38,50.5,20260731,55.55,55.55,48.39,50.5,2557415.85,13582039.2523,-2.2772,55.55,920627372.5,45.45
20260729,20260730,20260731,20260730,20260731,600228.SH,返利科技,12,0.1842840972039934,63.82716,0.0164,数字媒体,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,6.67,6.67,6.67,t_opening_auction,,,09:30,tplus1_open_0930_v1,7.33,7.33,tplus1_open_0930,1,fixed_open_0930,7.74,7.74,0.09895052473763122,0.09895052473763122,0.16041979010494756,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,30455255671,1,633a60362f2818795f996c62eea2e90d099df72d,2026-07-29T13:17:49Z,09:20:00,09:24:50,6.67,7.33,6.66,7.33,20260731,7.33,8.06,7.0,7.33,869831.52,659891.51,5.5935,7.33,14659267.0,6.6
