trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1
20260310,20260311,nan,605117.SH,德业股份,1,0.6054812035587985,61.301887,0.6230854212758787,电气设备,PFILL_READY,1,0,1,strong_open_tradable,119.01,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,136.95,112.05,,,,,0.0,0.0,2.0,119.01,131.88,119.0,131.88,139427.28,1773873.209,10.0008,131.88,107.9,U,1.0,171390588.0
20260310,20260311,nan,002092.SZ,中泰化学,2,0.5814419609585555,52.509434,1.0,化工原料,PFILL_READY,1,0,1,strong_open_tradable,7.36,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,8.7,7.12,,,,,0.0,0.0,2.0,7.36,8.1,7.31,8.1,1761372.53,1361044.105,10.0543,8.1,6.62,U,0.0,166156110.0
20260310,20260311,nan,600989.SH,宝丰能源,3,0.558275046793199,47.037736,1.0,化工原料,PFILL_READY,1,0,1,strong_open_tradable,28.35,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,33.7,27.58,,,,,0.0,0.0,2.0,28.35,31.85,28.35,31.85,2195485.93,6627817.113,10.0173,31.85,26.06,U,0.0,275517756.0
20260310,20260311,nan,002455.SZ,百川股份,4,0.4775245878074627,74.169811,1.0,化工原料,PFILL_READY,1,0,1,strong_open_tradable,14.5,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,14.32,11.72,,,,,0.0,0.0,2.0,14.5,14.73,14.5,14.73,345448.35,507555.359,10.0075,14.73,12.05,U,0.0,246803285.0
20260310,20260311,nan,603629.SH,利通电子,5,0.4747465892295872,38.358491,0.7946272018253463,元器件,PFILL_READY,1,0,1,strong_open_tradable,58.14,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,63.95,52.33,,,,,0.0,0.0,2.0,58.14,63.15,58.14,63.15,516634.96,3115697.961,9.9983,63.15,51.67,U,0.0,261216501.0
20260310,20260311,nan,000062.SZ,深圳华强,6,0.4108360350544361,58.622642,0.7946272018253463,元器件,PFILL_READY,1,0,1,strong_open_tradable,23.82,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,25.89,21.19,,,,,0.0,0.0,2.0,23.82,26.2,23.74,26.2,362430.97,918761.88,9.9916,26.2,21.44,U,0.0,206373155.0
20260310,20260311,nan,000545.SZ,金浦钛业,7,0.408939742835719,58.169811,1.0,化工原料,PFILL_READY,1,0,1,strong_open_tradable,3.45,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,3.98,3.26,,,,,0.0,0.0,2.0,3.45,3.83,3.39,3.83,1400010.99,508366.875,10.0575,3.83,3.13,U,0.0,202675637.0
20260310,20260311,nan,002177.SZ,御银股份,8,0.2347035929206439,46.924528,0.08,其他商业,PFILL_READY,1,0,1,strong_open_tradable,8.51,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,9.19,7.52,,,,,0.0,0.0,2.0,8.51,9.25,8.45,9.25,1970660.47,1777425.32,9.9881,9.25,7.57,U,0.0,170753150.0
20260310,20260311,nan,601016.SH,节能风电,9,0.2282828342666437,37.679245,0.1869133379015616,新型电力,PFILL_READY,1,0,1,strong_open_tradable,3.66,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,,,,,,,,,,,,3.8,3.11,,,,,0.0,0.0,2.0,3.66,4.03,3.57,4.03,5761453.36,2217026.116,10.1093,4.03,3.29,U,0.0,178832596.0
20260310,20260311,nan,603803.SH,瑞斯康达,10,0.2197775400592466,56.018868,0.559801681970459,通信设备,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,12.1,weak_daily_proxy,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22951452985,1,8e255df74b4c8815075bac684c4296bcd9bcdb36,2026-03-11T11:59:20Z,U,0.0,109409509.0,109409509.0,92503.0,92503.0,,,,,,11.0,9.0,1.0,2.0,6.0,0.0,1.0,0.0,2.404300192550891,12.1,12.1,12.02,12.1,454042.31,549347.244,10.0,12.1,9.9,U,2.0,113737580.0
