trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260617,20260618,20260622,20260618,20260622,000050.SZ,深天马Ａ,1,0.6998076799450853,73.045454,0.415,元器件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,9.0,9.0,9.0,t_opening_auction,9.27,8.78,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,9.27,8.95,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,9.28,9.28,0.030000000000000027,0.030000000000000027,0.03111111111111109,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,9.0,9.12,8.69,8.94,20260622,8.95,9.5,8.95,1108173.84,1024087.23469,3.8031,8.95,7983400.0,8.05,,0
20260617,20260618,20260622,20260618,20260622,002106.SZ,莱宝高科,2,0.6975154849741497,68.190909,0.415,元器件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,14.84,14.84,14.84,t_opening_auction,15.29,14.47,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,14.36,14.36,daily_ohlc_conservative_proxy,1,stop_gap_at_open,15.15,15.15,-0.03234501347708896,-0.03234501347708896,0.02088948787062006,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,14.84,14.99,13.84,14.07,20260622,14.36,15.48,14.35,955191.53,1429463.91669,7.6759,14.36,11536522.44,12.66,,0
20260617,20260618,20260622,20260618,20260622,600237.SH,铜峰电子,4,0.7010002285451934,63.372727,0.4181999999999999,元器件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_time_exit_close_proxy,12.35,12.35,12.35,t_opening_auction,12.72,12.04,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,12.6,12.2,daily_ohlc_conservative_proxy,1,time_exit_close_proxy,12.6,12.6,0.020242914979757165,0.020242914979757165,0.020242914979757165,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,12.35,12.57,11.9,12.2,20260622,12.2,12.6,12.09,1028959.37,1271070.961,3.2787,12.2,6117080.0,10.98,,0
20260617,20260618,20260622,20260618,20260622,603285.SH,键邦股份,5,0.6845965855544875,71.045454,0.2697465641132242,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,52.0,52.0,52.0,t_opening_auction,53.56,50.7,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,53.56,56.47,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,51.9,51.9,0.030000000000000027,0.030000000000000027,-0.0019230769230769162,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,52.0,55.08,52.0,54.43,20260622,56.47,56.47,48.99,146054.28,746191.924,-4.6482,56.47,14766905.0,48.99,,0
20260617,20260618,20260622,20260618,20260622,000823.SZ,超声电子,6,0.7010268855293852,59.354546,0.415,元器件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,22.46,22.46,22.46,t_opening_auction,23.13,21.9,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,21.84,21.84,daily_ohlc_conservative_proxy,1,stop_gap_at_open,23.76,23.76,-0.027604630454140744,-0.027604630454140744,0.05788067675868214,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,22.46,22.49,21.21,21.6,20260622,21.84,23.76,21.84,1173017.02,2704349.97997,10.0,21.84,20210779.68,19.44,,0
20260617,20260618,20260622,20260618,20260622,603880.SH,南卫股份,7,0.6689484430022847,83.027273,0.005,医疗保健,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,7.99,7.99,7.99,t_opening_auction,8.23,7.79,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,7.68,7.68,daily_ohlc_conservative_proxy,1,stop_gap_at_open,7.49,7.49,-0.038798498122653347,-0.038798498122653347,-0.06257822277847314,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,7.99,8.27,7.61,7.7,20260622,7.68,8.0,7.32,105203.6,79907.403,-2.7273,7.68,1193472.0,6.93,,0
20260617,20260618,20260622,20260618,20260622,002201.SZ,九鼎新材,8,0.6880714677218043,63.154546,0.3364528539722045,玻璃,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_both_hit_stop_first_conservative,12.5,12.5,12.5,t_opening_auction,12.88,12.19,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,12.19,12.23,daily_ohlc_conservative_proxy,1,both_hit_stop_first_conservative,13.27,13.27,-0.024800000000000044,-0.024800000000000044,0.06159999999999988,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,12.5,12.66,11.95,12.24,20260622,12.23,13.32,12.13,788153.63,1009492.55196,8.415,12.23,5351848.0,11.02,,0
20260617,20260618,20260622,20260618,20260622,600353.SH,旭光电子,9,0.6696425249780233,64.536364,0.4181999999999999,元器件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,41.5,41.5,41.5,t_opening_auction,42.75,40.46,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,42.75,46.21,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,46.21,46.21,0.030120481927710774,0.030120481927710774,0.11349397590361443,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,41.5,42.01,40.55,42.01,20260622,46.21,46.21,46.21,69967.8,323321.204,9.9976,46.21,118819773.0,37.81,,0
20260617,20260618,20260622,20260618,20260622,600579.SH,中化装备,10,0.6663911860503611,80.590909,0.0082,化工机械,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,7.76,7.76,7.76,t_opening_auction,7.99,7.57,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,7.35,7.35,daily_ohlc_conservative_proxy,1,stop_gap_at_open,7.44,7.44,-0.05283505154639179,-0.05283505154639179,-0.04123711340206182,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,7.76,8.0,7.21,7.37,20260622,7.35,7.48,7.1,212702.01,155475.439,0.9498,7.35,7230195.0,6.63,,0
20260617,20260618,20260622,20260618,20260622,603637.SH,镇海股份,12,0.6606973738706063,76.245454,0.0868299574377993,建筑工程,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,18.27,18.27,18.27,t_opening_auction,18.82,17.81,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,18.82,18.72,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,20.22,20.22,0.030103995621237,0.030103995621237,0.10673234811165844,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27744890913,1,ebd494250fa301eab1dd853054efcf4a9985f563,2026-06-18T07:51:28Z,09:20:00,09:24:50,18.27,19.2,18.27,18.72,20260622,18.72,20.32,18.7,165965.67,324273.875,8.0128,18.72,2781792.0,16.85,,0
