trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260423,20260424,nan,600736.SH,苏州高新,1,0.8259677042431459,70.56,0.1115060031977598,园区开发,PFILL_READY,1,0,1,strong_open_tradable,9.2,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,0.0,238108780.0,238108780.0,92502.0,92502.0,,,,,,8.37,6.85,1.0,8.0,2.0,0.0,1.0,0.0,2.691162233639456,9.2,9.21,7.53,
20260423,20260424,nan,603318.SH,水发燃气,2,0.4618048141062082,73.84,0.83,供气供热,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,0.0,160476894.0,160476894.0,92502.0,92502.0,,,,,,10.35,8.47,1.0,1.0,3.0,0.0,1.0,0.0,2.5473277382067234,11.39,11.39,9.32,0.0
20260423,20260424,nan,002081.SZ,金 螳 螂,3,0.5144232628603551,53.74,0.0164,装修装饰,PFILL_READY,1,0,1,strong_open_tradable,5.45,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,3.0,179601105.0,179601105.0,93033.0,101548.0,,,,,,5.43,4.45,0.0,,,0.0,1.0,0.0,1.5827606174199644,5.45,5.97,4.89,
20260423,20260424,nan,601512.SH,中新集团,4,0.3064603868092438,74.92,0.1179060031977598,园区开发,PFILL_READY,1,0,1,strong_open_tradable,10.8,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,1.0,43457254.0,43457254.0,93439.0,95127.0,,,,,,11.35,9.29,1.0,8.0,2.0,0.0,1.0,0.0,1.830516557358688,10.8,12.49,10.22,
20260423,20260424,nan,001234.SZ,泰慕士,5,0.3568464406780118,52.36,0.0164,服饰,PFILL_READY,1,0,1,strong_open_tradable,32.22,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,1.0,197939484.0,197939484.0,93945.0,94006.0,,,,,,32.52,26.6,0.0,,,0.0,1.0,0.0,1.8667375259613752,32.22,35.77,29.27,0.0
20260423,20260424,nan,300970.SZ,华绿生物,6,0.348967425412325,43.82,0.0164,种植业,PFILL_READY,1,0,1,strong_open_tradable,45.08,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,3.0,31361610.0,31361610.0,101821.0,102736.0,,,,,,42.0,28.0,0.0,,,0.0,1.0,0.0,1.3081060384171028,45.08,50.4,33.6,
20260423,20260424,nan,603060.SH,国检集团,7,0.2428174556473455,76.2,0.01,建筑工程,PFILL_READY,1,0,1,strong_open_tradable,7.06,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,0.0,80454817.0,80454817.0,101920.0,101920.0,,,,,,6.63,5.43,1.0,10.0,2.0,0.0,1.0,0.0,2.399064754247087,7.06,7.29,5.97,0.0
20260423,20260424,nan,600726.SH,华电能源,8,0.2867569893234204,47.52,0.01,火力发电,PFILL_READY,1,0,1,strong_open_tradable,5.53,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,0.0,177749722.0,177749722.0,103458.0,103458.0,,,,,,5.27,4.31,0.0,,,0.0,1.0,0.0,2.3293304194255766,5.53,5.8,4.74,16.0
20260423,20260424,nan,600770.SH,综艺股份,9,0.2439671225348615,59.84,0.0164,综合类,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,6.97,t1_open_degrade_missing,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,0.0,76658899.0,76658899.0,95105.0,95105.0,,,,,,6.34,5.18,0.0,,,0.0,1.0,0.0,2.1420317684680987,6.97,6.97,5.71,1.0
20260423,20260424,nan,603390.SH,通达电气,10,0.212094860403978,67.04,0.0164,汽车配件,PFILL_READY,1,0,1,strong_open_tradable,13.69,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,U,0.0,66975017.0,66975017.0,92503.0,92503.0,,,,,,13.27,10.85,0.0,,,0.0,1.0,0.0,2.124089704284573,13.69,14.6,11.94,0.0
