trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,y_public_market_buyable,actual_order_fill_observed,actual_order_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,pre_close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260825,20260826,20260827,002445.SZ,中南文化,1,0.3999911804606159,63.599344,0.8363999999999999,通用设备,PFILL_READY,1,0,0,0,0,,strong_opening_auction_limit_up_unconfirmed,,,4.08,42660072.0,4.08,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,0.0,233229075.0,233229075.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.01646,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.8869521283314387,2925706.0,,,,,,3.71,3.03,1.0,1.0,4.0,0.0,1.0,0.0,2.965139911716313,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.08,4.08,3.53,3.6,3.71,4005150.0,1532764.85316,-2.965,10455900.0,4.08,3.34,
20260825,20260826,20260827,002084.SZ,海鸥住工,2,0.2995482437946818,64.123934,0.0164,家居用品,PFILL_READY,1,0,0,0,0,,strong_opening_auction_limit_up_unconfirmed,,,4.79,2208190.0,4.79,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,0.0,195710950.0,195710950.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.03851,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.8705317670834912,2415990.0,,,,,,4.35,3.56,0.0,,,0.0,1.0,0.0,2.6000997581665826,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.79,4.79,4.79,4.79,4.35,33274.7,15938.5813,10.1149,461000.0,4.79,3.92,0.0
20260825,20260826,20260827,002837.SZ,英维克,3,0.2771086662099402,68.016393,0.1800599148755985,专用设备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,63.05,t_opening_auction,63.05,214515015.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,1.0,326130693.0,326130693.0,100548.0,111236.0,,,,,,,,,,,,,,,,,,,,,,,,0.9837059492231908,26197122.0,,,,,,60.23,49.28,1.0,7.0,2.0,0.0,1.0,0.0,2.75,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,63.05,63.3,60.5,62.07,60.23,1149536.21,7142634.8384,3.055,3402300.0,66.25,54.21,
20260825,20260826,20260827,600127.SH,金健米业,4,0.2702928221895601,45.540984,0.0164,农产品加,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,9.16,t_opening_auction,9.16,111933331.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,7.0,28919857.0,28919857.0,93154.0,145503.0,,,,,,,,,,,,,,,,,,,,,,,,0.997852721990653,88146432.0,,,,,,9.31,7.61,0.0,,,0.0,1.0,0.0,1.2136756678249845,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.16,10.01,9.02,9.8,9.31,3041436.92,2922678.175,5.2632,12219796.0,10.24,8.38,
20260825,20260826,20260827,600172.SH,黄河旋风,5,0.2524872072822507,59.196721,0.83,通用设备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,13.88,t_opening_auction,13.88,50192856.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,1.0,185911711.0,185911711.0,135018.0,135530.0,,,,,,,,,,,,,,,,,,,,,,,,0.9562965769862322,9489450.0,,,,,,13.99,11.45,1.0,1.0,4.0,0.0,1.0,0.0,2.320052788622382,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,13.88,14.14,13.61,13.9,13.99,1849092.7,2570395.18,-0.6433,3616200.0,15.39,12.59,
20260825,20260826,20260827,002081.SZ,金 螳 螂,6,0.251127619772007,61.095999,0.2518420922806225,装修装饰,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,5.45,t_opening_auction,5.45,72719350.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,0.0,168428150.0,168428150.0,95945.0,95945.0,1.0,ok,,1min,241.0,10:00:00,15:00:00,1.0,0.0,5.0909,0.0,,0.012325,0.0,31.0,0.0,34.4545,66.8364,70.0,8.25,8.25,0.0,neutral_limitup,0.973474801061008,16204320.0,,,,,,5.5,4.5,1.0,6.0,3.0,0.0,1.0,0.0,2.7664437252154,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.45,5.85,5.35,5.66,5.5,5598260.93,3171595.25839,2.9091,13343000.0,6.05,4.95,
20260825,20260826,20260827,002451.SZ,摩恩电气,7,0.2416348957042054,60.392986,0.01,电网设备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,8.0,t_opening_auction,8.0,8224000.0,8.0,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,1.0,63191238.0,63191238.0,133654.0,133748.0,1.0,ok,,1min,241.0,13:37:00,15:00:00,1.0,0.0,5.2891,0.0,,0.02823,0.0,31.0,0.0,33.2657,55.2297,45.0,12.0,12.0,0.0,neutral_limitup,0.9214348869521284,4739370.0,,,,,,8.13,6.65,0.0,,,0.0,1.0,0.0,1.6937604750375337,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,8.0,8.08,7.76,7.94,8.13,462004.69,365056.54742,-2.337,1028000.0,8.94,7.32,
20260825,20260826,20260827,003040.SZ,楚天龙,8,0.2385744373314343,72.114754,0.01,通信设备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,15.48,t_opening_auction,15.48,54492696.0,15.48,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,0.0,160849088.0,160849088.0,93548.0,93548.0,,,,,,,,,,,,,,,,,,,,,,,,0.995579133510168,62786880.0,,,,,,15.48,12.66,0.0,,,0.0,1.0,0.0,2.493204385396501,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,15.48,17.03,14.86,17.03,15.48,1087361.75,1769610.15341,10.0129,3520200.0,17.03,13.93,8.0
20260825,20260826,20260827,600371.SH,万向德农,9,0.2379657105893396,63.672131,0.01,种植业,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,9.0,t_opening_auction,9.0,14399100.0,9.0,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,4.0,46891660.0,46891660.0,93319.0,133249.0,,,,,,,,,,,,,,,,,,,,,,,,0.922950612605785,4857424.0,,,,,,8.67,7.09,0.0,,,0.0,1.0,0.0,1.3437818059031934,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.0,9.54,8.79,9.54,8.67,483453.7,452229.232,10.0346,1599900.0,9.54,7.8,5.0
20260825,20260826,20260827,002821.SZ,凯莱英,10,0.22000589299386,56.868852,0.0164,医疗服务,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,175.67,t_opening_auction,175.67,38471730.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,32844945282,1,fb5dbeb17e4bbdaf4adc53ef0ca380bb5c1b4c13,2026-08-25T11:58:21Z,U,0.0,158255257.0,158255257.0,130142.0,130142.0,,,,,,,,,,,,,,,,,,,,,,,,0.9852216748768472,27743904.0,,,,,,172.23,140.91,0.0,,,0.0,1.0,0.0,2.485251037074269,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,175.67,179.67,171.7,171.9,172.23,151846.36,2661487.08475,-0.1916,219000.0,189.45,155.01,
