trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260703,20260706,20260707,20260706,20260707,605255.SH,天普股份,1,0.7380976375752203,74.898148,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,74.38,74.38,74.38,t_opening_auction,85.54,70.66,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,72.2,75.36,minute_1m_time_exit,1,time_exit,72.42,72.42,-0.02930895401989775,-0.02930895401989775,-0.026351169669265873,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,74.38,79.33,72.8,76.81,20260707,75.36,76.8,72.08,76.81,16350.9,120978.118,-5.7154,75.36,1507200.0,69.13,75.36,1
20260703,20260706,20260707,20260706,20260707,603596.SH,伯特利,2,0.7461161631968933,66.101852,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,27.57,27.57,27.57,t_opening_auction,31.71,26.19,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,26.19,26.96,minute_1m_first_touch,1,stop_loss_first_touch,25.68,25.68,-0.05005440696409136,-0.05005440696409136,-0.06855277475516863,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,27.57,27.57,26.64,26.7,20260707,26.96,27.65,25.63,26.7,236044.04,623127.775,-3.8202,26.96,2987168.0,24.03,26.96,1
20260703,20260706,20260707,20260706,20260707,605068.SH,明新旭腾,3,0.7337652040904349,64.435185,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,19.0,19.0,19.0,t_opening_auction,21.85,18.05,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,17.64,17.64,minute_1m_first_touch,1,stop_gap_at_open,16.49,16.49,-0.07157894736842108,-0.07157894736842108,-0.13210526315789484,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,19.0,19.4,17.55,17.69,20260707,17.64,18.27,16.49,17.69,50431.0,87127.384,-6.7835,17.64,1328292.0,15.92,17.64,1
20260703,20260706,20260707,20260706,20260707,603730.SH,岱美股份,4,0.6982894840609245,70.722222,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,12.74,12.74,12.74,t_opening_auction,14.65,12.1,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,12.1,12.37,minute_1m_first_touch,1,stop_loss_first_touch,11.77,11.77,-0.050235478806907374,-0.050235478806907374,-0.076138147566719,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,12.74,13.2,12.31,12.31,20260707,12.37,12.65,11.67,12.31,254753.6,305696.933,-4.3867,12.37,2236496.0,11.08,12.37,1
20260703,20260706,20260707,20260706,20260707,603211.SH,晋拓股份,5,0.720317950529907,59.694444,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,37.34,37.34,37.34,t_opening_auction,42.94,35.47,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,38.15,39.14,minute_1m_time_exit,1,time_exit,37.04,37.04,0.021692554900910377,0.021692554900910377,-0.008034279592929794,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,37.34,39.53,37.0,39.53,20260707,39.14,42.29,35.94,39.53,328768.0,1294031.584,-6.299,39.14,26525178.0,35.58,39.14,1
20260703,20260706,20260707,20260706,20260707,603278.SH,大业股份,6,0.7222738553269585,58.787037,0.6729057079444091,通用设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,12.22,12.22,12.22,t_opening_auction,14.05,11.61,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,10.9,10.9,minute_1m_first_touch,1,stop_gap_at_open,10.27,10.27,-0.10801963993453356,-0.10801963993453356,-0.15957446808510645,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,12.22,12.24,10.9,10.9,20260707,10.9,11.29,10.27,10.9,281934.0,300499.247,-5.7798,10.9,3871680.0,9.81,10.9,1
20260703,20260706,20260707,20260706,20260707,603286.SH,日盈电子,7,0.6857270728380044,46.990741,0.8363999999999999,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,56.93,56.93,56.93,t_opening_auction,65.47,54.08,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,54.08,54.57,minute_1m_first_touch,1,stop_loss_first_touch,53.5,53.5,-0.050061479009309684,-0.050061479009309684,-0.060249429123485077,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,56.93,59.58,54.23,54.57,20260707,54.57,58.31,53.2,54.57,80009.5,444156.135,-1.9608,54.57,3274200.0,49.11,54.57,1
20260703,20260706,20260707,20260706,20260707,603178.SH,圣龙股份,8,0.6989407636306706,54.675926,0.8363999999999999,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,15.75,15.75,15.75,t_opening_auction,18.11,14.96,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.9,14.9,minute_1m_first_touch,1,stop_gap_at_open,16.35,16.35,-0.05396825396825389,-0.05396825396825389,0.03809523809523818,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,15.75,16.0,14.86,14.86,20260707,14.9,16.35,14.9,14.86,91935.4,147152.966,10.0269,14.9,1577910.0,13.37,14.9,1
20260703,20260706,20260707,20260706,20260707,002520.SZ,日发精机,9,0.6882377891606563,63.855555,0.3364528539722045,通用设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,7.99,7.99,7.99,t_opening_auction,9.19,7.59,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,7.59,7.6,minute_1m_first_touch,1,stop_loss_first_touch,7.8,7.8,-0.05006257822277849,-0.05006257822277849,-0.02377972465581979,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,7.99,8.22,7.6,7.68,20260707,7.6,8.05,7.54,7.68,1354655.08,1062294.22298,1.5625,7.6,27944440.0,6.91,7.6,1
20260703,20260706,20260707,20260706,20260707,600841.SH,动力新科,10,0.6699982088762585,66.107407,0.415,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,6.71,6.71,6.71,t_opening_auction,7.72,6.37,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,6.42,6.83,minute_1m_time_exit,1,time_exit,6.52,6.52,-0.04321907600596131,-0.04321907600596131,-0.028315946348733356,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,6.71,6.9,6.51,6.79,20260707,6.83,6.86,6.42,6.79,192278.0,126054.322,-3.9764,6.83,1525139.0,6.11,6.83,1
20260703,20260706,20260707,20260706,20260707,000506.SZ,招金黄金,11,0.6367734217834464,63.581482,0.2729465641132242,贵金属,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,13.5,13.5,13.5,t_opening_auction,15.53,12.83,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,11.8,11.8,minute_1m_first_touch,1,stop_gap_at_open,12.2,12.2,-0.12592592592592589,-0.12592592592592589,-0.09629629629629632,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,13.5,14.8,13.02,13.11,20260707,11.8,12.8,11.8,13.11,739255.58,910819.04944,-6.9413,11.8,78423980.0,11.8,11.8,1
20260703,20260706,20260707,20260706,20260707,002283.SZ,天润工业,12,0.6644658682729759,63.381482,0.415,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,10.17,10.17,10.17,t_opening_auction,11.7,9.66,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,10.25,10.51,minute_1m_time_exit,1,time_exit,9.97,9.97,0.007866273352999054,0.007866273352999054,-0.019665683382497412,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,10.17,10.73,9.91,10.27,20260707,10.51,10.74,9.91,10.27,349502.86,357548.4264,-2.9211,10.51,3312752.0,9.24,10.51,1
20260703,20260706,20260707,20260706,20260707,002536.SZ,飞龙股份,13,0.6668240984236721,59.544445,0.4181999999999999,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,51.82,51.82,51.82,t_opening_auction,59.59,49.23,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,53.5,54.88,minute_1m_time_exit,1,time_exit,53.05,53.05,0.03241991509069875,0.03241991509069875,0.023736009262832924,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,51.82,57.16,51.66,55.0,20260707,54.88,55.05,52.53,55.0,421526.29,2260309.5397,-3.5455,54.88,47310182.08,49.5,54.88,1
20260703,20260706,20260707,20260706,20260707,603013.SH,亚普股份,14,0.6553741749838823,63.588889,0.415,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,17.75,17.75,17.75,t_opening_auction,20.41,16.86,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,16.99,17.63,minute_1m_time_exit,1,time_exit,16.85,16.85,-0.04281690140845085,-0.04281690140845085,-0.05070422535211272,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28663316940,1,a9af6625333093b74923c8a2f3c73b2551c56441,2026-07-03T13:22:24Z,09:20:00,09:24:50,17.75,18.0,17.16,17.34,20260707,17.63,17.8,16.74,17.34,45395.79,77848.513,-2.8258,17.63,728119.0,15.61,17.63,1
