trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260626,20260629,20260630,603928.SH,兴业股份,1,0.7338717610398143,79.953334,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,12.66,t_opening_auction,12.66,8799966.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,30711132.0,30711132.0,95104.0,95104.0,1.0,ok,,1min,241.0,09:52:00,15:00:00,1.0,0.0,0.8994,0.0,,0.020418,0.0,31.0,0.0,59.6034,74.381,70.0,8.25,8.25,0.0,neutral_limitup,0.7157894736842105,1658106.0,,,,,,12.23,10.01,1.0,1.0,9.0,0.0,1.0,0.0,2.298421446654056,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.66,13.45,12.6,13.45,170503.01,221991.799,9.9755,695100.0,13.45,11.01,0.0
20260626,20260629,20260630,603956.SH,威派格,2,0.6940970960509267,78.606666,0.2729465641132242,专用机械,FULLY_READY,1,1,1,strong_official_opening_auction,6.13,t_opening_auction,6.13,23961557.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,48799432.0,48799432.0,92503.0,92503.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.052945,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9404718693284936,18313692.0,,,,,,5.83,4.77,1.0,3.0,5.0,0.0,1.0,0.0,2.326940800923139,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,6.13,6.41,5.56,6.41,707482.27,442320.383,9.9485,3908900.0,6.41,5.25,6.0
20260626,20260629,20260630,603155.SH,新亚强,3,0.6895858946604034,65.126666,0.4181999999999999,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,26.0,t_opening_auction,26.0,10199800.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,72171740.0,72171740.0,133554.0,133554.0,1.0,ok,,1min,241.0,13:36:00,15:00:00,1.0,0.0,0.8682,0.0,,0.017696,0.0,31.0,0.0,59.7908,63.1873,45.0,12.0,12.0,0.0,neutral_limitup,0.7462794918330309,2101726.0,,,,,,25.34,20.74,1.0,1.0,9.0,0.0,1.0,0.0,2.36379131379268,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,26.0,27.87,25.3,27.87,332146.23,893482.708,9.9842,392300.0,27.87,22.81,0.0
20260626,20260629,20260630,603722.SH,阿科力,4,0.6853013301976763,65.273334,0.415,化工原料,FULLY_READY,1,1,0,weak_missing_opening_auction_truth,,,,,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,47274480.0,47274480.0,131809.0,131809.0,1.0,ok,,1min,241.0,13:19:00,15:00:00,1.0,0.0,0.1768,0.0,,0.009719,0.0,31.0,0.0,63.9394,64.4318,45.0,12.0,12.0,0.0,neutral_limitup,0.5067150635208711,461772.0,,,,,,39.6,32.4,1.0,1.0,9.0,0.0,1.0,0.0,2.324536448588683,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,,,,,,,,,43.56,35.64,
20260626,20260629,20260630,603270.SH,金帝股份,5,0.6723490398083409,68.193334,0.1227210461403112,机械基件,FULLY_READY,1,1,1,strong_official_opening_auction,32.26,t_opening_auction,32.26,9968340.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,40620001.0,40620001.0,95601.0,95601.0,1.0,ok,,1min,241.0,09:57:00,15:00:00,1.0,0.0,0.0,0.0,,0.03668,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.4938294010889292,427332.0,,,,,,31.59,25.85,1.0,6.0,3.0,0.0,1.0,0.0,2.3140445038466577,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,32.26,32.4,30.73,32.0,137965.38,437105.254,1.2979,309000.0,34.75,28.43,
20260626,20260629,20260630,600539.SH,狮头股份,6,0.6703873904505588,69.473334,0.1643756982954915,互联网,FULLY_READY,1,1,1,strong_official_opening_auction,14.32,t_opening_auction,14.32,5308424.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,39484536.0,39484536.0,102640.0,102640.0,1.0,ok,,1min,241.0,10:27:00,15:00:00,1.0,0.0,1.257,0.0,,0.013215,0.0,31.0,0.0,57.4581,67.8874,57.0,10.2,10.2,0.0,neutral_limitup,0.7368421052631579,1961908.0,,,,,,14.32,11.72,1.0,5.0,3.0,0.0,1.0,0.0,2.312254245580533,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.32,15.46,13.3,15.1,250208.01,364815.467,5.4469,370700.0,15.75,12.89,
20260626,20260629,20260630,603977.SH,国泰集团,7,0.6695468915678253,65.593334,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,15.5,t_opening_auction,15.5,19269600.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,2.0,22805231.0,22805231.0,94658.0,104913.0,1.0,ok,,1min,241.0,09:46:00,15:00:00,3.0,2.0,2.9812,2.0,10.5,0.054746,0.0,31.0,0.0,46.0378,67.2063,63.1,29.56,29.56,0.0,neutral_limitup,0.8310344827586207,4294145.0,,,,,,15.43,12.63,1.0,1.0,9.0,0.0,1.0,0.0,1.6192897505796895,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,15.5,16.48,15.21,16.05,613084.6,976974.275,4.0181,1243200.0,16.97,13.89,
20260626,20260629,20260630,605399.SH,晨光新材,8,0.668049891386566,64.3,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,14.2,t_opening_auction,14.2,2952180.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,78467900.0,78467900.0,131845.0,131845.0,1.0,ok,,1min,241.0,13:19:00,15:00:00,1.0,0.0,1.9608,0.0,,0.00748,0.0,31.0,0.0,53.2353,61.2206,45.0,12.0,12.0,0.0,neutral_limitup,0.4689655172413793,374833.0,,,,,,14.28,11.68,1.0,1.0,9.0,0.0,1.0,0.0,2.3737183062449736,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.2,14.7,13.79,14.31,168151.61,238089.57,0.2101,207900.0,15.71,12.85,
20260626,20260629,20260630,600228.SH,返利科技,9,0.6631133475158508,76.673334,0.1675756982954915,互联网,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,11.87,140525369.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,0.0,173294575.0,173294575.0,92503.0,92503.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.039533,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.6987295825771325,1458808.0,,,,,,10.79,8.83,1.0,5.0,3.0,1.0,1.0,0.0,2.5232290694722628,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,11.87,11.87,9.71,10.19,997911.19,1040408.505,-5.5607,11838700.0,11.87,9.71,
20260626,20260629,20260630,601369.SH,陕鼓动力,10,0.6563462535890975,80.313334,0.1227210461403112,机械基件,FULLY_READY,1,1,0,weak_missing_opening_auction_truth,,,,,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,U,1.0,29154575.0,29154575.0,102118.0,112630.0,1.0,ok,,1min,241.0,10:22:00,15:00:00,1.0,0.0,0.7735,0.0,,0.010718,0.0,31.0,0.0,60.3591,68.7577,57.0,10.2,10.2,0.0,neutral_limitup,0.3511796733212341,206172.0,,,,,,9.05,7.41,1.0,6.0,3.0,0.0,1.0,0.0,1.7959672635344142,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,,,,,,,,,9.96,8.15,
