trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,y_public_market_buyable,actual_order_fill_observed,actual_order_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,pre_close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260901,20260902,20260903,600371.SH,万向德农,1,0.373915472439802,65.434211,0.83,种植业,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,14.2,t_opening_auction,14.2,68693934.0,14.2,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,2.0,118696086.0,118696086.0,93224.0,93427.0,,,,,,,,,,,,,,,,,,,,,,,,0.997476977418948,90635849.0,,,,,,13.96,11.42,1.0,1.0,8.0,0.0,1.0,0.0,1.9197548115696437,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.2,14.97,13.33,14.42,13.96,1019859.46,1453094.16,3.2951,4837601.0,15.36,12.56,
20260901,20260902,20260903,600127.SH,金健米业,2,0.3383677379798426,58.052632,0.2435087589472892,农产品加,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,13.2,t_opening_auction,13.2,119001960.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,0.0,208363176.0,208363176.0,93806.0,93806.0,,,,,,,,,,,,,,,,,,,,,,,,0.9986123375804212,134352680.0,,,,,,13.24,10.84,1.0,6.0,3.0,0.0,1.0,0.0,2.8405657890011,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,13.2,13.88,12.28,12.4,13.24,2849910.72,3664417.348,-6.3444,9015300.0,14.56,11.92,
20260901,20260902,20260903,600354.SH,敦煌种业,3,0.2912931315017821,61.947368,0.8363999999999999,种植业,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,9.03,t_opening_auction,9.03,59360511.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,1.0,85447623.0,85447623.0,94832.0,94953.0,,,,,,,,,,,,,,,,,,,,,,,,0.9934401412892644,53357756.0,,,,,,9.12,7.46,1.0,1.0,8.0,0.0,1.0,0.0,1.9921850341504848,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.03,9.03,8.21,8.21,9.12,1352837.44,1132714.02,-9.9781,6573700.0,10.03,8.21,
20260901,20260902,20260903,002015.SZ,协鑫能科,4,0.286596756087347,55.44413,0.0164,电力,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,17.42,t_opening_auction,17.42,76581804.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,1.0,123720027.0,123720027.0,101033.0,141342.0,1.0,ok,,1min,241.0,10:11:00,15:00:00,1.0,0.0,2.2962,0.0,,0.019841,0.0,31.0,0.0,51.2227,66.0168,57.0,10.2,10.2,0.0,neutral_limitup,0.928724612085278,6253632.0,,,,,,17.42,14.26,0.0,,,0.0,1.0,0.0,1.850660883382256,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,17.42,17.74,16.95,17.05,17.42,1906879.5,3302057.57724,-2.124,4396200.0,19.16,15.68,
20260901,20260902,20260903,002041.SZ,登海种业,5,0.2850913431258495,62.288336,0.83,种植业,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,11.75,t_opening_auction,11.75,29807400.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,0.0,195417185.0,195417185.0,95354.0,95354.0,1.0,ok,,1min,241.0,09:54:00,15:00:00,1.0,0.0,1.431,0.0,,0.010314,0.0,31.0,0.0,56.4141,73.4242,70.0,8.25,8.25,0.0,neutral_limitup,0.9828434464488456,25977240.0,,,,,,11.88,9.72,1.0,1.0,8.0,0.0,1.0,0.0,2.803872840006523,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,11.75,11.75,10.69,10.87,11.88,857514.74,936797.73961,-8.5017,2536800.0,13.07,10.69,
20260901,20260902,20260903,600551.SH,时代出版,6,0.2846790261087332,67.026316,0.1700599148755985,出版,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,9.0,t_opening_auction,9.0,64819800.0,9.0,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,9.0,43444712.0,43444712.0,93045.0,102833.0,,,,,,,,,,,,,,,,,,,,,,,,0.9925570833858964,49479021.0,,,,,,9.08,7.43,1.0,7.0,3.0,0.0,1.0,0.0,1.473135772417894,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.0,9.5,8.33,8.62,9.08,1022349.54,898596.28,-5.0661,7202200.0,9.99,8.17,
20260901,20260902,20260903,000560.SZ,我爱我家,7,0.2684331480204281,41.945887,0.0164,房地产服务,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,3.09,t_opening_auction,3.09,100461017.04,3.09,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,5.0,46942716.0,46942716.0,93300.0,112651.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,6.0,6.0,3.7618,6.0,12.8333,0.004841,0.0,31.0,0.0,0.0,34.765,21.7,57.12,57.12,1.0,high_open_board_risk,0.999369244354737,233006275.0,,,,,,3.19,2.61,0.0,,,0.0,1.0,0.0,1.2997168660569591,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,3.09,3.33,2.87,3.18,3.19,8444397.3,2561084.67661,-0.3135,32511656.0,3.51,2.87,
20260901,20260902,20260903,000892.SZ,欢瑞世纪,8,0.2667486760969477,57.981053,0.0504609617360575,影视院线,PFILL_READY,1,0,0,0,0,,strong_opening_auction_limit_up_unconfirmed,,,5.2,17031820.0,5.2,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,0.0,327185456.0,327185456.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.05769,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9777974012867416,20473800.27,,,,,,4.73,3.87,1.0,9.0,3.0,0.0,1.0,0.0,3.17734494012668,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.2,5.2,5.2,5.2,4.73,217800.49,113256.2548,9.9366,3275350.0,5.2,4.26,0.0
20260901,20260902,20260903,600540.SH,新赛股份,9,0.2558814678024284,77.671053,0.8363999999999999,种植业,PFILL_READY,1,0,0,0,0,,strong_opening_auction_limit_up_unconfirmed,,,6.73,115138859.0,6.73,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,0.0,201047673.0,201047673.0,93000.0,93000.0,,,,,,,,,,,,,,,,,,,,,,,,0.998738488709474,164900346.0,,,,,,6.12,5.0,1.0,1.0,8.0,0.0,1.0,0.0,2.8198313872508844,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,6.73,6.73,6.3,6.73,6.12,2180380.24,1443549.383,9.9673,17108300.0,6.73,5.51,6.0
20260901,20260902,20260903,002181.SZ,粤 传 媒,10,0.254293564075845,57.97711,0.1636599148755985,出版,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,9.39,t_opening_auction,9.39,24820587.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33526251317,1,adc6535aa39b25fe0b42983544308bdc022c1f8f,2026-09-01T15:32:45Z,U,0.0,192442082.0,192442082.0,93303.0,93303.0,1.0,ok,,1min,241.0,09:34:00,15:00:00,1.0,0.0,0.0,0.0,,0.02625,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.94285353853917,7929840.0,,,,,,9.58,7.84,1.0,7.0,3.0,0.0,1.0,0.0,2.795440476456092,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,9.39,10.28,9.29,9.81,9.58,1648858.15,1623231.24613,2.4008,2643300.0,10.54,8.62,
