trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260608,20260609,20260610,603616.SH,韩建河山,1,0.802494097164838,76.807018,0.01,水泥,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,0.0,169728430.0,169728430.0,92505.0,92505.0,,,,,,6.63,5.43,0.0,,,0.0,1.0,0.0,2.461003626863402,7.29,7.29,5.97,0.0
20260608,20260609,20260610,002421.SZ,达实智能,2,0.3657753008138419,45.947368,0.8363999999999999,软件服务,FULLY_READY,1,1,1,strong_open_tradable,5.99,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,4.0,135352283.0,135352283.0,93557.0,94824.0,,,,,,5.73,4.69,1.0,1.0,7.0,0.0,1.0,0.0,1.817633715619956,5.99,6.3,5.16,
20260608,20260609,20260610,002963.SZ,豪尔赛,3,0.268066237720591,85.754386,0.01,装修装饰,FULLY_READY,1,1,1,strong_open_tradable,17.76,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,0.0,25465770.0,25465770.0,93639.0,93639.0,,,,,,17.74,14.52,0.0,,,0.0,1.0,0.0,2.0691682137805034,17.76,19.51,15.97,
20260608,20260609,20260610,000517.SZ,荣安地产,4,0.2652343250169109,79.368421,0.1179060031977598,区域地产,FULLY_READY,1,1,1,strong_open_tradable,2.49,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,0.0,55423570.0,55423570.0,93321.0,93321.0,,,,,,2.33,1.91,1.0,8.0,2.0,0.0,1.0,0.0,2.400537342410565,2.49,2.56,2.1,
20260608,20260609,20260610,603823.SH,百合花,5,0.2662030778383998,68.192982,0.0164,染料涂料,FULLY_READY,1,1,1,strong_open_tradable,32.59,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,4.0,23111176.0,23111176.0,105357.0,132557.0,,,,,,32.58,26.66,0.0,,,0.0,1.0,0.0,1.262772842222593,32.59,35.84,29.32,
20260608,20260609,20260610,002362.SZ,汉王科技,6,0.116708988531362,66.666667,0.83,软件服务,FULLY_READY,1,1,1,strong_open_tradable,18.88,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,0.0,44302438.0,44302438.0,110533.0,110533.0,,,,,,17.89,14.63,1.0,1.0,7.0,0.0,1.0,0.0,2.3703309580892897,18.88,19.68,16.1,1.0
20260608,20260609,20260610,603778.SH,国晟科技,7,0.2115467375753622,60.035088,0.0573942950693908,电气设备,FULLY_READY,1,1,1,strong_open_tradable,19.56,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,0.0,96091660.0,96091660.0,93833.0,93833.0,,,,,,18.95,15.51,1.0,9.0,2.0,0.0,1.0,0.0,2.510996957146925,19.56,20.85,17.06,
20260608,20260609,20260610,301195.SZ,北路智控,8,0.148720441554058,49.017544,0.8363999999999999,软件服务,FULLY_READY,1,1,1,strong_open_tradable,33.13,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,1.0,55459553.0,55459553.0,100957.0,102424.0,,,,,,33.13,22.09,1.0,1.0,7.0,0.0,1.0,0.0,1.900635076735365,33.13,39.76,26.5,
20260608,20260609,20260610,601588.SH,北辰实业,9,0.1334333413339279,80.315789,0.1115060031977598,区域地产,FULLY_READY,1,1,1,strong_open_tradable,2.27,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,0.0,29282244.0,29282244.0,95735.0,95735.0,,,,,,2.22,1.82,1.0,8.0,2.0,0.0,1.0,0.0,2.329534234109743,2.27,2.44,2.0,
20260608,20260609,20260610,603859.SH,能科科技,10,0.1459554795626884,47.385965,0.8363999999999999,软件服务,FULLY_READY,1,1,1,strong_open_tradable,51.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,U,2.0,58008784.0,58008784.0,100838.0,103544.0,,,,,,49.87,40.81,1.0,1.0,7.0,0.0,1.0,0.0,1.7408924400424195,51.0,54.76,44.8,
