trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260318,20260319,20260320,20260319,20260320,000020.SZ,深华发Ａ,1,0.945583153185151,70.172414,0.6729057079444091,元器件,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,23.33,23.33,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,09:30:00,10:30:00,21.21,21.21,21.21,21.21,20260320,23.33,23.33,23.33,52640.59,122810.496,9.9953
20260318,20260319,20260320,20260319,20260320,603687.SH,大胜达,2,0.9751503391099408,66.448276,0.0164,广告包装,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,13.39,13.39,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,09:30:00,10:30:00,12.17,12.17,12.17,12.17,20260320,13.39,13.39,13.39,46402.18,62132.519,10.0247
20260318,nan,20260320,nan,20260320,603165.SH,荣晟环保,3,0.399739741258884,63.0,0.01,造纸,FULLY_READY,1,1,,,0,missing_fill_label,,,,14.96,14.96,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,13.93,14.96,13.74,304137.96,444589.69,10.0
20260318,nan,20260320,nan,20260320,002428.SZ,云南锗业,4,0.3792036196797333,58.655172,0.01,小金属,FULLY_READY,1,1,,,0,missing_fill_label,,,,43.46,43.46,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,43.45,43.46,43.45,193417.47,840550.467,9.9975
20260318,nan,20260320,nan,20260320,603778.SH,国晟科技,5,0.1594341722276905,49.655172,0.83,电气设备,FULLY_READY,1,1,,,0,missing_fill_label,,,,24.21,24.21,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,22.42,24.21,21.25,1505737.12,3463025.573,9.9955
20260318,nan,20260320,nan,20260320,600683.SH,京投发展,6,0.1932859633853427,62.896552,0.0164,区域地产,FULLY_READY,1,1,,,0,missing_fill_label,,,,10.86,10.86,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,9.27,10.86,9.27,495205.62,518884.4,10.0304
20260318,nan,20260320,nan,20260320,002150.SZ,正泰电源,7,0.1913511697853092,57.103448,0.0164,机械基件,FULLY_READY,1,1,,,0,missing_fill_label,,,,34.88,34.88,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,32.31,34.88,31.9,300034.67,1029642.355,9.9968
20260318,20260319,20260320,20260319,20260320,600617.SH,国新能源,8,0.1170481774382557,65.517241,0.1179060031977598,供气供热,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,3.38,3.38,open_t1,3.99,3.99,0.18047337278106523,0.18047337278106523,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,09:30:00,10:30:00,3.38,3.63,3.33,3.63,20260320,3.68,3.99,3.68,1772346.74,691878.165,9.9174
20260318,nan,20260320,nan,20260320,605099.SH,共创草坪,9,0.0282174057653825,75.793103,0.5394931282264485,文教休闲,FULLY_READY,1,1,,,0,missing_fill_label,,,,42.47,42.47,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,39.3,42.47,39.0,68761.51,283189.13,9.9974
20260318,nan,20260320,nan,20260320,001283.SZ,豪鹏科技,10,0.0320056785226737,60.413793,0.83,电气设备,FULLY_READY,1,1,,,0,missing_fill_label,,,,67.21,67.21,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,61.51,67.21,61.18,108644.43,716673.617,10.0
20260318,nan,20260320,nan,20260320,000509.SZ,华塑控股,11,0.018153311439828,70.655172,0.6729057079444091,元器件,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.54,4.54,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23341776788,1,f739c34e6d386064fd584fd9eee34403cfe88238,2026-03-20T11:57:52Z,,,,,,,,20260320,4.15,4.54,4.1,789709.88,348481.795,9.9274
