trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260521,20260522,20260525,20260522,20260525,002888.SZ,惠威科技,2,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1820321694782266,-0.1820321694782266,25.49,25.49,t1_open,20.85,20.85,20.85,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,25.49,21.21,22.22,20.85,78839.4,165157.885,-10.0129,2888,元器件,广东,主板,20170721,23.4,25.74,23.4,25.74,10.0,2.34,10.0,1.0,1.0,9.0,156634.0,392898.1,20.906,30.9047,1.06,2.545189197911621e-05,,,,,,,,380034.1425,,,,400485.81,53822.52,184237.33,216248.48,,7.0,1.0,1.0,1.0,7.0,0.0,,,,,,0.0,,,,,,,U,0.0,213095282.0,213095282.0,130651.0,130651.0,,,,,,25.74,21.06,1.0,0.0,2.3459974120002323,0.3975378355410214,51.942857,0.83,元器件,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,002036.SZ,联创电子,3,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0227948463825571,0.0227948463825571,10.09,10.09,t1_open,10.32,10.32,10.32,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,10.09,10.31,10.93,10.13,2187767.02,2297124.265,0.1942,2036,元器件,江西,主板,20040903,8.77,9.36,8.77,9.36,9.9882,0.851822864527402,9.9882,0.6926322649572649,0.6926322649572649,9.295567735042736,705547.13,650831.15,6.6847,7.3198,1.93,1.5346837655204428e-05,,,,,,,,989911.7804,,,,400485.81,53822.52,184237.33,216248.48,,7.0,1.0,1.0,1.0,7.0,0.0,,,,,,0.0,,,,,,,U,1.0,138897298.0,138897298.0,94112.0,94406.0,,,,,,9.36,7.66,1.0,0.0,1.812571920957992,0.2525152440158166,60.142857,0.83,元器件,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,003004.SZ,声迅股份,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0155102040816326,0.0155102040816326,49.0,49.0,t1_open,49.76,49.76,49.76,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,49.0,48.58,50.36,47.2,56833.82,277761.696,-0.0803,3004,IT设备,北京,主板,20201126,47.14,49.64,45.97,49.64,9.9934,4.515436534648062,9.9934,0.8127674858984693,0.5536563255439161,9.439743674456084,33200.97,160938.013,4.8298,9.7397,1.32,6.209471468993468e-05,,,,,,,,406366.0209,,,,400485.81,53822.52,184237.33,216248.48,,1.0,6.0,1.0,6.0,1.0,1.0,-2403989.55,-0.65,39.32,3412332527.6,39.32,1.0,撤销*ST,,,,,,U,1.0,,,93406.0,,,,,,,49.64,40.62,1.0,0.0,1.75,0.1390245273750843,83.171429,0.2518420922806225,IT设备,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,000725.SZ,京东方Ａ,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1212765957446806,0.1212765957446806,4.7,4.7,t1_open,5.27,5.27,5.27,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.7,5.17,5.37,5.06,43088758.18,22498860.486,2.1318,725,元器件,北京,主板,20010112,4.69,4.69,4.69,4.69,10.0939,0.4227548472584033,10.0939,0.0,0.0,10.0939,10360099.56,4858886.694,2.8507,3.2826,1.3,2.0774100397246264e-06,,,,,,,,17373789.862,,,,400485.81,53822.52,184237.33,216248.48,,7.0,1.0,1.0,1.0,7.0,0.0,420644195.86,8.66,29.94,173345587207.61,29.94,0.0,,,,,,,U,0.0,2219802363.0,2219802363.0,92500.0,92500.0,,,,,,4.69,3.83,1.0,0.0,3.25,0.197562357283959,40.171429,0.8363999999999999,元器件,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,600382.SH,广东明珠,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0538373424971361,0.0538373424971361,8.73,8.73,t1_open,9.2,9.2,9.2,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,8.73,9.2,9.4,8.93,394858.23,363968.222,-1.7094,600382,普钢,广东,主板,20010118,8.2,8.86,8.17,8.86,10.0621,0.8009329150884552,10.0621,0.8614953724604959,0.824039051918736,9.238060948081262,375430.28,326176.182,5.4065,7.9795,0.92,3.0848665706682406e-05,,,,,,,,615245.5669,,,,400485.81,53822.52,184237.33,216248.48,,,,0.0,,,0.0,38971255.2,11.95,28.17,6152455668.54,28.17,0.0,,,,,,,U,0.0,61064006.0,61064006.0,94751.0,94751.0,,,,,,8.86,7.25,1.0,0.0,2.0275087579947764,0.2239326180750775,59.542857,0.0164,普钢,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,000518.SZ,四环生物,7,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1154791154791154,0.1154791154791154,4.07,4.07,t1_open,4.54,4.54,4.54,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.07,3.87,4.54,3.72,3224133.87,1301657.902,9.9274,518,生物制药,江苏,主板,19930908,3.5,3.75,3.38,3.75,9.9707,0.341819573956083,9.9707,1.0824424000000004,0.7313800000000001,9.23932,1843939.97,665457.176,17.9104,27.6227,5.53,1.4983233120924376e-05,,,,,,,,386083.5833,,,,400485.81,53822.52,184237.33,216248.48,,3.0,3.0,1.0,3.0,3.0,1.0,-43845777.81,-4.92,18.37,3860758848.75,18.37,1.0,撤销*ST,,,,,,U,1.0,66580425.0,66580425.0,93257.0,145018.0,,,,,,3.75,3.07,1.0,0.0,1.7799938526554313,0.1586600325727624,50.371429,0.5458931282264484,生物制药,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,600578.SH,京能电力,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1414141414141412,0.1414141414141412,7.92,7.92,t1_open,9.04,9.04,9.04,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.92,8.38,9.04,8.38,2428734.32,2151900.336,9.9757,600578,火力发电,北京,主板,20020510,7.03,8.18,6.85,8.18,9.9462,0.7472912974365533,9.9462,1.7797611246943768,1.538891198044009,8.40730880195599,5474999.39,4154739.817,8.1782,39.9342,1.6,2.3939405204877115e-06,,,,,,,,5476199.9903,,,,400485.81,53822.52,184237.33,216248.48,,2.0,4.0,1.0,4.0,2.0,0.0,92486056.86,2.23,15.15,54761999902.7,15.15,0.0,,,,,,,U,3.0,41831497.0,41831497.0,130529.0,144635.0,,,,,,8.18,6.7,1.0,0.0,1.5188446943283125,0.1470102354671396,57.942857,0.4322611773793213,火力发电,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,002940.SZ,昂利康,9,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1298823529411765,-0.1298823529411765,42.5,42.5,t1_open,36.98,36.98,36.98,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,42.5,39.2,39.95,36.98,202535.6,767166.175,-10.0024,2940,化学制药,浙江,主板,20181023,40.76,45.65,40.76,45.65,10.0,4.15,10.0,1.1783132530120486,1.1783132530120486,8.821686746987952,205796.25,912590.188,11.1076,18.9735,0.62,1.0957821080583436e-05,,,,,,,,920889.1691,,,,400485.81,53822.52,184237.33,216248.48,,1.0,10.0,1.0,10.0,1.0,0.0,,,,,,0.0,,,,,,,U,1.0,106350805.0,106350805.0,94324.0,94957.0,,,,,,45.65,37.35,1.0,0.0,1.797910033241099,0.1995224916573521,53.114286,0.01,化学制药,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,000403.SZ,派林生物,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0583115752828546,0.0583115752828546,11.49,11.49,t1_open,12.16,12.16,12.16,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,11.49,11.51,12.42,11.46,350577.26,423874.974,5.6473,403,生物制药,山西,主板,19960628,10.57,11.55,10.53,11.55,10.0,1.05,10.0,0.9714285714285726,0.9333333333333336,9.066666666666666,378622.67,424473.748,4.025,6.5071,3.88,2.355858294445102e-05,,,,,,,,1097708.9808,,,,400485.81,53822.52,184237.33,216248.48,,3.0,3.0,1.0,3.0,3.0,0.0,,,,,,0.0,,,,,,,U,1.0,38899348.0,38899348.0,133154.0,143412.0,,,,,,11.55,9.45,1.0,0.0,1.7675237888959758,0.1007359633551244,65.685714,0.5394931282264485,生物制药,0,0,0,0,0
20260521,20260522,20260525,20260522,20260525,003007.SZ,直真科技,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0358490566037735,-0.0358490566037735,53.0,53.0,t1_open,51.1,51.1,51.1,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,53.0,51.51,52.32,49.88,78822.0,399342.455,-2.9255,3007,软件服务,北京,主板,20200923,49.91,54.34,49.88,54.34,10.0,4.94,10.0,0.902834008097166,0.8967611336032402,9.10323886639676,100601.49,531616.682,13.8593,26.518,1.06,1.881054590382474e-05,,,,,,,,649767.5178,,,,400485.81,53822.52,184237.33,216248.48,,2.0,5.0,1.0,5.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,102642826.0,102642826.0,100012.0,100012.0,,,,,,54.34,44.46,1.0,0.0,2.296239623720952,0.1605790831416548,52.685714,0.328751396590983,软件服务,0,0,0,0,0
